Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
596.21,1.777e+0,8.192e-13,1.777e+0,1.389e-27
596.24,1.298e+0,8.190e-13,1.298e+0,1.387e-27
596.26,1.041e+0,8.188e-13,1.041e+0,1.386e-27
596.29,7.345e-1,8.186e-13,7.345e-1,1.384e-27
596.31,5.758e-1,8.185e-13,5.758e-1,1.383e-27
596.34,3.930e-1,8.182e-13,3.930e-1,1.381e-27
596.36,3.012e-1,8.181e-13,3.012e-1,1.380e-27
596.39,1.987e-1,8.178e-13,1.987e-1,1.378e-27
596.41,1.489e-1,8.177e-13,1.489e-1,1.377e-27
596.43,1.106e-1,8.175e-13,1.106e-1,1.376e-27
596.46,6.959e-2,8.173e-13,6.959e-2,1.374e-27
596.48,5.053e-2,8.171e-13,5.053e-2,1.373e-27
596.51,3.074e-2,8.169e-13,3.074e-2,1.371e-27
596.53,2.182e-2,8.167e-13,2.182e-2,1.370e-27
596.56,1.284e-2,8.165e-13,1.284e-2,1.368e-27
596.58,8.909e-3,8.163e-13,8.909e-3,1.367e-27
596.61,5.066e-3,8.161e-13,5.066e-3,1.365e-27
596.63,3.438e-3,8.159e-13,3.438e-3,1.364e-27
596.66,1.891e-3,8.157e-13,1.891e-3,1.362e-27
596.68,1.256e-3,8.155e-13,1.256e-3,1.360e-27
596.71,6.722e-4,8.153e-13,6.722e-4,1.359e-27
596.73,4.423e-4,8.151e-13,4.423e-4,1.357e-27
596.76,2.438e-4,8.149e-13,2.438e-4,1.356e-27
596.78,1.768e-4,8.147e-13,1.768e-4,1.354e-27
596.8,1.475e-4,8.146e-13,1.475e-4,1.353e-27
596.83,1.647e-4,8.143e-13,1.647e-4,1.351e-27
596.85,2.208e-4,8.142e-13,2.208e-4,1.350e-27
596.88,3.990e-4,8.139e-13,3.990e-4,1.348e-27
596.9,6.120e-4,8.138e-13,6.120e-4,1.347e-27
596.93,1.167e-3,8.135e-13,1.167e-3,1.345e-27
596.95,1.782e-3,8.134e-13,1.782e-3,1.344e-27
596.98,3.312e-3,8.132e-13,3.312e-3,1.342e-27
597,4.954e-3,8.130e-13,4.954e-3,1.341e-27
597.03,8.914e-3,8.128e-13,8.914e-3,1.339e-27
597.05,1.304e-2,8.126e-13,1.304e-2,1.338e-27
597.08,2.269e-2,8.124e-13,2.269e-2,1.336e-27
597.1,3.246e-2,8.122e-13,3.246e-2,1.335e-27
597.13,5.462e-2,8.120e-13,5.462e-2,1.333e-27
597.15,7.640e-2,8.118e-13,7.640e-2,1.332e-27
597.17,1.059e-1,8.117e-13,1.059e-1,1.331e-27
597.2,1.700e-1,8.114e-13,1.700e-1,1.329e-27
597.22,2.305e-1,8.113e-13,2.305e-1,1.328e-27
597.25,3.579e-1,8.110e-13,3.579e-1,1.326e-27
597.27,4.745e-1,8.109e-13,4.745e-1,1.325e-27
597.3,7.122e-1,8.106e-13,7.122e-1,1.323e-27
597.32,9.233e-1,8.105e-13,9.233e-1,1.322e-27
597.35,1.340e+0,8.102e-13,1.340e+0,1.320e-27
597.37,1.699e+0,8.101e-13,1.699e+0,1.319e-27
597.4,2.385e+0,8.098e-13,2.385e+0,1.317e-27
597.42,2.956e+0,8.097e-13,2.956e+0,1.316e-27
597.45,4.012e+0,8.094e-13,4.012e+0,1.314e-27
597.47,4.864e+0,8.093e-13,4.864e+0,1.313e-27
597.5,6.384e+0,8.090e-13,6.384e+0,1.311e-27
597.52,7.567e+0,8.089e-13,7.567e+0,1.309e-27
597.55,9.604e+0,8.086e-13,9.604e+0,1.308e-27
597.57,1.113e+1,8.085e-13,1.113e+1,1.306e-27
597.59,1.279e+1,8.083e-13,1.279e+1,1.305e-27
597.62,1.549e+1,8.081e-13,1.549e+1,1.303e-27
597.64,1.740e+1,8.079e-13,1.740e+1,1.302e-27
597.67,2.037e+1,8.077e-13,2.037e+1,1.300e-27
597.69,2.238e+1,8.075e-13,2.238e+1,1.299e-27
597.72,2.534e+1,8.073e-13,2.534e+1,1.297e-27
597.74,2.722e+1,8.071e-13,2.722e+1,1.296e-27
597.77,2.980e+1,8.069e-13,2.980e+1,1.294e-27
597.79,3.130e+1,8.067e-13,3.130e+1,1.293e-27
597.82,3.314e+1,8.065e-13,3.314e+1,1.291e-27
597.84,3.405e+1,8.064e-13,3.405e+1,1.290e-27
597.87,3.485e+1,8.061e-13,3.485e+1,1.288e-27
597.89,3.501e+1,8.060e-13,3.501e+1,1.287e-27
597.92,3.466e+1,8.057e-13,3.466e+1,1.285e-27
597.94,3.405e+1,8.056e-13,3.405e+1,1.284e-27
597.96,3.314e+1,8.054e-13,3.314e+1,1.283e-27
597.99,3.130e+1,8.052e-13,3.130e+1,1.281e-27
598.01,2.980e+1,8.050e-13,2.980e+1,1.280e-27
598.04,2.722e+1,8.048e-13,2.722e+1,1.278e-27
598.06,2.534e+1,8.046e-13,2.534e+1,1.277e-27
598.09,2.238e+1,8.044e-13,2.238e+1,1.275e-27
598.11,2.037e+1,8.042e-13,2.037e+1,1.274e-27
598.14,1.740e+1,8.040e-13,1.740e+1,1.272e-27
598.16,1.549e+1,8.038e-13,1.549e+1,1.271e-27
598.19,1.279e+1,8.036e-13,1.279e+1,1.269e-27
598.21,1.113e+1,8.034e-13,1.113e+1,1.268e-27
598.24,8.890e+0,8.032e-13,8.890e+0,1.266e-27
598.26,7.567e+0,8.030e-13,7.567e+0,1.265e-27
598.29,5.844e+0,8.028e-13,5.844e+0,1.263e-27
598.31,4.864e+0,8.026e-13,4.864e+0,1.262e-27
598.33,4.012e+0,8.025e-13,4.012e+0,1.260e-27
598.36,2.956e+0,8.022e-13,2.956e+0,1.258e-27
598.38,2.385e+0,8.021e-13,2.385e+0,1.257e-27
598.41,1.699e+0,8.018e-13,1.699e+0,1.255e-27
598.43,1.340e+0,8.017e-13,1.340e+0,1.254e-27
598.46,9.233e-1,8.014e-13,9.233e-1,1.252e-27
598.48,7.122e-1,8.013e-13,7.122e-1,1.251e-27
598.51,4.745e-1,8.011e-13,4.745e-1,1.249e-27
598.53,3.579e-1,8.009e-13,3.579e-1,1.248e-27
598.56,2.305e-1,8.007e-13,2.305e-1,1.246e-27
598.58,1.700e-1,8.005e-13,1.700e-1,1.245e-27
598.61,1.059e-1,8.003e-13,1.059e-1,1.243e-27
598.63,7.640e-2,8.001e-13,7.640e-2,1.242e-27
598.66,4.602e-2,7.999e-13,4.602e-2,1.240e-27
598.68,3.246e-2,7.997e-13,3.246e-2,1.239e-27
598.7,2.269e-2,7.996e-13,2.269e-2,1.238e-27
598.73,1.304e-2,7.993e-13,1.304e-2,1.236e-27
598.75,8.914e-3,7.992e-13,8.914e-3,1.235e-27
598.78,4.954e-3,7.989e-13,4.954e-3,1.233e-27
598.8,3.311e-3,7.988e-13,3.311e-3,1.232e-27
598.83,1.779e-3,7.985e-13,1.779e-3,1.230e-27
598.85,1.163e-3,7.984e-13,1.163e-3,1.229e-27
598.88,6.044e-4,7.981e-13,6.044e-4,1.227e-27
598.9,3.863e-4,7.980e-13,3.863e-4,1.226e-27
598.93,1.941e-4,7.977e-13,1.941e-4,1.224e-27
598.95,1.213e-4,7.976e-13,1.213e-4,1.223e-27
598.98,5.896e-5,7.973e-13,5.896e-5,1.221e-27
599,3.604e-5,7.972e-13,3.604e-5,1.220e-27
599.03,1.693e-5,7.969e-13,1.693e-5,1.218e-27
599.05,1.012e-5,7.968e-13,1.012e-5,1.217e-27
599.07,5.994e-6,7.966e-13,5.994e-6,1.215e-27
599.1,2.687e-6,7.964e-13,2.687e-6,1.214e-27
599.12,1.557e-6,7.962e-13,1.557e-6,1.212e-27
599.15,6.748e-7,7.960e-13,6.748e-7,1.210e-27
599.17,3.822e-7,7.958e-13,3.822e-7,1.209e-27
599.2,1.602e-7,7.956e-13,1.602e-7,1.207e-27
599.22,8.874e-8,7.954e-13,8.874e-8,1.206e-27
599.25,3.597e-8,7.952e-13,3.597e-8,1.204e-27
599.27,1.948e-8,7.950e-13,1.948e-8,1.203e-27
599.3,7.637e-9,7.948e-13,7.637e-9,1.201e-27
599.32,4.045e-9,7.946e-13,4.045e-9,1.200e-27
599.35,1.533e-9,7.944e-13,1.533e-9,1.198e-27
599.37,7.940e-10,7.943e-13,7.940e-10,1.197e-27
599.4,2.910e-10,7.940e-13,2.910e-10,1.195e-27
599.42,1.474e-10,7.939e-13,1.474e-10,1.194e-27
599.45,5.224e-11,7.936e-13,5.224e-11,1.192e-27
599.47,2.587e-11,7.935e-13,2.587e-11,1.191e-27
599.49,1.270e-11,7.933e-13,1.270e-11,1.190e-27
599.52,4.294e-12,7.931e-13,4.294e-12,1.188e-27
599.54,2.061e-12,7.929e-13,2.061e-12,1.187e-27
599.57,6.739e-13,7.927e-13,6.739e-13,1.185e-27
599.59,3.163e-13,7.925e-13,3.163e-13,1.184e-27
599.62,1.000e-13,7.923e-13,1.000e-13,1.182e-27
599.64,4.590e-14,7.921e-13,4.590e-14,1.181e-27
599.67,1.403e-14,7.919e-13,1.403e-14,1.179e-27
599.69,6.298e-15,7.917e-13,6.298e-15,1.178e-27
599.72,1.862e-15,7.915e-13,1.862e-15,1.176e-27
615.11,2.412e-28,6.698e-13,7.784e-16,2.412e-28
615.14,7.769e-28,6.695e-13,7.763e-16,7.769e-28
615.16,1.677e-27,6.694e-13,7.749e-16,1.677e-27
615.19,5.232e-27,6.691e-13,7.728e-16,5.232e-27
615.21,1.106e-26,6.690e-13,7.714e-16,1.106e-26
615.24,3.343e-26,6.687e-13,7.693e-16,3.343e-26
615.26,6.917e-26,6.686e-13,7.679e-16,6.917e-26
615.29,2.026e-25,6.684e-13,7.657e-16,2.026e-25
615.31,4.106e-25,6.682e-13,7.643e-16,4.106e-25
615.34,1.166e-24,6.680e-13,7.622e-16,1.166e-24
615.36,2.313e-24,6.678e-13,7.608e-16,2.313e-24
615.39,6.362e-24,6.676e-13,7.587e-16,6.362e-24
615.41,1.236e-23,6.674e-13,7.573e-16,1.236e-23
615.44,3.294e-23,6.672e-13,7.552e-16,3.294e-23
615.46,6.267e-23,6.670e-13,7.538e-16,6.267e-23
615.48,1.182e-22,6.668e-13,7.524e-16,1.182e-22
615.51,3.015e-22,6.666e-13,7.503e-16,3.015e-22
615.53,5.569e-22,6.665e-13,7.488e-16,5.569e-22
615.56,1.376e-21,6.662e-13,7.467e-16,1.376e-21
615.58,2.489e-21,6.661e-13,7.453e-16,2.489e-21
615.61,5.961e-21,6.658e-13,7.432e-16,5.961e-21
615.63,1.056e-20,6.657e-13,7.418e-16,1.056e-20
615.66,2.450e-20,6.654e-13,7.397e-16,2.450e-20
615.68,4.249e-20,6.653e-13,7.383e-16,4.249e-20
615.71,9.552e-20,6.650e-13,7.362e-16,9.552e-20
615.73,1.622e-19,6.649e-13,7.348e-16,1.622e-19
615.76,3.534e-19,6.646e-13,7.327e-16,3.534e-19
615.78,5.876e-19,6.645e-13,7.312e-16,5.876e-19
615.81,1.240e-18,6.642e-13,7.291e-16,1.240e-18
615.83,2.020e-18,6.641e-13,7.277e-16,2.020e-18
615.86,4.131e-18,6.638e-13,7.256e-16,4.131e-18
615.88,6.587e-18,6.637e-13,7.242e-16,6.587e-18
615.9,1.042e-17,6.635e-13,7.228e-16,1.042e-17
615.93,2.038e-17,6.633e-13,7.207e-16,2.038e-17
615.95,3.156e-17,6.631e-13,7.193e-16,3.156e-17
615.98,5.985e-17,6.629e-13,7.172e-16,5.985e-17
616,9.073e-17,6.627e-13,7.158e-16,9.073e-17
616.03,1.667e-16,6.625e-13,7.136e-16,1.667e-16
616.05,2.475e-16,6.623e-13,7.122e-16,2.475e-16
616.08,4.407e-16,6.621e-13,7.101e-16,4.407e-16
616.1,6.406e-16,6.619e-13,7.087e-16,6.406e-16
616.13,1.105e-15,6.617e-13,7.066e-16,1.105e-15
616.15,1.573e-15,6.616e-13,7.052e-16,1.573e-15
616.18,2.630e-15,6.613e-13,7.031e-16,2.630e-15
616.2,3.665e-15,6.612e-13,7.017e-16,3.665e-15
616.23,5.937e-15,6.609e-13,6.996e-16,5.937e-15
616.25,8.103e-15,6.608e-13,6.981e-16,8.103e-15
616.27,1.097e-14,6.606e-13,6.967e-16,1.097e-14
616.3,1.700e-14,6.604e-13,6.946e-16,1.700e-14
616.32,2.253e-14,6.602e-13,6.932e-16,2.253e-14
616.35,3.383e-14,6.600e-13,6.911e-16,3.383e-14
616.37,4.390e-14,6.598e-13,6.897e-16,4.390e-14
616.4,6.388e-14,6.596e-13,6.876e-16,6.388e-14
616.42,8.118e-14,6.594e-13,6.862e-16,8.118e-14
616.45,1.145e-13,6.592e-13,6.841e-16,1.145e-13
616.47,1.424e-13,6.590e-13,6.827e-16,1.424e-13
616.5,1.946e-13,6.588e-13,6.805e-16,1.946e-13
616.52,2.371e-13,6.586e-13,6.791e-16,2.371e-13
616.55,3.139e-13,6.584e-13,6.770e-16,3.139e-13
616.57,3.745e-13,6.582e-13,6.756e-16,3.745e-13
616.6,4.804e-13,6.580e-13,6.735e-16,4.804e-13
616.62,5.612e-13,6.578e-13,6.721e-16,5.612e-13
616.64,6.501e-13,6.577e-13,6.707e-16,6.501e-13
616.67,7.980e-13,6.574e-13,6.686e-16,7.980e-13
616.69,9.052e-13,6.573e-13,6.672e-16,9.052e-13
616.72,1.077e-12,6.570e-13,6.651e-16,1.077e-12
616.74,1.196e-12,6.569e-13,6.636e-16,1.196e-12
616.77,1.378e-12,6.566e-13,6.615e-16,1.378e-12
616.79,1.499e-12,6.565e-13,6.601e-16,1.499e-12
616.82,1.674e-12,6.563e-13,6.580e-16,1.674e-12
616.84,1.783e-12,6.561e-13,6.566e-16,1.783e-12
616.87,1.929e-12,6.559e-13,6.545e-16,1.929e-12
616.89,2.012e-12,6.557e-13,6.531e-16,2.012e-12
616.92,2.109e-12,6.555e-13,6.510e-16,2.109e-12
616.94,2.154e-12,6.553e-13,6.496e-16,2.154e-12
616.97,2.188e-12,6.551e-13,6.474e-16,2.188e-12
616.99,2.188e-12,6.549e-13,6.460e-16,2.188e-12
617.01,2.170e-12,6.547e-13,6.446e-16,2.170e-12
617.04,2.109e-12,6.545e-13,6.425e-16,2.109e-12
617.06,2.048e-12,6.544e-13,6.411e-16,2.048e-12
617.09,1.929e-12,6.541e-13,6.390e-16,1.929e-12
617.11,1.834e-12,6.540e-13,6.376e-16,1.834e-12
617.14,1.674e-12,6.537e-13,6.355e-16,1.674e-12
617.16,1.558e-12,6.536e-13,6.341e-16,1.558e-12
617.19,1.378e-12,6.533e-13,6.320e-16,1.378e-12
617.21,1.256e-12,6.532e-13,6.305e-16,1.256e-12
617.24,1.077e-12,6.529e-13,6.284e-16,1.077e-12
617.26,9.611e-13,6.528e-13,6.270e-16,9.611e-13
617.29,7.980e-13,6.525e-13,6.249e-16,7.980e-13
617.31,6.976e-13,6.524e-13,6.235e-16,6.976e-13
617.34,5.612e-13,6.521e-13,6.214e-16,5.612e-13
617.36,4.804e-13,6.520e-13,6.200e-16,4.804e-13
617.39,3.745e-13,6.517e-13,6.179e-16,3.745e-13
617.41,3.139e-13,6.516e-13,6.165e-16,3.139e-13
617.43,2.609e-13,6.514e-13,6.151e-16,2.609e-13
617.46,1.946e-13,6.512e-13,6.129e-16,1.946e-13
617.48,1.584e-13,6.510e-13,6.115e-16,1.584e-13
617.51,1.145e-13,6.508e-13,6.094e-16,1.145e-13
617.53,9.122e-14,6.506e-13,6.080e-16,9.122e-14
617.56,6.388e-14,6.504e-13,6.059e-16,6.388e-14
617.58,4.985e-14,6.502e-13,6.045e-16,4.985e-14
617.61,3.383e-14,6.500e-13,6.024e-16,3.383e-14
617.63,2.585e-14,6.498e-13,6.010e-16,2.585e-14
617.66,1.700e-14,6.496e-13,5.989e-16,1.700e-14
617.68,1.272e-14,6.495e-13,5.975e-16,1.272e-14
617.71,8.103e-15,6.492e-13,5.953e-16,8.103e-15
617.73,5.937e-15,6.491e-13,5.939e-16,5.937e-15
617.76,3.665e-15,6.488e-13,5.918e-16,3.665e-15
617.78,2.630e-15,6.487e-13,5.904e-16,2.630e-15
617.8,1.871e-15,6.485e-13,5.890e-16,1.871e-15
617.83,1.105e-15,6.483e-13,5.869e-16,1.105e-15
617.85,7.699e-16,6.481e-13,5.855e-16,7.699e-16
617.88,4.407e-16,6.479e-13,5.834e-16,4.407e-16
617.9,3.006e-16,6.477e-13,5.820e-16,3.006e-16
617.93,1.667e-16,6.475e-13,5.798e-16,1.667e-16
617.95,1.114e-16,6.473e-13,5.784e-16,1.114e-16
617.98,5.985e-17,6.471e-13,5.763e-16,5.985e-17
618,3.915e-17,6.469e-13,5.749e-16,3.915e-17
618.03,2.038e-17,6.467e-13,5.728e-16,2.038e-17
618.05,1.306e-17,6.465e-13,5.714e-16,1.306e-17
618.08,6.587e-18,6.463e-13,5.693e-16,6.587e-18
618.1,4.131e-18,6.461e-13,5.679e-16,4.131e-18
618.13,2.020e-18,6.459e-13,5.658e-16,2.020e-18
618.15,1.240e-18,6.457e-13,5.644e-16,1.240e-18
618.17,7.554e-19,6.456e-13,5.629e-16,7.554e-19
618.2,3.534e-19,6.453e-13,5.608e-16,3.534e-19
618.22,2.107e-19,6.452e-13,5.594e-16,2.107e-19
618.25,9.552e-20,6.449e-13,5.573e-16,9.552e-20
618.27,5.577e-20,6.448e-13,5.559e-16,5.577e-20
618.3,2.450e-20,6.445e-13,5.538e-16,2.450e-20
618.32,1.401e-20,6.444e-13,5.524e-16,1.401e-20
618.35,5.961e-21,6.442e-13,5.503e-16,5.961e-21
618.37,3.337e-21,6.440e-13,5.489e-16,3.337e-21
618.4,1.376e-21,6.438e-13,5.468e-16,1.376e-21
618.42,7.545e-22,6.436e-13,5.453e-16,7.545e-22
618.45,3.015e-22,6.434e-13,5.432e-16,3.015e-22
618.47,1.619e-22,6.432e-13,5.418e-16,1.619e-22
618.5,6.267e-23,6.430e-13,5.397e-16,6.267e-23
618.52,3.294e-23,6.428e-13,5.383e-16,3.294e-23
618.54,1.717e-23,6.426e-13,5.369e-16,1.717e-23
618.57,6.362e-24,6.424e-13,5.348e-16,6.362e-24
618.59,3.247e-24,6.423e-13,5.334e-16,3.247e-24
618.62,1.166e-24,6.420e-13,5.313e-16,1.166e-24
618.64,5.826e-25,6.419e-13,5.299e-16,5.826e-25
618.67,2.026e-25,6.416e-13,5.277e-16,2.026e-25
618.69,9.918e-26,6.415e-13,5.263e-16,9.918e-26
618.72,3.343e-26,6.412e-13,5.242e-16,3.343e-26
618.74,1.602e-26,6.411e-13,5.228e-16,1.602e-26
618.77,5.232e-27,6.408e-13,5.207e-16,5.232e-27
618.79,2.455e-27,6.407e-13,5.193e-16,2.455e-27
618.82,7.769e-28,6.404e-13,5.172e-16,7.769e-28
618.84,3.570e-28,6.403e-13,5.158e-16,3.570e-28
622.07,2.883e-16,6.147e-13,2.883e-16,8.752e-28
622.1,9.177e-16,6.145e-13,9.177e-16,8.800e-28
622.12,1.965e-15,6.143e-13,1.965e-15,8.832e-28
622.15,6.066e-15,6.141e-13,6.066e-15,8.881e-28
622.17,1.273e-14,6.139e-13,1.273e-14,8.913e-28
622.2,3.809e-14,6.137e-13,3.809e-14,8.961e-28
622.22,7.830e-14,6.135e-13,7.830e-14,8.993e-28
622.25,2.272e-13,6.133e-13,2.272e-13,9.041e-28
622.27,4.576e-13,6.132e-13,4.576e-13,9.073e-28
622.3,1.288e-12,6.129e-13,1.288e-12,9.121e-28
622.32,2.540e-12,6.128e-13,2.540e-12,9.153e-28
622.35,6.931e-12,6.125e-13,6.931e-12,9.201e-28
622.37,1.340e-11,6.124e-13,1.340e-11,9.234e-28
622.39,2.568e-11,6.122e-13,2.568e-11,9.266e-28
622.42,6.710e-11,6.120e-13,6.710e-11,9.314e-28
622.44,1.260e-10,6.118e-13,1.260e-10,9.346e-28
622.47,3.193e-10,6.116e-13,3.193e-10,9.394e-28
622.49,5.875e-10,6.114e-13,5.875e-10,9.426e-28
622.52,1.444e-9,6.112e-13,1.444e-9,9.474e-28
622.54,2.602e-9,6.110e-13,2.602e-9,9.506e-28
622.57,6.199e-9,6.108e-13,6.199e-9,9.554e-28
622.59,1.095e-8,6.106e-13,1.095e-8,9.586e-28
622.62,2.529e-8,6.104e-13,2.529e-8,9.635e-28
622.64,4.375e-8,6.102e-13,4.375e-8,9.667e-28
622.67,9.800e-8,6.100e-13,9.800e-8,9.715e-28
622.69,1.661e-7,6.098e-13,1.661e-7,9.747e-28
622.72,3.608e-7,6.096e-13,3.608e-7,9.795e-28
622.74,5.990e-7,6.094e-13,5.990e-7,9.827e-28
622.76,9.862e-7,6.093e-13,9.862e-7,9.859e-28
622.79,2.052e-6,6.090e-13,2.052e-6,9.907e-28
622.81,3.310e-6,6.089e-13,3.310e-6,9.939e-28
622.84,6.678e-6,6.086e-13,6.678e-6,9.988e-28
622.86,1.055e-5,6.085e-13,1.055e-5,1.002e-27
622.89,2.065e-5,6.082e-13,2.065e-5,1.007e-27
622.91,3.196e-5,6.081e-13,3.196e-5,1.010e-27
622.94,6.064e-5,6.079e-13,6.064e-5,1.015e-27
622.96,9.197e-5,6.077e-13,9.197e-5,1.018e-27
622.99,1.692e-4,6.075e-13,1.692e-4,1.023e-27
623.01,2.514e-4,6.073e-13,2.514e-4,1.026e-27
623.04,4.483e-4,6.071e-13,4.483e-4,1.031e-27
623.06,6.526e-4,6.069e-13,6.526e-4,1.034e-27
623.09,1.129e-3,6.067e-13,1.129e-3,1.039e-27
623.11,1.610e-3,6.065e-13,1.610e-3,1.042e-27
623.13,2.277e-3,6.064e-13,2.277e-3,1.045e-27
623.16,3.771e-3,6.061e-13,3.771e-3,1.050e-27
623.18,5.226e-3,6.060e-13,5.226e-3,1.053e-27
623.21,8.394e-3,6.057e-13,8.394e-3,1.058e-27
623.23,1.139e-2,6.056e-13,1.139e-2,1.061e-27
623.26,1.775e-2,6.053e-13,1.775e-2,1.066e-27
623.28,2.360e-2,6.052e-13,2.360e-2,1.069e-27
623.31,3.564e-2,6.049e-13,3.564e-2,1.074e-27
623.33,4.644e-2,6.048e-13,4.644e-2,1.077e-27
623.36,6.801e-2,6.045e-13,6.801e-2,1.082e-27
623.38,8.680e-2,6.044e-13,8.680e-2,1.085e-27
623.41,1.233e-1,6.041e-13,1.233e-1,1.090e-27
623.43,1.541e-1,6.040e-13,1.541e-1,1.093e-27
623.46,2.122e-1,6.037e-13,2.122e-1,1.098e-27
623.48,2.600e-1,6.036e-13,2.600e-1,1.101e-27
623.5,3.159e-1,6.034e-13,3.159e-1,1.105e-27
623.53,4.166e-1,6.032e-13,4.166e-1,1.109e-27
623.55,4.959e-1,6.030e-13,4.959e-1,1.113e-27
623.58,6.341e-1,6.028e-13,6.341e-1,1.117e-27
623.6,7.394e-1,6.026e-13,7.394e-1,1.121e-27
623.63,9.169e-1,6.024e-13,9.169e-1,1.126e-27
623.65,1.047e+0,6.022e-13,1.047e+0,1.129e-27
623.68,1.259e+0,6.020e-13,1.259e+0,1.134e-27
623.7,1.409e+0,6.018e-13,1.409e+0,1.137e-27
623.73,1.643e+0,6.016e-13,1.643e+0,1.142e-27
623.75,1.802e+0,6.014e-13,1.802e+0,1.145e-27
623.78,2.037e+0,6.012e-13,2.037e+0,1.150e-27
623.8,2.188e+0,6.011e-13,2.188e+0,1.153e-27
623.83,2.398e+0,6.008e-13,2.398e+0,1.158e-27
623.85,2.524e+0,6.007e-13,2.524e+0,1.161e-27
623.88,2.683e+0,6.004e-13,2.683e+0,1.166e-27
623.9,2.766e+0,6.003e-13,2.766e+0,1.169e-27
623.92,2.828e+0,6.001e-13,2.828e+0,1.172e-27
623.95,2.879e+0,5.999e-13,2.879e+0,1.177e-27
623.97,2.884e+0,5.997e-13,2.884e+0,1.180e-27
624,2.847e+0,5.995e-13,2.847e+0,1.185e-27
624.02,2.794e+0,5.993e-13,2.794e+0,1.188e-27
624.05,2.674e+0,5.991e-13,2.674e+0,1.193e-27
624.07,2.571e+0,5.989e-13,2.571e+0,1.196e-27
624.1,2.387e+0,5.987e-13,2.387e+0,1.201e-27
624.12,2.248e+0,5.985e-13,2.248e+0,1.204e-27
624.15,2.023e+0,5.983e-13,2.023e+0,1.209e-27
624.17,1.867e+0,5.981e-13,1.867e+0,1.212e-27
624.2,1.629e+0,5.979e-13,1.629e+0,1.217e-27
624.22,1.473e+0,5.977e-13,1.473e+0,1.220e-27
624.25,1.246e+0,5.975e-13,1.246e+0,1.225e-27
624.27,1.104e+0,5.973e-13,1.104e+0,1.228e-27
624.29,9.694e-1,5.972e-13,9.694e-1,1.231e-27
624.32,7.857e-1,5.969e-13,7.857e-1,1.236e-27
624.34,6.761e-1,5.968e-13,6.761e-1,1.239e-27
624.37,5.314e-1,5.965e-13,5.314e-1,1.244e-27
624.39,4.479e-1,5.964e-13,4.479e-1,1.247e-27
624.42,3.414e-1,5.961e-13,3.414e-1,1.252e-27
624.44,2.819e-1,5.960e-13,2.819e-1,1.255e-27
624.47,2.083e-1,5.958e-13,2.083e-1,1.260e-27
624.49,1.686e-1,5.956e-13,1.686e-1,1.263e-27
624.52,1.208e-1,5.954e-13,1.208e-1,1.268e-27
624.54,9.574e-2,5.952e-13,9.574e-2,1.272e-27
624.57,6.652e-2,5.950e-13,6.652e-2,1.276e-27
624.59,5.165e-2,5.948e-13,5.165e-2,1.280e-27
624.62,3.480e-2,5.946e-13,3.480e-2,1.284e-27
624.64,2.647e-2,5.944e-13,2.647e-2,1.288e-27
624.66,1.997e-2,5.943e-13,1.997e-2,1.291e-27
624.69,1.289e-2,5.940e-13,1.289e-2,1.296e-27
624.71,9.527e-3,5.939e-13,9.527e-3,1.299e-27
624.74,5.962e-3,5.936e-13,5.962e-3,1.304e-27
624.76,4.317e-3,5.935e-13,4.317e-3,1.307e-27
624.79,2.619e-3,5.932e-13,2.619e-3,1.312e-27
624.81,1.858e-3,5.931e-13,1.858e-3,1.315e-27
624.84,1.093e-3,5.928e-13,1.093e-3,1.320e-27
624.86,7.598e-4,5.927e-13,7.598e-4,1.323e-27
624.89,4.334e-4,5.924e-13,4.334e-4,1.328e-27
624.91,2.951e-4,5.923e-13,2.951e-4,1.331e-27
624.94,1.633e-4,5.920e-13,1.633e-4,1.336e-27
624.96,1.089e-4,5.919e-13,1.089e-4,1.339e-27
624.99,5.841e-5,5.916e-13,5.841e-5,1.344e-27
625.01,3.817e-5,5.915e-13,3.817e-5,1.347e-27
625.03,2.474e-5,5.913e-13,2.474e-5,1.350e-27
625.06,1.271e-5,5.911e-13,1.271e-5,1.355e-27
625.08,8.069e-6,5.909e-13,8.069e-6,1.358e-27
625.11,4.020e-6,5.907e-13,4.020e-6,1.363e-27
625.13,2.501e-6,5.905e-13,2.501e-6,1.366e-27
625.16,1.208e-6,5.903e-13,1.208e-6,1.371e-27
625.18,7.361e-7,5.901e-13,7.361e-7,1.374e-27
625.21,3.448e-7,5.899e-13,3.448e-7,1.379e-27
625.23,2.058e-7,5.897e-13,2.058e-7,1.382e-27
625.26,9.350e-8,5.895e-13,9.350e-8,1.387e-27
625.28,5.468e-8,5.893e-13,5.468e-8,1.390e-27
625.31,2.408e-8,5.891e-13,2.408e-8,1.395e-27
625.33,1.380e-8,5.890e-13,1.380e-8,1.398e-27
625.36,5.893e-9,5.887e-13,5.893e-9,1.403e-27
625.38,3.308e-9,5.886e-13,3.308e-9,1.406e-27
625.4,1.842e-9,5.884e-13,1.842e-9,1.409e-27
625.43,7.533e-10,5.882e-13,7.533e-10,1.414e-27
625.45,4.108e-10,5.880e-13,4.108e-10,1.418e-27
625.48,1.630e-10,5.878e-13,1.630e-10,1.422e-27
625.5,8.707e-11,5.876e-13,8.707e-11,1.426e-27
625.53,3.349e-11,5.874e-13,3.349e-11,1.430e-27
