Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
431.02,5.474e-3,3.543e-14,5.474e-3,
431.04,4.935e-3,3.542e-14,4.935e-3,
431.07,4.091e-3,3.540e-14,4.091e-3,
431.09,3.533e-3,3.539e-14,3.533e-3,
431.12,2.745e-3,3.538e-14,2.745e-3,
431.14,2.271e-3,3.537e-14,2.271e-3,
431.17,1.655e-3,3.535e-14,1.655e-3,
431.19,1.311e-3,3.534e-14,1.311e-3,
431.22,8.955e-4,3.533e-14,8.955e-4,
431.24,6.797e-4,3.532e-14,6.797e-4,
431.27,4.351e-4,3.531e-14,4.351e-4,
431.29,3.164e-4,3.530e-14,3.164e-4,
431.32,1.899e-4,3.528e-14,1.899e-4,
431.34,1.322e-4,3.527e-14,1.322e-4,
431.36,9.049e-5,3.526e-14,9.049e-5,
431.39,4.961e-5,3.525e-14,4.961e-5,
431.41,3.253e-5,3.524e-14,3.253e-5,
431.44,1.672e-5,3.522e-14,1.672e-5,
431.46,1.050e-5,3.521e-14,1.050e-5,
431.49,5.057e-6,3.520e-14,5.057e-6,
431.51,3.042e-6,3.519e-14,3.042e-6,
431.54,1.374e-6,3.517e-14,1.374e-6,
431.56,7.914e-7,3.516e-14,7.914e-7,
431.59,3.350e-7,3.515e-14,3.350e-7,
431.61,1.849e-7,3.514e-14,1.849e-7,
431.64,7.337e-8,3.512e-14,7.337e-8,
431.66,3.878e-8,3.511e-14,3.878e-8,
431.69,1.443e-8,3.510e-14,1.443e-8,
431.71,7.304e-9,3.509e-14,7.304e-9,
431.74,2.547e-9,3.507e-14,2.547e-9,
431.76,1.235e-9,3.506e-14,1.235e-9,
431.79,4.038e-10,3.505e-14,4.038e-10,
431.81,1.876e-10,3.504e-14,1.876e-10,
431.84,5.748e-11,3.502e-14,5.748e-11,
431.86,2.557e-11,3.501e-14,2.557e-11,
431.89,7.346e-12,3.500e-14,7.346e-12,
431.91,3.130e-12,3.499e-14,3.130e-12,
431.94,8.430e-13,3.497e-14,8.430e-13,
431.96,3.440e-13,3.496e-14,3.440e-13,
431.99,8.686e-14,3.495e-14,8.686e-14,
432.01,3.395e-14,3.494e-14,3.395e-14,
432.04,8.036e-15,3.492e-14,8.036e-15,
432.06,3.009e-15,3.491e-14,3.009e-15,
432.09,6.675e-16,3.490e-14,6.675e-16,
432.11,2.394e-16,3.489e-14,2.394e-16,
432.14,4.979e-17,3.488e-14,4.979e-17,
432.16,1.710e-17,3.487e-14,1.710e-17,
432.19,3.334e-18,3.485e-14,3.334e-18,
432.21,1.097e-18,3.484e-14,1.097e-18,
432.66,2.461e-20,3.462e-14,2.461e-20,
432.69,1.331e-19,3.460e-14,1.331e-19,
432.71,4.016e-19,3.459e-14,4.016e-19,
432.74,2.039e-18,3.458e-14,2.039e-18,
432.76,5.896e-18,3.457e-14,5.896e-18,
432.79,2.808e-17,3.455e-14,2.808e-17,
432.81,7.782e-17,3.454e-14,7.782e-17,
432.84,3.478e-16,3.453e-14,3.478e-16,
432.86,9.238e-16,3.452e-14,9.238e-16,
432.89,3.874e-15,3.450e-14,3.874e-15,
432.91,9.861e-15,3.449e-14,9.861e-15,
432.94,3.880e-14,3.448e-14,3.880e-14,
432.96,9.466e-14,3.447e-14,9.466e-14,
432.99,3.494e-13,3.446e-14,3.494e-13,
433.01,8.171e-13,3.445e-14,8.171e-13,
433.04,2.830e-12,3.443e-14,2.830e-12,
433.06,6.343e-12,3.442e-14,6.343e-12,
433.09,2.061e-11,3.441e-14,2.061e-11,
433.11,4.428e-11,3.440e-14,4.428e-11,
433.14,1.350e-10,3.438e-14,1.350e-10,
433.16,2.779e-10,3.437e-14,2.779e-10,
433.19,7.952e-10,3.436e-14,7.952e-10,
433.21,1.569e-9,3.435e-14,1.569e-9,
433.24,4.212e-9,3.433e-14,4.212e-9,
433.26,7.964e-9,3.432e-14,7.964e-9,
433.29,2.006e-8,3.431e-14,2.006e-8,
433.31,3.636e-8,3.430e-14,3.636e-8,
433.34,8.592e-8,3.428e-14,8.592e-8,
433.36,1.492e-7,3.427e-14,1.492e-7,
433.39,3.309e-7,3.426e-14,3.309e-7,
433.41,5.509e-7,3.425e-14,5.509e-7,
433.44,1.146e-6,3.423e-14,1.146e-6,
433.46,1.829e-6,3.422e-14,1.829e-6,
433.48,2.869e-6,3.421e-14,2.869e-6,
433.51,5.460e-6,3.420e-14,5.460e-6,
433.53,8.208e-6,3.419e-14,8.208e-6,
433.56,1.466e-5,3.417e-14,1.466e-5,
433.58,2.112e-5,3.416e-14,2.112e-5,
433.61,3.538e-5,3.415e-14,3.538e-5,
433.63,4.886e-5,3.414e-14,4.886e-5,
433.66,7.681e-5,3.412e-14,7.681e-5,
433.68,1.017e-4,3.411e-14,1.017e-4,
433.71,1.499e-4,3.410e-14,1.499e-4,
433.73,1.902e-4,3.409e-14,1.902e-4,
433.76,2.632e-4,3.407e-14,2.632e-4,
433.78,3.200e-4,3.406e-14,3.200e-4,
433.81,4.156e-4,3.405e-14,4.156e-4,
433.83,4.842e-4,3.404e-14,4.842e-4,
433.86,5.899e-4,3.403e-14,5.899e-4,
433.88,6.588e-4,3.402e-14,6.588e-4,
433.91,7.531e-4,3.400e-14,7.531e-4,
433.93,8.061e-4,3.399e-14,8.061e-4,
433.96,8.646e-4,3.398e-14,8.646e-4,
433.98,8.869e-4,3.397e-14,8.869e-4,
434.01,8.926e-4,3.395e-14,8.926e-4,
434.03,8.776e-4,3.394e-14,8.776e-4,
434.06,8.287e-4,3.393e-14,8.287e-4,
434.08,7.808e-4,3.392e-14,7.808e-4,
434.11,6.918e-4,3.390e-14,6.918e-4,
434.13,6.248e-4,3.389e-14,6.248e-4,
434.16,5.194e-4,3.388e-14,5.194e-4,
434.18,4.495e-4,3.387e-14,4.495e-4,
434.21,3.506e-4,3.385e-14,3.506e-4,
434.23,2.909e-4,3.384e-14,2.909e-4,
434.26,2.129e-4,3.383e-14,2.129e-4,
434.28,1.692e-4,3.382e-14,1.692e-4,
434.31,1.162e-4,3.380e-14,1.162e-4,
434.33,8.855e-5,3.379e-14,8.855e-5,
434.36,5.706e-5,3.378e-14,5.706e-5,
434.38,4.167e-5,3.377e-14,4.167e-5,
434.41,2.519e-5,3.375e-14,2.519e-5,
434.43,1.763e-5,3.374e-14,1.763e-5,
434.46,1.000e-5,3.373e-14,1.000e-5,
434.48,6.709e-6,3.372e-14,6.709e-6,
434.51,3.570e-6,3.370e-14,3.570e-6,
434.53,2.296e-6,3.369e-14,2.296e-6,
434.56,1.146e-6,3.368e-14,1.146e-6,
434.58,7.063e-7,3.367e-14,7.063e-7,
434.61,3.309e-7,3.365e-14,3.309e-7,
434.63,1.954e-7,3.364e-14,1.954e-7,
434.66,8.592e-8,3.363e-14,8.592e-8,
434.68,4.863e-8,3.362e-14,4.863e-8,
434.71,2.006e-8,3.361e-14,2.006e-8,
434.73,1.088e-8,3.360e-14,1.088e-8,
434.76,4.212e-9,3.358e-14,4.212e-9,
434.78,2.190e-9,3.357e-14,2.190e-9,
434.81,7.952e-10,3.356e-14,7.952e-10,
434.83,3.962e-10,3.355e-14,3.962e-10,
434.86,1.350e-10,3.353e-14,1.350e-10,
434.88,6.448e-11,3.352e-14,6.448e-11,
434.91,2.061e-11,3.351e-14,2.061e-11,
434.93,9.435e-12,3.350e-14,9.435e-12,
434.96,2.830e-12,3.348e-14,2.830e-12,
434.98,1.242e-12,3.347e-14,1.242e-12,
435.01,3.494e-13,3.346e-14,3.494e-13,
435.03,1.469e-13,3.345e-14,1.469e-13,
435.06,3.880e-14,3.343e-14,3.880e-14,
435.08,1.563e-14,3.342e-14,1.563e-14,
435.11,3.878e-15,3.341e-14,3.878e-15,
435.13,1.508e-15,3.340e-14,1.508e-15,
435.16,3.977e-16,3.338e-14,3.977e-16,
435.18,2.577e-16,3.337e-14,2.577e-16,
435.21,5.476e-16,3.336e-14,5.476e-16,
435.23,1.298e-15,3.335e-14,1.298e-15,
435.26,4.872e-15,3.333e-14,4.872e-15,
435.28,1.158e-14,3.332e-14,1.158e-14,
435.31,4.110e-14,3.331e-14,4.110e-14,
435.33,9.366e-14,3.330e-14,9.366e-14,
435.36,3.122e-13,3.328e-14,3.122e-13,
435.38,6.823e-13,3.327e-14,6.823e-13,
435.41,2.135e-12,3.326e-14,2.135e-12,
435.43,4.474e-12,3.325e-14,4.474e-12,
435.46,1.315e-11,3.323e-14,1.315e-11,
435.48,2.642e-11,3.322e-14,2.642e-11,
435.51,7.289e-11,3.321e-14,7.289e-11,
435.53,1.404e-10,3.320e-14,1.404e-10,
435.56,3.638e-10,3.319e-14,3.638e-10,
435.58,6.719e-10,3.318e-14,6.719e-10,
435.61,1.634e-9,3.316e-14,1.634e-9,
435.63,2.894e-9,3.315e-14,2.894e-9,
435.65,5.040e-9,3.314e-14,5.040e-9,
435.68,1.122e-8,3.313e-14,1.122e-8,
435.7,1.874e-8,3.312e-14,1.874e-8,
435.73,3.919e-8,3.310e-14,3.919e-8,
435.75,6.275e-8,3.309e-14,6.275e-8,
435.78,1.232e-7,3.308e-14,1.232e-7,
435.8,1.891e-7,3.307e-14,1.891e-7,
435.83,3.486e-7,3.305e-14,3.486e-7,
435.85,5.131e-7,3.304e-14,5.131e-7,
435.88,8.879e-7,3.303e-14,8.879e-7,
435.9,1.253e-6,3.302e-14,1.253e-6,
435.93,2.036e-6,3.300e-14,2.036e-6,
435.95,2.756e-6,3.299e-14,2.756e-6,
435.98,4.204e-6,3.298e-14,4.204e-6,
436,5.456e-6,3.297e-14,5.456e-6,
436.03,7.815e-6,3.295e-14,7.815e-6,
436.05,9.724e-6,3.294e-14,9.724e-6,
436.08,1.308e-5,3.293e-14,1.308e-5,
436.1,1.560e-5,3.292e-14,1.560e-5,
436.13,1.970e-5,3.290e-14,1.970e-5,
436.15,2.254e-5,3.289e-14,2.254e-5,
436.18,2.672e-5,3.288e-14,2.672e-5,
436.2,2.931e-5,3.287e-14,2.931e-5,
436.23,3.262e-5,3.285e-14,3.262e-5,
436.25,3.431e-5,3.284e-14,3.431e-5,
436.28,3.586e-5,3.283e-14,3.586e-5,
436.3,3.616e-5,3.282e-14,3.616e-5,
436.33,3.548e-5,3.280e-14,3.548e-5,
436.35,3.431e-5,3.279e-14,3.431e-5,
436.38,3.161e-5,3.278e-14,3.161e-5,
436.4,2.931e-5,3.277e-14,2.931e-5,
436.43,2.535e-5,3.276e-14,2.535e-5,
436.45,2.254e-5,3.275e-14,2.254e-5,
436.48,1.830e-5,3.273e-14,1.830e-5,
436.5,1.560e-5,3.272e-14,1.560e-5,
436.53,1.190e-5,3.271e-14,1.190e-5,
436.55,9.724e-6,3.270e-14,9.724e-6,
436.58,6.962e-6,3.268e-14,6.962e-6,
436.6,5.456e-6,3.267e-14,5.456e-6,
436.63,3.668e-6,3.266e-14,3.668e-6,
436.65,2.756e-6,3.265e-14,2.756e-6,
436.68,1.739e-6,3.263e-14,1.739e-6,
436.7,1.253e-6,3.262e-14,1.253e-6,
436.73,7.427e-7,3.261e-14,7.427e-7,
436.75,5.131e-7,3.260e-14,5.131e-7,
436.78,2.855e-7,3.258e-14,2.855e-7,
436.8,1.891e-7,3.257e-14,1.891e-7,
436.83,9.879e-8,3.256e-14,9.879e-8,
436.85,6.275e-8,3.255e-14,6.275e-8,
436.88,3.078e-8,3.253e-14,3.078e-8,
436.9,1.874e-8,3.252e-14,1.874e-8,
436.93,8.632e-9,3.251e-14,8.632e-9,
436.95,5.040e-9,3.250e-14,5.040e-9,
436.98,2.179e-9,3.248e-14,2.179e-9,
437,1.220e-9,3.247e-14,1.220e-9,
437.03,4.954e-10,3.246e-14,4.954e-10,
437.05,2.660e-10,3.245e-14,2.660e-10,
437.08,1.014e-10,3.243e-14,1.014e-10,
437.1,5.219e-11,3.242e-14,5.219e-11,
437.13,1.868e-11,3.241e-14,1.868e-11,
437.15,9.219e-12,3.240e-14,9.219e-12,
437.18,3.098e-12,3.238e-14,3.098e-12,
437.2,1.466e-12,3.237e-14,1.466e-12,
437.23,4.625e-13,3.236e-14,4.625e-13,
437.25,2.099e-13,3.235e-14,2.099e-13,
437.28,6.217e-14,3.234e-14,6.217e-14,
437.3,2.705e-14,3.233e-14,2.705e-14,
437.33,7.523e-15,3.231e-14,7.523e-15,
437.35,3.139e-15,3.230e-14,3.139e-15,
437.38,8.196e-16,3.229e-14,8.196e-16,
437.4,3.279e-16,3.228e-14,3.279e-16,
437.43,8.039e-17,3.226e-14,8.039e-17,
437.45,3.086e-17,3.225e-14,3.086e-17,
437.48,7.219e-18,3.224e-14,7.219e-18,
437.5,2.975e-18,3.223e-14,2.975e-18,
437.53,2.417e-18,3.221e-14,2.417e-18,
437.55,5.567e-18,3.220e-14,5.567e-18,
437.58,2.569e-17,3.219e-14,2.569e-17,
437.6,7.129e-17,3.218e-14,7.129e-17,
437.63,3.201e-16,3.216e-14,3.201e-16,
437.65,8.532e-16,3.215e-14,8.532e-16,
437.68,3.599e-15,3.214e-14,3.599e-15,
437.7,9.205e-15,3.213e-14,9.205e-15,
437.73,3.649e-14,3.211e-14,3.649e-14,
437.75,8.951e-14,3.210e-14,8.951e-14,
437.77,2.160e-13,3.209e-14,2.160e-13,
437.8,7.845e-13,3.208e-14,7.845e-13,
437.82,1.816e-12,3.207e-14,1.816e-12,
437.85,6.198e-12,3.205e-14,6.198e-12,
437.87,1.376e-11,3.204e-14,1.376e-11,
437.9,4.413e-11,3.203e-14,4.413e-11,
437.92,9.401e-11,3.202e-14,9.401e-11,
437.95,2.833e-10,3.200e-14,2.833e-10,
437.97,5.788e-10,3.199e-14,5.788e-10,
438,1.639e-9,3.198e-14,1.639e-9,
438.02,3.212e-9,3.197e-14,3.212e-9,
438.05,8.545e-9,3.195e-14,8.545e-9,
438.07,1.607e-8,3.195e-14,1.607e-8,
438.1,4.016e-8,3.193e-14,4.016e-8,
438.12,7.245e-8,3.192e-14,7.245e-8,
438.15,1.702e-7,3.191e-14,1.702e-7,
438.17,2.944e-7,3.190e-14,2.944e-7,
438.2,6.497e-7,3.188e-14,6.497e-7,
438.22,1.079e-6,3.187e-14,1.079e-6,
438.25,2.236e-6,3.186e-14,2.236e-6,
438.27,3.561e-6,3.185e-14,3.561e-6,
438.3,6.937e-6,3.183e-14,6.937e-6,
438.32,1.060e-5,3.182e-14,1.060e-5,
438.35,1.940e-5,3.181e-14,1.940e-5,
438.37,2.843e-5,3.180e-14,2.843e-5,
438.4,4.889e-5,3.178e-14,4.889e-5,
438.42,6.873e-5,3.177e-14,6.873e-5,
438.45,1.111e-4,3.176e-14,1.111e-4,
438.47,1.498e-4,3.175e-14,1.498e-4,
438.5,2.274e-4,3.173e-14,2.274e-4,
438.52,2.942e-4,3.172e-14,2.942e-4,
438.55,4.197e-4,3.171e-14,4.197e-4,
438.57,5.209e-4,3.170e-14,5.209e-4,
438.6,6.981e-4,3.168e-14,6.981e-4,
438.62,8.312e-4,3.167e-14,8.312e-4,
438.65,1.047e-3,3.166e-14,1.047e-3,
438.67,1.196e-3,3.165e-14,1.196e-3,
438.7,1.415e-3,3.163e-14,1.415e-3,
438.72,1.550e-3,3.162e-14,1.550e-3,
438.75,1.723e-3,3.161e-14,1.723e-3,
438.77,1.811e-3,3.160e-14,1.811e-3,
438.8,1.892e-3,3.158e-14,1.892e-3,
438.82,1.908e-3,3.157e-14,1.908e-3,
438.85,1.873e-3,3.156e-14,1.873e-3,
438.87,1.811e-3,3.155e-14,1.811e-3,
438.9,1.671e-3,3.153e-14,1.671e-3,
438.92,1.550e-3,3.153e-14,1.550e-3,
438.95,1.343e-3,3.151e-14,1.343e-3,
438.97,1.196e-3,3.150e-14,1.196e-3,
439,9.734e-4,3.149e-14,9.734e-4,
439.02,8.312e-4,3.148e-14,8.312e-4,
439.05,6.358e-4,3.146e-14,6.358e-4,
439.07,5.209e-4,3.145e-14,5.209e-4,
439.1,3.744e-4,3.144e-14,3.744e-4,
439.12,2.942e-4,3.143e-14,2.942e-4,
439.15,1.987e-4,3.141e-14,1.987e-4,
439.17,1.498e-4,3.140e-14,1.498e-4,
439.2,9.503e-5,3.139e-14,9.503e-5,
439.22,6.873e-5,3.138e-14,6.873e-5,
439.25,4.097e-5,3.136e-14,4.097e-5,
439.27,2.843e-5,3.135e-14,2.843e-5,
439.3,1.592e-5,3.134e-14,1.592e-5,
439.32,1.060e-5,3.133e-14,1.060e-5,
439.35,5.578e-6,3.131e-14,5.578e-6,
439.37,3.561e-6,3.130e-14,3.561e-6,
439.4,1.761e-6,3.129e-14,1.761e-6,
439.42,1.079e-6,3.128e-14,1.079e-6,
439.45,5.011e-7,3.126e-14,5.011e-7,
439.47,2.944e-7,3.125e-14,2.944e-7,
439.5,1.285e-7,3.124e-14,1.285e-7,
439.52,7.245e-8,3.123e-14,7.245e-8,
439.55,2.972e-8,3.121e-14,2.972e-8,
439.57,1.607e-8,3.120e-14,1.607e-8,
439.6,6.193e-9,3.119e-14,6.193e-9,
439.62,3.212e-9,3.118e-14,3.212e-9,
439.65,1.163e-9,3.116e-14,1.163e-9,
439.67,5.788e-10,3.115e-14,5.788e-10,
439.7,1.969e-10,3.114e-14,1.969e-10,
439.72,9.401e-11,3.113e-14,9.401e-11,
439.75,3.005e-11,3.111e-14,3.005e-11,
439.77,1.376e-11,3.111e-14,1.376e-11,
439.8,4.134e-12,3.109e-14,4.134e-12,
439.82,1.816e-12,3.108e-14,1.816e-12,
439.85,5.125e-13,3.107e-14,5.125e-13,
439.87,2.160e-13,3.106e-14,2.160e-13,
439.89,8.951e-14,3.105e-14,8.951e-14,
439.92,2.315e-14,3.103e-14,2.315e-14,
439.94,9.205e-15,3.102e-14,9.205e-15,
439.97,2.237e-15,3.101e-14,2.237e-15,
439.99,8.532e-16,3.100e-14,8.532e-16,
440.02,1.948e-16,3.098e-14,1.948e-16,
440.04,7.128e-17,3.097e-14,7.128e-17,
440.07,1.529e-17,3.096e-14,1.529e-17,
440.09,5.368e-18,3.095e-14,5.368e-18,
440.12,1.082e-18,3.093e-14,1.082e-18,
440.14,3.643e-19,3.092e-14,3.643e-19,
445.28,1.042e-20,2.838e-14,1.042e-20,
445.31,5.449e-20,2.837e-14,5.449e-20,
445.33,1.609e-19,2.836e-14,1.609e-19,
445.36,7.919e-19,2.834e-14,7.919e-19,
445.38,2.246e-18,2.833e-14,2.246e-18,
445.41,1.041e-17,2.832e-14,1.041e-17,
445.43,2.837e-17,2.831e-14,2.837e-17,
445.46,1.238e-16,2.829e-14,1.238e-16,
445.48,3.242e-16,2.828e-14,3.242e-16,
445.51,1.332e-15,2.827e-14,1.332e-15,
445.53,3.351e-15,2.826e-14,3.351e-15,
445.56,1.297e-14,2.824e-14,1.297e-14,
445.58,3.133e-14,2.823e-14,3.133e-14,
445.61,1.142e-13,2.822e-14,1.142e-13,
445.63,2.650e-13,2.821e-14,2.650e-13,
445.66,9.095e-13,2.819e-14,9.095e-13,
445.68,2.028e-12,2.818e-14,2.028e-12,
445.71,6.553e-12,2.817e-14,6.553e-12,
445.73,1.404e-11,2.816e-14,1.404e-11,
445.76,4.271e-11,2.815e-14,4.271e-11,
445.78,8.790e-11,2.814e-14,8.790e-11,
445.81,2.518e-10,2.812e-14,2.518e-10,
445.83,4.979e-10,2.811e-14,4.979e-10,
445.86,1.343e-9,2.810e-14,1.343e-9,
445.88,2.551e-9,2.809e-14,2.551e-9,
445.91,6.481e-9,2.807e-14,6.481e-9,
445.93,1.183e-8,2.806e-14,1.183e-8,
445.96,2.829e-8,2.805e-14,2.829e-8,
445.98,4.959e-8,2.804e-14,4.959e-8,
446.01,1.117e-7,2.802e-14,1.117e-7,
446.03,1.881e-7,2.801e-14,1.881e-7,
446.06,3.990e-7,2.800e-14,3.990e-7,
446.08,6.455e-7,2.799e-14,6.455e-7,
446.11,1.289e-6,2.797e-14,1.289e-6,
446.13,2.004e-6,2.796e-14,2.004e-6,
446.16,3.768e-6,2.795e-14,3.768e-6,
446.18,5.627e-6,2.794e-14,5.627e-6,
446.21,9.964e-6,2.792e-14,9.964e-6,
446.23,1.429e-5,2.791e-14,1.429e-5,
446.26,2.383e-5,2.790e-14,2.383e-5,
446.28,3.285e-5,2.789e-14,3.285e-5,
446.3,4.455e-5,2.788e-14,4.455e-5,
446.33,6.828e-5,2.786e-14,6.828e-5,
446.35,8.897e-5,2.785e-14,8.897e-5,
446.38,1.284e-4,2.784e-14,1.284e-4,
446.4,1.607e-4,2.783e-14,1.607e-4,
446.43,2.184e-4,2.781e-14,2.184e-4,
446.45,2.627e-4,2.780e-14,2.627e-4,
446.48,3.361e-4,2.779e-14,3.361e-4,
446.5,3.883e-4,2.778e-14,3.883e-4,
446.53,4.679e-4,2.776e-14,4.679e-4,
446.55,5.193e-4,2.775e-14,5.193e-4,
446.58,5.893e-4,2.774e-14,5.893e-4,
446.6,6.283e-4,2.773e-14,6.283e-4,
446.63,6.713e-4,2.772e-14,6.713e-4,
446.65,6.876e-4,2.771e-14,6.876e-4,
446.68,6.918e-4,2.769e-14,6.918e-4,
446.7,6.808e-4,2.768e-14,6.808e-4,
446.73,6.449e-4,2.767e-14,6.449e-4,
446.75,6.097e-4,2.766e-14,6.097e-4,
446.78,5.439e-4,2.764e-14,5.439e-4,
446.8,4.940e-4,2.763e-14,4.940e-4,
446.83,4.149e-4,2.762e-14,4.149e-4,
446.85,3.620e-4,2.761e-14,3.620e-4,
446.88,2.863e-4,2.759e-14,2.863e-4,
446.9,2.400e-4,2.758e-14,2.400e-4,
446.93,1.787e-4,2.757e-14,1.787e-4,
446.95,1.439e-4,2.756e-14,1.439e-4,
446.98,1.009e-4,2.754e-14,1.009e-4,
447,7.810e-5,2.753e-14,7.810e-5,
447.03,5.157e-5,2.752e-14,5.157e-5,
447.05,3.833e-5,2.751e-14,3.833e-5,
447.08,2.383e-5,2.749e-14,2.383e-5,
447.1,1.702e-5,2.748e-14,1.702e-5,
447.13,9.964e-6,2.747e-14,9.964e-6,
447.15,6.835e-6,2.746e-14,6.835e-6,
447.18,3.768e-6,2.744e-14,3.768e-6,
447.2,2.483e-6,2.743e-14,2.483e-6,
447.23,1.289e-6,2.742e-14,1.289e-6,
447.25,8.162e-7,2.741e-14,8.162e-7,
447.28,3.990e-7,2.739e-14,3.990e-7,
447.3,2.427e-7,2.738e-14,2.427e-7,
447.33,1.117e-7,2.737e-14,1.117e-7,
447.35,6.527e-8,2.736e-14,6.527e-8,
447.38,2.829e-8,2.734e-14,2.829e-8,
447.4,1.588e-8,2.733e-14,1.588e-8,
447.43,6.481e-9,2.732e-14,6.481e-9,
447.45,3.495e-9,2.731e-14,3.495e-9,
447.48,1.343e-9,2.730e-14,1.343e-9,
447.5,6.959e-10,2.729e-14,6.959e-10,
447.53,2.518e-10,2.727e-14,2.518e-10,
447.55,1.253e-10,2.726e-14,1.253e-10,
447.58,4.271e-11,2.725e-14,4.271e-11,
447.6,2.042e-11,2.724e-14,2.042e-11,
447.63,6.553e-12,2.722e-14,6.553e-12,
447.65,3.010e-12,2.721e-14,3.010e-12,
447.68,9.095e-13,2.720e-14,9.095e-13,
447.7,4.014e-13,2.719e-14,4.014e-13,
447.73,1.142e-13,2.717e-14,1.142e-13,
447.75,4.841e-14,2.716e-14,4.841e-14,
447.78,1.297e-14,2.715e-14,1.297e-14,
447.8,5.282e-15,2.714e-14,5.282e-15,
447.83,1.332e-15,2.712e-14,1.332e-15,
447.85,5.214e-16,2.711e-14,5.214e-16,
447.88,1.238e-16,2.710e-14,1.238e-16,
447.9,4.655e-17,2.709e-14,4.655e-17,
447.93,1.041e-17,2.707e-14,1.041e-17,
447.95,3.760e-18,2.706e-14,3.760e-18,
447.98,7.919e-19,2.705e-14,7.919e-19,
448,2.748e-19,2.704e-14,2.748e-19,
448.03,5.449e-20,2.702e-14,5.449e-20,
449.15,4.470e-20,2.647e-14,4.470e-20,
449.17,1.326e-19,2.646e-14,1.326e-19,
449.2,6.584e-19,2.645e-14,6.584e-19,
449.22,1.878e-18,2.644e-14,1.878e-18,
449.25,8.787e-18,2.642e-14,8.787e-18,
449.27,2.410e-17,2.641e-14,2.410e-17,
449.3,1.063e-16,2.640e-14,1.063e-16,
449.32,2.802e-16,2.639e-14,2.802e-16,
449.35,1.165e-15,2.637e-14,1.165e-15,
449.37,2.953e-15,2.636e-14,2.953e-15,
449.4,1.157e-14,2.635e-14,1.157e-14,
449.42,2.819e-14,2.634e-14,2.819e-14,
449.45,1.041e-13,2.632e-14,1.041e-13,
449.47,2.439e-13,2.631e-14,2.439e-13,
449.5,8.491e-13,2.630e-14,8.491e-13,
449.52,1.912e-12,2.629e-14,1.912e-12,
449.55,6.275e-12,2.627e-14,6.275e-12,
449.57,1.359e-11,2.626e-14,1.359e-11,
449.6,4.202e-11,2.625e-14,4.202e-11,
449.62,8.747e-11,2.624e-14,8.747e-11,
449.65,2.550e-10,2.622e-14,2.550e-10,
449.67,5.103e-10,2.621e-14,5.103e-10,
449.7,1.402e-9,2.620e-14,1.402e-9,
449.72,2.698e-9,2.619e-14,2.698e-9,
449.75,6.988e-9,2.617e-14,6.988e-9,
449.77,1.292e-8,2.616e-14,1.292e-8,
449.8,3.155e-8,2.615e-14,3.155e-8,
449.82,5.609e-8,2.614e-14,5.609e-8,
449.85,1.291e-7,2.612e-14,1.291e-7,
449.87,2.207e-7,2.611e-14,2.207e-7,
449.9,4.787e-7,2.610e-14,4.787e-7,
449.92,7.865e-7,2.609e-14,7.865e-7,
449.95,1.608e-6,2.607e-14,1.608e-6,
449.97,2.541e-6,2.606e-14,2.541e-6,
450,4.897e-6,2.605e-14,4.897e-6,
450.02,7.436e-6,2.604e-14,7.436e-6,
450.05,1.351e-5,2.603e-14,1.351e-5,
450.07,1.972e-5,2.602e-14,1.972e-5,
450.1,3.378e-5,2.600e-14,3.378e-5,
450.12,4.740e-5,2.599e-14,4.740e-5,
450.15,7.652e-5,2.598e-14,7.652e-5,
450.17,1.032e-4,2.597e-14,1.032e-4,
450.2,1.571e-4,2.595e-14,1.571e-4,
450.22,2.038e-4,2.594e-14,2.038e-4,
450.25,2.922e-4,2.593e-14,2.922e-4,
450.27,3.644e-4,2.592e-14,3.644e-4,
450.3,4.926e-4,2.590e-14,4.926e-4,
450.32,5.905e-4,2.589e-14,5.905e-4,
450.35,7.525e-4,2.588e-14,7.525e-4,
450.37,8.672e-4,2.587e-14,8.672e-4,
450.4,1.042e-3,2.585e-14,1.042e-3,
450.42,1.154e-3,2.584e-14,1.154e-3,
450.45,1.307e-3,2.583e-14,1.307e-3,
450.47,1.392e-3,2.582e-14,1.392e-3,
450.5,1.485e-3,2.580e-14,1.485e-3,
450.52,1.521e-3,2.579e-14,1.521e-3,
450.55,1.530e-3,2.578e-14,1.530e-3,
450.57,1.506e-3,2.577e-14,1.506e-3,
450.59,1.459e-3,2.576e-14,1.459e-3,
450.62,1.351e-3,2.574e-14,1.351e-3,
450.64,1.259e-3,2.573e-14,1.259e-3,
450.67,1.099e-3,2.572e-14,1.099e-3,
450.69,9.838e-4,2.571e-14,9.838e-4,
450.72,8.094e-4,2.569e-14,8.094e-4,
450.74,6.968e-4,2.568e-14,6.968e-4,
450.77,5.404e-4,2.567e-14,5.404e-4,
450.79,4.473e-4,2.566e-14,4.473e-4,
450.82,3.270e-4,2.564e-14,3.270e-4,
450.84,2.602e-4,2.564e-14,2.602e-4,
450.87,1.793e-4,2.562e-14,1.793e-4,
450.89,1.371e-4,2.561e-14,1.371e-4,
450.92,8.906e-5,2.560e-14,8.906e-5,
450.94,6.549e-5,2.559e-14,6.549e-5,
450.97,4.009e-5,2.557e-14,4.009e-5,
450.99,2.834e-5,2.556e-14,2.834e-5,
451.02,1.636e-5,2.555e-14,1.636e-5,
