Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
267.85,2.230e-12,,2.230e-12,1.646e-54
267.87,1.994e-12,,1.994e-12,1.640e-54
267.9,1.552e-12,,1.552e-12,1.631e-54
267.92,1.241e-12,,1.241e-12,1.625e-54
267.95,8.170e-13,,8.170e-13,1.615e-54
267.97,5.847e-13,,5.847e-13,1.609e-54
268,3.255e-13,,3.255e-13,1.600e-54
268.02,2.084e-13,,2.084e-13,1.594e-54
268.04,1.275e-13,,1.275e-13,1.587e-54
268.07,5.618e-14,,5.618e-14,1.578e-54
268.09,3.076e-14,,3.076e-14,1.572e-54
268.12,1.146e-14,,1.146e-14,1.563e-54
268.14,5.614e-15,,5.614e-15,1.556e-54
268.17,1.770e-15,,1.770e-15,1.547e-54
268.19,7.752e-16,,7.752e-16,1.541e-54
268.22,2.067e-16,,2.067e-16,1.532e-54
268.24,8.100e-17,,8.100e-17,1.525e-54
268.27,1.827e-17,,1.827e-17,1.516e-54
268.29,6.403e-18,,6.403e-18,1.510e-54
268.32,1.222e-18,,1.222e-18,1.501e-54
268.34,3.830e-19,,3.830e-19,1.494e-54
268.37,6.183e-20,,6.183e-20,1.485e-54
268.39,1.734e-20,,1.734e-20,1.479e-54
268.42,2.367e-21,,2.367e-21,1.470e-54
268.44,5.937e-22,,5.937e-22,1.463e-54
268.46,1.424e-22,,1.424e-22,1.457e-54
268.49,1.538e-23,,1.538e-23,1.448e-54
268.51,3.301e-24,,3.301e-24,1.442e-54
268.54,3.016e-25,,3.016e-25,1.432e-54
268.56,5.788e-26,,5.788e-26,1.426e-54
268.59,4.475e-27,,4.475e-27,1.417e-54
268.61,7.681e-28,,7.681e-28,1.411e-54
268.64,5.023e-29,,5.023e-29,1.401e-54
268.66,7.712e-30,,7.712e-30,1.395e-54
273.16,3.206e-61,,5.482e-30,3.206e-61
273.18,2.003e-60,,5.472e-30,2.003e-60
273.21,2.889e-59,,5.457e-30,2.889e-59
273.23,1.623e-58,,5.447e-30,1.623e-58
273.26,1.995e-57,,5.432e-30,1.995e-57
273.28,1.007e-56,,5.423e-30,1.007e-56
273.31,1.055e-55,,5.408e-30,1.055e-55
273.33,4.790e-55,,5.398e-30,4.790e-55
273.36,4.277e-54,,5.383e-30,4.277e-54
273.38,1.745e-53,,5.373e-30,1.745e-53
273.41,1.328e-52,,5.358e-30,1.328e-52
273.43,4.873e-52,,5.348e-30,4.873e-52
273.46,3.161e-51,,5.333e-30,3.161e-51
273.48,1.042e-50,,5.323e-30,1.042e-50
273.5,3.293e-50,,5.313e-30,3.293e-50
273.53,1.708e-49,,5.299e-30,1.708e-49
273.55,4.852e-49,,5.289e-30,4.852e-49
273.58,2.145e-48,,5.274e-30,2.145e-48
273.6,5.476e-48,,5.264e-30,5.476e-48
273.63,2.063e-47,,5.249e-30,2.063e-47
273.65,4.736e-47,,5.239e-30,4.736e-47
273.68,1.521e-46,,5.224e-30,1.521e-46
273.7,3.138e-46,,5.214e-30,3.138e-46
273.73,8.588e-46,,5.200e-30,8.588e-46
273.75,1.593e-45,,5.190e-30,1.593e-45
273.78,3.716e-45,,5.175e-30,3.716e-45
273.8,6.197e-45,,5.165e-30,6.197e-45
273.83,1.232e-44,,5.150e-30,1.232e-44
273.85,1.847e-44,,5.140e-30,1.847e-44
273.88,3.129e-44,,5.125e-30,3.129e-44
273.9,4.217e-44,,5.115e-30,4.217e-44
273.92,5.445e-44,,5.105e-30,5.445e-44
273.95,7.377e-44,,5.091e-30,7.377e-44
273.97,8.564e-44,,5.081e-30,8.564e-44
274,9.889e-44,,5.066e-30,9.889e-44
274.02,1.032e-43,,5.056e-30,1.032e-43
274.05,1.016e-43,,5.041e-30,1.016e-43
274.07,9.527e-44,,5.031e-30,9.527e-44
274.1,7.991e-44,,5.016e-30,7.991e-44
274.12,6.739e-44,,5.006e-30,6.739e-44
274.15,4.818e-44,,4.991e-30,4.818e-44
274.17,3.652e-44,,4.981e-30,3.652e-44
274.2,2.225e-44,,4.967e-30,2.225e-44
274.22,1.516e-44,,4.957e-30,1.516e-44
274.25,7.875e-45,,4.942e-30,7.875e-45
274.27,4.824e-45,,4.932e-30,4.824e-45
274.3,2.135e-45,,4.917e-30,2.135e-45
274.32,1.176e-45,,4.907e-30,1.176e-45
274.34,6.206e-46,,4.897e-30,6.206e-46
274.37,2.196e-46,,4.882e-30,2.196e-46
274.39,1.042e-46,,4.872e-30,1.042e-46
274.42,3.143e-47,,4.858e-30,3.143e-47
274.44,1.340e-47,,4.848e-30,1.340e-47
274.47,3.445e-48,,4.833e-30,3.445e-48
274.49,1.321e-48,,4.823e-30,1.321e-48
274.52,2.894e-49,,4.808e-30,2.894e-49
274.54,9.973e-50,,4.798e-30,9.973e-50
274.57,1.863e-50,,4.783e-30,1.863e-50
274.59,5.770e-51,,4.773e-30,5.770e-51
274.62,9.184e-52,,4.759e-30,9.184e-52
274.64,2.558e-52,,4.749e-30,2.558e-52
274.67,3.470e-53,,4.734e-30,3.470e-53
274.69,8.686e-54,,4.724e-30,8.686e-54
274.72,1.004e-54,,4.709e-30,1.004e-54
274.74,2.260e-55,,4.699e-30,2.260e-55
274.76,4.874e-56,,4.689e-30,4.874e-56
274.79,4.506e-57,,4.674e-30,4.506e-57
274.81,8.736e-58,,4.664e-30,8.736e-58
274.84,6.884e-59,,4.649e-30,6.884e-59
274.86,1.200e-59,,4.640e-30,1.200e-59
274.89,8.057e-61,,4.625e-30,8.057e-61
279.98,2.103e-30,,2.103e-30,2.161e-59
280,1.253e-29,,1.253e-29,2.169e-59
280.03,1.689e-28,,1.689e-28,2.181e-59
280.05,1.065e-27,,1.065e-27,2.189e-59
280.08,1.283e-26,,1.283e-26,2.201e-59
280.1,6.437e-26,,6.437e-26,2.210e-59
280.13,6.759e-25,,6.759e-25,2.222e-59
280.15,3.099e-24,,3.099e-24,2.230e-59
280.17,1.372e-23,,1.372e-23,2.238e-59
280.2,1.196e-22,,1.196e-22,2.250e-59
280.22,4.854e-22,,4.854e-22,2.259e-59
280.25,3.721e-21,,3.721e-21,2.271e-59
280.27,1.386e-20,,1.386e-20,2.279e-59
280.3,9.352e-20,,9.352e-20,2.291e-59
280.32,3.199e-19,,3.199e-19,2.299e-59
280.35,1.898e-18,,1.898e-18,2.312e-59
280.37,5.958e-18,,5.958e-18,2.320e-59
280.4,3.102e-17,,3.102e-17,2.332e-59
280.42,8.913e-17,,8.913e-17,2.340e-59
280.45,4.058e-16,,4.058e-16,2.353e-59
280.47,1.065e-15,,1.065e-15,2.361e-59
280.5,4.224e-15,,4.224e-15,2.373e-59
280.52,1.010e-14,,1.010e-14,2.381e-59
280.55,3.479e-14,,3.479e-14,2.393e-59
280.57,7.562e-14,,7.562e-14,2.402e-59
280.59,1.582e-13,,1.582e-13,2.410e-59
280.62,4.448e-13,,4.448e-13,2.422e-59
280.64,8.438e-13,,8.438e-13,2.430e-59
280.67,2.048e-12,,2.048e-12,2.443e-59
280.69,3.521e-12,,3.521e-12,2.451e-59
280.72,7.364e-12,,7.364e-12,2.463e-59
280.74,1.146e-11,,1.146e-11,2.471e-59
280.77,2.064e-11,,2.064e-11,2.483e-59
280.79,2.905e-11,,2.905e-11,2.492e-59
280.82,4.501e-11,,4.501e-11,2.504e-59
280.84,5.730e-11,,5.730e-11,2.512e-59
280.87,7.633e-11,,7.633e-11,2.524e-59
280.89,8.787e-11,,8.787e-11,2.532e-59
280.92,1.006e-10,,1.006e-10,2.545e-59
280.94,1.047e-10,,1.047e-10,2.553e-59
280.97,1.030e-10,,1.030e-10,2.565e-59
280.99,9.689e-11,,9.689e-11,2.573e-59
281.01,8.751e-11,,8.751e-11,2.581e-59
281.04,6.963e-11,,6.963e-11,2.594e-59
281.06,5.684e-11,,5.684e-11,2.602e-59
281.09,3.885e-11,,3.885e-11,2.614e-59
281.11,2.866e-11,,2.866e-11,2.622e-59
281.14,1.683e-11,,1.683e-11,2.635e-59
281.16,1.122e-11,,1.122e-11,2.643e-59
281.19,5.660e-12,,5.660e-12,2.655e-59
281.21,3.409e-12,,3.409e-12,2.663e-59
281.24,1.477e-12,,1.477e-12,2.675e-59
281.26,8.043e-13,,8.043e-13,2.684e-59
281.29,2.994e-13,,2.994e-13,2.696e-59
281.31,1.473e-13,,1.473e-13,2.704e-59
281.34,4.708e-14,,4.708e-14,2.716e-59
281.36,2.093e-14,,2.093e-14,2.724e-59
281.39,5.748e-15,,5.748e-15,2.737e-59
281.41,2.309e-15,,2.309e-15,2.745e-59
281.43,8.905e-16,,8.905e-16,2.753e-59
281.46,1.977e-16,,1.977e-16,2.765e-59
281.48,6.890e-17,,6.890e-17,2.774e-59
281.51,1.314e-17,,1.314e-17,2.786e-59
281.53,4.138e-18,,4.138e-18,2.794e-59
281.56,6.777e-19,,6.777e-19,2.806e-59
281.58,1.929e-19,,1.929e-19,2.814e-59
281.61,2.714e-20,,2.714e-20,2.827e-59
281.63,6.978e-21,,6.978e-21,2.835e-59
281.66,8.433e-22,,8.433e-22,2.847e-59
281.68,1.960e-22,,1.960e-22,2.855e-59
281.71,2.034e-23,,2.034e-23,2.868e-59
281.73,4.271e-24,,4.271e-24,2.876e-59
281.76,3.809e-25,,3.809e-25,2.888e-59
281.78,7.226e-26,,7.226e-26,2.896e-59
281.81,5.535e-27,,5.535e-27,2.908e-59
281.83,9.489e-28,,9.489e-28,2.917e-59
282.08,9.886e-31,,9.886e-31,3.019e-59
282.1,5.970e-30,,5.970e-30,3.027e-59
282.13,8.219e-29,,8.219e-29,3.039e-59
282.15,4.491e-28,,4.491e-28,3.047e-59
282.18,5.323e-27,,5.323e-27,3.060e-59
282.2,2.632e-26,,2.632e-26,3.068e-59
282.23,2.685e-25,,2.685e-25,3.080e-59
282.25,1.202e-24,,1.202e-24,3.088e-59
282.27,5.167e-24,,5.167e-24,3.096e-59
282.3,4.274e-23,,4.274e-23,3.109e-59
282.32,1.663e-22,,1.663e-22,3.117e-59
282.35,1.184e-21,,1.184e-21,3.129e-59
282.37,4.169e-21,,4.169e-21,3.137e-59
282.4,2.555e-20,,2.555e-20,3.149e-59
282.42,8.142e-20,,8.142e-20,3.158e-59
282.45,4.296e-19,,4.296e-19,3.170e-59
282.47,1.239e-18,,1.239e-18,1.868e-58
282.5,5.627e-18,,5.627e-18,2.479e-57
282.52,1.468e-17,,1.468e-17,1.322e-56
282.55,5.741e-17,,5.741e-17,1.511e-55
282.57,1.355e-16,,1.355e-16,7.294e-55
282.6,4.563e-16,,4.563e-16,7.179e-54
282.62,9.749e-16,,9.749e-16,3.137e-53
282.65,2.825e-15,,2.825e-15,2.659e-52
282.67,5.462e-15,,5.462e-15,1.052e-51
282.69,1.015e-14,,1.015e-14,3.997e-51
282.72,2.384e-14,,2.384e-14,2.748e-50
282.74,4.008e-14,,4.008e-14,9.455e-50
282.77,8.105e-14,,8.105e-14,5.599e-49
282.79,1.233e-13,,1.233e-13,1.743e-48
282.82,2.147e-13,,2.147e-13,8.891e-48
282.84,2.955e-13,,2.955e-13,2.506e-47
282.87,4.429e-13,,4.429e-13,1.100e-46
282.89,5.518e-13,,5.518e-13,2.808e-46
282.92,7.118e-13,,7.118e-13,1.062e-45
282.94,8.025e-13,,8.025e-13,2.452e-45
282.97,8.913e-13,,8.913e-13,7.986e-45
282.99,9.092e-13,,9.092e-13,1.669e-44
283.02,8.693e-13,,8.693e-13,4.682e-44
283.04,8.025e-13,,8.025e-13,8.858e-44
283.07,6.605e-13,,6.605e-13,2.140e-43
283.09,5.518e-13,,5.518e-13,3.664e-43
283.11,4.429e-13,,4.429e-13,6.031e-43
283.14,2.955e-13,,2.955e-13,1.182e-42
283.16,2.147e-13,,2.147e-13,1.760e-42
283.19,1.233e-13,,1.233e-13,2.970e-42
283.21,8.105e-14,,8.105e-14,4.005e-42
283.24,4.008e-14,,4.008e-14,5.819e-42
283.26,2.384e-14,,2.384e-14,7.102e-42
283.29,1.015e-14,,1.015e-14,8.887e-42
283.31,5.462e-15,,5.462e-15,9.818e-42
283.34,2.001e-15,,2.001e-15,1.058e-41
283.36,9.749e-16,,9.749e-16,1.058e-41
283.39,3.077e-16,,3.077e-16,9.818e-42
283.41,1.361e-16,,1.361e-16,8.887e-42
283.44,3.973e-17,,3.973e-17,7.102e-42
283.46,2.274e-17,,2.274e-17,5.819e-42
283.49,3.757e-17,,3.757e-17,4.005e-42
283.51,8.633e-17,,8.633e-17,2.970e-42
283.53,2.043e-16,,2.043e-16,2.116e-42
283.56,7.026e-16,,7.026e-16,1.182e-42
283.58,1.526e-15,,1.526e-15,7.622e-43
283.61,4.546e-15,,4.546e-15,3.664e-43
283.63,8.975e-15,,8.975e-15,2.140e-43
283.66,2.324e-14,,2.324e-14,8.858e-44
283.68,4.196e-14,,4.196e-14,4.682e-44
283.71,9.591e-14,,9.591e-14,1.669e-44
283.73,1.608e-13,,1.608e-13,7.986e-45
283.76,3.357e-13,,3.357e-13,2.452e-45
283.78,5.393e-13,,5.393e-13,1.062e-45
283.81,1.089e-12,,1.089e-12,2.808e-46
283.83,1.741e-12,,1.741e-12,1.100e-46
283.86,3.542e-12,,3.542e-12,2.506e-47
283.88,5.683e-12,,5.683e-12,8.891e-48
283.91,1.137e-11,,1.137e-11,1.743e-48
283.93,1.769e-11,,1.769e-11,5.599e-49
283.95,2.690e-11,,2.690e-11,1.728e-49
283.98,4.780e-11,,4.780e-11,2.748e-50
284,6.735e-11,,6.735e-11,7.677e-51
284.03,1.054e-10,,1.054e-10,1.052e-51
284.05,1.357e-10,,1.357e-10,2.659e-52
284.08,1.846e-10,,1.846e-10,3.137e-53
284.1,2.159e-10,,2.159e-10,7.179e-54
284.13,2.539e-10,,2.539e-10,7.294e-55
284.15,2.692e-10,,2.692e-10,1.511e-55
284.18,2.731e-10,,2.731e-10,1.322e-56
284.2,2.624e-10,,2.624e-10,2.479e-57
284.23,2.295e-10,,2.295e-10,1.868e-58
284.25,1.998e-10,,1.998e-10,1.857e-58
284.28,1.506e-10,,1.506e-10,1.840e-58
284.3,1.188e-10,,1.188e-10,1.830e-58
284.33,7.718e-11,,7.718e-11,1.813e-58
284.35,5.511e-11,,5.511e-11,1.802e-58
284.37,3.782e-11,,3.782e-11,1.791e-58
284.4,1.996e-11,,1.996e-11,1.775e-58
284.42,1.241e-11,,1.241e-11,1.764e-58
284.45,5.645e-12,,5.645e-12,1.748e-58
284.47,3.178e-12,,3.178e-12,1.737e-58
284.5,1.246e-12,,1.246e-12,1.721e-58
284.52,6.353e-13,,6.353e-13,1.710e-58
284.55,2.147e-13,,2.147e-13,1.693e-58
284.57,9.915e-14,,9.915e-14,1.683e-58
284.6,2.888e-14,,2.888e-14,1.666e-58
284.62,1.208e-14,,1.208e-14,1.655e-58
284.65,3.033e-15,,3.033e-15,1.639e-58
284.67,1.149e-15,,1.149e-15,1.628e-58
284.7,2.486e-16,,2.486e-16,1.612e-58
284.72,8.527e-17,,8.527e-17,1.601e-58
284.75,1.591e-17,,1.591e-17,1.584e-58
284.77,4.942e-18,,4.942e-18,1.574e-58
284.79,1.476e-18,,1.476e-18,1.563e-58
284.82,2.236e-19,,2.236e-19,1.546e-58
284.84,6.046e-20,,6.046e-20,1.535e-58
284.87,7.894e-21,,7.894e-21,1.519e-58
284.89,1.934e-21,,1.934e-21,1.508e-58
284.92,2.220e-22,,2.220e-22,1.492e-58
284.94,6.622e-23,,6.622e-23,1.481e-58
284.97,1.433e-22,,1.433e-22,1.465e-58
284.99,5.166e-22,,5.166e-22,1.454e-58
285.02,3.438e-21,,3.438e-21,1.437e-58
285.04,1.160e-20,,1.160e-20,1.427e-58
285.07,6.673e-20,,6.673e-20,1.410e-58
285.09,2.041e-19,,2.041e-19,1.399e-58
285.12,1.014e-18,,1.014e-18,1.383e-58
285.14,2.810e-18,,2.810e-18,1.372e-58
285.17,1.205e-17,,1.205e-17,1.356e-58
285.19,3.029e-17,,3.029e-17,1.345e-58
285.21,7.321e-17,,7.321e-17,1.334e-58
285.24,2.555e-16,,2.555e-16,1.318e-58
285.26,5.599e-16,,5.599e-16,1.307e-58
285.29,1.687e-15,,1.687e-15,1.290e-58
285.31,3.351e-15,,3.351e-15,1.280e-58
285.34,8.716e-15,,8.716e-15,1.263e-58
285.36,1.570e-14,,1.570e-14,1.252e-58
285.39,3.525e-14,,3.525e-14,1.236e-58
285.41,5.757e-14,,5.757e-14,1.225e-58
285.44,1.117e-13,,1.117e-13,1.209e-58
285.46,1.654e-13,,1.654e-13,1.198e-58
285.49,2.775e-13,,2.775e-13,1.181e-58
285.51,3.739e-13,,3.739e-13,1.171e-58
285.54,5.465e-13,,5.465e-13,1.154e-58
285.56,6.757e-13,,6.757e-13,1.143e-58
285.59,8.852e-13,,8.852e-13,1.127e-58
285.61,1.041e-12,,1.041e-12,1.116e-58
285.63,1.227e-12,,1.227e-12,1.105e-58
285.66,1.641e-12,,1.641e-12,1.089e-58
285.68,2.098e-12,,2.098e-12,1.078e-58
285.71,3.288e-12,,3.288e-12,1.062e-58
285.73,4.591e-12,,4.591e-12,1.051e-58
285.76,7.622e-12,,7.622e-12,1.034e-58
285.78,1.050e-11,,1.050e-11,1.024e-58
285.81,1.616e-11,,1.616e-11,1.007e-58
285.83,2.068e-11,,2.068e-11,9.963e-59
285.86,2.799e-11,,2.799e-11,9.800e-59
285.88,3.268e-11,,3.268e-11,9.691e-59
285.91,3.836e-11,,3.836e-11,9.527e-59
285.93,4.066e-11,,4.066e-11,5.485e-58
285.96,4.125e-11,,4.125e-11,7.043e-57
285.98,3.966e-11,,3.966e-11,3.679e-56
286.01,3.475e-11,,3.475e-11,4.082e-55
286.03,3.030e-11,,3.030e-11,1.935e-54
286.05,2.541e-11,,2.541e-11,8.820e-54
286.08,1.813e-11,,1.813e-11,7.980e-53
286.1,1.378e-11,,1.378e-11,3.301e-52
286.13,8.493e-12,,8.493e-12,2.581e-51
286.15,5.856e-12,,5.856e-12,9.686e-51
286.18,3.115e-12,,3.115e-12,6.546e-50
286.2,1.948e-12,,1.948e-12,2.229e-49
286.23,8.949e-13,,8.949e-13,1.302e-48
286.25,5.074e-13,,5.074e-13,4.023e-48
286.28,2.013e-13,,2.013e-13,2.031e-47
286.3,1.035e-13,,1.035e-13,5.693e-47
286.33,3.545e-14,,3.545e-14,2.484e-46
286.35,1.652e-14,,1.652e-14,6.318e-46
286.38,4.888e-15,,4.888e-15,2.383e-45
286.4,2.066e-15,,2.066e-15,5.498e-45
286.43,5.278e-16,,5.278e-16,1.792e-44
286.45,2.023e-16,,2.023e-16,3.752e-44
286.47,7.461e-17,,7.461e-17,7.558e-44
286.5,1.572e-17,,1.572e-17,2.008e-43
286.52,5.869e-18,,5.869e-18,3.670e-43
286.55,4.796e-18,,4.796e-18,8.428e-43
286.57,1.197e-17,,1.197e-17,1.397e-42
286.6,5.714e-17,,5.714e-17,2.774e-42
286.62,1.567e-16,,1.567e-16,4.173e-42
286.65,6.618e-16,,6.618e-16,7.159e-42
286.67,1.648e-15,,1.648e-15,9.772e-42
286.7,6.018e-15,,6.018e-15,1.449e-41
286.72,1.360e-14,,1.360e-14,1.794e-41
286.75,4.294e-14,,4.294e-14,2.299e-41
286.77,8.805e-14,,8.805e-14,2.584e-41
286.8,2.404e-13,,2.404e-13,2.862e-41
286.82,4.473e-13,,4.473e-13,2.918e-41
286.85,1.056e-12,,1.056e-12,2.793e-41
286.87,1.783e-12,,1.783e-12,2.584e-41
286.89,2.897e-12,,2.897e-12,2.299e-41
286.92,5.577e-12,,5.577e-12,1.794e-41
286.94,8.222e-12,,8.222e-12,1.449e-41
286.97,1.369e-11,,1.369e-11,9.772e-42
286.99,1.831e-11,,1.831e-11,7.159e-42
287.02,2.636e-11,,2.636e-11,4.173e-42
287.04,3.201e-11,,3.201e-11,2.774e-42
287.07,3.984e-11,,3.984e-11,1.397e-42
287.09,4.392e-11,,4.392e-11,8.428e-43
287.12,4.730e-11,,4.730e-11,3.670e-43
287.14,4.735e-11,,4.735e-11,2.008e-43
287.17,4.415e-11,,4.415e-11,7.558e-44
287.19,4.018e-11,,4.018e-11,3.752e-44
287.22,3.250e-11,,3.250e-11,1.221e-44
287.24,2.693e-11,,2.693e-11,5.498e-45
287.27,1.898e-11,,1.898e-11,1.546e-45
287.29,1.438e-11,,1.438e-11,6.318e-46
287.31,1.053e-11,,1.053e-11,2.484e-46
287.34,6.225e-12,,6.225e-12,5.693e-47
287.36,4.227e-12,,4.227e-12,2.031e-47
287.39,2.256e-12,,2.256e-12,4.023e-48
287.41,1.446e-12,,1.446e-12,1.302e-48
287.44,7.185e-13,,7.185e-13,2.229e-49
287.46,4.431e-13,,4.431e-13,6.546e-50
287.49,2.099e-13,,2.099e-13,9.686e-51
287.51,1.257e-13,,1.257e-13,2.581e-51
287.54,5.662e-14,,5.662e-14,3.301e-52
287.56,3.257e-14,,3.257e-14,7.980e-53
287.59,1.387e-14,,1.387e-14,8.820e-54
287.61,8.170e-15,,8.170e-15,1.935e-54
287.64,6.212e-15,,6.212e-15,1.848e-55
287.66,9.789e-15,,9.789e-15,3.679e-56
287.68,2.032e-14,,2.032e-14,7.043e-57
287.71,6.547e-14,,6.547e-14,5.485e-58
287.73,1.385e-13,,1.385e-13,
287.76,3.976e-13,,3.976e-13,
287.78,7.657e-13,,7.657e-13,
287.81,1.904e-12,,1.904e-12,
287.83,3.329e-12,,3.329e-12,
287.86,7.163e-12,,7.163e-12,
287.88,1.138e-11,,1.138e-11,
287.91,2.118e-11,,2.118e-11,
287.93,3.055e-11,,3.055e-11,
287.96,4.923e-11,,4.923e-11,
287.98,6.447e-11,,6.447e-11,
288.01,8.990e-11,,8.990e-11,
288.03,1.069e-10,,1.069e-10,
288.06,1.290e-10,,1.290e-10,
288.08,1.394e-10,,1.394e-10,
288.1,1.449e-10,,1.449e-10,
288.13,1.428e-10,,1.428e-10,
288.15,1.348e-10,,1.348e-10,
288.18,1.150e-10,,1.150e-10,
288.2,9.852e-11,,9.852e-11,
288.23,7.273e-11,,7.273e-11,
288.25,5.661e-11,,5.661e-11,
288.28,3.617e-11,,3.617e-11,
288.3,2.558e-11,,2.558e-11,
288.33,1.417e-11,,1.417e-11,
288.35,9.138e-12,,9.138e-12,
288.38,4.484e-12,,4.484e-12,
288.4,2.759e-12,,2.759e-12,
288.43,1.473e-12,,1.473e-12,
288.45,1.168e-12,,1.168e-12,
288.48,1.185e-12,,1.185e-12,
288.5,1.386e-12,,1.386e-12,
288.52,1.669e-12,,1.669e-12,
288.55,2.150e-12,,2.150e-12,
288.57,2.450e-12,,2.450e-12,
288.6,2.784e-12,,2.784e-12,
288.62,2.892e-12,,2.892e-12,
288.65,2.850e-12,,2.850e-12,
288.67,2.691e-12,,2.691e-12,
288.7,2.296e-12,,2.296e-12,
288.72,1.969e-12,,1.969e-12,
288.75,1.455e-12,,1.455e-12,
288.77,1.134e-12,,1.134e-12,
288.8,7.253e-13,,7.253e-13,
288.82,5.133e-13,,5.133e-13,
288.85,2.844e-13,,2.844e-13,
288.87,1.828e-13,,1.828e-13,
288.9,8.770e-14,,8.770e-14,
288.92,5.123e-14,,5.123e-14,
288.94,2.882e-14,,2.882e-14,
288.97,1.141e-14,,1.141e-14,
288.99,6.027e-15,,6.027e-15,
289.02,2.777e-15,,2.777e-15,
289.04,2.573e-15,,2.573e-15,
289.07,4.742e-15,,4.742e-15,
289.09,8.361e-15,,8.361e-15,
289.12,1.924e-14,,1.924e-14,
289.14,3.219e-14,,3.219e-14,
289.17,6.493e-14,,6.493e-14,
289.19,9.885e-14,,9.885e-14,
289.22,1.728e-13,,1.728e-13,
289.24,2.392e-13,,2.392e-13,
289.27,3.624e-13,,3.624e-13,
289.29,4.558e-13,,4.558e-13,
289.32,5.984e-13,,5.984e-13,
289.34,6.840e-13,,6.840e-13,
289.36,7.525e-13,,7.525e-13,
289.39,8.084e-13,,8.084e-13,
289.41,8.084e-13,,8.084e-13,
289.44,7.525e-13,,7.525e-13,
289.46,6.840e-13,,6.840e-13,
289.49,5.517e-13,,5.517e-13,
289.51,4.558e-13,,4.558e-13,
289.54,3.185e-13,,3.185e-13,
289.56,2.392e-13,,2.392e-13,
289.59,1.449e-13,,1.449e-13,
289.61,9.888e-14,,9.888e-14,
289.64,5.201e-14,,5.201e-14,
289.66,3.250e-14,,3.250e-14,
289.69,1.574e-14,,1.574e-14,
289.71,1.068e-14,,1.068e-14,
289.74,1.053e-14,,1.053e-14,
289.76,1.609e-14,,1.609e-14,
289.78,2.836e-14,,2.836e-14,
289.81,6.788e-14,,6.788e-14,
289.83,1.175e-13,,1.175e-13,
289.86,2.499e-13,,2.499e-13,
289.88,3.943e-13,,3.943e-13,
289.91,7.278e-13,,7.278e-13,
289.93,1.045e-12,,1.045e-12,
289.96,1.672e-12,,1.672e-12,
289.98,2.183e-12,,2.183e-12,
290.01,3.032e-12,,3.032e-12,
290.03,3.603e-12,,3.603e-12,
290.06,4.360e-12,,4.360e-12,
290.08,4.743e-12,,4.743e-12,
290.11,5.105e-12,,5.105e-12,
290.13,5.252e-12,,5.252e-12,
290.16,5.587e-12,,5.587e-12,
290.18,6.173e-12,,6.173e-12,
290.2,7.401e-12,,7.401e-12,
290.23,1.139e-11,,1.139e-11,
290.25,1.627e-11,,1.627e-11,
290.28,2.844e-11,,2.844e-11,
290.3,4.063e-11,,4.063e-11,
290.33,6.587e-11,,6.587e-11,
290.35,8.720e-11,,8.720e-11,
290.38,1.241e-10,,1.241e-10,
290.4,1.499e-10,,1.499e-10,
290.43,1.855e-10,,1.855e-10,
290.45,2.039e-10,,2.039e-10,
290.48,2.189e-10,,2.189e-10,
290.5,2.189e-10,,2.189e-10,
290.53,2.038e-10,,2.038e-10,
290.55,1.854e-10,,1.854e-10,
290.58,1.498e-10,,1.498e-10,
290.6,1.239e-10,,1.239e-10,
290.62,9.867e-11,,9.867e-11,
290.65,6.532e-11,,6.532e-11,
290.67,4.732e-11,,4.732e-11,
290.7,2.718e-11,,2.718e-11,
290.72,1.791e-11,,1.791e-11,
290.75,8.920e-12,,8.920e-12,
290.77,5.346e-12,,5.346e-12,
290.8,2.310e-12,,2.310e-12,
290.82,1.259e-12,,1.259e-12,
290.85,4.720e-13,,4.720e-13,
290.87,2.340e-13,,2.340e-13,
290.9,7.609e-14,,7.609e-14,
290.92,3.432e-14,,3.432e-14,
290.95,9.679e-15,,9.679e-15,
290.97,3.970e-15,,3.970e-15,
291,9.713e-16,,9.713e-16,
291.02,3.624e-16,,3.624e-16,
291.04,1.302e-16,,1.302e-16,
291.07,2.620e-17,,2.620e-17,
291.09,8.875e-18,,8.875e-18,
291.12,3.631e-18,,3.631e-18,
291.14,7.331e-18,,7.331e-18,
291.17,3.695e-17,,3.695e-17,
291.19,1.077e-16,,1.077e-16,
291.22,5.007e-16,,5.007e-16,
291.24,1.331e-15,,1.331e-15,
291.27,5.373e-15,,5.373e-15,
291.29,1.300e-14,,1.300e-14,
291.32,4.558e-14,,4.558e-14,
291.34,1.004e-13,,1.004e-13,
291.37,3.057e-13,,3.057e-13,
291.39,6.129e-13,,6.129e-13,
291.42,1.621e-12,,1.621e-12,
291.44,2.959e-12,,2.959e-12,
291.46,5.200e-12,,5.200e-12,
291.49,1.129e-11,,1.129e-11,
291.51,1.807e-11,,1.807e-11,
291.54,3.408e-11,,3.408e-11,
291.56,4.964e-11,,4.964e-11,
291.59,8.132e-11,,8.132e-11,
291.61,1.078e-10,,1.078e-10,
291.64,1.535e-10,,1.535e-10,
291.66,1.853e-10,,1.853e-10,
291.69,2.293e-10,,2.293e-10,
291.71,2.522e-10,,2.522e-10,
291.74,2.714e-10,,2.714e-10,
291.76,2.724e-10,,2.724e-10,
291.79,2.561e-10,,2.561e-10,
