Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
438.27,1.033e+1,1.473e-14,1.033e+1,
438.29,1.199e+1,1.476e-14,1.199e+1,
438.32,1.456e+1,1.480e-14,1.456e+1,
438.34,1.622e+1,1.483e-14,1.622e+1,
438.37,1.849e+1,1.487e-14,1.849e+1,
438.39,1.977e+1,1.489e-14,1.977e+1,
438.42,2.118e+1,1.493e-14,2.118e+1,
438.44,2.172e+1,1.496e-14,2.172e+1,
438.47,2.187e+1,1.500e-14,2.187e+1,
438.49,2.152e+1,1.503e-14,2.152e+1,
438.52,2.040e+1,1.507e-14,2.040e+1,
438.54,1.930e+1,1.509e-14,1.930e+1,
438.57,1.728e+1,1.513e-14,1.728e+1,
438.59,1.580e+1,1.516e-14,1.580e+1,
438.62,1.355e+1,1.520e-14,1.355e+1,
438.64,1.216e+1,1.522e-14,1.216e+1,
438.66,1.093e+1,1.525e-14,1.093e+1,
438.69,9.563e+0,1.529e-14,9.563e+0,
438.71,9.041e+0,1.532e-14,9.041e+0,
438.74,8.955e+0,1.536e-14,8.955e+0,
438.76,9.407e+0,1.538e-14,9.407e+0,
438.79,1.089e+1,1.542e-14,1.089e+1,
438.81,1.240e+1,1.545e-14,1.240e+1,
438.84,1.541e+1,1.549e-14,1.541e+1,
438.86,1.784e+1,1.552e-14,1.784e+1,
438.89,2.194e+1,1.555e-14,2.194e+1,
438.91,2.485e+1,1.558e-14,2.485e+1,
438.94,2.919e+1,1.562e-14,2.919e+1,
438.96,3.190e+1,1.565e-14,3.190e+1,
438.99,3.539e+1,1.569e-14,3.539e+1,
439.01,3.718e+1,1.571e-14,3.718e+1,
439.03,3.841e+1,1.574e-14,3.841e+1,
439.06,3.913e+1,1.578e-14,3.913e+1,
439.08,3.880e+1,1.581e-14,3.880e+1,
439.11,3.714e+1,1.585e-14,3.714e+1,
439.13,3.533e+1,1.587e-14,3.533e+1,
439.16,3.178e+1,1.591e-14,3.178e+1,
439.18,2.901e+1,1.594e-14,2.901e+1,
439.21,2.452e+1,1.598e-14,2.452e+1,
439.23,2.147e+1,1.600e-14,2.147e+1,
439.26,1.706e+1,1.604e-14,1.706e+1,
439.28,1.433e+1,1.607e-14,1.433e+1,
439.31,1.069e+1,1.611e-14,1.069e+1,
439.33,8.617e+0,1.614e-14,8.617e+0,
439.36,6.043e+0,1.618e-14,6.043e+0,
439.38,4.672e+0,1.620e-14,4.672e+0,
439.41,3.079e+0,1.624e-14,3.079e+0,
439.43,2.284e+0,1.627e-14,2.284e+0,
439.45,1.666e+0,1.630e-14,1.666e+0,
439.48,1.006e+0,1.634e-14,1.006e+0,
439.5,7.042e-1,1.636e-14,7.042e-1,
439.53,3.996e-1,1.640e-14,3.996e-1,
439.55,2.683e-1,1.643e-14,2.683e-1,
439.58,1.431e-1,1.647e-14,1.431e-1,
439.6,9.216e-2,1.649e-14,9.216e-2,
439.63,4.618e-2,1.653e-14,4.618e-2,
439.65,2.854e-2,1.656e-14,2.854e-2,
439.68,1.344e-2,1.660e-14,1.344e-2,
439.7,7.965e-3,1.663e-14,7.965e-3,
439.73,3.524e-3,1.667e-14,3.524e-3,
439.75,2.004e-3,1.669e-14,2.004e-3,
439.78,8.331e-4,1.673e-14,8.331e-4,
439.8,4.545e-4,1.676e-14,4.545e-4,
439.82,2.439e-4,1.679e-14,2.439e-4,
439.85,9.293e-5,1.683e-14,9.293e-5,
439.87,4.784e-5,1.685e-14,4.784e-5,
439.9,1.713e-5,1.689e-14,1.713e-5,
439.92,8.459e-6,1.692e-14,8.459e-6,
439.95,2.846e-6,1.696e-14,2.846e-6,
439.97,1.348e-6,1.698e-14,1.348e-6,
440,4.263e-7,1.702e-14,4.263e-7,
440.02,1.937e-7,1.705e-14,1.937e-7,
440.05,5.755e-8,1.709e-14,5.755e-8,
440.07,2.509e-8,1.712e-14,2.509e-8,
440.1,7.004e-9,1.716e-14,7.004e-9,
440.12,2.930e-9,1.718e-14,2.930e-9,
440.15,7.685e-10,1.722e-14,7.685e-10,
440.17,3.084e-10,1.725e-14,3.084e-10,
440.19,1.217e-10,1.728e-14,1.217e-10,
440.22,2.926e-11,1.731e-14,2.926e-11,
440.24,1.108e-11,1.734e-14,1.108e-11,
440.27,2.503e-12,1.738e-14,2.503e-12,
440.29,9.092e-13,1.741e-14,9.092e-13,
440.32,1.930e-13,1.745e-14,1.930e-13,
440.34,6.725e-14,1.747e-14,6.725e-14,
440.37,1.341e-14,1.751e-14,1.341e-14,
440.39,4.484e-15,1.754e-14,4.484e-15,
440.42,8.403e-16,1.758e-14,8.403e-16,
440.44,2.695e-16,1.761e-14,2.695e-16,
442,7.772e-17,1.967e-14,7.772e-17,
442.02,2.409e-16,1.970e-14,2.409e-16,
442.05,1.275e-15,1.974e-14,1.275e-15,
442.07,3.794e-15,1.976e-14,3.794e-15,
442.1,1.889e-14,1.980e-14,1.889e-14,
442.12,5.397e-14,1.983e-14,5.397e-14,
442.14,1.517e-13,1.986e-14,1.517e-13,
442.17,6.936e-13,1.990e-14,6.936e-13,
442.19,1.872e-12,1.992e-14,1.872e-12,
442.22,8.051e-12,1.996e-14,8.051e-12,
442.24,2.086e-11,1.999e-14,2.086e-11,
442.27,8.441e-11,2.003e-14,8.441e-11,
442.29,2.100e-10,2.005e-14,2.100e-10,
442.32,7.994e-10,2.009e-14,7.994e-10,
442.34,1.910e-9,2.012e-14,1.910e-9,
442.37,6.838e-9,2.016e-14,6.838e-9,
442.39,1.568e-8,2.019e-14,1.568e-8,
442.42,5.284e-8,2.023e-14,5.284e-8,
442.44,1.164e-7,2.025e-14,1.164e-7,
442.47,3.688e-7,2.029e-14,3.688e-7,
442.49,7.798e-7,2.032e-14,7.798e-7,
442.52,2.325e-6,2.036e-14,2.325e-6,
442.54,4.720e-6,2.039e-14,4.720e-6,
442.56,9.427e-6,2.041e-14,9.427e-6,
442.59,2.581e-5,2.045e-14,2.581e-5,
442.61,4.949e-5,2.048e-14,4.949e-5,
442.64,1.275e-4,2.052e-14,1.275e-4,
442.66,2.347e-4,2.054e-14,2.347e-4,
442.69,5.687e-4,2.058e-14,5.687e-4,
442.71,1.005e-3,2.061e-14,1.005e-3,
442.74,2.292e-3,2.065e-14,2.292e-3,
442.76,3.889e-3,2.068e-14,3.889e-3,
442.79,8.342e-3,2.072e-14,8.342e-3,
442.81,1.359e-2,2.074e-14,1.359e-2,
442.84,2.743e-2,2.078e-14,2.743e-2,
442.86,4.292e-2,2.081e-14,4.292e-2,
442.89,8.147e-2,2.085e-14,8.147e-2,
442.91,1.224e-1,2.087e-14,1.224e-1,
442.93,1.809e-1,2.090e-14,1.809e-1,
442.96,3.154e-1,2.094e-14,3.154e-1,
442.98,4.476e-1,2.097e-14,4.476e-1,
443.01,7.342e-1,2.101e-14,7.342e-1,
443.03,1.001e+0,2.103e-14,1.001e+0,
443.06,1.545e+0,2.107e-14,1.545e+0,
443.08,2.022e+0,2.110e-14,2.022e+0,
443.11,2.937e+0,2.114e-14,2.937e+0,
443.13,3.692e+0,2.117e-14,3.692e+0,
443.16,5.051e+0,2.121e-14,5.051e+0,
443.18,6.101e+0,2.123e-14,6.101e+0,
443.21,7.862e+0,2.127e-14,7.862e+0,
443.23,9.129e+0,2.130e-14,9.129e+0,
443.26,1.109e+1,2.134e-14,1.109e+1,
443.28,1.239e+1,2.136e-14,1.239e+1,
443.3,1.363e+1,2.139e-14,1.363e+1,
443.33,1.529e+1,2.143e-14,1.529e+1,
443.35,1.620e+1,2.146e-14,1.620e+1,
443.38,1.722e+1,2.150e-14,1.722e+1,
443.4,1.764e+1,2.152e-14,1.764e+1,
443.43,1.783e+1,2.156e-14,1.783e+1,
443.45,1.769e+1,2.159e-14,1.769e+1,
443.48,1.712e+1,2.163e-14,1.712e+1,
443.5,1.653e+1,2.166e-14,1.653e+1,
443.53,1.542e+1,2.170e-14,1.542e+1,
443.55,1.456e+1,2.172e-14,1.456e+1,
443.58,1.319e+1,2.176e-14,1.319e+1,
443.6,1.225e+1,2.179e-14,1.225e+1,
443.63,1.084e+1,2.183e-14,1.084e+1,
443.65,9.927e+0,2.185e-14,9.927e+0,
443.68,8.601e+0,2.189e-14,8.601e+0,
443.7,7.758e+0,2.192e-14,7.758e+0,
443.72,6.951e+0,2.195e-14,6.951e+0,
443.75,5.812e+0,2.199e-14,5.812e+0,
443.77,5.103e+0,2.201e-14,5.103e+0,
443.8,4.124e+0,2.205e-14,4.124e+0,
443.82,3.531e+0,2.208e-14,3.531e+0,
443.85,2.737e+0,2.212e-14,2.737e+0,
443.87,2.274e+0,2.215e-14,2.274e+0,
443.9,1.680e+0,2.219e-14,1.680e+0,
443.92,1.349e+0,2.221e-14,1.349e+0,
443.95,9.458e-1,2.225e-14,9.458e-1,
443.97,7.328e-1,2.228e-14,7.328e-1,
444,4.858e-1,2.232e-14,4.858e-1,
444.02,3.624e-1,2.234e-14,3.624e-1,
444.05,2.268e-1,2.238e-14,2.268e-1,
444.07,1.627e-1,2.241e-14,1.627e-1,
444.09,1.149e-1,2.244e-14,1.149e-1,
444.12,6.618e-2,2.248e-14,6.618e-2,
444.14,4.491e-2,2.250e-14,4.491e-2,
444.17,2.437e-2,2.254e-14,2.437e-2,
444.19,1.589e-2,2.257e-14,1.589e-2,
444.22,8.114e-3,2.261e-14,8.114e-3,
444.24,5.081e-3,2.264e-14,5.081e-3,
444.27,2.442e-3,2.267e-14,2.442e-3,
444.29,1.469e-3,2.270e-14,1.469e-3,
444.32,6.645e-4,2.274e-14,6.645e-4,
444.34,3.838e-4,2.277e-14,3.838e-4,
444.37,1.634e-4,2.281e-14,1.634e-4,
444.39,9.061e-5,2.283e-14,9.061e-5,
444.42,3.630e-5,2.287e-14,3.630e-5,
444.44,1.933e-5,2.290e-14,1.933e-5,
444.46,1.013e-5,2.293e-14,1.013e-5,
444.49,3.726e-6,2.297e-14,3.726e-6,
444.51,1.875e-6,2.299e-14,1.875e-6,
444.54,6.489e-7,2.303e-14,6.489e-7,
444.56,3.135e-7,2.306e-14,3.135e-7,
444.59,1.021e-7,2.310e-14,1.021e-7,
444.61,4.737e-8,2.312e-14,4.737e-8,
444.64,1.452e-8,2.316e-14,1.452e-8,
444.66,6.466e-9,2.319e-14,6.466e-9,
444.69,1.864e-9,2.323e-14,1.864e-9,
444.71,7.974e-10,2.326e-14,7.974e-10,
444.74,2.164e-10,2.330e-14,2.164e-10,
444.76,8.885e-11,2.332e-14,8.885e-11,
444.79,2.268e-11,2.336e-14,2.268e-11,
444.81,8.945e-12,2.339e-14,8.945e-12,
444.84,2.149e-12,2.343e-14,2.149e-12,
444.86,8.136e-13,2.346e-14,8.136e-13,
444.88,3.031e-13,2.348e-14,3.031e-13,
444.91,6.686e-14,2.352e-14,6.686e-14,
444.93,2.392e-14,2.355e-14,2.392e-14,
444.96,4.964e-15,2.359e-14,4.964e-15,
444.98,1.705e-15,2.361e-14,1.705e-15,
445.01,3.330e-16,2.365e-14,3.330e-16,
445.03,1.098e-16,2.368e-14,1.098e-16,
445.06,1.117e-17,2.372e-14,1.117e-17,
446.69,1.019e-14,2.588e-14,1.019e-14,
446.71,3.829e-14,2.590e-14,3.829e-14,
446.74,2.014e-13,2.594e-14,2.014e-13,
446.76,5.970e-13,2.597e-14,5.970e-13,
446.78,1.742e-12,2.600e-14,1.742e-12,
446.81,8.427e-12,2.604e-14,8.427e-12,
446.83,2.363e-11,2.606e-14,2.363e-11,
446.86,1.077e-10,2.610e-14,1.077e-10,
446.88,2.903e-10,2.613e-14,2.903e-10,
446.91,1.247e-9,2.617e-14,1.247e-9,
446.93,3.229e-9,2.620e-14,3.229e-9,
446.96,1.306e-8,2.623e-14,1.306e-8,
446.98,3.251e-8,2.626e-14,3.251e-8,
447.01,1.239e-7,2.630e-14,1.239e-7,
447.03,2.965e-7,2.633e-14,2.965e-7,
447.06,1.065e-6,2.637e-14,1.065e-6,
447.08,2.448e-6,2.639e-14,2.448e-6,
447.11,8.282e-6,2.643e-14,8.282e-6,
447.13,1.830e-5,2.646e-14,1.830e-5,
447.16,5.833e-5,2.650e-14,5.833e-5,
447.18,1.239e-4,2.653e-14,1.239e-4,
447.2,2.588e-4,2.655e-14,2.588e-4,
447.23,7.591e-4,2.659e-14,7.591e-4,
447.25,1.525e-3,2.662e-14,1.525e-3,
447.28,4.212e-3,2.666e-14,4.212e-3,
447.3,8.131e-3,2.668e-14,8.131e-3,
447.33,2.117e-2,2.672e-14,2.117e-2,
447.35,3.927e-2,2.675e-14,3.927e-2,
447.38,9.631e-2,2.679e-14,9.631e-2,
447.4,1.717e-1,2.682e-14,1.717e-1,
447.43,3.968e-1,2.686e-14,3.968e-1,
447.45,6.799e-1,2.688e-14,6.799e-1,
447.48,1.480e+0,2.692e-14,1.480e+0,
447.5,2.438e+0,2.695e-14,2.438e+0,
447.53,5.000e+0,2.699e-14,5.000e+0,
447.55,7.913e+0,2.702e-14,7.913e+0,
447.57,1.233e+1,2.704e-14,1.233e+1,
447.6,2.326e+1,2.708e-14,2.326e+1,
447.62,3.483e+1,2.711e-14,3.483e+1,
447.65,6.192e+1,2.715e-14,6.192e+1,
447.67,8.910e+1,2.717e-14,8.910e+1,
447.7,1.493e+2,2.721e-14,1.493e+2,
447.72,2.064e+2,2.724e-14,2.064e+2,
447.75,3.258e+2,2.728e-14,3.258e+2,
447.77,4.329e+2,2.731e-14,4.329e+2,
447.8,6.439e+2,2.735e-14,6.439e+2,
447.82,8.224e+2,2.737e-14,8.224e+2,
447.85,1.152e+3,2.741e-14,1.152e+3,
447.87,1.414e+3,2.744e-14,1.414e+3,
447.9,1.867e+3,2.748e-14,1.867e+3,
447.92,2.203e+3,2.751e-14,2.203e+3,
447.94,2.558e+3,2.753e-14,2.558e+3,
447.97,3.107e+3,2.757e-14,3.107e+3,
447.99,3.468e+3,2.760e-14,3.468e+3,
448.02,3.968e+3,2.764e-14,3.968e+3,
448.04,4.256e+3,2.766e-14,4.256e+3,
448.07,4.589e+3,2.770e-14,4.589e+3,
448.09,4.731e+3,2.773e-14,4.731e+3,
448.12,4.806e+3,2.777e-14,4.806e+3,
448.14,4.762e+3,2.780e-14,4.762e+3,
448.17,4.558e+3,2.784e-14,4.558e+3,
448.19,4.340e+3,2.786e-14,4.340e+3,
448.22,3.914e+3,2.790e-14,3.914e+3,
448.24,3.582e+3,2.793e-14,3.582e+3,
448.27,3.044e+3,2.797e-14,3.044e+3,
448.29,2.677e+3,2.800e-14,2.677e+3,
448.32,2.143e+3,2.803e-14,2.143e+3,
448.34,1.812e+3,2.806e-14,1.812e+3,
448.36,1.507e+3,2.809e-14,1.507e+3,
448.39,1.110e+3,2.813e-14,1.110e+3,
448.41,8.880e+2,2.815e-14,8.880e+2,
448.44,6.163e+2,2.819e-14,6.163e+2,
448.46,4.736e+2,2.822e-14,4.736e+2,
448.49,3.097e+2,2.826e-14,3.097e+2,
448.51,2.288e+2,2.829e-14,2.288e+2,
448.54,1.410e+2,2.833e-14,1.410e+2,
448.56,1.001e+2,2.835e-14,1.001e+2,
448.59,5.809e+1,2.839e-14,5.809e+1,
448.61,3.963e+1,2.842e-14,3.963e+1,
448.64,2.168e+1,2.846e-14,2.168e+1,
448.66,1.422e+1,2.848e-14,1.422e+1,
448.69,7.327e+0,2.852e-14,7.327e+0,
448.71,4.617e+0,2.855e-14,4.617e+0,
448.73,2.864e+0,2.858e-14,2.864e+0,
448.76,1.358e+0,2.862e-14,1.358e+0,
448.78,8.096e-1,2.864e-14,8.096e-1,
448.81,3.617e-1,2.868e-14,3.617e-1,
448.83,2.073e-1,2.871e-14,2.073e-1,
448.86,8.725e-2,2.875e-14,8.725e-2,
448.88,4.804e-2,2.878e-14,4.804e-2,
448.91,1.906e-2,2.882e-14,1.906e-2,
448.93,1.009e-2,2.884e-14,1.009e-2,
448.96,3.769e-3,2.888e-14,3.769e-3,
448.98,1.917e-3,2.891e-14,1.917e-3,
449.01,6.750e-4,2.895e-14,6.750e-4,
449.03,3.300e-4,2.897e-14,3.300e-4,
449.06,1.095e-4,2.901e-14,1.095e-4,
449.08,5.144e-5,2.904e-14,5.144e-5,
449.1,2.379e-5,2.907e-14,2.379e-5,
449.13,7.260e-6,2.911e-14,7.260e-6,
449.15,3.227e-6,2.913e-14,3.227e-6,
449.18,9.280e-7,2.917e-14,9.280e-7,
449.2,3.964e-7,2.920e-14,3.964e-7,
449.23,1.074e-7,2.924e-14,1.074e-7,
449.25,4.409e-8,2.927e-14,4.409e-8,
449.28,1.126e-8,2.931e-14,1.126e-8,
449.3,4.442e-9,2.933e-14,4.442e-9,
449.33,1.068e-9,2.937e-14,1.068e-9,
449.35,4.051e-10,2.940e-14,4.051e-10,
449.38,9.183e-11,2.944e-14,9.183e-11,
449.4,3.346e-11,2.946e-14,3.346e-11,
449.43,7.146e-12,2.950e-14,7.146e-12,
449.45,2.503e-12,2.953e-14,2.503e-12,
449.48,5.036e-13,2.957e-14,5.036e-13,
449.5,1.695e-13,2.960e-14,1.695e-13,
449.52,3.875e-14,2.962e-14,3.875e-14,
468.83,5.518e-14,5.518e-14,6.224e-15,
468.85,1.587e-13,1.587e-13,6.190e-15,
468.87,4.496e-13,4.496e-13,6.157e-15,
468.9,2.088e-12,2.088e-12,6.106e-15,
468.92,5.706e-12,5.706e-12,6.073e-15,
468.95,2.510e-11,2.510e-11,6.022e-15,
468.97,6.616e-11,6.616e-11,5.988e-15,
469,2.756e-10,2.756e-10,5.938e-15,
469.02,7.007e-10,7.007e-10,5.904e-15,
469.05,2.765e-9,2.765e-9,5.854e-15,
469.07,6.780e-9,6.780e-9,5.820e-15,
469.1,2.534e-8,2.534e-8,5.769e-15,
469.12,5.993e-8,5.993e-8,5.736e-15,
469.15,2.121e-7,2.121e-7,5.685e-15,
469.17,4.839e-7,4.839e-7,5.651e-15,
469.2,1.623e-6,1.623e-6,5.601e-15,
469.22,3.570e-6,3.570e-6,5.567e-15,
469.25,1.134e-5,1.134e-5,5.517e-15,
469.27,2.406e-5,2.406e-5,5.483e-15,
469.29,5.032e-5,5.032e-5,5.449e-15,
469.32,1.481e-4,1.481e-4,5.399e-15,
469.34,2.988e-4,2.988e-4,5.365e-15,
469.37,8.331e-4,8.331e-4,5.314e-15,
469.39,1.621e-3,1.621e-3,5.281e-15,
469.42,4.280e-3,4.280e-3,5.230e-15,
469.44,8.031e-3,8.031e-3,5.197e-15,
469.47,2.009e-2,2.009e-2,5.146e-15,
469.49,3.636e-2,3.636e-2,5.112e-15,
469.52,8.615e-2,8.615e-2,5.062e-15,
469.54,1.504e-1,1.504e-1,5.028e-15,
469.57,3.375e-1,3.375e-1,4.978e-15,
469.59,5.681e-1,5.681e-1,4.944e-15,
469.62,1.208e+0,1.208e+0,4.893e-15,
469.64,1.961e+0,1.961e+0,4.860e-15,
469.66,3.138e+0,3.138e+0,4.826e-15,
469.69,6.183e+0,6.183e+0,4.775e-15,
469.71,9.543e+0,9.543e+0,4.742e-15,
469.74,1.781e+1,1.781e+1,4.691e-15,
469.76,2.651e+1,2.651e+1,4.657e-15,
469.79,4.686e+1,4.686e+1,4.607e-15,
469.81,6.728e+1,6.728e+1,4.573e-15,
469.84,1.127e+2,1.127e+2,4.523e-15,
469.86,1.560e+2,1.560e+2,4.489e-15,
469.89,2.474e+2,2.474e+2,4.438e-15,
469.91,3.304e+2,3.304e+2,4.405e-15,
469.94,4.964e+2,4.964e+2,4.354e-15,
469.96,6.394e+2,6.394e+2,4.321e-15,
469.99,9.097e+2,9.097e+2,4.270e-15,
470.01,1.130e+3,1.130e+3,4.236e-15,
470.03,1.384e+3,1.384e+3,4.203e-15,
470.06,1.825e+3,1.825e+3,4.152e-15,
470.08,2.155e+3,2.155e+3,4.118e-15,
470.11,2.692e+3,2.692e+3,4.068e-15,
470.13,3.067e+3,3.067e+3,4.034e-15,
470.16,3.629e+3,3.629e+3,3.984e-15,
470.18,3.986e+3,3.986e+3,3.950e-15,
470.21,4.467e+3,4.467e+3,3.899e-15,
470.23,4.734e+3,4.734e+3,3.866e-15,
470.26,5.025e+3,5.025e+3,3.815e-15,
470.28,5.135e+3,5.135e+3,3.781e-15,
470.31,5.163e+3,5.163e+3,3.731e-15,
470.33,5.089e+3,5.089e+3,3.697e-15,
470.36,4.846e+3,4.846e+3,3.647e-15,
470.38,4.607e+3,4.607e+3,3.613e-15,
470.41,4.156e+3,4.156e+3,3.562e-15,
470.43,3.810e+3,3.810e+3,3.529e-15,
470.45,3.443e+3,3.443e+3,3.495e-15,
470.48,2.879e+3,2.879e+3,3.445e-15,
470.5,2.509e+3,2.509e+3,3.411e-15,
470.53,1.987e+3,1.987e+3,3.360e-15,
470.55,1.670e+3,1.670e+3,3.327e-15,
470.58,1.253e+3,1.253e+3,3.276e-15,
470.6,1.016e+3,1.016e+3,3.242e-15,
470.63,7.217e+2,7.217e+2,3.192e-15,
470.65,5.644e+2,5.644e+2,3.158e-15,
470.68,3.798e+2,3.798e+2,3.108e-15,
470.7,2.864e+2,2.864e+2,3.074e-15,
470.73,1.826e+2,1.826e+2,3.023e-15,
470.75,1.328e+2,1.328e+2,2.990e-15,
470.78,8.019e+1,8.019e+1,2.939e-15,
470.8,5.625e+1,5.625e+1,2.906e-15,
470.82,3.890e+1,3.890e+1,2.872e-15,
470.85,2.177e+1,2.177e+1,2.821e-15,
470.87,1.452e+1,1.452e+1,2.788e-15,
470.9,7.695e+0,7.695e+0,2.737e-15,
470.92,4.950e+0,4.950e+0,2.703e-15,
470.95,2.485e+0,2.485e+0,2.653e-15,
470.97,1.542e+0,1.542e+0,2.619e-15,
471,7.331e-1,7.331e-1,2.569e-15,
471.02,4.387e-1,4.387e-1,2.535e-15,
471.05,1.976e-1,1.976e-1,2.484e-15,
471.07,1.140e-1,1.140e-1,2.451e-15,
471.1,4.865e-2,4.865e-2,2.400e-15,
471.12,2.708e-2,2.708e-2,2.366e-15,
471.15,1.094e-2,1.094e-2,2.316e-15,
471.17,5.874e-3,5.874e-3,2.282e-15,
471.19,3.108e-3,3.108e-3,2.249e-15,
471.22,1.164e-3,1.164e-3,2.198e-15,
471.24,5.940e-4,5.940e-4,2.164e-15,
471.27,2.107e-4,2.107e-4,2.114e-15,
471.29,1.037e-4,1.037e-4,2.080e-15,
471.32,3.486e-5,3.486e-5,2.030e-15,
471.34,1.655e-5,1.655e-5,1.996e-15,
471.37,5.267e-6,5.267e-6,1.945e-15,
471.39,2.411e-6,2.411e-6,1.912e-15,
471.42,7.270e-7,7.270e-7,1.861e-15,
471.44,3.210e-7,3.210e-7,1.827e-15,
471.47,9.167e-8,9.167e-8,1.777e-15,
471.49,3.904e-8,3.904e-8,1.743e-15,
471.52,1.056e-8,1.056e-8,1.693e-15,
471.54,4.337e-9,4.337e-9,1.659e-15,
471.57,1.111e-9,1.111e-9,1.608e-15,
471.59,4.402e-10,4.402e-10,1.575e-15,
471.61,1.719e-10,1.719e-10,1.541e-15,
471.64,4.082e-11,4.082e-11,1.490e-15,
471.66,1.537e-11,1.537e-11,1.457e-15,
471.69,3.458e-12,3.458e-12,1.406e-15,
471.71,1.256e-12,1.256e-12,1.373e-15,
471.74,2.676e-13,2.676e-13,1.322e-15,
471.76,9.373e-14,9.373e-14,1.288e-15,
472.48,7.543e-17,9.328e-14,7.543e-17,
472.5,2.154e-16,9.327e-14,2.154e-16,
472.53,1.012e-15,9.325e-14,1.012e-15,
472.55,2.787e-15,9.324e-14,2.787e-15,
472.58,1.241e-14,9.322e-14,1.241e-14,
472.6,3.300e-14,9.321e-14,3.300e-14,
472.63,1.393e-13,9.319e-14,1.393e-13,
472.65,3.574e-13,9.318e-14,3.574e-13,
472.68,1.431e-12,9.316e-14,1.431e-12,
472.7,3.542e-12,9.315e-14,3.542e-12,
472.73,1.344e-11,9.313e-14,1.344e-11,
472.75,3.212e-11,9.312e-14,3.212e-11,
472.77,7.567e-11,9.310e-14,7.567e-11,
472.8,2.664e-10,9.308e-14,2.664e-10,
472.82,6.057e-10,9.307e-14,6.057e-10,
472.85,2.022e-9,9.305e-14,2.022e-9,
472.87,4.436e-9,9.304e-14,4.436e-9,
472.9,1.404e-8,9.302e-14,1.404e-8,
472.92,2.972e-8,9.301e-14,2.972e-8,
472.95,8.916e-8,9.299e-14,8.916e-8,
472.97,1.822e-7,9.298e-14,1.822e-7,
473,5.181e-7,9.296e-14,5.181e-7,
473.02,1.022e-6,9.295e-14,1.022e-6,
473.05,2.755e-6,9.293e-14,2.755e-6,
473.07,5.242e-6,9.292e-14,5.242e-6,
473.1,1.340e-5,9.290e-14,1.340e-5,
473.12,2.460e-5,9.288e-14,2.460e-5,
473.14,4.455e-5,9.287e-14,4.455e-5,
473.17,1.057e-4,9.285e-14,1.057e-4,
473.19,1.846e-4,9.284e-14,1.846e-4,
473.22,4.151e-4,9.282e-14,4.151e-4,
473.24,7.000e-4,9.281e-14,7.000e-4,
473.27,1.492e-3,9.279e-14,1.492e-3,
473.29,2.428e-3,9.278e-14,2.428e-3,
473.32,4.907e-3,9.276e-14,4.907e-3,
473.34,7.706e-3,9.275e-14,7.706e-3,
473.37,1.476e-2,9.273e-14,1.476e-2,
473.39,2.237e-2,9.272e-14,2.237e-2,
473.42,4.064e-2,9.270e-14,4.064e-2,
473.44,5.943e-2,9.268e-14,5.943e-2,
473.47,1.023e-1,9.267e-14,1.023e-1,
473.49,1.444e-1,9.265e-14,1.444e-1,
473.52,2.358e-1,9.263e-14,2.358e-1,
473.54,3.211e-1,9.262e-14,3.211e-1,
473.56,4.312e-1,9.261e-14,4.312e-1,
473.59,6.532e-1,9.259e-14,6.532e-1,
473.61,8.464e-1,9.258e-14,8.464e-1,
473.64,1.216e+0,9.256e-14,1.216e+0,
473.66,1.520e+0,9.255e-14,1.520e+0,
473.69,2.070e+0,9.253e-14,2.070e+0,
473.71,2.498e+0,9.252e-14,2.498e+0,
473.74,3.224e+0,9.250e-14,3.224e+0,
473.76,3.755e+0,9.248e-14,3.755e+0,
473.79,4.594e+0,9.247e-14,4.594e+0,
473.81,5.164e+0,9.245e-14,5.164e+0,
473.84,5.990e+0,9.243e-14,5.990e+0,
473.86,6.497e+0,9.242e-14,6.497e+0,
473.89,7.145e+0,9.240e-14,7.145e+0,
473.91,7.479e+0,9.239e-14,7.479e+0,
473.93,7.718e+0,9.238e-14,7.718e+0,
473.96,7.877e+0,9.236e-14,7.877e+0,
473.98,7.844e+0,9.235e-14,7.844e+0,
474.01,7.589e+0,9.233e-14,7.589e+0,
474.03,7.293e+0,9.232e-14,7.293e+0,
474.06,6.690e+0,9.230e-14,6.690e+0,
474.08,6.205e+0,9.228e-14,6.205e+0,
474.11,5.396e+0,9.227e-14,5.396e+0,
474.13,4.829e+0,9.225e-14,4.829e+0,
474.16,3.981e+0,9.224e-14,3.981e+0,
474.18,3.439e+0,9.222e-14,3.439e+0,
474.21,2.687e+0,9.220e-14,2.687e+0,
474.23,2.240e+0,9.219e-14,2.240e+0,
474.26,1.660e+0,9.217e-14,1.660e+0,
474.28,1.335e+0,9.216e-14,1.335e+0,
474.3,1.059e+0,9.215e-14,1.059e+0,
474.33,7.280e-1,9.213e-14,7.280e-1,
474.35,5.571e-1,9.212e-14,5.571e-1,
474.38,3.632e-1,9.210e-14,3.632e-1,
474.4,2.682e-1,9.209e-14,2.682e-1,
474.43,1.658e-1,9.207e-14,1.658e-1,
474.45,1.181e-1,9.205e-14,1.181e-1,
474.48,6.922e-2,9.204e-14,6.922e-2,
474.5,4.761e-2,9.202e-14,4.761e-2,
474.53,2.644e-2,9.200e-14,2.644e-2,
474.55,1.755e-2,9.199e-14,1.755e-2,
474.58,9.242e-3,9.197e-14,9.242e-3,
