Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
315.2,1.041e+3,1.041e+3,1.681e-3,1.025e-26
315.23,7.553e+2,7.553e+2,8.524e-3,1.025e-26
315.25,5.871e+2,5.871e+2,2.417e-2,1.024e-26
315.28,3.800e+2,3.799e+2,1.087e-1,1.024e-26
315.3,2.739e+2,2.736e+2,2.844e-1,1.024e-26
315.33,1.591e+2,1.580e+2,1.134e+0,1.024e-26
315.35,1.082e+2,1.055e+2,2.739e+0,1.023e-26
315.38,6.409e+1,5.441e+1,9.682e+0,1.023e-26
315.4,5.528e+1,3.370e+1,2.158e+1,1.023e-26
315.43,8.318e+1,1.552e+1,6.766e+1,1.023e-26
315.45,1.481e+2,8.921e+0,1.392e+2,1.023e-26
315.47,2.824e+2,4.975e+0,2.774e+2,1.022e-26
315.5,7.368e+2,1.959e+0,7.348e+2,1.022e-26
315.52,1.352e+3,1.014e+0,1.351e+3,1.022e-26
315.55,3.174e+3,3.569e-1,3.174e+3,1.022e-26
315.57,5.388e+3,1.714e-1,5.388e+3,1.021e-26
315.6,1.122e+4,5.393e-2,1.122e+4,1.021e-26
315.62,1.758e+4,2.403e-2,1.758e+4,1.021e-26
315.65,3.246e+4,6.755e-3,3.246e+4,1.021e-26
315.67,4.694e+4,2.791e-3,4.694e+4,1.021e-26
315.7,7.685e+4,7.005e-4,7.685e+4,1.020e-26
315.72,1.026e+5,2.683e-4,1.026e+5,1.020e-26
315.75,1.489e+5,6.009e-5,1.489e+5,1.020e-26
315.77,1.834e+5,2.133e-5,1.834e+5,1.020e-26
315.8,2.361e+5,4.257e-6,2.361e+5,1.019e-26
315.82,2.684e+5,1.399e-6,2.684e+5,1.019e-26
315.85,3.064e+5,2.487e-7,3.064e+5,1.019e-26
315.87,3.215e+5,7.566e-8,3.215e+5,1.019e-26
315.89,3.267e+5,2.231e-8,3.267e+5,1.019e-26
315.92,3.151e+5,3.369e-9,3.151e+5,1.018e-26
315.94,2.955e+5,9.187e-10,2.955e+5,1.018e-26
315.97,2.528e+5,1.234e-10,2.528e+5,1.018e-26
315.99,2.188e+5,3.110e-11,2.188e+5,1.018e-26
316.02,1.659e+5,3.711e-12,1.659e+5,1.017e-26
316.04,1.326e+5,8.647e-13,1.326e+5,1.017e-26
316.07,8.914e+4,8.640e-14,8.914e+4,1.017e-26
316.09,6.573e+4,1.870e-14,6.573e+4,1.017e-26
316.12,3.919e+4,1.865e-14,3.919e+4,1.016e-26
316.14,2.667e+4,1.862e-14,2.667e+4,1.016e-26
316.17,1.410e+4,1.857e-14,1.410e+4,1.016e-26
316.19,8.857e+3,1.854e-14,8.857e+3,1.016e-26
316.22,4.152e+3,1.850e-14,4.152e+3,1.016e-26
316.24,2.407e+3,1.847e-14,2.407e+3,1.015e-26
316.26,1.351e+3,1.844e-14,1.351e+3,1.015e-26
316.29,5.353e+2,1.839e-14,5.353e+2,1.015e-26
316.31,2.774e+2,1.836e-14,2.774e+2,1.015e-26
316.34,9.744e+1,1.831e-14,9.744e+1,1.014e-26
316.36,4.660e+1,1.828e-14,4.660e+1,1.014e-26
316.39,1.451e+1,1.824e-14,1.451e+1,1.014e-26
316.41,6.407e+0,1.821e-14,6.407e+0,1.014e-26
316.44,1.769e+0,1.816e-14,1.769e+0,1.014e-26
316.46,7.208e-1,1.813e-14,7.208e-1,1.013e-26
316.49,1.765e-1,1.808e-14,1.765e-1,1.013e-26
316.51,6.637e-2,1.805e-14,6.637e-2,1.013e-26
316.54,1.441e-2,1.801e-14,1.441e-2,1.013e-26
316.56,5.001e-3,1.798e-14,5.001e-3,1.012e-26
316.59,9.629e-4,1.793e-14,9.629e-4,1.012e-26
316.61,3.084e-4,1.790e-14,3.084e-4,1.012e-26
316.63,9.567e-5,1.787e-14,9.567e-5,1.012e-26
316.66,1.557e-5,1.782e-14,1.557e-5,1.012e-26
316.68,4.456e-6,1.779e-14,4.456e-6,1.011e-26
316.71,6.429e-7,1.775e-14,6.429e-7,1.011e-26
316.73,1.699e-7,1.771e-14,1.699e-7,1.011e-26
316.76,2.173e-8,1.767e-14,2.173e-8,1.011e-26
316.78,5.299e-9,1.764e-14,5.299e-9,1.010e-26
316.81,6.010e-10,1.759e-14,6.010e-10,1.010e-26
316.83,1.353e-10,1.756e-14,1.353e-10,1.010e-26
316.96,3.810e-11,1.736e-14,3.810e-11,1.009e-26
316.98,1.741e-10,1.733e-14,1.741e-10,1.009e-26
317.01,1.603e-9,1.729e-14,1.603e-9,1.008e-26
317.03,6.769e-9,1.726e-14,6.769e-9,1.008e-26
317.05,2.769e-8,1.722e-14,2.769e-8,1.008e-26
317.08,2.159e-7,1.718e-14,2.159e-7,1.008e-26
317.1,8.161e-7,7.842e-14,8.161e-7,1.008e-26
317.13,5.651e-6,7.208e-13,5.651e-6,1.007e-26
317.15,1.973e-5,3.040e-12,1.973e-5,1.007e-26
317.18,1.214e-4,2.482e-11,1.214e-4,1.007e-26
317.2,3.915e-4,9.674e-11,3.915e-4,1.007e-26
317.23,2.138e-3,7.014e-10,2.138e-3,1.006e-26
317.25,6.373e-3,2.526e-9,6.373e-3,1.006e-26
317.28,3.091e-2,1.626e-8,3.091e-2,1.006e-26
317.3,8.512e-2,5.411e-8,8.512e-2,1.006e-26
317.33,3.666e-1,3.095e-7,3.666e-1,1.006e-26
317.35,9.328e-1,9.513e-7,9.328e-1,1.005e-26
317.38,3.568e+0,4.832e-6,3.568e+0,1.005e-26
317.4,8.387e+0,1.373e-5,8.387e+0,1.005e-26
317.42,1.910e+1,3.777e-5,1.910e+1,1.005e-26
317.45,6.187e+1,1.625e-4,6.187e+1,1.004e-26
317.47,1.302e+2,4.132e-4,1.302e+2,1.004e-26
317.5,3.745e+2,1.579e-3,3.745e+2,1.004e-26
317.52,7.281e+2,3.709e-3,7.281e+2,1.004e-26
317.55,1.860e+3,1.259e-2,1.860e+3,1.004e-26
317.57,3.341e+3,2.732e-2,3.341e+3,1.003e-26
317.6,7.580e+3,8.234e-2,7.580e+3,1.003e-26
317.62,1.258e+4,1.651e-1,1.258e+4,1.003e-26
317.65,2.534e+4,4.420e-1,2.534e+4,1.003e-26
317.67,3.886e+4,8.192e-1,3.886e+4,1.002e-26
317.7,6.955e+4,1.947e+0,6.954e+4,1.002e-26
317.72,9.854e+4,3.334e+0,9.854e+4,1.002e-26
317.75,1.566e+5,7.040e+0,1.566e+5,1.002e-26
317.77,2.051e+5,1.114e+1,2.051e+5,1.002e-26
317.8,2.897e+5,2.089e+1,2.897e+5,1.001e-26
317.82,3.507e+5,3.053e+1,3.507e+5,1.001e-26
317.84,4.114e+5,4.323e+1,4.114e+5,1.001e-26
317.87,4.932e+5,6.867e+1,4.932e+5,1.001e-26
317.89,5.356e+5,8.985e+1,5.355e+5,1.000e-26
317.92,5.723e+5,1.267e+2,5.722e+5,1.000e-26
317.94,5.763e+5,1.532e+2,5.762e+5,1.000e-26
317.97,5.515e+5,1.920e+2,5.513e+5,9.997e-27
317.99,5.171e+5,2.145e+2,5.169e+5,9.995e-27
318.02,4.471e+5,2.386e+2,4.468e+5,9.992e-27
318.04,3.936e+5,2.463e+2,3.934e+5,9.991e-27
318.07,3.125e+5,2.434e+2,3.122e+5,9.988e-27
318.09,2.619e+5,2.321e+2,2.617e+5,9.986e-27
318.12,1.958e+5,2.037e+2,1.956e+5,9.983e-27
318.14,1.591e+5,1.795e+2,1.589e+5,9.982e-27
318.17,1.148e+5,1.399e+2,1.147e+5,9.979e-27
318.19,9.160e+4,1.139e+2,9.149e+4,9.977e-27
318.21,7.255e+4,8.985e+1,7.246e+4,9.975e-27
318.24,5.026e+4,5.932e+1,5.020e+4,9.972e-27
318.26,3.874e+4,4.323e+1,3.870e+4,9.971e-27
318.29,2.543e+4,2.535e+1,2.541e+4,9.968e-27
318.31,1.874e+4,1.707e+1,1.872e+4,9.966e-27
318.34,1.136e+4,8.890e+0,1.135e+4,9.963e-27
318.36,7.881e+3,5.531e+0,7.875e+3,9.962e-27
318.39,4.328e+3,2.558e+0,4.326e+3,9.959e-27
318.41,2.801e+3,1.471e+0,2.800e+3,9.957e-27
318.44,1.380e+3,6.041e-1,1.379e+3,9.954e-27
318.46,8.288e+2,3.209e-1,8.285e+2,9.953e-27
318.49,3.643e+2,1.171e-1,3.642e+2,9.950e-27
318.51,2.026e+2,5.746e-2,2.025e+2,9.948e-27
318.54,7.926e+1,1.862e-2,7.924e+1,9.945e-27
318.56,4.077e+1,8.442e-3,4.076e+1,9.943e-27
318.59,1.418e+1,2.429e-3,1.418e+1,9.941e-27
318.61,6.742e+0,1.018e-3,6.741e+0,9.939e-27
318.63,3.106e+0,4.132e-4,3.106e+0,9.937e-27
318.66,9.156e-1,1.007e-4,9.155e-1,9.934e-27
318.68,3.899e-1,3.777e-5,3.898e-1,9.933e-27
318.71,1.021e-1,8.176e-6,1.021e-1,9.930e-27
318.73,4.016e-2,2.833e-6,4.016e-2,9.928e-27
318.76,9.342e-3,5.448e-7,9.341e-3,9.925e-27
318.78,3.396e-3,1.744e-7,3.396e-3,9.923e-27
318.81,7.016e-4,2.978e-8,7.016e-4,9.921e-27
318.83,2.357e-4,8.811e-9,2.357e-4,9.919e-27
318.86,4.325e-5,1.336e-9,4.324e-5,9.916e-27
318.88,1.342e-5,3.653e-10,1.342e-5,9.914e-27
318.91,2.188e-6,4.920e-11,2.188e-6,9.912e-27
318.93,6.274e-7,1.243e-11,6.274e-7,9.910e-27
318.96,9.083e-8,1.486e-12,9.082e-8,9.907e-27
318.98,2.407e-8,3.468e-13,2.407e-8,9.905e-27
319,6.180e-9,7.842e-14,6.180e-9,9.904e-27
319.03,7.578e-10,7.945e-15,7.578e-10,9.901e-27
319.05,1.798e-10,8.639e-15,1.798e-10,9.899e-27
319.08,1.958e-11,9.679e-15,1.958e-11,9.896e-27
319.1,4.292e-12,1.037e-14,4.292e-12,9.894e-27
320.02,4.228e-14,4.228e-14,4.314e-12,9.811e-27
320.04,1.907e-13,1.907e-13,4.314e-12,9.809e-27
320.07,1.723e-12,1.723e-12,4.315e-12,9.806e-27
320.09,7.188e-12,7.188e-12,4.315e-12,9.805e-27
320.12,5.781e-11,5.781e-11,4.316e-12,9.802e-27
320.14,2.232e-10,2.232e-10,4.316e-12,9.800e-27
320.17,1.598e-9,1.598e-9,4.317e-12,9.797e-27
320.19,5.708e-9,5.708e-9,4.318e-12,9.796e-27
320.21,1.977e-8,1.977e-8,4.318e-12,9.794e-27
320.24,1.202e-7,1.202e-7,4.319e-12,9.791e-27
320.26,3.852e-7,3.852e-7,4.319e-12,9.789e-27
320.29,2.085e-6,2.085e-6,4.320e-12,9.787e-27
320.31,6.183e-6,6.183e-6,4.320e-12,9.785e-27
320.34,2.979e-5,2.979e-5,4.321e-12,9.782e-27
320.36,8.173e-5,8.173e-5,4.322e-12,9.780e-27
320.39,3.504e-4,3.504e-4,4.322e-12,9.777e-27
320.41,8.897e-4,8.897e-4,4.323e-12,9.776e-27
320.44,3.395e-3,3.395e-3,4.323e-12,9.773e-27
320.46,7.976e-3,7.976e-3,4.324e-12,9.771e-27
320.49,2.709e-2,2.709e-2,4.325e-12,9.768e-27
320.51,5.889e-2,5.889e-2,4.325e-12,9.767e-27
320.54,1.781e-1,1.781e-1,4.326e-12,9.764e-27
320.56,3.581e-1,3.581e-1,4.326e-12,9.762e-27
320.58,6.982e-1,6.982e-1,4.327e-12,9.760e-27
320.61,1.793e+0,1.793e+0,4.327e-12,9.758e-27
320.63,3.236e+0,3.236e+0,4.328e-12,9.756e-27
320.66,7.397e+0,7.397e+0,4.329e-12,9.753e-27
320.68,1.235e+1,1.235e+1,4.329e-12,9.751e-27
320.71,2.513e+1,2.513e+1,4.330e-12,9.748e-27
320.73,3.881e+1,3.881e+1,4.330e-12,9.747e-27
320.76,7.029e+1,7.029e+1,4.331e-12,9.744e-27
320.78,1.005e+2,1.005e+2,4.331e-12,9.742e-27
320.81,1.620e+2,1.620e+2,4.332e-12,9.739e-27
320.83,2.142e+2,2.142e+2,4.333e-12,9.738e-27
320.86,3.073e+2,3.073e+2,4.333e-12,9.735e-27
320.88,3.761e+2,3.761e+2,4.334e-12,9.733e-27
320.91,4.803e+2,4.803e+2,4.335e-12,9.730e-27
320.93,5.438e+2,5.438e+2,4.335e-12,9.728e-27
320.96,6.181e+2,6.181e+2,4.336e-12,9.726e-27
320.98,6.476e+2,6.476e+2,4.336e-12,9.724e-27
321,6.578e+2,6.578e+2,4.337e-12,9.722e-27
321.03,6.353e+2,6.353e+2,4.337e-12,9.719e-27
321.05,5.973e+2,5.973e+2,4.338e-12,9.718e-27
321.08,5.141e+2,5.141e+2,4.339e-12,9.715e-27
321.1,4.482e+2,4.482e+2,4.339e-12,9.713e-27
321.13,3.468e+2,3.468e+2,4.340e-12,9.710e-27
321.15,2.846e+2,2.846e+2,4.340e-12,9.709e-27
321.18,2.098e+2,2.098e+2,4.341e-12,9.706e-27
321.2,1.773e+2,1.773e+2,4.341e-12,9.704e-27
321.23,1.621e+2,1.621e+2,4.342e-12,9.701e-27
321.25,1.784e+2,1.784e+2,4.343e-12,9.699e-27
321.28,2.497e+2,2.497e+2,4.343e-12,9.697e-27
321.3,3.326e+2,3.326e+2,4.344e-12,9.695e-27
321.33,5.150e+2,5.150e+2,4.344e-12,9.692e-27
321.35,6.755e+2,6.755e+2,4.345e-12,9.690e-27
321.37,8.639e+2,8.639e+2,4.345e-12,9.689e-27
321.4,1.184e+3,1.184e+3,4.346e-12,9.686e-27
321.42,1.408e+3,1.408e+3,4.347e-12,9.684e-27
321.45,1.722e+3,1.722e+3,4.347e-12,9.681e-27
321.47,1.896e+3,1.896e+3,4.348e-12,9.679e-27
321.5,2.066e+3,2.066e+3,4.348e-12,9.677e-27
321.52,2.106e+3,2.106e+3,4.349e-12,9.675e-27
321.55,2.044e+3,2.044e+3,4.350e-12,9.672e-27
321.57,1.928e+3,1.928e+3,4.350e-12,9.670e-27
321.6,1.667e+3,1.667e+3,4.351e-12,9.668e-27
321.62,1.455e+3,1.455e+3,4.351e-12,9.666e-27
321.65,1.120e+3,1.120e+3,4.352e-12,9.663e-27
321.67,9.052e+2,9.052e+2,4.353e-12,9.661e-27
321.7,6.206e+2,6.206e+2,4.353e-12,9.659e-27
321.72,4.642e+2,4.642e+2,4.354e-12,9.657e-27
321.75,2.834e+2,2.834e+2,4.354e-12,9.654e-27
321.77,1.962e+2,1.962e+2,4.355e-12,9.652e-27
321.79,1.317e+2,1.317e+2,4.355e-12,9.650e-27
321.82,6.838e+1,6.838e+1,4.356e-12,9.648e-27
321.84,4.249e+1,4.249e+1,4.357e-12,9.646e-27
321.87,1.964e+1,1.964e+1,4.357e-12,9.643e-27
321.89,1.130e+1,1.130e+1,4.358e-12,9.641e-27
321.92,4.652e+0,4.652e+0,4.358e-12,9.639e-27
321.94,2.477e+0,2.477e+0,4.359e-12,9.637e-27
321.97,9.093e-1,9.093e-1,4.360e-12,9.634e-27
321.99,4.509e-1,4.509e-1,4.360e-12,9.632e-27
322.02,1.593e-1,1.593e-1,4.361e-12,9.630e-27
322.04,9.794e-2,9.794e-2,4.361e-12,9.628e-27
322.07,1.272e-1,1.272e-1,4.362e-12,9.625e-27
322.09,2.449e-1,2.449e-1,4.362e-12,9.623e-27
322.12,7.291e-1,7.291e-1,4.363e-12,9.621e-27
322.14,1.479e+0,1.479e+0,4.364e-12,9.619e-27
322.16,2.916e+0,2.916e+0,4.364e-12,9.617e-27
322.19,7.626e+0,7.626e+0,4.365e-12,9.614e-27
322.21,1.393e+1,1.393e+1,4.365e-12,9.612e-27
322.24,3.249e+1,3.249e+1,4.366e-12,9.610e-27
322.26,5.498e+1,5.498e+1,4.366e-12,9.608e-27
322.29,1.143e+2,1.143e+2,4.367e-12,9.605e-27
322.31,1.792e+2,1.792e+2,4.368e-12,9.603e-27
322.34,3.321e+2,3.321e+2,4.368e-12,9.601e-27
322.36,4.823e+2,4.823e+2,4.369e-12,9.599e-27
322.39,7.971e+2,7.971e+2,4.370e-12,9.596e-27
322.41,1.073e+3,1.073e+3,4.370e-12,9.594e-27
322.44,1.581e+3,1.581e+3,4.371e-12,9.592e-27
322.46,1.970e+3,1.970e+3,4.371e-12,9.590e-27
322.49,2.590e+3,2.590e+3,4.372e-12,9.587e-27
322.51,2.991e+3,2.991e+3,4.372e-12,9.585e-27
322.54,3.506e+3,3.506e+3,4.373e-12,9.582e-27
322.56,3.752e+3,3.752e+3,4.374e-12,9.581e-27
322.58,3.894e+3,3.894e+3,4.374e-12,9.579e-27
322.61,3.889e+3,3.889e+3,4.375e-12,9.576e-27
322.63,3.741e+3,3.741e+3,4.375e-12,9.574e-27
322.66,3.333e+3,3.333e+3,4.376e-12,9.572e-27
322.68,2.970e+3,2.970e+3,4.376e-12,9.570e-27
322.71,2.361e+3,2.361e+3,4.377e-12,9.567e-27
322.73,1.950e+3,1.950e+3,4.378e-12,9.565e-27
322.76,1.383e+3,1.383e+3,4.378e-12,9.562e-27
322.78,1.059e+3,1.059e+3,4.379e-12,9.561e-27
322.81,6.697e+2,6.697e+2,4.379e-12,9.558e-27
322.83,4.752e+2,4.752e+2,4.380e-12,9.556e-27
322.86,2.683e+2,2.683e+2,4.381e-12,9.553e-27
322.88,1.764e+2,1.764e+2,4.381e-12,9.552e-27
322.91,8.890e+1,8.890e+1,4.382e-12,9.549e-27
322.93,5.419e+1,5.419e+1,4.382e-12,9.547e-27
322.95,3.205e+1,3.205e+1,4.383e-12,9.545e-27
322.98,1.377e+1,1.377e+1,4.383e-12,9.543e-27
323,7.551e+0,7.551e+0,4.384e-12,9.541e-27
323.03,2.896e+0,2.896e+0,4.385e-12,9.538e-27
323.05,1.472e+0,1.472e+0,4.385e-12,9.536e-27
323.08,5.040e-1,5.040e-1,4.386e-12,9.533e-27
323.1,2.375e-1,2.375e-1,4.386e-12,9.532e-27
323.13,7.259e-2,7.259e-2,4.387e-12,9.529e-27
323.15,3.171e-2,3.171e-2,4.387e-12,9.527e-27
323.18,8.654e-3,8.654e-3,4.388e-12,9.524e-27
323.2,3.506e-3,3.506e-3,4.389e-12,9.523e-27
323.23,8.541e-4,8.541e-4,4.389e-12,9.520e-27
323.25,3.208e-4,3.208e-4,4.390e-12,9.518e-27
323.28,6.979e-5,6.979e-5,4.391e-12,9.515e-27
323.3,2.431e-5,2.431e-5,4.391e-12,9.514e-27
323.33,4.721e-6,4.721e-6,4.392e-12,9.511e-27
323.35,1.525e-6,1.525e-6,4.392e-12,9.509e-27
323.37,4.777e-7,4.777e-7,4.393e-12,9.507e-27
323.4,7.917e-8,7.917e-8,4.393e-12,9.504e-27
323.42,2.300e-8,2.300e-8,4.394e-12,9.503e-27
323.45,3.404e-9,3.404e-9,4.395e-12,9.500e-27
323.47,9.170e-10,9.170e-10,4.395e-12,9.498e-27
323.5,1.212e-10,1.212e-10,4.396e-12,9.495e-27
323.52,3.027e-11,3.027e-11,4.396e-12,9.494e-27
323.55,3.571e-12,3.571e-12,4.397e-12,9.491e-27
323.57,8.270e-13,8.270e-13,4.397e-12,9.489e-27
323.6,5.580e-14,5.580e-14,4.398e-12,9.486e-27
326.46,8.571e-15,8.571e-15,4.466e-12,9.227e-27
326.49,7.946e-14,7.946e-14,4.466e-12,9.224e-27
326.51,3.378e-13,3.378e-13,4.467e-12,9.222e-27
326.53,1.394e-12,1.394e-12,4.467e-12,9.221e-27
326.56,1.105e-11,1.105e-11,4.468e-12,9.218e-27
326.58,4.232e-11,4.232e-11,4.468e-12,9.216e-27
326.61,3.000e-10,3.000e-10,4.469e-12,9.213e-27
326.63,1.066e-9,1.066e-9,4.470e-12,9.211e-27
326.66,6.757e-9,6.757e-9,4.470e-12,9.209e-27
326.68,2.229e-8,2.229e-8,4.471e-12,9.207e-27
326.71,1.263e-7,1.263e-7,4.472e-12,9.204e-27
326.73,3.867e-7,3.867e-7,4.472e-12,9.202e-27
326.76,1.959e-6,1.959e-6,4.473e-12,9.200e-27
326.78,5.568e-6,5.568e-6,4.473e-12,9.198e-27
326.81,2.522e-5,2.522e-5,4.474e-12,9.195e-27
326.83,6.653e-5,6.653e-5,4.474e-12,9.193e-27
326.86,2.695e-4,2.695e-4,4.475e-12,9.191e-27
326.88,6.596e-4,6.596e-4,4.476e-12,9.189e-27
326.9,1.567e-3,1.567e-3,4.476e-12,9.187e-27
326.93,5.427e-3,5.427e-3,4.477e-12,9.184e-27
326.95,1.197e-2,1.197e-2,4.477e-12,9.182e-27
326.98,3.706e-2,3.706e-2,4.478e-12,9.180e-27
327,7.584e-2,7.584e-2,4.478e-12,9.178e-27
327.03,2.100e-1,2.100e-1,4.479e-12,9.175e-27
327.05,3.988e-1,3.988e-1,4.480e-12,9.173e-27
327.08,9.873e-1,9.873e-1,4.480e-12,9.171e-27
327.1,1.741e+0,1.741e+0,4.481e-12,9.169e-27
327.13,3.852e+0,3.852e+0,4.481e-12,9.166e-27
327.15,6.303e+0,6.303e+0,4.482e-12,9.164e-27
327.18,1.247e+1,1.247e+1,4.483e-12,9.162e-27
327.2,1.894e+1,1.894e+1,4.483e-12,9.160e-27
327.23,3.352e+1,3.352e+1,4.484e-12,9.157e-27
327.25,4.725e+1,4.725e+1,4.484e-12,9.155e-27
327.28,7.475e+1,7.475e+1,4.485e-12,9.152e-27
327.3,9.778e+1,9.778e+1,4.486e-12,9.151e-27
327.32,1.241e+2,1.241e+2,4.486e-12,9.149e-27
327.35,1.679e+2,1.679e+2,4.487e-12,9.146e-27
327.37,1.979e+2,1.979e+2,4.487e-12,9.144e-27
327.4,2.394e+2,2.394e+2,4.488e-12,9.142e-27
327.42,2.618e+2,2.618e+2,4.488e-12,9.140e-27
327.45,2.831e+2,2.831e+2,4.489e-12,9.137e-27
327.47,2.874e+2,2.874e+2,4.490e-12,9.135e-27
327.5,2.779e+2,2.779e+2,4.490e-12,9.133e-27
327.52,2.618e+2,2.618e+2,4.491e-12,9.131e-27
327.55,2.263e+2,2.263e+2,4.491e-12,9.128e-27
327.57,1.979e+2,1.979e+2,4.492e-12,9.126e-27
327.6,1.530e+2,1.530e+2,4.493e-12,9.123e-27
327.62,1.241e+2,1.241e+2,4.493e-12,9.122e-27
327.65,8.581e+1,8.581e+1,4.494e-12,9.119e-27
327.67,6.463e+1,6.463e+1,4.494e-12,9.117e-27
327.69,4.725e+1,4.725e+1,4.495e-12,9.115e-27
327.72,2.792e+1,2.792e+1,4.495e-12,9.113e-27
327.74,1.894e+1,1.894e+1,4.496e-12,9.111e-27
327.77,1.001e+1,1.001e+1,4.497e-12,9.108e-27
327.79,6.303e+0,6.303e+0,4.497e-12,9.106e-27
327.82,2.978e+0,2.978e+0,4.498e-12,9.104e-27
327.84,1.741e+0,1.741e+0,4.498e-12,9.102e-27
327.87,7.353e-1,7.353e-1,4.499e-12,9.099e-27
327.89,3.988e-1,3.988e-1,4.499e-12,9.097e-27
327.92,1.507e-1,1.507e-1,4.500e-12,9.094e-27
327.94,7.587e-2,7.587e-2,4.501e-12,9.093e-27
327.97,2.574e-2,2.574e-2,4.501e-12,9.090e-27
327.99,1.230e-2,1.230e-2,4.502e-12,9.088e-27
328.02,4.885e-3,4.885e-3,4.503e-12,9.085e-27
328.04,4.568e-3,4.568e-3,4.503e-12,9.084e-27
328.07,1.073e-2,1.073e-2,4.504e-12,9.081e-27
328.09,2.276e-2,2.276e-2,4.504e-12,9.079e-27
328.11,4.817e-2,4.817e-2,4.505e-12,9.077e-27
328.14,1.414e-1,1.414e-1,4.505e-12,9.074e-27
328.16,2.795e-1,2.795e-1,4.506e-12,9.073e-27
328.19,7.349e-1,7.349e-1,4.507e-12,9.070e-27
328.21,1.349e+0,1.349e+0,4.507e-12,9.068e-27
328.24,3.175e+0,3.175e+0,4.508e-12,9.065e-27
328.26,5.412e+0,5.412e+0,4.508e-12,9.064e-27
328.29,1.139e+1,1.139e+1,4.509e-12,9.061e-27
328.31,1.804e+1,1.804e+1,4.509e-12,9.059e-27
328.34,3.398e+1,3.398e+1,4.510e-12,9.056e-27
328.36,4.996e+1,4.996e+1,4.511e-12,9.055e-27
328.39,8.422e+1,8.422e+1,4.511e-12,9.052e-27
328.41,1.150e+2,1.150e+2,4.512e-12,9.050e-27
328.44,1.734e+2,1.734e+2,4.512e-12,9.047e-27
328.46,2.198e+2,2.198e+2,4.513e-12,9.045e-27
328.48,2.705e+2,2.705e+2,4.513e-12,9.044e-27
328.51,3.493e+2,3.493e+2,4.514e-12,9.041e-27
328.53,3.991e+2,3.991e+2,4.515e-12,9.039e-27
328.56,4.612e+2,4.612e+2,4.515e-12,9.036e-27
328.58,4.893e+2,4.893e+2,4.516e-12,9.035e-27
328.61,5.059e+2,5.059e+2,4.516e-12,9.032e-27
328.63,4.985e+2,4.985e+2,4.517e-12,9.030e-27
328.66,4.612e+2,4.612e+2,4.518e-12,9.027e-27
328.68,4.219e+2,4.219e+2,4.518e-12,9.026e-27
328.71,3.493e+2,3.493e+2,4.519e-12,9.023e-27
328.73,2.968e+2,2.968e+2,4.519e-12,9.021e-27
328.76,2.198e+2,2.198e+2,4.520e-12,9.018e-27
328.78,1.734e+2,1.734e+2,4.520e-12,9.016e-27
328.81,1.150e+2,1.150e+2,4.521e-12,9.014e-27
328.83,8.422e+1,8.422e+1,4.522e-12,9.012e-27
328.86,4.996e+1,4.996e+1,4.522e-12,9.009e-27
328.88,3.398e+1,3.398e+1,4.523e-12,9.007e-27
328.9,2.244e+1,2.244e+1,4.523e-12,9.006e-27
328.93,1.139e+1,1.139e+1,4.524e-12,9.003e-27
328.95,6.988e+0,6.988e+0,4.524e-12,9.001e-27
328.98,3.175e+0,3.175e+0,4.525e-12,8.998e-27
329,1.808e+0,1.808e+0,4.526e-12,8.996e-27
329.03,7.349e-1,7.349e-1,4.526e-12,8.994e-27
329.05,3.886e-1,3.886e-1,4.527e-12,8.992e-27
329.08,1.414e-1,1.414e-1,4.528e-12,8.989e-27
329.1,6.941e-2,6.941e-2,4.528e-12,8.987e-27
329.13,2.259e-2,2.259e-2,4.529e-12,8.985e-27
329.15,1.030e-2,1.030e-2,4.529e-12,8.983e-27
329.18,3.001e-3,3.001e-3,4.530e-12,8.980e-27
329.2,1.271e-3,1.271e-3,4.530e-12,8.978e-27
329.23,3.311e-4,3.311e-4,4.531e-12,8.976e-27
329.25,1.302e-4,1.302e-4,4.532e-12,8.974e-27
329.27,4.970e-5,4.970e-5,4.532e-12,8.972e-27
329.3,1.109e-5,1.109e-5,4.533e-12,8.969e-27
329.32,3.929e-6,3.929e-6,4.533e-12,8.967e-27
329.35,7.843e-7,7.843e-7,4.534e-12,8.965e-27
329.37,2.582e-7,2.582e-7,4.534e-12,8.963e-27
329.4,4.611e-8,4.611e-8,4.535e-12,8.960e-27
329.42,1.409e-8,1.409e-8,4.536e-12,8.958e-27
329.45,2.252e-9,2.252e-9,4.536e-12,8.956e-27
329.47,6.393e-10,6.393e-10,4.537e-12,8.954e-27
329.5,9.143e-11,9.143e-11,4.537e-12,8.951e-27
329.52,2.410e-11,2.410e-11,4.538e-12,8.949e-27
329.55,3.084e-12,3.084e-12,4.539e-12,8.947e-27
329.57,7.546e-13,7.546e-13,4.539e-12,8.945e-27
329.6,8.642e-14,8.642e-14,4.540e-12,8.942e-27
333.42,5.226e-14,5.226e-14,4.630e-12,8.596e-27
333.45,4.613e-13,4.613e-13,4.631e-12,8.593e-27
333.47,1.901e-12,1.901e-12,4.631e-12,8.591e-27
333.5,1.507e-11,1.507e-11,4.632e-12,8.588e-27
333.52,5.783e-11,5.783e-11,4.632e-12,8.586e-27
333.55,4.119e-10,4.119e-10,4.633e-12,8.584e-27
333.57,1.471e-9,1.471e-9,4.634e-12,8.582e-27
