Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
735.45,2.068e+1,2.068e+1,8.682e-18,6.173e-27
735.48,2.848e+1,2.848e+1,8.689e-18,6.170e-27
735.5,3.501e+1,3.501e+1,8.694e-18,6.168e-27
735.53,4.719e+1,4.719e+1,8.700e-18,6.164e-27
735.55,5.716e+1,5.716e+1,8.705e-18,6.162e-27
735.58,7.538e+1,7.538e+1,8.712e-18,6.159e-27
735.6,9.000e+1,9.000e+1,8.717e-18,6.156e-27
735.63,1.161e+2,1.161e+2,8.724e-18,6.153e-27
735.65,1.367e+2,1.367e+2,8.728e-18,6.151e-27
735.67,1.599e+2,1.599e+2,8.733e-18,6.148e-27
735.7,2.001e+2,2.001e+2,8.740e-18,6.145e-27
735.72,2.308e+2,2.308e+2,8.744e-18,6.143e-27
735.75,2.827e+2,2.827e+2,8.751e-18,6.139e-27
735.77,3.212e+2,3.212e+2,8.756e-18,6.137e-27
735.8,3.850e+2,3.850e+2,8.763e-18,6.133e-27
735.82,4.312e+2,4.312e+2,8.767e-18,6.131e-27
735.85,5.057e+2,5.057e+2,8.774e-18,6.128e-27
735.87,5.583e+2,5.583e+2,8.779e-18,6.125e-27
735.9,6.407e+2,6.407e+2,8.786e-18,6.122e-27
735.92,6.971e+2,6.971e+2,8.790e-18,6.120e-27
735.95,7.827e+2,7.827e+2,8.797e-18,6.116e-27
735.97,8.395e+2,8.395e+2,8.802e-18,6.114e-27
736,9.223e+2,9.223e+2,8.809e-18,6.111e-27
736.02,9.749e+2,9.749e+2,8.814e-18,6.108e-27
736.05,1.048e+3,1.048e+3,8.820e-18,6.105e-27
736.07,1.092e+3,1.092e+3,8.825e-18,6.103e-27
736.1,1.149e+3,1.149e+3,8.832e-18,6.099e-27
736.12,1.179e+3,1.179e+3,8.837e-18,6.097e-27
736.14,1.204e+3,1.204e+3,8.841e-18,6.095e-27
736.17,1.229e+3,1.229e+3,8.848e-18,6.091e-27
736.19,1.236e+3,1.236e+3,8.853e-18,6.089e-27
736.22,1.234e+3,1.234e+3,8.860e-18,6.085e-27
736.24,1.224e+3,1.224e+3,8.864e-18,6.083e-27
736.27,1.196e+3,1.196e+3,8.871e-18,6.080e-27
736.29,1.169e+3,1.169e+3,8.876e-18,6.077e-27
736.32,1.117e+3,1.117e+3,8.883e-18,6.074e-27
736.34,1.076e+3,1.076e+3,8.887e-18,6.072e-27
736.37,1.007e+3,1.007e+3,8.894e-18,6.068e-27
736.39,9.557e+2,9.557e+2,8.899e-18,6.066e-27
736.42,8.746e+2,8.746e+2,8.906e-18,6.063e-27
736.44,8.185e+2,8.185e+2,8.910e-18,6.060e-27
736.47,7.329e+2,7.329e+2,8.917e-18,6.057e-27
736.49,6.760e+2,6.760e+2,8.922e-18,6.055e-27
736.52,5.923e+2,5.923e+2,8.929e-18,6.051e-27
736.54,5.384e+2,5.384e+2,8.934e-18,6.049e-27
736.56,4.865e+2,4.865e+2,8.938e-18,6.047e-27
736.59,4.135e+2,4.135e+2,8.945e-18,6.043e-27
736.61,3.683e+2,3.683e+2,8.950e-18,6.041e-27
736.64,3.062e+2,3.062e+2,8.957e-18,6.038e-27
736.66,2.688e+2,2.688e+2,8.961e-18,6.035e-27
736.69,2.187e+2,2.187e+2,8.968e-18,6.032e-27
736.71,1.892e+2,1.892e+2,8.973e-18,6.030e-27
736.74,1.506e+2,1.506e+2,8.980e-18,6.026e-27
736.76,1.285e+2,1.285e+2,8.984e-18,6.024e-27
736.79,1.000e+2,1.000e+2,8.991e-18,6.020e-27
736.81,8.408e+1,8.408e+1,8.996e-18,6.018e-27
736.84,6.407e+1,6.407e+1,9.003e-18,6.015e-27
736.86,5.307e+1,5.307e+1,9.007e-18,6.012e-27
736.89,3.957e+1,3.957e+1,9.014e-18,6.009e-27
736.91,3.230e+1,3.230e+1,9.019e-18,6.007e-27
736.94,2.356e+1,2.356e+1,9.026e-18,6.003e-27
736.96,1.895e+1,1.895e+1,9.030e-18,6.001e-27
736.99,1.353e+1,1.353e+1,9.037e-18,5.998e-27
737.01,1.073e+1,1.073e+1,9.042e-18,5.995e-27
737.03,8.455e+0,8.455e+0,9.047e-18,5.993e-27
737.06,5.853e+0,5.853e+0,9.054e-18,5.990e-27
737.08,4.546e+0,4.546e+0,9.058e-18,5.987e-27
737.11,3.079e+0,3.079e+0,9.065e-18,5.984e-27
737.13,2.357e+0,2.357e+0,9.070e-18,5.982e-27
737.16,1.562e+0,1.562e+0,9.077e-18,5.978e-27
737.18,1.179e+0,1.179e+0,9.081e-18,5.976e-27
737.21,7.640e-1,7.640e-1,9.088e-18,5.972e-27
737.23,5.681e-1,5.681e-1,9.093e-18,5.970e-27
737.26,3.603e-1,3.603e-1,9.100e-18,5.967e-27
737.28,2.640e-1,2.640e-1,9.104e-18,5.964e-27
737.31,1.638e-1,1.638e-1,9.111e-18,5.961e-27
737.33,1.183e-1,1.183e-1,9.116e-18,5.959e-27
737.36,7.182e-2,7.182e-2,9.123e-18,5.955e-27
737.38,5.112e-2,5.112e-2,9.127e-18,5.953e-27
737.41,3.036e-2,3.036e-2,9.134e-18,5.950e-27
737.43,2.129e-2,2.129e-2,9.139e-18,5.947e-27
737.45,1.485e-2,1.485e-2,9.144e-18,5.945e-27
737.48,8.552e-3,8.552e-3,9.150e-18,5.942e-27
737.5,5.877e-3,5.877e-3,9.155e-18,5.939e-27
737.53,3.311e-3,3.311e-3,9.162e-18,5.936e-27
737.55,2.242e-3,2.242e-3,9.167e-18,5.934e-27
737.58,1.236e-3,1.236e-3,9.174e-18,5.930e-27
737.6,8.250e-4,8.250e-4,9.178e-18,5.928e-27
737.63,4.449e-4,4.449e-4,9.185e-18,5.924e-27
737.65,2.926e-4,2.926e-4,9.190e-18,5.922e-27
737.68,1.544e-4,1.544e-4,9.197e-18,5.919e-27
737.7,1.000e-4,1.000e-4,9.201e-18,5.916e-27
737.73,5.163e-5,5.163e-5,9.208e-18,5.913e-27
737.75,3.298e-5,3.298e-5,9.213e-18,5.911e-27
737.78,1.665e-5,1.665e-5,9.220e-18,5.907e-27
737.8,1.048e-5,1.048e-5,9.224e-18,5.905e-27
737.83,5.176e-6,5.176e-6,9.231e-18,5.902e-27
737.85,3.211e-6,3.211e-6,9.236e-18,5.899e-27
737.88,1.551e-6,1.551e-6,9.243e-18,5.896e-27
737.9,9.483e-7,9.483e-7,9.247e-18,5.894e-27
737.92,5.762e-7,5.762e-7,9.252e-18,5.891e-27
737.95,2.700e-7,2.700e-7,9.259e-18,5.888e-27
737.97,1.617e-7,1.617e-7,9.264e-18,5.886e-27
738,7.410e-8,7.410e-8,9.270e-18,5.882e-27
738.02,4.373e-8,4.373e-8,9.275e-18,5.880e-27
738.05,1.961e-8,1.961e-8,9.282e-18,5.876e-27
738.07,1.140e-8,1.140e-8,9.287e-18,5.874e-27
738.1,5.001e-9,5.001e-9,9.294e-18,5.871e-27
738.12,2.866e-9,2.866e-9,9.298e-18,5.868e-27
738.15,1.230e-9,1.230e-9,9.305e-18,5.865e-27
738.17,6.944e-10,6.944e-10,9.310e-18,5.863e-27
738.2,2.914e-10,2.914e-10,9.317e-18,5.859e-27
738.22,1.622e-10,1.622e-10,9.321e-18,5.857e-27
738.25,6.659e-11,6.659e-11,9.328e-18,5.854e-27
738.27,3.652e-11,3.652e-11,9.333e-18,5.851e-27
738.3,1.467e-11,1.467e-11,9.340e-18,5.848e-27
738.32,7.925e-12,7.925e-12,9.344e-18,5.846e-27
738.34,4.257e-12,4.257e-12,9.349e-18,5.843e-27
738.37,1.658e-12,1.658e-12,9.356e-18,5.840e-27
738.39,8.777e-13,8.777e-13,9.360e-18,5.838e-27
738.42,3.126e-13,3.126e-13,9.367e-18,5.834e-27
738.44,1.633e-13,1.633e-13,9.372e-18,5.832e-27
738.47,6.097e-14,6.097e-14,9.379e-18,5.828e-27
742.67,1.035e-17,6.083e-14,1.035e-17,5.349e-27
742.7,2.744e-17,6.083e-14,2.744e-17,5.345e-27
742.72,5.220e-17,6.083e-14,5.220e-17,5.343e-27
742.74,9.871e-17,6.083e-14,9.871e-17,5.341e-27
742.77,2.540e-16,6.083e-14,2.540e-16,5.337e-27
742.79,4.734e-16,6.083e-14,4.734e-16,5.335e-27
742.82,1.192e-15,6.083e-14,1.192e-15,5.331e-27
742.84,2.190e-15,6.083e-14,2.190e-15,5.329e-27
742.87,5.396e-15,6.083e-14,5.396e-15,5.326e-27
742.89,9.772e-15,6.083e-14,9.772e-15,5.323e-27
742.92,2.356e-14,6.083e-14,2.356e-14,5.320e-27
742.94,4.206e-14,6.083e-14,4.206e-14,5.318e-27
742.97,9.925e-14,6.082e-14,9.925e-14,5.314e-27
742.99,1.746e-13,6.082e-14,1.746e-13,5.312e-27
743.02,4.032e-13,6.082e-14,4.032e-13,5.309e-27
743.04,6.994e-13,6.082e-14,6.994e-13,5.306e-27
743.07,1.580e-12,6.082e-14,1.580e-12,5.303e-27
743.09,2.702e-12,6.082e-14,2.702e-12,5.301e-27
743.12,5.975e-12,6.082e-14,5.975e-12,5.297e-27
743.14,1.007e-11,6.082e-14,1.007e-11,5.295e-27
743.17,2.179e-11,6.082e-14,2.179e-11,5.291e-27
743.19,3.619e-11,6.082e-14,3.619e-11,5.289e-27
743.21,5.977e-11,6.082e-14,5.977e-11,5.287e-27
743.24,1.255e-10,6.082e-14,1.255e-10,5.283e-27
743.26,2.043e-10,6.082e-14,2.043e-10,5.281e-27
743.29,4.197e-10,6.081e-14,4.197e-10,5.278e-27
743.31,6.734e-10,6.081e-14,6.734e-10,5.275e-27
743.34,1.354e-9,6.081e-14,1.354e-9,5.272e-27
743.36,2.142e-9,6.081e-14,2.142e-9,5.270e-27
743.39,4.214e-9,6.081e-14,4.214e-9,5.266e-27
743.41,6.569e-9,6.081e-14,6.569e-9,5.264e-27
743.44,1.265e-8,6.081e-14,1.265e-8,5.261e-27
743.46,1.944e-8,6.081e-14,1.944e-8,5.258e-27
743.49,3.663e-8,6.081e-14,3.663e-8,5.255e-27
743.51,5.547e-8,6.081e-14,5.547e-8,5.253e-27
743.54,1.023e-7,6.081e-14,1.023e-7,5.249e-27
743.56,1.527e-7,6.081e-14,1.527e-7,5.247e-27
743.59,2.756e-7,6.081e-14,2.756e-7,5.243e-27
743.61,4.056e-7,6.080e-14,4.056e-7,5.241e-27
743.63,5.934e-7,6.080e-14,5.934e-7,5.239e-27
743.66,1.039e-6,6.080e-14,1.039e-6,5.235e-27
743.68,1.498e-6,6.080e-14,1.498e-6,5.233e-27
743.71,2.567e-6,6.080e-14,2.567e-6,5.230e-27
743.73,3.649e-6,6.080e-14,3.649e-6,5.227e-27
743.76,6.119e-6,6.080e-14,6.119e-6,5.224e-27
743.78,8.574e-6,6.080e-14,8.574e-6,5.222e-27
743.81,1.407e-5,6.080e-14,1.407e-5,5.218e-27
743.83,1.943e-5,6.080e-14,1.943e-5,5.216e-27
743.86,3.120e-5,6.080e-14,3.120e-5,5.213e-27
743.88,4.247e-5,6.080e-14,4.247e-5,5.210e-27
743.91,6.674e-5,6.080e-14,6.674e-5,5.207e-27
743.93,8.956e-5,6.079e-14,8.956e-5,5.205e-27
743.96,1.377e-4,6.079e-14,1.377e-4,5.201e-27
743.98,1.822e-4,6.079e-14,1.822e-4,5.199e-27
744.01,2.741e-4,6.079e-14,2.741e-4,5.196e-27
744.03,3.574e-4,6.079e-14,3.574e-4,5.193e-27
744.06,5.263e-4,6.079e-14,5.263e-4,5.190e-27
744.08,6.764e-4,6.079e-14,6.764e-4,5.188e-27
744.1,8.642e-4,6.079e-14,8.642e-4,5.185e-27
744.13,1.235e-3,6.079e-14,1.235e-3,5.182e-27
744.15,1.555e-3,6.079e-14,1.555e-3,5.180e-27
744.18,2.174e-3,6.079e-14,2.174e-3,5.176e-27
744.2,2.699e-3,6.079e-14,2.699e-3,5.174e-27
744.23,3.693e-3,6.079e-14,3.693e-3,5.170e-27
744.25,4.519e-3,6.078e-14,4.519e-3,5.168e-27
744.28,6.051e-3,6.078e-14,6.051e-3,5.165e-27
744.3,7.298e-3,6.078e-14,7.298e-3,5.162e-27
744.33,9.563e-3,6.078e-14,9.563e-3,5.159e-27
744.35,1.137e-2,6.078e-14,1.137e-2,5.157e-27
744.38,1.458e-2,6.078e-14,1.458e-2,5.153e-27
744.4,1.708e-2,6.078e-14,1.708e-2,5.151e-27
744.43,2.144e-2,6.078e-14,2.144e-2,5.148e-27
744.45,2.476e-2,6.078e-14,2.476e-2,5.145e-27
744.48,3.041e-2,6.078e-14,3.041e-2,5.142e-27
744.5,3.462e-2,6.078e-14,3.462e-2,5.140e-27
744.52,3.919e-2,6.078e-14,3.919e-2,5.137e-27
744.55,4.670e-2,6.078e-14,4.670e-2,5.134e-27
744.57,5.210e-2,6.077e-14,5.210e-2,5.132e-27
744.6,6.075e-2,6.077e-14,6.075e-2,5.128e-27
744.62,6.681e-2,6.077e-14,6.681e-2,5.126e-27
744.65,7.623e-2,6.077e-14,7.623e-2,5.122e-27
744.67,8.264e-2,6.077e-14,8.264e-2,5.120e-27
744.7,9.228e-2,6.077e-14,9.228e-2,5.117e-27
744.72,9.860e-2,6.077e-14,9.860e-2,5.114e-27
744.75,1.077e-1,6.077e-14,1.077e-1,5.111e-27
744.77,1.135e-1,6.077e-14,1.135e-1,5.109e-27
744.8,1.214e-1,6.077e-14,1.214e-1,5.105e-27
744.82,1.260e-1,6.077e-14,1.260e-1,5.103e-27
744.85,1.318e-1,6.077e-14,1.318e-1,5.100e-27
744.87,1.349e-1,6.077e-14,1.349e-1,5.097e-27
744.9,1.382e-1,6.076e-14,1.382e-1,5.094e-27
744.92,1.394e-1,6.076e-14,1.394e-1,5.092e-27
744.95,1.397e-1,6.076e-14,1.397e-1,5.088e-27
744.97,1.389e-1,6.076e-14,1.389e-1,5.086e-27
744.99,1.373e-1,6.076e-14,1.373e-1,5.084e-27
745.02,1.335e-1,6.076e-14,1.335e-1,5.080e-27
745.04,1.300e-1,6.076e-14,1.300e-1,5.078e-27
745.07,1.237e-1,6.076e-14,1.237e-1,5.074e-27
745.09,1.188e-1,6.076e-14,1.188e-1,5.072e-27
745.12,1.107e-1,6.076e-14,1.107e-1,5.069e-27
745.14,1.048e-1,6.076e-14,1.048e-1,5.066e-27
745.17,9.546e-2,6.076e-14,9.546e-2,5.063e-27
745.19,8.907e-2,6.076e-14,8.907e-2,5.061e-27
745.22,7.943e-2,6.075e-14,7.943e-2,5.057e-27
745.24,7.306e-2,6.075e-14,7.306e-2,5.055e-27
745.27,6.375e-2,6.075e-14,6.375e-2,5.052e-27
745.29,5.780e-2,6.075e-14,5.780e-2,5.049e-27
745.32,4.936e-2,6.075e-14,4.936e-2,5.046e-27
745.34,4.411e-2,6.075e-14,4.411e-2,5.044e-27
745.37,3.686e-2,6.075e-14,3.686e-2,5.040e-27
745.39,3.247e-2,6.075e-14,3.247e-2,5.038e-27
745.41,2.844e-2,6.075e-14,2.844e-2,5.036e-27
745.44,2.306e-2,6.075e-14,2.306e-2,5.032e-27
745.46,1.990e-2,6.075e-14,1.990e-2,5.030e-27
745.49,1.579e-2,6.075e-14,1.579e-2,5.026e-27
745.51,1.344e-2,6.075e-14,1.344e-2,5.024e-27
745.54,1.043e-2,6.074e-14,1.043e-2,5.021e-27
745.56,8.752e-3,6.074e-14,8.752e-3,5.018e-27
745.59,6.650e-3,6.074e-14,6.650e-3,5.015e-27
745.61,5.498e-3,6.074e-14,5.498e-3,5.013e-27
745.64,4.089e-3,6.074e-14,4.089e-3,5.009e-27
745.66,3.333e-3,6.074e-14,3.333e-3,5.007e-27
745.69,2.427e-3,6.074e-14,2.427e-3,5.004e-27
745.71,1.951e-3,6.074e-14,1.951e-3,5.001e-27
745.74,1.394e-3,6.074e-14,1.394e-3,4.998e-27
745.76,1.109e-3,6.074e-14,1.109e-3,4.996e-27
745.79,7.846e-4,6.074e-14,7.846e-4,4.992e-27
745.81,6.257e-4,6.074e-14,6.257e-4,4.990e-27
745.83,5.051e-4,6.074e-14,5.051e-4,4.988e-27
745.86,3.862e-4,6.073e-14,3.862e-4,4.984e-27
745.88,3.446e-4,6.073e-14,3.446e-4,4.982e-27
745.91,3.379e-4,6.073e-14,3.379e-4,4.978e-27
745.93,3.741e-4,6.073e-14,3.741e-4,4.976e-27
745.96,5.029e-4,6.073e-14,5.029e-4,4.973e-27
745.98,6.526e-4,6.073e-14,6.526e-4,4.970e-27
746.01,1.010e-3,6.073e-14,1.010e-3,4.967e-27
746.03,1.369e-3,6.073e-14,1.369e-3,4.965e-27
746.06,2.166e-3,6.073e-14,2.166e-3,4.961e-27
746.08,2.932e-3,6.073e-14,2.932e-3,4.959e-27
746.11,4.584e-3,6.073e-14,4.584e-3,4.956e-27
746.13,6.136e-3,6.073e-14,6.136e-3,4.953e-27
746.16,9.407e-3,6.073e-14,9.407e-3,4.950e-27
746.18,1.242e-2,6.072e-14,1.242e-2,4.948e-27
746.21,1.864e-2,6.072e-14,1.864e-2,4.944e-27
746.23,2.427e-2,6.072e-14,2.427e-2,4.942e-27
746.26,3.566e-2,6.072e-14,3.566e-2,4.938e-27
746.28,4.576e-2,6.072e-14,4.576e-2,4.936e-27
746.3,5.838e-2,6.072e-14,5.838e-2,4.934e-27
746.33,8.323e-2,6.072e-14,8.323e-2,4.930e-27
746.35,1.047e-1,6.072e-14,1.047e-1,4.928e-27
746.38,1.461e-1,6.072e-14,1.461e-1,4.925e-27
746.4,1.811e-1,6.072e-14,1.811e-1,4.922e-27
746.43,2.474e-1,6.072e-14,2.474e-1,4.919e-27
746.45,3.023e-1,6.072e-14,3.023e-1,4.917e-27
746.48,4.041e-1,6.072e-14,4.041e-1,4.913e-27
746.5,4.869e-1,6.071e-14,4.869e-1,4.911e-27
746.53,6.369e-1,6.071e-14,6.369e-1,4.908e-27
746.55,7.565e-1,6.071e-14,7.565e-1,4.905e-27
746.58,9.686e-1,6.071e-14,9.686e-1,4.902e-27
746.6,1.134e+0,6.071e-14,1.134e+0,4.900e-27
746.63,1.421e+0,6.071e-14,1.421e+0,4.896e-27
746.65,1.640e+0,6.071e-14,1.640e+0,4.894e-27
746.68,2.012e+0,6.071e-14,2.012e+0,4.890e-27
746.7,2.289e+0,6.071e-14,2.289e+0,4.888e-27
746.72,2.589e+0,6.071e-14,2.589e+0,4.886e-27
746.75,3.081e+0,6.071e-14,3.081e+0,4.882e-27
746.77,3.436e+0,6.071e-14,3.436e+0,4.880e-27
746.8,4.002e+0,6.071e-14,4.002e+0,4.877e-27
746.82,4.400e+0,6.070e-14,4.400e+0,4.874e-27
746.85,5.016e+0,6.070e-14,5.016e+0,4.871e-27
746.87,5.435e+0,6.070e-14,5.435e+0,4.869e-27
746.9,6.065e+0,6.070e-14,6.065e+0,4.865e-27
746.92,6.478e+0,6.070e-14,6.478e+0,4.863e-27
746.95,7.075e+0,6.070e-14,7.075e+0,4.860e-27
746.97,7.450e+0,6.070e-14,7.450e+0,4.857e-27
747,7.963e+0,6.070e-14,7.963e+0,4.854e-27
747.02,8.265e+0,6.070e-14,8.265e+0,4.852e-27
747.05,8.647e+0,6.070e-14,8.647e+0,4.848e-27
747.07,8.848e+0,6.070e-14,8.848e+0,4.846e-27
747.1,9.059e+0,6.070e-14,9.059e+0,4.842e-27
747.12,9.138e+0,6.070e-14,9.138e+0,4.840e-27
747.15,9.157e+0,6.069e-14,9.157e+0,4.837e-27
747.17,9.105e+0,6.069e-14,9.105e+0,4.834e-27
747.19,9.001e+0,6.069e-14,9.001e+0,4.832e-27
747.22,8.753e+0,6.069e-14,8.753e+0,4.829e-27
747.24,8.530e+0,6.069e-14,8.530e+0,4.826e-27
747.27,8.119e+0,6.069e-14,8.119e+0,4.823e-27
747.29,7.799e+0,6.069e-14,7.799e+0,4.821e-27
747.32,7.265e+0,6.069e-14,7.265e+0,4.817e-27
747.34,6.880e+0,6.069e-14,6.880e+0,4.815e-27
747.37,6.273e+0,6.069e-14,6.273e+0,4.812e-27
747.39,5.856e+0,6.069e-14,5.856e+0,4.809e-27
747.42,5.225e+0,6.069e-14,5.225e+0,4.806e-27
747.44,4.808e+0,6.069e-14,4.808e+0,4.804e-27
747.47,4.199e+0,6.068e-14,4.199e+0,4.800e-27
747.49,3.809e+0,6.068e-14,3.809e+0,4.798e-27
747.52,3.256e+0,6.068e-14,3.256e+0,4.794e-27
747.54,2.912e+0,6.068e-14,2.912e+0,4.792e-27
747.57,2.436e+0,6.068e-14,2.436e+0,4.789e-27
747.59,2.147e+0,6.068e-14,2.147e+0,4.787e-27
747.61,1.882e+0,6.068e-14,1.882e+0,4.784e-27
747.64,1.528e+0,6.068e-14,1.528e+0,4.781e-27
747.66,1.320e+0,6.068e-14,1.320e+0,4.779e-27
747.69,1.049e+0,6.068e-14,1.049e+0,4.775e-27
747.71,8.933e-1,6.068e-14,8.933e-1,4.773e-27
747.74,6.946e-1,6.068e-14,6.946e-1,4.769e-27
747.76,5.832e-1,6.068e-14,5.832e-1,4.767e-27
747.79,4.439e-1,6.067e-14,4.439e-1,4.764e-27
747.81,3.674e-1,6.067e-14,3.674e-1,4.761e-27
747.84,2.737e-1,6.067e-14,2.737e-1,4.758e-27
747.86,2.233e-1,6.067e-14,2.233e-1,4.756e-27
747.89,1.628e-1,6.067e-14,1.628e-1,4.752e-27
747.91,1.309e-1,6.067e-14,1.309e-1,4.750e-27
747.94,9.341e-2,6.067e-14,9.341e-2,4.747e-27
747.96,7.406e-2,6.067e-14,7.406e-2,4.744e-27
747.99,5.172e-2,6.067e-14,5.172e-2,4.741e-27
748.01,4.042e-2,6.067e-14,4.042e-2,4.739e-27
748.04,2.763e-2,6.067e-14,2.763e-2,4.735e-27
748.06,2.129e-2,6.067e-14,2.129e-2,4.733e-27
748.08,1.630e-2,6.067e-14,1.630e-2,4.731e-27
748.11,1.081e-2,6.066e-14,1.081e-2,4.727e-27
748.13,8.166e-3,6.066e-14,8.166e-3,4.725e-27
748.16,5.301e-3,6.066e-14,5.301e-3,4.721e-27
748.18,3.946e-3,6.066e-14,3.946e-3,4.719e-27
748.21,2.507e-3,6.066e-14,2.507e-3,4.716e-27
748.23,1.840e-3,6.066e-14,1.840e-3,4.713e-27
748.26,1.144e-3,6.066e-14,1.144e-3,4.710e-27
748.28,8.274e-4,6.066e-14,8.274e-4,4.708e-27
748.31,5.036e-4,6.066e-14,5.036e-4,4.704e-27
748.33,3.591e-4,6.066e-14,3.591e-4,4.702e-27
748.36,2.139e-4,6.066e-14,2.139e-4,4.699e-27
748.38,1.503e-4,6.066e-14,1.503e-4,4.696e-27
748.41,8.765e-5,6.066e-14,8.765e-5,4.693e-27
748.43,6.073e-5,6.065e-14,6.073e-5,4.691e-27
748.46,3.465e-5,6.065e-14,3.465e-5,4.687e-27
748.48,2.367e-5,6.065e-14,2.367e-5,4.685e-27
748.5,1.607e-5,6.065e-14,1.607e-5,4.683e-27
748.53,8.900e-6,6.065e-14,8.900e-6,4.679e-27
748.55,5.958e-6,6.065e-14,5.958e-6,4.677e-27
748.58,3.229e-6,6.065e-14,3.229e-6,4.673e-27
748.6,2.131e-6,6.065e-14,2.131e-6,4.671e-27
748.63,1.130e-6,6.065e-14,1.130e-6,4.668e-27
748.65,7.352e-7,6.065e-14,7.352e-7,4.665e-27
748.68,3.816e-7,6.065e-14,3.816e-7,4.662e-27
748.7,2.447e-7,6.065e-14,2.447e-7,4.660e-27
748.73,1.243e-7,6.065e-14,1.243e-7,4.656e-27
748.75,7.861e-8,6.064e-14,7.861e-8,4.654e-27
748.78,3.909e-8,6.064e-14,3.909e-8,4.651e-27
748.8,2.436e-8,6.064e-14,2.436e-8,4.648e-27
748.83,1.185e-8,6.064e-14,1.185e-8,4.645e-27
748.85,7.283e-9,6.064e-14,7.283e-9,4.643e-27
748.88,3.469e-9,6.064e-14,3.469e-9,4.639e-27
748.9,2.101e-9,6.064e-14,2.101e-9,4.637e-27
748.92,1.265e-9,6.064e-14,1.265e-9,4.635e-27
748.95,5.846e-10,6.064e-14,5.846e-10,4.631e-27
748.97,3.470e-10,6.064e-14,3.470e-10,4.629e-27
749,1.570e-10,6.064e-14,1.570e-10,4.625e-27
749.02,9.184e-11,6.064e-14,9.184e-11,4.623e-27
749.05,4.066e-11,6.064e-14,4.066e-11,4.620e-27
749.07,2.345e-11,6.063e-14,2.345e-11,4.617e-27
749.1,1.016e-11,6.063e-14,1.016e-11,4.614e-27
749.12,5.778e-12,6.063e-14,5.778e-12,4.612e-27
749.15,2.451e-12,6.063e-14,2.451e-12,4.608e-27
749.17,1.374e-12,6.063e-14,1.374e-12,4.606e-27
749.2,5.702e-13,6.063e-14,5.702e-13,4.603e-27
749.22,3.150e-13,6.063e-14,3.150e-13,4.600e-27
749.25,1.280e-13,6.063e-14,1.280e-13,4.597e-27
749.27,6.970e-14,6.063e-14,6.970e-14,4.595e-27
749.3,2.772e-14,6.063e-14,2.772e-14,4.591e-27
749.32,1.488e-14,6.063e-14,1.488e-14,4.589e-27
749.35,5.791e-15,6.063e-14,5.791e-15,4.585e-27
749.37,3.065e-15,6.063e-14,3.065e-15,4.583e-27
749.39,1.613e-15,6.062e-14,1.613e-15,4.581e-27
752.78,4.194e-27,6.052e-14,1.121e-15,4.194e-27
752.81,1.093e-26,6.052e-14,1.117e-15,1.093e-26
752.83,2.055e-26,6.052e-14,1.114e-15,2.055e-26
752.86,5.242e-26,6.052e-14,1.109e-15,5.242e-26
752.88,9.719e-26,6.052e-14,1.106e-15,9.719e-26
752.9,1.792e-25,6.052e-14,1.103e-15,1.792e-25
752.93,4.439e-25,6.051e-14,1.099e-15,4.439e-25
752.95,8.070e-25,6.051e-14,1.096e-15,8.070e-25
752.98,1.958e-24,6.051e-14,1.092e-15,1.958e-24
753,3.509e-24,6.051e-14,1.089e-15,3.509e-24
753.03,8.335e-24,6.051e-14,1.085e-15,8.335e-24
753.05,1.473e-23,6.051e-14,1.082e-15,1.473e-23
753.08,3.427e-23,6.051e-14,1.077e-15,3.427e-23
753.1,5.973e-23,6.051e-14,1.074e-15,5.973e-23
753.13,1.360e-22,6.051e-14,1.070e-15,1.360e-22
753.15,2.338e-22,6.051e-14,1.067e-15,2.338e-22
753.18,5.213e-22,6.051e-14,1.063e-15,5.213e-22
753.2,8.835e-22,6.051e-14,1.060e-15,8.835e-22
753.23,1.929e-21,6.050e-14,1.056e-15,1.929e-21
753.25,3.224e-21,6.050e-14,1.053e-15,3.224e-21
753.28,6.892e-21,6.050e-14,1.048e-15,6.892e-21
753.3,1.136e-20,6.050e-14,1.045e-15,1.136e-20
753.33,2.378e-20,6.050e-14,1.041e-15,2.378e-20
753.35,3.864e-20,6.050e-14,1.038e-15,3.864e-20
753.37,6.243e-20,6.050e-14,1.035e-15,6.243e-20
753.4,1.269e-19,6.050e-14,1.031e-15,1.269e-19
753.42,2.022e-19,6.050e-14,1.028e-15,2.022e-19
753.45,4.024e-19,6.050e-14,1.024e-15,4.024e-19
753.47,6.323e-19,6.050e-14,1.021e-15,6.323e-19
753.5,1.232e-18,6.050e-14,1.016e-15,1.232e-18
753.52,1.909e-18,6.050e-14,1.013e-15,1.909e-18
753.55,3.643e-18,6.049e-14,1.009e-15,3.643e-18
753.57,5.565e-18,6.049e-14,1.006e-15,5.565e-18
753.6,1.040e-17,6.049e-14,1.002e-15,1.040e-17
753.62,1.566e-17,6.049e-14,9.990e-16,1.566e-17
753.65,2.866e-17,6.049e-14,9.946e-16,2.866e-17
753.67,4.257e-17,6.049e-14,9.917e-16,4.257e-17
753.7,7.626e-17,6.049e-14,9.873e-16,7.626e-17
753.72,1.117e-16,6.049e-14,9.844e-16,1.117e-16
753.75,1.959e-16,6.049e-14,9.801e-16,1.959e-16
