Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
443.139,6.773e-14,1.673e-24,2.077e-25,6.773e-14
443.141,5.536e-14,1.667e-24,2.077e-25,5.536e-14
443.143,4.362e-14,1.661e-24,2.077e-25,4.362e-14
443.144,3.819e-14,1.659e-24,2.078e-25,3.819e-14
443.146,2.848e-14,1.653e-24,2.078e-25,2.848e-14
443.148,2.048e-14,1.647e-24,2.078e-25,2.048e-14
443.149,1.712e-14,1.644e-24,2.078e-25,1.712e-14
443.151,1.165e-14,1.638e-24,2.078e-25,1.165e-14
443.153,7.643e-15,1.632e-24,2.078e-25,7.643e-15
443.154,6.106e-15,1.630e-24,2.078e-25,6.106e-15
443.156,3.791e-15,1.624e-24,2.078e-25,3.791e-15
443.158,2.269e-15,1.618e-24,2.078e-25,2.269e-15
443.159,1.731e-15,1.615e-24,2.078e-25,1.731e-15
443.161,9.807e-16,1.609e-24,2.079e-25,9.807e-16
443.163,5.355e-16,1.603e-24,2.079e-25,5.355e-16
443.164,3.903e-16,1.600e-24,2.079e-25,3.903e-16
443.166,2.017e-16,1.595e-24,2.079e-25,2.017e-16
443.168,1.005e-16,1.589e-24,2.079e-25,1.005e-16
443.169,6.998e-17,1.586e-24,2.079e-25,6.998e-17
443.171,3.300e-17,1.580e-24,2.079e-25,3.300e-17
443.173,1.500e-17,1.574e-24,2.079e-25,1.500e-17
443.174,9.977e-18,1.571e-24,2.079e-25,9.977e-18
443.176,4.293e-18,1.566e-24,2.080e-25,4.293e-18
443.178,1.781e-18,1.560e-24,2.080e-25,1.781e-18
443.179,1.131e-18,1.557e-24,2.080e-25,1.131e-18
443.181,4.441e-19,1.551e-24,2.080e-25,4.441e-19
443.183,1.681e-19,1.545e-24,2.080e-25,1.681e-19
443.184,1.020e-19,1.542e-24,2.080e-25,1.020e-19
443.186,3.653e-20,1.537e-24,2.080e-25,3.653e-20
443.188,1.261e-20,1.531e-24,2.080e-25,1.261e-20
443.189,7.310e-21,1.528e-24,2.080e-25,7.310e-21
443.191,2.389e-21,1.522e-24,2.081e-25,2.389e-21
443.192,1.347e-21,1.519e-24,2.081e-25,1.347e-21
443.194,4.167e-22,1.513e-24,2.081e-25,4.167e-22
443.196,1.243e-22,1.507e-24,2.081e-25,1.243e-22
443.197,6.693e-23,1.505e-24,2.081e-25,6.693e-23
443.199,1.889e-23,1.499e-24,2.081e-25,1.889e-23
443.201,5.140e-24,1.493e-24,2.081e-25,5.140e-24
443.202,2.644e-24,1.490e-24,2.081e-25,2.644e-24
443.204,6.810e-25,1.484e-24,2.081e-25,6.810e-25
443.206,1.691e-25,1.478e-24,2.082e-25,1.691e-25
443.207,8.308e-26,1.476e-24,2.082e-25,8.308e-26
443.209,1.952e-26,1.470e-24,2.082e-25,1.952e-26
443.211,4.421e-27,1.464e-24,2.082e-25,4.421e-27
443.212,2.075e-27,1.461e-24,2.082e-25,2.075e-27
443.214,4.449e-28,1.455e-24,2.082e-25,4.449e-28
443.216,9.195e-29,1.449e-24,2.082e-25,9.195e-29
443.217,4.123e-29,1.446e-24,2.082e-25,4.123e-29
443.219,8.065e-30,1.441e-24,2.082e-25,8.065e-30
443.221,1.521e-30,1.435e-24,2.083e-25,1.521e-30
443.222,6.513e-31,1.432e-24,2.083e-25,6.513e-31
443.224,1.162e-31,1.426e-24,2.083e-25,1.162e-31
443.226,2.000e-32,1.420e-24,2.083e-25,2.000e-32
443.227,8.182e-33,1.417e-24,2.083e-25,8.182e-33
443.229,1.332e-33,1.412e-24,2.083e-25,1.332e-33
443.231,2.091e-34,1.406e-24,2.083e-25,2.091e-34
443.232,8.173e-35,1.403e-24,2.083e-25,8.173e-35
443.234,1.214e-35,1.397e-24,2.083e-25,1.214e-35
443.236,1.739e-36,1.391e-24,2.083e-25,1.739e-36
443.237,6.492e-37,1.388e-24,2.084e-25,6.492e-37
443.239,8.801e-38,1.383e-24,2.084e-25,8.801e-38
443.241,1.150e-38,1.377e-24,2.084e-25,1.150e-38
443.242,4.101e-39,1.374e-24,2.084e-25,4.101e-39
443.244,5.072e-40,1.368e-24,2.084e-25,5.072e-40
443.246,6.048e-41,1.362e-24,2.084e-25,6.048e-41
443.247,2.060e-41,1.359e-24,2.084e-25,2.060e-41
443.249,2.324e-42,1.353e-24,2.084e-25,2.324e-42
443.374,9.902e-25,9.902e-25,2.092e-25,2.269e-42
443.376,9.069e-24,9.069e-24,2.093e-25,2.268e-42
443.377,2.707e-23,2.707e-23,2.093e-25,2.267e-42
443.379,2.347e-22,2.347e-22,2.093e-25,2.267e-42
443.381,1.961e-21,1.961e-21,2.093e-25,2.266e-42
443.382,5.593e-21,5.593e-21,2.093e-25,2.265e-42
443.384,4.424e-20,4.424e-20,2.093e-25,2.264e-42
443.386,3.374e-19,3.374e-19,2.093e-25,2.263e-42
443.387,9.192e-19,9.192e-19,2.093e-25,2.263e-42
443.389,6.636e-18,6.636e-18,2.093e-25,2.262e-42
443.391,4.618e-17,4.618e-17,2.094e-25,2.261e-42
443.392,1.202e-16,1.202e-16,2.094e-25,2.261e-42
443.394,7.916e-16,7.916e-16,2.094e-25,2.260e-42
443.396,5.028e-15,5.028e-15,2.094e-25,2.259e-42
443.397,1.250e-14,1.250e-14,2.094e-25,2.259e-42
443.399,7.513e-14,7.513e-14,2.094e-25,2.258e-42
443.401,4.354e-13,4.354e-13,2.094e-25,2.257e-42
443.402,1.034e-12,1.034e-12,2.094e-25,2.256e-42
443.404,5.672e-12,5.672e-12,2.094e-25,2.255e-42
443.406,3.000e-11,3.000e-11,2.095e-25,2.255e-42
443.407,6.805e-11,6.805e-11,2.095e-25,2.254e-42
443.409,3.407e-10,3.407e-10,2.095e-25,2.253e-42
443.411,1.644e-9,1.644e-9,2.095e-25,2.252e-42
443.412,3.563e-9,3.563e-9,2.095e-25,2.252e-42
443.414,1.628e-8,1.628e-8,2.095e-25,2.251e-42
443.416,7.168e-8,7.168e-8,2.095e-25,2.250e-42
443.417,1.484e-7,1.484e-7,2.095e-25,2.250e-42
443.419,6.186e-7,6.186e-7,2.095e-25,2.249e-42
443.421,2.486e-6,2.486e-6,2.095e-25,2.248e-42
443.422,4.916e-6,4.916e-6,2.096e-25,2.247e-42
443.424,1.870e-5,1.870e-5,2.096e-25,2.246e-42
443.426,6.859e-5,6.859e-5,2.096e-25,2.246e-42
443.427,1.296e-4,1.296e-4,2.096e-25,2.245e-42
443.429,4.498e-4,4.498e-4,2.096e-25,2.244e-42
443.431,1.505e-3,1.505e-3,2.096e-25,2.243e-42
443.432,2.716e-3,2.716e-3,2.096e-25,2.243e-42
443.434,8.605e-3,8.605e-3,2.096e-25,2.242e-42
443.436,2.628e-2,2.628e-2,2.096e-25,2.241e-42
443.437,4.530e-2,4.530e-2,2.097e-25,2.241e-42
443.439,1.310e-1,1.310e-1,2.097e-25,2.240e-42
443.441,3.650e-1,3.650e-1,2.097e-25,2.239e-42
443.442,6.010e-1,6.010e-1,2.097e-25,2.238e-42
443.444,1.586e+0,1.586e+0,2.097e-25,2.238e-42
443.446,4.033e+0,4.033e+0,2.097e-25,2.237e-42
443.447,6.343e+0,6.343e+0,2.097e-25,2.236e-42
443.449,1.527e+1,1.527e+1,2.097e-25,2.235e-42
443.451,3.544e+1,3.544e+1,2.097e-25,2.234e-42
443.452,5.326e+1,5.326e+1,2.097e-25,2.234e-42
443.454,1.170e+2,1.170e+2,2.098e-25,2.233e-42
443.456,2.478e+2,2.478e+2,2.098e-25,2.232e-42
443.457,3.557e+2,3.557e+2,2.098e-25,2.232e-42
443.459,7.131e+2,7.131e+2,2.098e-25,2.231e-42
443.461,1.378e+3,1.378e+3,2.098e-25,2.230e-42
443.462,1.890e+3,1.890e+3,2.098e-25,2.230e-42
443.464,3.457e+3,3.457e+3,2.098e-25,2.229e-42
443.466,6.098e+3,6.098e+3,2.098e-25,2.228e-42
443.467,7.987e+3,7.987e+3,2.098e-25,2.227e-42
443.469,1.333e+4,1.333e+4,2.099e-25,2.226e-42
443.471,2.146e+4,2.146e+4,2.099e-25,2.226e-42
443.472,2.685e+4,2.685e+4,2.099e-25,2.225e-42
443.474,4.091e+4,4.091e+4,2.099e-25,2.224e-42
443.476,6.009e+4,6.009e+4,2.099e-25,2.223e-42
443.477,7.182e+4,7.182e+4,2.099e-25,2.223e-42
443.479,9.985e+4,9.985e+4,2.099e-25,2.222e-42
443.481,1.338e+5,1.338e+5,2.099e-25,2.221e-42
443.482,1.528e+5,1.528e+5,2.099e-25,2.221e-42
443.484,1.939e+5,1.939e+5,2.100e-25,2.220e-42
443.486,2.371e+5,2.371e+5,2.100e-25,2.219e-42
443.487,2.586e+5,2.586e+5,2.100e-25,2.218e-42
443.489,2.994e+5,2.994e+5,2.100e-25,2.218e-42
443.491,3.342e+5,3.342e+5,2.100e-25,2.217e-42
443.492,3.482e+5,3.482e+5,2.100e-25,2.216e-42
443.494,3.679e+5,3.679e+5,2.100e-25,2.215e-42
443.496,3.747e+5,3.747e+5,2.100e-25,2.214e-42
443.497,3.730e+5,3.730e+5,2.100e-25,2.214e-42
443.499,3.596e+5,3.596e+5,2.101e-25,2.213e-42
443.501,3.342e+5,3.342e+5,2.101e-25,2.212e-42
443.502,3.178e+5,3.178e+5,2.101e-25,2.212e-42
443.504,2.796e+5,2.796e+5,2.101e-25,2.211e-42
443.506,2.371e+5,2.371e+5,2.101e-25,2.210e-42
443.507,2.154e+5,2.154e+5,2.101e-25,2.210e-42
443.509,1.729e+5,1.729e+5,2.101e-25,2.209e-42
443.511,1.338e+5,1.338e+5,2.101e-25,2.208e-42
443.512,1.161e+5,1.161e+5,2.101e-25,2.207e-42
443.514,8.507e+4,8.507e+4,2.102e-25,2.206e-42
443.516,6.009e+4,6.009e+4,2.102e-25,2.206e-42
443.517,4.981e+4,4.981e+4,2.102e-25,2.205e-42
443.519,3.330e+4,3.330e+4,2.102e-25,2.204e-42
443.521,2.147e+4,2.147e+4,2.102e-25,2.203e-42
443.522,1.700e+4,1.700e+4,2.102e-25,2.203e-42
443.524,1.038e+4,1.038e+4,2.102e-25,2.202e-42
443.526,6.134e+3,6.134e+3,2.102e-25,2.201e-42
443.527,4.665e+3,4.665e+3,2.102e-25,2.201e-42
443.529,2.677e+3,2.677e+3,2.102e-25,2.200e-42
443.531,1.597e+3,1.597e+3,2.103e-25,2.199e-42
443.532,1.302e+3,1.302e+3,2.103e-25,2.198e-42
443.534,1.086e+3,1.086e+3,2.103e-25,2.197e-42
443.536,1.309e+3,1.309e+3,2.103e-25,2.197e-42
443.537,1.586e+3,1.586e+3,2.103e-25,2.196e-42
443.539,2.530e+3,2.530e+3,2.103e-25,2.195e-42
443.541,4.125e+3,4.125e+3,2.103e-25,2.194e-42
443.542,5.235e+3,5.235e+3,2.103e-25,2.194e-42
443.544,8.245e+3,8.245e+3,2.103e-25,2.193e-42
443.546,1.255e+4,1.255e+4,2.104e-25,2.192e-42
443.547,1.527e+4,1.527e+4,2.104e-25,2.192e-42
443.549,2.202e+4,2.202e+4,2.104e-25,2.191e-42
443.551,3.061e+4,3.061e+4,2.104e-25,2.190e-42
443.552,3.559e+4,3.559e+4,2.104e-25,2.189e-42
443.554,4.683e+4,4.683e+4,2.104e-25,2.189e-42
443.556,5.941e+4,5.941e+4,2.104e-25,2.188e-42
443.557,6.600e+4,6.600e+4,2.104e-25,2.187e-42
443.559,7.925e+4,7.925e+4,2.104e-25,2.186e-42
443.561,9.174e+4,9.174e+4,2.105e-25,2.185e-42
443.562,9.737e+4,9.737e+4,2.105e-25,2.185e-42
443.564,1.067e+5,1.067e+5,2.105e-25,2.184e-42
443.566,1.127e+5,1.127e+5,2.105e-25,2.183e-42
443.567,1.143e+5,1.143e+5,2.105e-25,2.183e-42
443.569,1.143e+5,1.143e+5,2.105e-25,2.182e-42
443.571,1.102e+5,1.102e+5,2.105e-25,2.181e-42
443.572,1.067e+5,1.067e+5,2.105e-25,2.181e-42
443.574,9.737e+4,9.737e+4,2.105e-25,2.180e-42
443.576,8.566e+4,8.566e+4,2.106e-25,2.179e-42
443.577,7.925e+4,7.925e+4,2.106e-25,2.178e-42
443.579,6.600e+4,6.600e+4,2.106e-25,2.177e-42
443.581,5.299e+4,5.299e+4,2.106e-25,2.177e-42
443.582,4.683e+4,4.683e+4,2.106e-25,2.176e-42
443.584,3.559e+4,3.559e+4,2.106e-25,2.175e-42
443.586,2.608e+4,2.608e+4,2.106e-25,2.174e-42
443.587,2.202e+4,2.202e+4,2.106e-25,2.174e-42
443.589,1.527e+4,1.527e+4,2.106e-25,2.173e-42
443.591,1.021e+4,1.021e+4,2.106e-25,2.172e-42
443.592,8.235e+3,8.235e+3,2.107e-25,2.172e-42
443.594,5.212e+3,5.212e+3,2.107e-25,2.171e-42
443.596,3.180e+3,3.180e+3,2.107e-25,2.170e-42
443.597,2.450e+3,2.450e+3,2.107e-25,2.169e-42
443.599,1.415e+3,1.415e+3,2.107e-25,2.169e-42
443.601,7.880e+2,7.880e+2,2.107e-25,2.168e-42
443.602,5.800e+2,5.800e+2,2.107e-25,2.167e-42
443.604,3.057e+2,3.057e+2,2.107e-25,2.166e-42
443.606,1.553e+2,1.553e+2,2.107e-25,2.165e-42
443.607,1.092e+2,1.092e+2,2.108e-25,2.165e-42
443.609,5.254e+1,5.254e+1,2.108e-25,2.164e-42
443.611,2.436e+1,2.436e+1,2.108e-25,2.163e-42
443.612,1.636e+1,1.636e+1,2.108e-25,2.163e-42
443.614,7.183e+0,7.183e+0,2.108e-25,2.162e-42
443.616,3.040e+0,3.040e+0,2.108e-25,2.161e-42
443.617,1.950e+0,1.950e+0,2.108e-25,2.161e-42
443.619,7.813e-1,7.813e-1,2.108e-25,2.160e-42
443.621,3.017e-1,3.017e-1,2.108e-25,2.159e-42
443.622,1.849e-1,1.849e-1,2.109e-25,2.158e-42
443.624,6.761e-2,6.761e-2,2.109e-25,2.157e-42
443.626,2.383e-2,2.383e-2,2.109e-25,2.156e-42
443.627,1.395e-2,1.395e-2,2.109e-25,2.156e-42
443.629,4.654e-3,4.654e-3,2.109e-25,2.155e-42
443.631,1.497e-3,1.497e-3,2.109e-25,2.154e-42
443.632,8.373e-4,8.373e-4,2.109e-25,2.154e-42
443.634,2.549e-4,2.549e-4,2.109e-25,2.153e-42
443.636,7.481e-5,7.481e-5,2.109e-25,2.152e-42
443.637,3.998e-5,3.998e-5,2.109e-25,2.152e-42
443.639,1.111e-5,1.111e-5,2.110e-25,2.151e-42
443.641,2.975e-6,2.975e-6,2.110e-25,2.150e-42
443.642,1.518e-6,1.518e-6,2.110e-25,2.149e-42
443.644,3.850e-7,3.850e-7,2.110e-25,2.148e-42
443.646,9.409e-8,9.409e-8,2.110e-25,2.148e-42
443.647,4.588e-8,4.588e-8,2.110e-25,2.147e-42
443.649,1.062e-8,1.062e-8,2.110e-25,2.146e-42
443.651,2.368e-9,2.368e-9,2.110e-25,2.145e-42
443.652,1.103e-9,1.103e-9,2.110e-25,2.145e-42
443.654,2.329e-10,2.329e-10,2.111e-25,2.144e-42
443.656,4.741e-11,4.741e-11,2.111e-25,2.143e-42
443.657,2.110e-11,2.110e-11,2.111e-25,2.143e-42
443.659,4.065e-12,4.065e-12,2.111e-25,2.142e-42
443.661,7.550e-13,7.550e-13,2.111e-25,2.141e-42
443.662,3.210e-13,3.210e-13,2.111e-25,2.140e-42
443.664,5.644e-14,5.644e-14,2.111e-25,2.140e-42
443.666,9.567e-15,9.567e-15,2.111e-25,2.139e-42
443.667,3.885e-15,3.885e-15,2.111e-25,2.138e-42
443.669,6.234e-16,6.234e-16,2.112e-25,2.137e-42
443.671,9.644e-17,9.644e-17,2.112e-25,2.136e-42
443.672,3.742e-17,3.742e-17,2.112e-25,2.136e-42
443.674,5.479e-18,5.479e-18,2.112e-25,2.135e-42
443.676,7.734e-19,7.734e-19,2.112e-25,2.134e-42
443.677,2.866e-19,2.866e-19,2.112e-25,2.134e-42
443.679,3.830e-20,3.830e-20,2.112e-25,2.133e-42
443.681,4.935e-21,4.935e-21,2.112e-25,2.132e-42
443.682,1.747e-21,1.747e-21,2.112e-25,2.132e-42
443.684,2.130e-22,2.130e-22,2.113e-25,2.131e-42
443.686,2.505e-23,2.505e-23,2.113e-25,2.130e-42
443.687,8.471e-24,8.471e-24,2.113e-25,2.129e-42
443.689,9.427e-25,9.427e-25,2.113e-25,2.128e-42
445.355,1.079e-24,1.079e-24,2.221e-25,1.386e-42
445.357,9.869e-24,9.869e-24,2.221e-25,1.385e-42
445.358,2.944e-23,2.944e-23,2.221e-25,1.385e-42
445.36,2.550e-22,2.550e-22,2.221e-25,1.384e-42
445.362,2.129e-21,2.129e-21,2.221e-25,1.383e-42
445.363,6.070e-21,6.070e-21,2.221e-25,1.383e-42
445.365,4.801e-20,4.801e-20,2.221e-25,1.382e-42
445.367,3.662e-19,3.662e-19,2.222e-25,1.381e-42
445.368,9.977e-19,9.977e-19,2.222e-25,1.380e-42
445.37,7.206e-18,7.206e-18,2.222e-25,1.379e-42
445.372,5.020e-17,5.020e-17,2.222e-25,1.379e-42
445.373,1.307e-16,1.307e-16,2.222e-25,1.378e-42
445.375,8.623e-16,8.623e-16,2.222e-25,1.377e-42
445.377,5.486e-15,5.486e-15,2.222e-25,1.376e-42
445.378,1.365e-14,1.365e-14,2.222e-25,1.376e-42
445.38,8.224e-14,8.224e-14,2.222e-25,1.375e-42
445.382,4.778e-13,4.778e-13,2.223e-25,1.374e-42
445.383,1.136e-12,1.136e-12,2.223e-25,1.374e-42
445.385,6.252e-12,6.252e-12,2.223e-25,1.373e-42
445.387,3.318e-11,3.318e-11,2.223e-25,1.372e-42
445.388,7.539e-11,7.539e-11,2.223e-25,1.371e-42
445.39,3.789e-10,3.789e-10,2.223e-25,1.371e-42
445.392,1.836e-9,1.836e-9,2.223e-25,1.370e-42
445.393,3.988e-9,3.988e-9,2.223e-25,1.369e-42
445.395,1.830e-8,1.830e-8,2.223e-25,1.368e-42
445.397,8.100e-8,8.100e-8,2.224e-25,1.367e-42
445.398,1.681e-7,1.681e-7,2.224e-25,1.367e-42
445.4,7.047e-7,7.047e-7,2.224e-25,1.366e-42
445.402,2.849e-6,2.849e-6,2.224e-25,1.365e-42
445.403,5.650e-6,5.650e-6,2.224e-25,1.365e-42
445.405,2.163e-5,2.163e-5,2.224e-25,1.364e-42
445.407,7.985e-5,7.985e-5,2.224e-25,1.363e-42
445.408,1.514e-4,1.514e-4,2.224e-25,1.363e-42
445.41,5.292e-4,5.292e-4,2.224e-25,1.362e-42
445.412,1.784e-3,1.784e-3,2.225e-25,1.361e-42
445.413,3.232e-3,3.232e-3,2.225e-25,1.360e-42
445.415,1.032e-2,1.032e-2,2.225e-25,1.359e-42
445.417,3.178e-2,3.178e-2,2.225e-25,1.358e-42
445.418,5.501e-2,5.501e-2,2.225e-25,1.358e-42
445.42,1.604e-1,1.604e-1,2.225e-25,1.357e-42
445.422,4.512e-1,4.512e-1,2.225e-25,1.356e-42
445.423,7.464e-1,7.464e-1,2.225e-25,1.356e-42
445.425,1.988e+0,1.988e+0,2.225e-25,1.355e-42
445.427,5.106e+0,5.106e+0,2.225e-25,1.354e-42
445.428,8.072e+0,8.072e+0,2.226e-25,1.354e-42
445.43,1.963e+1,1.963e+1,2.226e-25,1.353e-42
445.432,4.606e+1,4.606e+1,2.226e-25,1.352e-42
445.433,6.959e+1,6.959e+1,2.226e-25,1.351e-42
445.435,1.546e+2,1.546e+2,2.226e-25,1.350e-42
445.437,3.312e+2,3.312e+2,2.226e-25,1.350e-42
445.438,4.782e+2,4.782e+2,2.226e-25,1.349e-42
445.44,9.702e+2,9.702e+2,2.226e-25,1.348e-42
445.442,1.898e+3,1.898e+3,2.226e-25,1.347e-42
445.443,2.619e+3,2.619e+3,2.227e-25,1.347e-42
445.445,4.854e+3,4.854e+3,2.227e-25,1.346e-42
445.447,8.673e+3,8.673e+3,2.227e-25,1.345e-42
445.448,1.144e+4,1.144e+4,2.227e-25,1.345e-42
445.45,1.936e+4,1.936e+4,2.227e-25,1.344e-42
445.452,3.159e+4,3.159e+4,2.227e-25,1.343e-42
445.453,3.981e+4,3.981e+4,2.227e-25,1.342e-42
445.455,6.152e+4,6.152e+4,2.227e-25,1.342e-42
445.457,9.170e+4,9.170e+4,2.227e-25,1.341e-42
445.458,1.104e+5,1.104e+5,2.227e-25,1.340e-42
445.46,1.559e+5,1.559e+5,2.228e-25,1.339e-42
445.462,2.122e+5,2.122e+5,2.228e-25,1.338e-42
445.463,2.442e+5,2.442e+5,2.228e-25,1.338e-42
445.465,3.148e+5,3.148e+5,2.228e-25,1.337e-42
445.467,3.914e+5,3.914e+5,2.228e-25,1.336e-42
445.468,4.305e+5,4.305e+5,2.228e-25,1.336e-42
445.47,5.069e+5,5.069e+5,2.228e-25,1.335e-42
445.472,5.755e+5,5.755e+5,2.228e-25,1.334e-42
445.473,6.049e+5,6.049e+5,2.228e-25,1.334e-42
445.475,6.505e+5,6.505e+5,2.229e-25,1.333e-42
445.477,6.745e+5,6.745e+5,2.229e-25,1.332e-42
445.478,6.776e+5,6.776e+5,2.229e-25,1.331e-42
445.48,6.654e+5,6.654e+5,2.229e-25,1.330e-42
445.482,6.301e+5,6.301e+5,2.229e-25,1.330e-42
445.483,6.049e+5,6.049e+5,2.229e-25,1.329e-42
445.485,5.426e+5,5.426e+5,2.229e-25,1.328e-42
445.487,4.693e+5,4.693e+5,2.229e-25,1.327e-42
445.488,4.305e+5,4.305e+5,2.229e-25,1.327e-42
445.49,3.526e+5,3.526e+5,2.230e-25,1.326e-42
445.492,2.786e+5,2.786e+5,2.230e-25,1.325e-42
445.493,2.442e+5,2.442e+5,2.230e-25,1.325e-42
445.495,1.827e+5,1.827e+5,2.230e-25,1.324e-42
445.497,1.318e+5,1.318e+5,2.230e-25,1.323e-42
445.498,1.104e+5,1.104e+5,2.230e-25,1.322e-42
445.5,7.545e+4,7.545e+4,2.230e-25,1.322e-42
445.502,4.971e+4,4.971e+4,2.230e-25,1.321e-42
445.503,3.981e+4,3.981e+4,2.230e-25,1.320e-42
445.505,2.484e+4,2.484e+4,2.231e-25,1.319e-42
445.507,1.495e+4,1.495e+4,2.231e-25,1.318e-42
445.508,1.144e+4,1.144e+4,2.231e-25,1.318e-42
445.51,6.518e+3,6.518e+3,2.231e-25,1.317e-42
445.512,3.582e+3,3.582e+3,2.231e-25,1.316e-42
445.513,2.619e+3,2.619e+3,2.231e-25,1.316e-42
445.515,1.363e+3,1.363e+3,2.231e-25,1.315e-42
445.517,6.842e+2,6.842e+2,2.231e-25,1.314e-42
445.518,4.782e+2,4.782e+2,2.231e-25,1.313e-42
445.52,2.273e+2,2.273e+2,2.232e-25,1.313e-42
445.522,1.042e+2,1.042e+2,2.232e-25,1.312e-42
445.523,6.959e+1,6.959e+1,2.232e-25,1.311e-42
445.525,3.021e+1,3.021e+1,2.232e-25,1.310e-42
445.527,1.265e+1,1.265e+1,2.232e-25,1.309e-42
445.528,8.077e+0,8.077e+0,2.232e-25,1.309e-42
445.53,3.216e+0,3.216e+0,2.232e-25,1.308e-42
445.532,1.268e+0,1.268e+0,2.232e-25,1.307e-42
445.533,8.210e-1,8.210e-1,2.232e-25,1.307e-42
445.535,4.726e-1,4.726e-1,2.232e-25,1.306e-42
445.537,6.234e-1,6.234e-1,2.233e-25,1.305e-42
445.538,8.988e-1,8.988e-1,2.233e-25,1.305e-42
445.54,2.107e+0,2.107e+0,2.233e-25,1.304e-42
445.542,4.994e+0,4.994e+0,2.233e-25,1.303e-42
445.543,7.607e+0,7.607e+0,2.233e-25,1.302e-42
445.545,1.719e+1,1.719e+1,2.233e-25,1.301e-42
445.547,3.749e+1,3.749e+1,2.233e-25,1.301e-42
445.548,5.462e+1,5.462e+1,2.233e-25,1.300e-42
445.55,1.128e+2,1.128e+2,2.233e-25,1.299e-42
445.552,2.247e+2,2.247e+2,2.234e-25,1.298e-42
445.553,3.128e+2,3.128e+2,2.234e-25,1.298e-42
445.555,5.900e+2,5.900e+2,2.234e-25,1.297e-42
445.557,1.073e+3,1.073e+3,2.234e-25,1.296e-42
445.558,1.428e+3,1.428e+3,2.234e-25,1.296e-42
445.56,2.460e+3,2.460e+3,2.234e-25,1.295e-42
445.562,4.088e+3,4.088e+3,2.234e-25,1.294e-42
445.563,5.198e+3,5.198e+3,2.234e-25,1.293e-42
445.565,8.178e+3,8.178e+3,2.234e-25,1.293e-42
445.567,1.241e+4,1.241e+4,2.235e-25,1.292e-42
445.568,1.508e+4,1.508e+4,2.235e-25,1.291e-42
445.57,2.167e+4,2.167e+4,2.235e-25,1.290e-42
445.572,3.004e+4,3.004e+4,2.235e-25,1.289e-42
445.573,3.488e+4,3.488e+4,2.235e-25,1.289e-42
445.575,4.579e+4,4.579e+4,2.235e-25,1.288e-42
445.577,5.796e+4,5.796e+4,2.235e-25,1.287e-42
445.578,6.432e+4,6.432e+4,2.235e-25,1.287e-42
445.58,7.711e+4,7.711e+4,2.235e-25,1.286e-42
445.582,8.915e+4,8.915e+4,2.236e-25,1.285e-42
445.583,9.456e+4,9.456e+4,2.236e-25,1.285e-42
445.585,1.035e+5,1.035e+5,2.236e-25,1.284e-42
445.587,1.093e+5,1.093e+5,2.236e-25,1.283e-42
445.588,1.108e+5,1.108e+5,2.236e-25,1.282e-42
445.59,1.108e+5,1.108e+5,2.236e-25,1.281e-42
445.592,1.069e+5,1.069e+5,2.236e-25,1.281e-42
445.593,1.035e+5,1.035e+5,2.236e-25,1.280e-42
445.595,9.456e+4,9.456e+4,2.236e-25,1.279e-42
445.597,8.329e+4,8.329e+4,2.236e-25,1.278e-42
445.598,7.711e+4,7.711e+4,2.237e-25,1.278e-42
445.6,6.432e+4,6.432e+4,2.237e-25,1.277e-42
445.602,5.175e+4,5.175e+4,2.237e-25,1.276e-42
445.603,4.579e+4,4.579e+4,2.237e-25,1.276e-42
445.605,3.488e+4,3.488e+4,2.237e-25,1.275e-42
445.607,2.563e+4,2.563e+4,2.237e-25,1.274e-42
445.608,2.167e+4,2.167e+4,2.237e-25,1.273e-42
445.61,1.508e+4,1.508e+4,2.237e-25,1.273e-42
445.612,1.012e+4,1.012e+4,2.237e-25,1.272e-42
445.613,8.178e+3,8.178e+3,2.238e-25,1.271e-42
445.615,5.198e+3,5.198e+3,2.238e-25,1.270e-42
445.617,3.186e+3,3.186e+3,2.238e-25,1.269e-42
445.618,2.460e+3,2.460e+3,2.238e-25,1.269e-42
445.62,1.428e+3,1.428e+3,2.238e-25,1.268e-42
445.622,7.994e+2,7.994e+2,2.238e-25,1.267e-42
445.623,5.900e+2,5.900e+2,2.238e-25,1.267e-42
445.625,3.128e+2,3.128e+2,2.238e-25,1.266e-42
445.627,1.599e+2,1.599e+2,2.238e-25,1.265e-42
445.628,1.128e+2,1.128e+2,2.238e-25,1.264e-42
445.63,5.462e+1,5.462e+1,2.239e-25,1.264e-42
445.632,2.550e+1,2.550e+1,2.239e-25,1.263e-42
445.633,1.719e+1,1.719e+1,2.239e-25,1.262e-42
445.635,7.603e+0,7.603e+0,2.239e-25,1.261e-42
445.637,3.243e+0,3.243e+0,2.239e-25,1.260e-42
445.638,2.089e+0,2.089e+0,2.239e-25,1.260e-42
445.64,8.438e-1,8.438e-1,2.239e-25,1.259e-42
445.642,3.287e-1,3.287e-1,2.239e-25,1.258e-42
445.643,2.024e-1,2.024e-1,2.239e-25,1.258e-42
445.645,7.465e-2,7.465e-2,2.240e-25,1.257e-42
445.647,2.656e-2,2.656e-2,2.240e-25,1.256e-42
445.648,1.563e-2,1.563e-2,2.240e-25,1.256e-42
445.65,5.265e-3,5.265e-3,2.240e-25,1.255e-42
