Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
212.838,2.131e-90,,,2.131e-90
212.84,4.311e-93,,,4.311e-93
212.842,7.439e-96,,,7.439e-96
212.843,2.911e-97,,,2.911e-97
212.845,3.957e-100,,,3.957e-100
212.847,4.588e-103,,,4.588e-103
212.848,1.472e-104,,,1.472e-104
212.85,1.344e-107,,,1.344e-107
212.852,1.047e-110,,,1.047e-110
212.853,2.754e-112,,,2.754e-112
212.855,1.690e-115,,,1.690e-115
212.857,8.845e-119,,,8.845e-119
212.858,1.906e-120,,,1.906e-120
212.86,7.861e-124,,,7.861e-124
212.862,2.765e-127,,,2.765e-127
212.863,4.884e-129,,,4.884e-129
212.865,1.353e-132,,,1.353e-132
213.968,7.437e-129,,,7.437e-129
213.97,2.429e-125,,,2.429e-125
213.971,1.309e-123,,,1.309e-123
213.973,3.377e-120,,,3.377e-120
213.975,7.446e-117,,,7.446e-117
213.976,3.297e-115,,,3.297e-115
213.978,5.743e-112,,,5.743e-112
213.98,8.551e-109,,,8.551e-109
213.981,3.111e-107,,,3.111e-107
213.983,3.659e-104,,,3.659e-104
213.985,3.678e-101,,,3.678e-101
213.986,1.099e-99,,,1.099e-99
213.988,8.731e-97,,,8.731e-97
213.99,5.926e-94,,,5.926e-94
213.991,1.455e-92,,,1.455e-92
213.993,7.804e-90,,,7.804e-90
213.995,3.576e-87,,,3.576e-87
213.996,7.218e-86,,,7.218e-86
213.998,2.613e-83,,,2.613e-83
214,8.085e-81,,,8.085e-81
214.001,1.341e-79,,,1.341e-79
214.003,3.277e-77,,,3.277e-77
214.005,6.846e-75,,,6.846e-75
214.006,9.328e-74,,,9.328e-74
214.008,1.540e-71,,,1.540e-71
214.01,2.171e-69,,,2.171e-69
214.011,2.431e-68,,,2.431e-68
214.013,2.709e-66,,,2.709e-66
214.015,2.580e-64,,,2.580e-64
214.016,2.373e-63,,,2.373e-63
214.018,1.786e-61,,,1.786e-61
214.02,1.148e-59,,,1.148e-59
214.021,8.679e-59,,,8.679e-59
214.023,4.409e-57,,,4.409e-57
214.025,1.914e-55,,,1.914e-55
214.026,1.189e-54,,,1.189e-54
214.028,4.077e-53,,,4.077e-53
214.03,1.195e-51,,,1.195e-51
214.031,6.100e-51,,,6.100e-51
214.033,1.412e-49,,,1.412e-49
214.035,2.795e-48,,,2.795e-48
214.036,1.172e-47,,,1.172e-47
214.038,1.833e-46,,,1.833e-46
214.04,2.449e-45,,,2.449e-45
214.041,8.439e-45,,,8.439e-45
214.043,8.908e-44,,,8.908e-44
214.045,8.036e-43,,,8.036e-43
214.046,2.276e-42,,,2.276e-42
214.048,1.622e-41,,,1.622e-41
214.05,9.879e-41,,,9.879e-41
214.051,2.299e-40,,,2.299e-40
214.053,1.106e-39,,,1.106e-39
214.055,4.549e-39,,,4.549e-39
214.056,8.697e-39,,,8.697e-39
214.058,2.826e-38,,,2.826e-38
214.06,7.846e-38,,,7.846e-38
214.061,1.233e-37,,,1.233e-37
214.063,2.704e-37,,,2.704e-37
214.065,5.069e-37,,,5.069e-37
214.066,6.543e-37,,,6.543e-37
214.068,9.691e-37,,,9.691e-37
214.07,1.227e-36,,,1.227e-36
214.071,1.301e-36,,,1.301e-36
214.073,1.301e-36,,,1.301e-36
214.075,1.112e-36,,,1.112e-36
214.076,9.691e-37,,,9.691e-37
214.078,6.543e-37,,,6.543e-37
214.08,3.775e-37,,,3.775e-37
214.081,2.704e-37,,,2.704e-37
214.083,1.233e-37,,,1.233e-37
214.085,4.802e-38,,,4.802e-38
214.086,2.827e-38,,,2.827e-38
214.088,8.787e-39,,,8.787e-39
214.09,2.660e-39,,,2.660e-39
214.091,1.819e-39,,,1.819e-39
214.093,2.545e-39,,,2.545e-39
214.095,6.467e-39,,,6.467e-39
214.096,1.011e-38,,,1.011e-38
214.098,2.214e-38,,,2.214e-38
214.1,4.149e-38,,,4.149e-38
214.101,5.355e-38,,,5.355e-38
214.103,7.931e-38,,,7.931e-38
214.105,1.004e-37,,,1.004e-37
214.106,1.065e-37,,,1.065e-37
214.108,1.065e-37,,,1.065e-37
214.11,9.099e-38,,,9.099e-38
214.111,7.931e-38,,,7.931e-38
214.113,5.355e-38,,,5.355e-38
214.115,3.091e-38,,,3.091e-38
214.116,2.214e-38,,,2.214e-38
214.118,1.009e-38,,,1.009e-38
214.12,3.933e-39,,,3.933e-39
214.121,2.315e-39,,,2.315e-39
214.123,7.128e-40,,,7.128e-40
214.125,1.876e-40,,,1.876e-40
214.126,9.072e-41,,,9.072e-41
214.128,1.886e-41,,,1.886e-41
214.13,3.352e-42,,,3.352e-42
214.131,1.332e-42,,,1.332e-42
214.133,1.870e-43,,,1.870e-43
214.135,2.244e-44,,,2.244e-44
214.136,7.329e-45,,,7.329e-45
214.138,6.948e-46,,,6.948e-46
214.14,5.630e-47,,,5.630e-47
214.141,1.511e-47,,,1.511e-47
214.143,9.672e-49,,,9.672e-49
214.145,5.292e-50,,,5.292e-50
214.146,1.167e-50,,,1.167e-50
214.148,5.045e-52,,,5.045e-52
214.15,1.864e-53,,,1.864e-53
214.151,3.378e-54,,,3.378e-54
214.153,9.861e-56,,,9.861e-56
214.155,2.460e-57,,,2.460e-57
214.156,3.663e-58,,,3.663e-58
214.158,7.221e-60,,,7.221e-60
214.16,1.217e-61,,,1.217e-61
214.161,1.489e-62,,,1.489e-62
214.163,1.982e-64,,,1.982e-64
214.165,2.254e-66,,,2.254e-66
214.166,2.267e-67,,,2.267e-67
214.168,2.037e-69,,,2.037e-69
214.17,1.565e-71,,,1.565e-71
214.171,1.293e-72,,,1.293e-72
214.173,7.849e-75,,,7.849e-75
214.175,4.071e-77,,,4.071e-77
214.176,2.765e-78,,,2.765e-78
214.178,1.133e-80,,,1.133e-80
214.18,3.969e-83,,,3.969e-83
214.181,2.214e-84,,,2.214e-84
214.183,6.129e-87,,,6.129e-87
214.185,1.450e-89,,,1.450e-89
214.186,6.646e-91,,,6.646e-91
214.188,1.242e-93,,,1.242e-93
214.19,1.984e-96,,,1.984e-96
214.191,7.475e-98,,,7.475e-98
214.193,9.432e-101,,,9.432e-101
214.195,1.017e-103,,,1.017e-103
214.196,3.150e-105,,,3.150e-105
214.198,2.684e-108,,,2.684e-108
214.2,1.955e-111,,,1.955e-111
214.201,4.973e-113,,,4.973e-113
214.203,2.862e-116,,,2.862e-116
214.205,1.407e-119,,,1.407e-119
214.206,2.942e-121,,,2.942e-121
214.208,1.143e-124,,,1.143e-124
214.21,3.796e-128,,,3.796e-128
214.316,5.188e-130,,,5.188e-130
214.318,1.651e-126,,,1.651e-126
214.32,4.490e-123,,,4.490e-123
214.321,2.208e-121,,,2.208e-121
214.323,4.750e-118,,,4.750e-118
214.325,8.735e-115,,,8.735e-115
214.326,3.532e-113,,,3.532e-113
214.328,5.136e-110,,,5.136e-110
214.33,6.385e-107,,,6.385e-107
214.331,2.123e-105,,,2.123e-105
214.333,2.087e-102,,,2.087e-102
214.334,6.170e-101,,,6.170e-101
214.336,4.795e-98,,,4.795e-98
214.338,3.186e-95,,,3.186e-95
214.339,7.746e-94,,,7.746e-94
214.341,4.070e-91,,,4.070e-91
214.343,1.828e-88,,,1.828e-88
214.344,3.654e-87,,,3.654e-87
214.346,1.298e-84,,,1.298e-84
214.348,3.942e-82,,,3.942e-82
214.349,6.477e-81,,,6.477e-81
214.351,1.555e-78,,,1.555e-78
214.353,3.193e-76,,,3.193e-76
214.354,4.315e-75,,,4.315e-75
214.356,7.004e-73,,,7.004e-73
214.358,9.722e-71,,,9.722e-71
214.359,1.080e-69,,,1.080e-69
214.361,1.185e-67,,,1.185e-67
214.363,1.112e-65,,,1.112e-65
214.364,1.016e-64,,,1.016e-64
214.366,7.536e-63,,,7.536e-63
214.368,4.781e-61,,,4.781e-61
214.369,3.590e-60,,,3.590e-60
214.371,1.801e-58,,,1.801e-58
214.373,7.722e-57,,,7.722e-57
214.374,4.769e-56,,,4.769e-56
214.376,1.617e-54,,,1.617e-54
214.378,4.687e-53,,,4.687e-53
214.379,2.380e-52,,,2.380e-52
214.381,5.455e-51,,,5.455e-51
214.383,1.069e-49,,,1.069e-49
214.384,4.463e-49,,,4.463e-49
214.386,6.916e-48,,,6.916e-48
214.388,9.164e-47,,,9.164e-47
214.389,3.145e-46,,,3.145e-46
214.391,3.295e-45,,,3.295e-45
214.393,2.951e-44,,,2.951e-44
214.394,8.329e-44,,,8.329e-44
214.396,5.899e-43,,,5.899e-43
214.398,3.572e-42,,,3.572e-42
214.399,8.288e-42,,,8.288e-42
214.401,3.968e-41,,,3.968e-41
214.403,1.624e-40,,,1.624e-40
214.404,3.099e-40,,,3.099e-40
214.406,1.003e-39,,,1.003e-39
214.408,2.776e-39,,,2.776e-39
214.409,4.355e-39,,,4.355e-39
214.411,9.528e-39,,,9.528e-39
214.413,1.783e-38,,,1.783e-38
214.414,2.299e-38,,,2.299e-38
214.416,3.401e-38,,,3.401e-38
214.418,4.302e-38,,,4.302e-38
214.419,4.562e-38,,,4.562e-38
214.421,4.562e-38,,,4.562e-38
214.423,3.901e-38,,,3.901e-38
214.424,3.401e-38,,,3.401e-38
214.426,2.299e-38,,,2.299e-38
214.428,1.329e-38,,,1.329e-38
214.429,9.530e-39,,,9.530e-39
214.431,4.366e-39,,,4.366e-39
214.433,1.772e-39,,,1.772e-39
214.434,1.166e-39,,,1.166e-39
214.436,1.089e-39,,,1.089e-39
214.438,3.270e-39,,,3.270e-39
214.439,6.122e-39,,,6.122e-39
214.441,1.969e-38,,,1.969e-38
214.443,5.444e-38,,,5.444e-38
214.444,8.539e-38,,,8.539e-38
214.446,1.868e-37,,,1.868e-37
214.448,3.494e-37,,,3.494e-37
214.449,4.506e-37,,,4.506e-37
214.451,6.664e-37,,,6.664e-37
214.453,8.428e-37,,,8.428e-37
214.454,8.938e-37,,,8.938e-37
214.456,8.938e-37,,,8.938e-37
214.458,7.643e-37,,,7.643e-37
214.459,6.664e-37,,,6.664e-37
214.461,4.506e-37,,,4.506e-37
214.463,2.605e-37,,,2.605e-37
214.464,1.868e-37,,,1.868e-37
214.466,8.539e-38,,,8.539e-38
214.468,3.338e-38,,,3.338e-38
214.469,1.968e-38,,,1.968e-38
214.471,6.082e-39,,,6.082e-39
214.473,1.607e-39,,,1.607e-39
214.474,7.793e-40,,,7.793e-40
214.476,1.628e-40,,,1.628e-40
214.478,2.910e-41,,,2.910e-41
214.479,1.160e-41,,,1.160e-41
214.481,1.639e-42,,,1.639e-42
214.483,1.980e-43,,,1.980e-43
214.484,6.491e-44,,,6.491e-44
214.486,6.201e-45,,,6.201e-45
214.488,5.070e-46,,,5.070e-46
214.489,1.384e-46,,,1.384e-46
214.491,3.323e-47,,,3.323e-47
214.493,2.765e-46,,,2.765e-46
214.494,8.750e-46,,,8.750e-46
214.496,7.820e-45,,,7.820e-45
214.498,5.978e-44,,,5.978e-44
214.499,1.559e-43,,,1.559e-43
214.501,9.421e-43,,,9.421e-43
214.503,4.870e-42,,,4.870e-42
214.504,1.044e-41,,,1.044e-41
214.506,4.269e-41,,,4.269e-41
214.508,1.492e-40,,,1.492e-40
214.509,2.631e-40,,,2.631e-40
214.511,7.275e-40,,,7.275e-40
214.513,1.720e-39,,,1.720e-39
214.514,2.494e-39,,,2.494e-39
214.516,4.663e-39,,,4.663e-39
214.518,7.456e-39,,,7.456e-39
214.519,8.891e-39,,,8.891e-39
214.521,1.124e-38,,,1.124e-38
214.523,1.216e-38,,,1.216e-38
214.524,1.192e-38,,,1.192e-38
214.526,1.020e-38,,,1.020e-38
214.528,7.456e-39,,,7.456e-39
214.529,6.013e-39,,,6.013e-39
214.531,3.478e-39,,,3.478e-39
214.533,1.720e-39,,,1.720e-39
214.534,1.141e-39,,,1.141e-39
214.536,4.462e-40,,,4.462e-40
214.538,1.492e-40,,,1.492e-40
214.539,8.139e-41,,,8.139e-41
214.541,2.153e-41,,,2.153e-41
214.543,4.870e-42,,,4.870e-42
214.544,2.184e-42,,,2.184e-42
214.546,3.907e-43,,,3.907e-43
214.548,5.978e-44,,,5.978e-44
214.549,2.205e-44,,,2.205e-44
214.551,2.667e-45,,,2.667e-45
214.553,2.760e-46,,,2.760e-46
214.554,8.371e-47,,,8.371e-47
214.556,6.849e-48,,,6.849e-48
214.558,4.792e-49,,,4.792e-49
214.559,1.195e-49,,,1.195e-49
214.561,6.614e-51,,,6.614e-51
214.563,3.130e-52,,,3.130e-52
214.564,6.421e-53,,,6.421e-53
214.566,2.403e-54,,,2.403e-54
214.568,7.689e-56,,,7.689e-56
214.569,1.297e-56,,,1.297e-56
214.571,3.283e-58,,,3.283e-58
214.573,7.134e-60,,,7.134e-60
214.574,1.195e-60,,,1.195e-60
214.576,9.668e-60,,,9.668e-60
214.578,3.800e-58,,,3.800e-58
214.579,2.249e-57,,,2.249e-57
214.581,7.005e-56,,,7.005e-56
214.583,1.866e-54,,,1.866e-54
214.584,9.084e-54,,,9.084e-54
214.586,1.914e-52,,,1.914e-52
214.588,3.450e-51,,,3.450e-51
214.589,1.381e-50,,,1.381e-50
214.591,1.969e-49,,,1.969e-49
214.593,2.401e-48,,,2.401e-48
214.594,7.908e-48,,,7.908e-48
214.596,7.627e-47,,,7.627e-47
214.598,6.292e-46,,,6.292e-46
214.599,1.704e-45,,,1.704e-45
214.601,1.112e-44,,,1.112e-44
214.603,6.207e-44,,,6.207e-44
214.604,1.383e-43,,,1.383e-43
214.606,6.104e-43,,,6.104e-43
214.608,2.305e-42,,,2.305e-42
214.609,4.224e-42,,,4.224e-42
214.611,1.261e-41,,,1.261e-41
214.613,3.222e-41,,,3.222e-41
214.614,4.857e-41,,,4.857e-41
214.616,9.814e-41,,,9.814e-41
214.618,1.696e-40,,,1.696e-40
214.619,2.103e-40,,,2.103e-40
214.621,2.874e-40,,,2.874e-40
214.623,3.361e-40,,,3.361e-40
214.624,3.427e-40,,,3.427e-40
214.626,3.169e-40,,,3.169e-40
214.628,2.507e-40,,,2.507e-40
214.629,2.103e-40,,,2.103e-40
214.631,1.316e-40,,,1.316e-40
214.633,7.040e-41,,,7.040e-41
214.634,4.857e-41,,,4.857e-41
214.636,2.056e-41,,,2.056e-41
214.638,7.444e-42,,,7.444e-42
214.639,4.224e-42,,,4.224e-42
214.641,1.210e-42,,,1.210e-42
214.643,2.963e-43,,,2.963e-43
214.644,1.383e-43,,,1.383e-43
214.646,2.679e-44,,,2.679e-44
214.648,4.439e-45,,,4.439e-45
214.649,1.704e-45,,,1.704e-45
214.651,2.234e-46,,,2.234e-46
214.653,2.504e-47,,,2.504e-47
214.654,7.908e-48,,,7.908e-48
214.656,7.012e-49,,,7.012e-49
214.658,5.319e-50,,,5.319e-50
214.659,1.381e-50,,,1.381e-50
214.661,8.287e-52,,,8.287e-52
214.663,4.252e-53,,,4.252e-53
214.664,9.084e-54,,,9.084e-54
214.666,3.687e-55,,,3.687e-55
214.668,1.280e-56,,,1.280e-56
214.669,2.249e-57,,,2.249e-57
214.671,6.175e-59,,,6.175e-59
214.673,1.450e-60,,,1.450e-60
214.674,2.096e-61,,,2.096e-61
214.676,3.894e-63,,,3.894e-63
214.678,6.187e-65,,,6.187e-65
214.679,7.355e-66,,,7.355e-66
214.681,9.244e-68,,,9.244e-68
214.683,9.937e-70,,,9.937e-70
214.684,9.716e-71,,,9.716e-71
214.686,8.261e-73,,,8.261e-73
214.688,6.008e-75,,,6.008e-75
214.689,4.832e-76,,,4.832e-76
214.691,2.779e-78,,,2.779e-78
214.693,1.368e-80,,,1.368e-80
214.694,9.046e-82,,,9.046e-82
214.696,3.521e-84,,,3.521e-84
214.698,1.172e-86,,,1.172e-86
214.699,6.376e-88,,,6.376e-88
214.701,1.679e-90,,,1.679e-90
214.703,3.780e-93,,,3.780e-93
214.704,1.692e-94,,,1.692e-94
214.706,3.014e-97,,,3.014e-97
214.708,4.591e-100,,,4.591e-100
214.709,1.690e-101,,,1.690e-101
214.711,2.037e-104,,,2.037e-104
214.713,2.099e-107,,,2.099e-107
214.714,6.356e-109,,,6.356e-109
214.716,5.182e-112,,,5.182e-112
214.718,3.614e-115,,,3.614e-115
214.719,8.999e-117,,,8.999e-117
214.721,4.964e-120,,,4.964e-120
214.723,2.342e-123,,,2.342e-123
214.724,4.797e-125,,,4.797e-125
214.726,1.790e-128,,,1.790e-128
214.753,9.045e-130,,,9.045e-130
214.754,5.117e-128,,,5.117e-128
214.756,1.457e-124,,,1.457e-124
214.758,3.551e-121,,,3.551e-121
214.759,1.653e-119,,,1.653e-119
214.761,3.188e-116,,,3.188e-116
214.763,5.259e-113,,,5.259e-113
214.764,2.015e-111,,,2.015e-111
214.766,2.631e-108,,,2.631e-108
214.768,2.939e-105,,,2.939e-105
214.769,9.265e-104,,,9.265e-104
214.771,8.191e-101,,,8.191e-101
214.773,6.196e-98,,,6.196e-98
214.774,1.607e-96,,,1.607e-96
214.776,9.621e-94,,,9.621e-94
214.778,4.928e-91,,,4.928e-91
214.779,1.052e-89,,,1.052e-89
214.781,4.264e-87,,,4.264e-87
214.783,1.479e-84,,,1.479e-84
214.784,2.597e-83,,,2.597e-83
214.786,7.128e-81,,,7.128e-81
214.788,1.674e-78,,,1.674e-78
214.789,2.419e-77,,,2.419e-77
214.791,4.496e-75,,,4.496e-75
214.793,7.149e-73,,,7.149e-73
214.794,8.502e-72,,,8.502e-72
214.796,1.070e-69,,,1.070e-69
214.798,1.152e-67,,,1.152e-67
214.799,1.127e-66,,,1.127e-66
214.801,9.605e-65,,,9.605e-65
214.803,7.002e-63,,,7.002e-63
214.804,5.639e-62,,,5.639e-62
214.806,3.253e-60,,,3.253e-60
214.808,1.606e-58,,,1.606e-58
214.809,1.064e-57,,,1.064e-57
214.811,4.157e-56,,,4.157e-56
214.813,1.389e-54,,,1.389e-54
214.814,7.576e-54,,,7.576e-54
214.816,2.004e-52,,,2.004e-52
214.818,4.535e-51,,,4.535e-51
214.819,2.035e-50,,,2.035e-50
214.821,3.645e-49,,,3.645e-49
214.823,5.585e-48,,,5.585e-48
214.824,2.062e-47,,,2.062e-47
214.826,2.501e-46,,,2.501e-46
214.828,2.595e-45,,,2.595e-45
214.829,7.884e-45,,,7.884e-45
214.831,6.474e-44,,,6.474e-44
214.833,4.549e-43,,,4.549e-43
214.834,1.137e-42,,,1.137e-42
214.836,6.323e-42,,,6.323e-42
214.838,3.008e-41,,,3.008e-41
214.839,6.188e-41,,,6.188e-41
214.841,2.330e-40,,,2.330e-40
214.843,7.504e-40,,,7.504e-40
214.844,1.270e-39,,,1.270e-39
214.846,3.238e-39,,,3.238e-39
214.848,7.063e-39,,,7.063e-39
214.849,9.839e-39,,,9.839e-39
214.851,1.698e-38,,,1.698e-38
214.853,2.508e-38,,,2.508e-38
214.854,2.875e-38,,,2.875e-38
214.856,3.360e-38,,,3.360e-38
214.858,3.360e-38,,,3.360e-38
214.859,3.169e-38,,,3.169e-38
214.861,2.508e-38,,,2.508e-38
214.863,1.698e-38,,,1.698e-38
214.864,1.318e-38,,,1.318e-38
214.866,7.063e-39,,,7.063e-39
214.868,3.238e-39,,,3.238e-39
214.869,2.068e-39,,,2.068e-39
214.871,7.504e-40,,,7.504e-40
214.873,2.330e-40,,,2.330e-40
214.874,1.224e-40,,,1.224e-40
214.876,3.008e-41,,,3.008e-41
214.878,6.323e-42,,,6.323e-42
214.879,2.734e-42,,,2.734e-42
214.881,4.549e-43,,,4.549e-43
214.883,6.474e-44,,,6.474e-44
214.884,2.304e-44,,,2.304e-44
214.886,2.595e-45,,,2.595e-45
214.888,2.501e-46,,,2.501e-46
214.889,7.323e-47,,,7.323e-47
214.891,5.585e-48,,,5.585e-48
214.893,3.645e-49,,,3.645e-49
214.894,8.782e-50,,,8.782e-50
214.896,4.535e-51,,,4.535e-51
214.898,2.004e-52,,,2.004e-52
214.899,3.973e-53,,,3.973e-53
214.901,1.389e-54,,,1.389e-54
214.903,4.157e-56,,,4.157e-56
214.904,6.782e-57,,,6.782e-57
214.906,1.606e-58,,,1.606e-58
214.908,3.253e-60,,,3.253e-60
214.909,4.367e-61,,,4.367e-61
214.911,7.002e-63,,,7.002e-63
214.913,9.605e-65,,,9.605e-65
214.914,1.061e-65,,,1.061e-65
214.916,1.152e-67,,,1.152e-67
214.918,1.070e-69,,,1.070e-69
214.919,9.725e-71,,,9.725e-71
214.921,7.149e-73,,,7.149e-73
214.923,4.496e-75,,,4.496e-75
214.924,3.363e-76,,,3.363e-76
214.926,1.674e-78,,,1.674e-78
214.928,7.128e-81,,,7.128e-81
214.929,4.387e-82,,,4.387e-82
214.931,1.479e-84,,,1.479e-84
214.933,4.264e-87,,,4.264e-87
214.934,2.159e-88,,,2.159e-88
214.936,4.928e-91,,,4.928e-91
214.938,9.621e-94,,,9.621e-94
214.939,4.010e-95,,,4.010e-95
214.941,6.196e-98,,,6.196e-98
214.943,8.191e-101,,,8.191e-101
214.944,2.809e-102,,,2.809e-102
214.946,2.939e-105,,,2.939e-105
214.948,2.631e-108,,,2.631e-108
214.949,7.424e-110,,,7.424e-110
214.951,5.259e-113,,,5.259e-113
214.953,3.188e-116,,,3.188e-116
214.954,7.402e-118,,,7.402e-118
214.956,3.551e-121,,,3.551e-121
214.958,1.457e-124,,,1.457e-124
214.959,2.785e-126,,,2.785e-126
215.061,9.478e-130,,,9.478e-130
215.063,2.852e-126,,,2.852e-126
215.064,1.476e-124,,,1.476e-124
215.066,3.516e-121,,,3.516e-121
215.068,7.172e-118,,,7.172e-118
215.069,3.055e-116,,,3.055e-116
215.071,4.935e-113,,,4.935e-113
215.073,6.823e-110,,,6.823e-110
215.074,2.393e-108,,,2.393e-108
215.076,2.621e-105,,,2.621e-105
215.078,2.456e-102,,,2.456e-102
215.079,7.093e-101,,,7.093e-101
215.081,5.264e-98,,,5.264e-98
215.083,3.344e-95,,,3.344e-95
215.084,7.952e-94,,,7.952e-94
215.086,4.001e-91,,,4.001e-91
215.088,1.723e-88,,,1.723e-88
215.089,3.373e-87,,,3.373e-87
215.091,1.150e-84,,,1.150e-84
215.093,3.358e-82,,,3.358e-82
215.094,5.413e-81,,,5.413e-81
215.096,1.251e-78,,,1.251e-78
215.098,2.476e-76,,,2.476e-76
215.099,3.286e-75,,,3.286e-75
215.101,5.150e-73,,,5.150e-73
215.103,6.908e-71,,,6.908e-71
215.104,7.548e-70,,,7.548e-70
215.106,8.018e-68,,,8.018e-68
215.108,7.291e-66,,,7.291e-66
215.109,6.558e-65,,,6.558e-65
215.111,4.723e-63,,,4.723e-63
215.113,2.911e-61,,,2.911e-61
215.114,2.156e-60,,,2.156e-60
215.116,1.052e-58,,,1.052e-58
215.118,4.397e-57,,,4.397e-57
215.119,2.681e-56,,,2.681e-56
215.121,8.873e-55,,,8.873e-55
215.123,2.513e-53,,,2.513e-53
215.124,1.262e-52,,,1.262e-52
215.126,2.830e-51,,,2.830e-51
215.128,5.434e-50,,,5.434e-50
215.129,2.246e-49,,,2.246e-49
215.131,3.415e-48,,,3.415e-48
215.133,4.445e-47,,,4.445e-47
215.134,1.513e-46,,,1.513e-46
215.136,1.559e-45,,,1.559e-45
215.138,1.375e-44,,,1.375e-44
215.139,3.854e-44,,,3.854e-44
215.141,2.693e-43,,,2.693e-43
215.143,1.610e-42,,,1.610e-42
215.144,3.715e-42,,,3.715e-42
215.146,1.759e-41,,,1.759e-41
215.148,7.132e-41,,,7.132e-41
215.149,1.355e-40,,,1.355e-40
215.151,4.349e-40,,,4.349e-40
215.153,1.195e-39,,,1.195e-39
215.154,1.869e-39,,,1.869e-39
215.156,4.067e-39,,,4.067e-39
215.158,7.577e-39,,,7.577e-39
215.159,9.755e-39,,,9.755e-39
215.161,1.439e-38,,,1.439e-38
215.163,1.817e-38,,,1.817e-38
215.164,1.926e-38,,,1.926e-38
215.166,1.926e-38,,,1.926e-38
215.168,1.649e-38,,,1.649e-38
215.169,1.439e-38,,,1.439e-38
215.171,9.755e-39,,,9.755e-39
215.173,5.660e-39,,,5.660e-39
215.174,4.067e-39,,,4.067e-39
215.176,1.869e-39,,,1.869e-39
215.178,7.351e-40,,,7.351e-40
215.179,4.349e-40,,,4.349e-40
215.181,1.355e-40,,,1.355e-40
215.183,3.612e-41,,,3.612e-41
215.184,1.759e-41,,,1.759e-41
215.186,3.715e-42,,,3.715e-42
215.188,6.714e-43,,,6.714e-43
215.189,2.693e-43,,,2.693e-43
215.191,3.854e-44,,,3.854e-44
215.193,4.721e-45,,,4.721e-45
215.194,1.559e-45,,,1.559e-45
215.196,1.513e-46,,,1.513e-46
215.198,1.256e-47,,,1.256e-47
215.199,3.415e-48,,,3.415e-48
215.201,2.246e-49,,,2.246e-49
215.203,1.264e-50,,,1.264e-50
215.204,2.830e-51,,,2.830e-51
215.206,1.262e-52,,,1.262e-52
215.208,4.815e-54,,,4.815e-54
215.209,8.873e-55,,,8.873e-55
215.211,2.681e-56,,,2.681e-56
215.213,6.937e-58,,,6.937e-58
215.214,1.052e-58,,,1.052e-58
215.216,2.156e-60,,,2.156e-60
215.218,3.781e-62,,,3.781e-62
215.219,4.723e-63,,,4.723e-63
215.221,6.558e-65,,,6.558e-65
215.223,7.796e-67,,,7.796e-67
215.224,8.018e-68,,,8.018e-68
215.226,7.548e-70,,,7.548e-70
215.228,6.082e-72,,,6.082e-72
215.229,5.150e-73,,,5.150e-73
215.231,3.286e-75,,,3.286e-75
215.233,1.795e-77,,,1.795e-77
215.234,1.251e-78,,,1.251e-78
215.236,5.413e-81,,,5.413e-81
215.238,2.004e-83,,,2.004e-83
215.239,1.150e-84,,,1.150e-84
215.241,3.373e-87,,,3.373e-87
215.243,8.466e-90,,,8.466e-90
215.244,4.001e-91,,,4.001e-91
215.246,7.952e-94,,,7.952e-94
215.248,1.353e-96,,,1.353e-96
215.249,5.264e-98,,,5.264e-98
215.251,7.093e-101,,,7.093e-101
215.253,8.180e-104,,,8.180e-104
215.254,2.621e-105,,,2.621e-105
215.256,2.393e-108,,,2.393e-108
215.258,1.871e-111,,,1.871e-111
215.259,4.935e-113,,,4.935e-113
215.261,3.055e-116,,,3.055e-116
215.263,1.619e-119,,,1.619e-119
215.264,3.516e-121,,,3.516e-121
215.266,1.476e-124,,,1.476e-124
215.268,5.301e-128,,,5.301e-128
215.804,1.289e-132,,,1.289e-132
215.806,3.965e-129,,,3.965e-129
215.807,2.075e-127,,,2.075e-127
215.809,5.064e-124,,,5.064e-124
215.811,1.059e-120,,,1.059e-120
215.812,4.569e-119,,,4.569e-119
215.814,7.577e-116,,,7.577e-116
215.816,1.077e-112,,,1.077e-112
215.817,3.831e-111,,,3.831e-111
215.819,4.319e-108,,,4.319e-108
215.821,4.171e-105,,,4.171e-105
215.822,1.223e-103,,,1.223e-103
215.824,9.374e-101,,,9.374e-101
215.826,6.154e-98,,,6.154e-98
215.827,1.488e-96,,,1.488e-96
215.829,7.749e-94,,,7.749e-94
215.831,3.458e-91,,,3.458e-91
215.832,6.894e-90,,,6.894e-90
215.834,2.440e-87,,,2.440e-87
215.836,7.400e-85,,,7.400e-85
215.837,1.216e-83,,,1.216e-83
215.839,2.926e-81,,,2.926e-81
215.841,6.032e-79,,,6.032e-79
215.842,8.173e-78,,,8.173e-78
215.844,1.336e-75,,,1.336e-75
215.846,1.872e-73,,,1.872e-73
215.847,2.092e-72,,,2.092e-72
215.849,2.325e-70,,,2.325e-70
215.851,2.214e-68,,,2.214e-68
215.852,2.039e-67,,,2.039e-67
215.854,1.540e-65,,,1.540e-65
215.856,9.968e-64,,,9.968e-64
215.857,7.568e-63,,,7.568e-63
215.859,3.886e-61,,,3.886e-61
215.861,1.709e-59,,,1.709e-59
215.862,1.070e-58,,,1.070e-58
215.864,3.734e-57,,,3.734e-57
