Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
597.278,5.234e-8,1.256e-23,5.234e-8,7.910e-34
597.28,2.287e-8,1.256e-23,2.287e-8,7.908e-34
597.281,1.501e-8,1.256e-23,1.501e-8,7.907e-34
597.283,6.363e-9,1.256e-23,6.363e-9,7.905e-34
597.285,2.644e-9,1.256e-23,2.644e-9,7.903e-34
597.286,1.692e-9,1.256e-23,1.692e-9,7.902e-34
597.288,6.820e-10,1.256e-23,6.820e-10,7.900e-34
597.29,2.694e-10,1.256e-23,2.694e-10,7.898e-34
597.291,1.681e-10,1.256e-23,1.681e-10,7.897e-34
597.293,6.442e-11,1.256e-23,6.442e-11,7.896e-34
597.295,2.420e-11,1.256e-23,2.420e-11,7.894e-34
597.296,1.472e-11,1.256e-23,1.472e-11,7.893e-34
597.298,5.365e-12,1.256e-23,5.365e-12,7.891e-34
597.3,1.916e-12,1.256e-23,1.916e-12,7.889e-34
597.301,1.136e-12,1.256e-23,1.136e-12,7.888e-34
597.303,3.938e-13,1.256e-23,3.938e-13,7.886e-34
597.305,1.337e-13,1.256e-23,1.337e-13,7.884e-34
597.306,7.733e-14,1.256e-23,7.733e-14,7.883e-34
597.308,2.548e-14,1.256e-23,2.548e-14,7.881e-34
597.31,8.225e-15,1.256e-23,8.225e-15,7.879e-34
597.311,4.638e-15,1.256e-23,4.638e-15,7.878e-34
597.313,1.453e-15,1.256e-23,1.453e-15,7.876e-34
597.315,4.460e-16,1.256e-23,4.460e-16,7.874e-34
597.316,2.452e-16,1.256e-23,2.452e-16,7.873e-34
597.318,7.303e-17,1.256e-23,7.303e-17,7.871e-34
597.32,2.131e-17,1.256e-23,2.131e-17,7.869e-34
597.321,1.143e-17,1.256e-23,1.143e-17,7.868e-34
597.323,3.236e-18,1.256e-23,3.236e-18,7.866e-34
597.325,8.980e-19,1.256e-23,8.980e-19,7.864e-34
597.326,4.695e-19,1.256e-23,4.695e-19,7.863e-34
597.328,1.264e-19,1.256e-23,1.264e-19,7.861e-34
597.33,3.335e-20,1.256e-23,3.335e-20,7.859e-34
597.331,1.700e-20,1.256e-23,1.700e-20,7.858e-34
597.333,4.351e-21,1.256e-23,4.351e-21,7.856e-34
597.335,1.092e-21,1.256e-23,1.092e-21,7.854e-34
597.336,5.426e-22,1.256e-23,5.426e-22,7.853e-34
597.338,1.320e-22,1.256e-23,1.320e-22,7.851e-34
597.34,3.149e-23,1.256e-23,3.149e-23,7.850e-34
597.341,1.526e-23,1.256e-23,1.526e-23,7.849e-34
597.343,3.532e-24,1.256e-23,3.532e-24,7.847e-34
597.345,8.010e-25,1.256e-23,8.010e-25,7.845e-34
597.347,1.780e-25,1.256e-23,1.780e-25,7.843e-34
597.348,8.328e-26,1.256e-23,8.328e-26,7.842e-34
597.35,1.796e-26,1.256e-23,1.796e-26,7.840e-34
597.352,3.794e-27,1.257e-23,3.794e-27,7.838e-34
597.353,1.731e-27,1.257e-23,1.731e-27,7.837e-34
597.355,3.548e-28,1.257e-23,3.548e-28,7.835e-34
597.357,7.128e-29,1.257e-23,7.128e-29,7.833e-34
600.48,6.167e-29,1.276e-23,6.167e-29,4.775e-34
600.482,3.044e-28,1.276e-23,3.044e-28,4.773e-34
600.483,6.713e-28,1.276e-23,6.713e-28,4.772e-34
600.485,3.216e-27,1.276e-23,3.216e-27,4.770e-34
600.487,1.510e-26,1.276e-23,1.510e-26,4.768e-34
600.489,6.951e-26,1.276e-23,6.951e-26,4.766e-34
600.49,1.480e-25,1.276e-23,1.480e-25,4.765e-34
600.492,6.613e-25,1.276e-23,6.613e-25,4.763e-34
600.494,2.896e-24,1.276e-23,2.896e-24,4.761e-34
600.495,6.015e-24,1.276e-23,6.015e-24,4.760e-34
600.497,2.556e-23,1.276e-23,2.556e-23,4.758e-34
600.499,1.065e-22,1.276e-23,1.065e-22,4.756e-34
600.5,2.157e-22,1.276e-23,2.157e-22,4.755e-34
600.502,8.723e-22,1.276e-23,8.723e-22,4.754e-34
600.504,3.457e-21,1.276e-23,3.457e-21,4.752e-34
600.505,6.831e-21,1.276e-23,6.831e-21,4.751e-34
600.507,2.627e-20,1.276e-23,2.627e-20,4.749e-34
600.509,9.906e-20,1.276e-23,9.906e-20,4.747e-34
600.51,1.909e-19,1.276e-23,1.909e-19,4.746e-34
600.512,6.986e-19,1.276e-23,6.986e-19,4.744e-34
600.514,2.506e-18,1.276e-23,2.506e-18,4.742e-34
600.515,4.710e-18,1.276e-23,4.710e-18,4.741e-34
600.517,1.640e-17,1.276e-23,1.640e-17,4.739e-34
600.519,5.595e-17,1.276e-23,5.595e-17,4.737e-34
600.52,1.026e-16,1.276e-23,1.026e-16,4.736e-34
600.522,3.397e-16,1.276e-23,3.397e-16,4.734e-34
600.524,1.103e-15,1.276e-23,1.103e-15,4.732e-34
600.525,1.972e-15,1.276e-23,1.972e-15,4.731e-34
600.527,6.213e-15,1.276e-23,6.213e-15,4.729e-34
600.529,1.919e-14,1.276e-23,1.919e-14,4.727e-34
600.53,3.346e-14,1.276e-23,3.346e-14,4.726e-34
600.532,1.003e-13,1.276e-23,1.003e-13,4.724e-34
600.534,2.947e-13,1.276e-23,2.947e-13,4.722e-34
600.535,5.013e-13,1.276e-23,5.013e-13,4.721e-34
600.537,1.429e-12,1.276e-23,1.429e-12,4.719e-34
600.539,3.995e-12,1.276e-23,3.995e-12,4.717e-34
600.54,6.629e-12,1.276e-23,6.629e-12,4.716e-34
600.542,1.798e-11,1.276e-23,1.798e-11,4.714e-34
600.544,4.781e-11,1.276e-23,4.781e-11,4.712e-34
600.545,7.738e-11,1.276e-23,7.738e-11,4.711e-34
600.547,1.997e-10,1.276e-23,1.997e-10,4.709e-34
600.549,5.051e-10,1.276e-23,5.051e-10,4.707e-34
600.55,7.973e-10,1.276e-23,7.973e-10,4.707e-34
600.552,1.957e-9,1.277e-23,1.957e-9,4.705e-34
600.554,4.710e-9,1.277e-23,4.710e-9,4.703e-34
600.555,7.252e-9,1.277e-23,7.252e-9,4.702e-34
600.557,1.694e-8,1.277e-23,1.694e-8,4.700e-34
600.559,3.877e-8,1.277e-23,3.877e-8,4.698e-34
600.56,5.822e-8,1.277e-23,5.822e-8,4.697e-34
600.562,1.294e-7,1.277e-23,1.294e-7,4.695e-34
600.564,2.817e-7,1.277e-23,2.817e-7,4.693e-34
600.565,4.126e-7,1.277e-23,4.126e-7,4.692e-34
600.567,8.722e-7,1.277e-23,8.722e-7,4.690e-34
600.569,1.807e-6,1.277e-23,1.807e-6,4.688e-34
600.57,2.582e-6,1.277e-23,2.582e-6,4.687e-34
600.572,5.191e-6,1.277e-23,5.191e-6,4.685e-34
600.574,1.023e-5,1.277e-23,1.023e-5,4.683e-34
600.575,1.426e-5,1.277e-23,1.426e-5,4.682e-34
600.577,2.727e-5,1.277e-23,2.727e-5,4.680e-34
600.579,5.114e-5,1.277e-23,5.114e-5,4.678e-34
600.58,6.950e-5,1.277e-23,6.950e-5,4.677e-34
600.582,1.265e-4,1.277e-23,1.265e-4,4.675e-34
600.584,2.256e-4,1.277e-23,2.256e-4,4.673e-34
600.585,2.991e-4,1.277e-23,2.991e-4,4.672e-34
600.587,5.178e-4,1.277e-23,5.178e-4,4.670e-34
600.589,8.787e-4,1.277e-23,8.787e-4,4.668e-34
600.59,1.136e-3,1.277e-23,1.136e-3,4.667e-34
600.592,1.871e-3,1.277e-23,1.871e-3,4.665e-34
600.594,3.021e-3,1.277e-23,3.021e-3,4.663e-34
600.595,3.810e-3,1.277e-23,3.810e-3,4.662e-34
600.597,5.969e-3,1.277e-23,5.969e-3,4.660e-34
600.599,9.167e-3,1.277e-23,9.167e-3,4.659e-34
600.6,1.128e-2,1.277e-23,1.128e-2,4.658e-34
600.602,1.681e-2,1.277e-23,1.681e-2,4.656e-34
600.604,2.456e-2,1.277e-23,2.456e-2,4.654e-34
600.605,2.946e-2,1.277e-23,2.946e-2,4.653e-34
600.607,4.178e-2,1.277e-23,4.178e-2,4.651e-34
600.609,5.807e-2,1.277e-23,5.807e-2,4.649e-34
600.61,6.796e-2,1.277e-23,6.796e-2,4.648e-34
600.612,9.167e-2,1.277e-23,9.167e-2,4.646e-34
600.614,1.212e-1,1.277e-23,1.212e-1,4.644e-34
600.615,1.384e-1,1.277e-23,1.384e-1,4.643e-34
600.617,1.776e-1,1.277e-23,1.776e-1,4.641e-34
600.619,2.234e-1,1.277e-23,2.234e-1,4.639e-34
600.62,2.487e-1,1.277e-23,2.487e-1,4.638e-34
600.622,3.036e-1,1.277e-23,3.036e-1,4.636e-34
600.624,3.633e-1,1.277e-23,3.633e-1,4.634e-34
600.625,3.945e-1,1.277e-23,3.945e-1,4.633e-34
600.627,4.582e-1,1.277e-23,4.582e-1,4.631e-34
600.629,5.217e-1,1.277e-23,5.217e-1,4.629e-34
600.63,5.525e-1,1.277e-23,5.525e-1,4.628e-34
600.632,6.104e-1,1.277e-23,6.104e-1,4.626e-34
600.634,6.612e-1,1.277e-23,6.612e-1,4.624e-34
600.635,6.830e-1,1.277e-23,6.830e-1,4.623e-34
600.637,7.179e-1,1.277e-23,7.179e-1,4.621e-34
600.639,7.397e-1,1.277e-23,7.397e-1,4.619e-34
600.64,7.453e-1,1.277e-23,7.453e-1,4.618e-34
600.642,7.453e-1,1.277e-23,7.453e-1,4.616e-34
600.644,7.306e-1,1.277e-23,7.306e-1,4.614e-34
600.645,7.179e-1,1.277e-23,7.179e-1,4.613e-34
600.647,6.830e-1,1.277e-23,6.830e-1,4.612e-34
600.649,6.369e-1,1.277e-23,6.369e-1,4.610e-34
600.65,6.104e-1,1.277e-23,6.104e-1,4.609e-34
600.652,5.525e-1,1.277e-23,5.525e-1,4.607e-34
600.654,4.901e-1,1.277e-23,4.901e-1,4.605e-34
600.655,4.582e-1,1.277e-23,4.582e-1,4.604e-34
600.657,3.945e-1,1.277e-23,3.945e-1,4.602e-34
600.659,3.329e-1,1.277e-23,3.329e-1,4.600e-34
600.66,3.036e-1,1.277e-23,3.036e-1,4.599e-34
600.662,2.487e-1,1.277e-23,2.487e-1,4.597e-34
600.664,1.997e-1,1.277e-23,1.997e-1,4.595e-34
600.665,1.776e-1,1.277e-23,1.776e-1,4.594e-34
600.667,1.384e-1,1.277e-23,1.384e-1,4.592e-34
600.669,1.057e-1,1.277e-23,1.057e-1,4.590e-34
600.67,9.167e-2,1.277e-23,9.167e-2,4.589e-34
600.672,6.796e-2,1.277e-23,6.796e-2,4.587e-34
600.674,4.938e-2,1.277e-23,4.938e-2,4.585e-34
600.675,4.178e-2,1.277e-23,4.178e-2,4.584e-34
600.677,2.946e-2,1.277e-23,2.946e-2,4.582e-34
600.679,2.037e-2,1.277e-23,2.037e-2,4.580e-34
600.68,1.681e-2,1.277e-23,1.681e-2,4.579e-34
600.682,1.128e-2,1.277e-23,1.128e-2,4.577e-34
600.684,7.416e-3,1.277e-23,7.416e-3,4.575e-34
600.685,5.969e-3,1.277e-23,5.969e-3,4.574e-34
600.687,3.810e-3,1.277e-23,3.810e-3,4.572e-34
600.689,2.383e-3,1.277e-23,2.383e-3,4.570e-34
600.69,1.871e-3,1.277e-23,1.871e-3,4.569e-34
600.692,1.136e-3,1.277e-23,1.136e-3,4.567e-34
600.694,6.762e-4,1.277e-23,6.762e-4,4.566e-34
600.695,5.178e-4,1.277e-23,5.178e-4,4.565e-34
600.697,2.991e-4,1.277e-23,2.991e-4,4.563e-34
600.699,1.693e-4,1.277e-23,1.693e-4,4.561e-34
600.7,1.265e-4,1.277e-23,1.265e-4,4.560e-34
600.702,6.950e-5,1.277e-23,6.950e-5,4.558e-34
600.704,3.744e-5,1.277e-23,3.744e-5,4.556e-34
600.705,2.727e-5,1.277e-23,2.727e-5,4.555e-34
600.707,1.426e-5,1.277e-23,1.426e-5,4.553e-34
600.709,7.306e-6,1.277e-23,7.306e-6,4.551e-34
600.71,5.191e-6,1.277e-23,5.191e-6,4.550e-34
600.712,2.582e-6,1.278e-23,2.582e-6,4.548e-34
600.714,1.259e-6,1.278e-23,1.259e-6,4.546e-34
600.715,8.722e-7,1.278e-23,8.722e-7,4.545e-34
600.717,4.126e-7,1.278e-23,4.126e-7,4.543e-34
600.719,1.914e-7,1.278e-23,1.914e-7,4.541e-34
600.72,1.294e-7,1.278e-23,1.294e-7,4.540e-34
600.722,5.822e-8,1.278e-23,5.822e-8,4.538e-34
600.724,2.569e-8,1.278e-23,2.569e-8,4.536e-34
600.725,1.694e-8,1.278e-23,1.694e-8,4.535e-34
600.727,7.252e-9,1.278e-23,7.252e-9,4.533e-34
600.729,3.044e-9,1.278e-23,3.044e-9,4.531e-34
600.73,1.957e-9,1.278e-23,1.957e-9,4.530e-34
600.732,7.973e-10,1.278e-23,7.973e-10,4.528e-34
600.734,3.183e-10,1.278e-23,3.183e-10,4.526e-34
600.735,1.997e-10,1.278e-23,1.997e-10,4.525e-34
600.737,7.738e-11,1.278e-23,7.738e-11,4.523e-34
600.739,2.939e-11,1.278e-23,2.939e-11,4.521e-34
600.74,1.798e-11,1.278e-23,1.798e-11,4.520e-34
600.742,6.629e-12,1.278e-23,6.629e-12,4.519e-34
600.744,2.396e-12,1.278e-23,2.396e-12,4.517e-34
600.745,1.429e-12,1.278e-23,1.429e-12,4.516e-34
600.747,5.013e-13,1.278e-23,5.013e-13,4.514e-34
600.749,1.723e-13,1.278e-23,1.723e-13,4.512e-34
600.75,1.003e-13,1.278e-23,1.003e-13,4.511e-34
600.752,3.346e-14,1.278e-23,3.346e-14,4.509e-34
600.754,1.094e-14,1.278e-23,1.094e-14,4.507e-34
600.755,6.213e-15,1.278e-23,6.213e-15,4.506e-34
600.757,1.972e-15,1.278e-23,1.972e-15,4.504e-34
600.759,6.136e-16,1.278e-23,6.136e-16,4.502e-34
600.76,3.397e-16,1.278e-23,3.397e-16,4.501e-34
600.762,1.026e-16,1.278e-23,1.026e-16,4.499e-34
600.764,3.036e-17,1.278e-23,3.036e-17,4.497e-34
600.765,1.640e-17,1.278e-23,1.640e-17,4.496e-34
600.767,4.710e-18,1.278e-23,4.710e-18,4.494e-34
600.769,1.326e-18,1.278e-23,1.326e-18,4.492e-34
600.77,6.986e-19,1.278e-23,6.986e-19,4.491e-34
600.772,1.909e-19,1.278e-23,1.909e-19,4.489e-34
600.774,5.114e-20,1.278e-23,5.114e-20,4.487e-34
600.776,1.343e-20,1.278e-23,1.343e-20,4.485e-34
600.777,6.831e-21,1.278e-23,6.831e-21,4.484e-34
600.779,1.741e-21,1.278e-23,1.741e-21,4.482e-34
600.781,4.349e-22,1.278e-23,4.349e-22,4.480e-34
600.782,2.157e-22,1.278e-23,2.157e-22,4.479e-34
600.784,5.231e-23,1.278e-23,5.231e-23,4.477e-34
600.786,1.243e-23,1.278e-23,1.243e-23,4.475e-34
600.787,6.015e-24,1.278e-23,6.015e-24,4.474e-34
600.789,1.387e-24,1.278e-23,1.387e-24,4.472e-34
600.791,3.137e-25,1.278e-23,3.137e-25,4.471e-34
600.792,1.480e-25,1.278e-23,1.480e-25,4.470e-34
600.794,3.248e-26,1.278e-23,3.248e-26,4.468e-34
600.796,6.986e-27,1.278e-23,6.986e-27,4.466e-34
600.797,3.216e-27,1.278e-23,3.216e-27,4.465e-34
600.799,6.713e-28,1.278e-23,6.713e-28,4.463e-34
600.801,1.374e-28,1.278e-23,1.374e-28,4.461e-34
600.802,6.167e-29,1.278e-23,6.167e-29,4.460e-34
605.356,7.886e-38,1.307e-23,6.192e-28,7.886e-38
605.358,3.869e-37,1.307e-23,6.194e-28,3.869e-37
605.359,8.508e-37,1.307e-23,6.195e-28,8.508e-37
605.361,4.053e-36,1.307e-23,6.198e-28,4.053e-36
605.363,1.894e-35,1.307e-23,6.200e-28,1.894e-35
605.364,4.063e-35,1.307e-23,6.201e-28,4.063e-35
605.366,1.843e-34,1.307e-23,6.204e-28,1.843e-34
605.368,8.197e-34,1.307e-23,6.206e-28,8.197e-34
605.369,1.716e-33,1.307e-23,6.208e-28,1.716e-33
605.371,7.411e-33,1.307e-23,6.210e-28,7.411e-33
605.373,3.138e-32,1.307e-23,6.213e-28,3.138e-32
605.374,6.411e-32,1.307e-23,6.214e-28,6.411e-32
605.376,2.636e-31,1.307e-23,6.216e-28,2.636e-31
605.378,1.063e-30,1.307e-23,6.219e-28,1.063e-30
605.379,2.118e-30,1.307e-23,6.220e-28,2.118e-30
605.381,8.294e-30,1.307e-23,6.222e-28,8.294e-30
605.383,3.184e-29,1.307e-23,6.225e-28,3.184e-29
605.384,6.192e-29,1.307e-23,6.226e-28,6.192e-29
605.386,2.308e-28,1.307e-23,6.228e-28,2.308e-28
605.388,8.435e-28,1.307e-23,6.231e-28,8.435e-28
605.389,1.601e-27,1.307e-23,6.232e-28,1.601e-27
605.391,5.681e-27,1.307e-23,6.235e-28,5.681e-27
605.393,1.977e-26,1.307e-23,6.237e-28,1.977e-26
605.394,3.660e-26,1.307e-23,6.238e-28,3.660e-26
605.396,1.237e-25,1.307e-23,6.241e-28,1.237e-25
605.398,4.097e-25,1.307e-23,6.243e-28,4.097e-25
605.399,7.403e-25,1.307e-23,6.244e-28,7.403e-25
605.401,2.381e-24,1.307e-23,6.247e-28,2.381e-24
605.403,7.512e-24,1.307e-23,6.249e-28,7.512e-24
605.404,1.324e-23,1.307e-23,6.250e-28,1.324e-23
605.406,4.056e-23,1.307e-23,6.253e-28,4.056e-23
605.408,1.218e-22,1.307e-23,6.255e-28,1.218e-22
605.409,2.095e-22,1.307e-23,6.257e-28,2.095e-22
605.411,6.111e-22,1.307e-23,6.259e-28,6.111e-22
605.413,1.747e-21,1.307e-23,6.261e-28,1.747e-21
605.414,2.933e-21,1.307e-23,6.263e-28,2.933e-21
605.416,8.142e-21,1.307e-23,6.265e-28,8.142e-21
605.418,2.217e-20,1.307e-23,6.268e-28,2.217e-20
605.419,3.630e-20,1.307e-23,6.269e-28,3.630e-20
605.421,9.596e-20,1.307e-23,6.271e-28,9.596e-20
605.423,2.487e-19,1.307e-23,6.274e-28,2.487e-19
605.424,3.975e-19,1.307e-23,6.275e-28,3.975e-19
605.426,1.000e-18,1.307e-23,6.277e-28,1.000e-18
605.428,2.469e-18,1.307e-23,6.280e-28,2.469e-18
605.429,3.850e-18,1.307e-23,6.281e-28,3.850e-18
605.431,9.224e-18,1.307e-23,6.284e-28,9.224e-18
605.433,2.167e-17,1.307e-23,6.286e-28,2.167e-17
605.434,3.298e-17,1.307e-23,6.287e-28,3.298e-17
605.436,7.523e-17,1.307e-23,6.290e-28,7.523e-17
605.438,1.683e-16,1.307e-23,6.292e-28,1.683e-16
605.439,2.499e-16,1.307e-23,6.293e-28,2.499e-16
605.441,5.427e-16,1.307e-23,6.296e-28,5.427e-16
605.443,1.156e-15,1.307e-23,6.298e-28,1.156e-15
605.444,1.674e-15,1.307e-23,6.299e-28,1.674e-15
605.446,3.463e-15,1.307e-23,6.302e-28,3.463e-15
605.448,7.021e-15,1.307e-23,6.304e-28,7.021e-15
605.449,9.925e-15,1.307e-23,6.306e-28,9.925e-15
605.451,1.954e-14,1.307e-23,6.308e-28,1.954e-14
605.453,3.773e-14,1.307e-23,6.310e-28,3.773e-14
605.454,5.204e-14,1.307e-23,6.312e-28,5.204e-14
605.456,9.755e-14,1.307e-23,6.314e-28,9.755e-14
605.458,1.793e-13,1.307e-23,6.317e-28,1.793e-13
605.459,2.413e-13,1.307e-23,6.318e-28,2.413e-13
605.461,4.307e-13,1.307e-23,6.320e-28,4.307e-13
605.463,7.537e-13,1.307e-23,6.323e-28,7.537e-13
605.464,9.898e-13,1.307e-23,6.324e-28,9.898e-13
605.466,1.682e-12,1.307e-23,6.326e-28,1.682e-12
605.468,2.803e-12,1.307e-23,6.329e-28,2.803e-12
605.469,3.591e-12,1.307e-23,6.330e-28,3.591e-12
605.471,5.810e-12,1.307e-23,6.332e-28,5.810e-12
605.473,9.217e-12,1.307e-23,6.335e-28,9.217e-12
605.474,1.152e-11,1.307e-23,6.336e-28,1.152e-11
605.476,1.775e-11,1.307e-23,6.339e-28,1.775e-11
605.478,2.681e-11,1.307e-23,6.341e-28,2.681e-11
605.479,3.271e-11,1.307e-23,6.342e-28,3.271e-11
605.481,4.797e-11,1.307e-23,6.345e-28,4.797e-11
605.483,6.898e-11,1.307e-23,6.347e-28,6.898e-11
605.484,8.211e-11,1.307e-23,6.348e-28,8.211e-11
605.486,1.147e-10,1.307e-23,6.351e-28,1.147e-10
605.488,1.570e-10,1.307e-23,6.353e-28,1.570e-10
605.489,1.823e-10,1.307e-23,6.355e-28,1.823e-10
605.491,2.424e-10,1.307e-23,6.357e-28,2.424e-10
605.493,3.160e-10,1.307e-23,6.359e-28,3.160e-10
605.494,3.581e-10,1.307e-23,6.361e-28,3.581e-10
605.496,4.533e-10,1.307e-23,6.363e-28,4.533e-10
605.498,5.626e-10,1.307e-23,6.366e-28,5.626e-10
605.499,6.221e-10,1.307e-23,6.367e-28,6.221e-10
605.501,7.497e-10,1.307e-23,6.369e-28,7.497e-10
605.503,8.859e-10,1.307e-23,6.372e-28,8.859e-10
605.504,9.560e-10,1.307e-23,6.373e-28,9.560e-10
605.506,1.097e-9,1.307e-23,6.375e-28,1.097e-9
605.508,1.234e-9,1.307e-23,6.378e-28,1.234e-9
605.509,1.299e-9,1.307e-23,6.379e-28,1.299e-9
605.511,1.419e-9,1.307e-23,6.381e-28,1.419e-9
605.513,1.520e-9,1.308e-23,6.384e-28,1.520e-9
605.514,1.562e-9,1.308e-23,6.385e-28,1.562e-9
605.516,1.624e-9,1.308e-23,6.388e-28,1.624e-9
605.518,1.657e-9,1.308e-23,6.390e-28,1.657e-9
605.519,1.661e-9,1.308e-23,6.391e-28,1.661e-9
605.521,1.645e-9,1.308e-23,6.394e-28,1.645e-9
605.523,1.597e-9,1.308e-23,6.396e-28,1.597e-9
605.524,1.562e-9,1.308e-23,6.397e-28,1.562e-9
605.526,1.473e-9,1.308e-23,6.400e-28,1.473e-9
605.528,1.361e-9,1.308e-23,6.402e-28,1.361e-9
605.529,1.299e-9,1.308e-23,6.403e-28,1.299e-9
605.531,1.166e-9,1.308e-23,6.406e-28,1.166e-9
605.533,1.027e-9,1.308e-23,6.408e-28,1.027e-9
605.534,9.560e-10,1.308e-23,6.410e-28,9.560e-10
605.536,8.170e-10,1.308e-23,6.412e-28,8.170e-10
605.538,6.846e-10,1.308e-23,6.415e-28,6.846e-10
605.539,6.221e-10,1.308e-23,6.416e-28,6.221e-10
605.541,5.062e-10,1.308e-23,6.418e-28,5.062e-10
605.543,4.039e-10,1.308e-23,6.421e-28,4.039e-10
605.544,3.581e-10,1.308e-23,6.422e-28,3.581e-10
605.546,2.774e-10,1.308e-23,6.424e-28,2.774e-10
605.548,2.108e-10,1.308e-23,6.427e-28,2.108e-10
605.549,1.823e-10,1.308e-23,6.428e-28,1.823e-10
605.551,1.345e-10,1.308e-23,6.430e-28,1.345e-10
605.553,9.727e-11,1.308e-23,6.433e-28,9.727e-11
605.554,8.211e-11,1.308e-23,6.434e-28,8.211e-11
605.556,5.766e-11,1.308e-23,6.437e-28,5.766e-11
605.558,3.971e-11,1.308e-23,6.439e-28,3.971e-11
605.559,3.271e-11,1.308e-23,6.440e-28,3.271e-11
605.561,2.187e-11,1.308e-23,6.443e-28,2.187e-11
605.563,1.434e-11,1.308e-23,6.445e-28,1.434e-11
605.564,1.152e-11,1.308e-23,6.446e-28,1.152e-11
605.566,7.336e-12,1.308e-23,6.449e-28,7.336e-12
605.568,4.579e-12,1.308e-23,6.451e-28,4.579e-12
605.569,3.591e-12,1.308e-23,6.452e-28,3.591e-12
605.571,2.176e-12,1.308e-23,6.455e-28,2.176e-12
605.573,1.293e-12,1.308e-23,6.457e-28,1.293e-12
605.574,9.898e-13,1.308e-23,6.459e-28,9.898e-13
605.576,5.712e-13,1.308e-23,6.461e-28,5.712e-13
605.578,3.232e-13,1.308e-23,6.463e-28,3.232e-13
605.579,2.413e-13,1.308e-23,6.465e-28,2.413e-13
605.581,1.326e-13,1.308e-23,6.467e-28,1.326e-13
605.583,7.142e-14,1.308e-23,6.470e-28,7.142e-14
605.584,5.204e-14,1.308e-23,6.471e-28,5.204e-14
605.586,2.722e-14,1.308e-23,6.473e-28,2.722e-14
605.588,1.396e-14,1.308e-23,6.476e-28,1.396e-14
605.589,9.925e-15,1.308e-23,6.477e-28,9.925e-15
605.591,4.943e-15,1.308e-23,6.479e-28,4.943e-15
605.593,2.414e-15,1.308e-23,6.482e-28,2.414e-15
605.594,1.674e-15,1.308e-23,6.483e-28,1.674e-15
605.596,7.939e-16,1.308e-23,6.486e-28,7.939e-16
605.598,3.691e-16,1.308e-23,6.488e-28,3.691e-16
605.599,2.499e-16,1.308e-23,6.489e-28,2.499e-16
605.601,1.128e-16,1.308e-23,6.492e-28,1.128e-16
605.603,4.993e-17,1.308e-23,6.494e-28,4.993e-17
605.604,3.298e-17,1.308e-23,6.495e-28,3.298e-17
605.606,1.417e-17,1.308e-23,6.498e-28,1.417e-17
605.608,5.974e-18,1.308e-23,6.500e-28,5.974e-18
605.609,3.850e-18,1.308e-23,6.501e-28,3.850e-18
605.611,1.575e-18,1.308e-23,6.504e-28,1.575e-18
605.613,6.322e-19,1.308e-23,6.506e-28,6.322e-19
605.614,3.975e-19,1.308e-23,6.508e-28,3.975e-19
605.616,1.549e-19,1.308e-23,6.510e-28,1.549e-19
605.618,5.917e-20,1.308e-23,6.512e-28,5.917e-20
605.619,3.630e-20,1.308e-23,6.514e-28,3.630e-20
605.621,1.347e-20,1.308e-23,6.516e-28,1.347e-20
605.623,4.899e-21,1.308e-23,6.519e-28,4.899e-21
605.624,2.933e-21,1.308e-23,6.520e-28,2.933e-21
605.626,1.036e-21,1.308e-23,6.522e-28,1.036e-21
605.628,3.587e-22,1.308e-23,6.525e-28,3.587e-22
605.629,2.095e-22,1.308e-23,6.526e-28,2.095e-22
605.631,7.046e-23,1.308e-23,6.528e-28,7.046e-23
605.633,2.323e-23,1.308e-23,6.531e-28,2.323e-23
605.635,7.512e-24,1.308e-23,6.533e-28,7.512e-24
605.636,4.240e-24,1.308e-23,6.534e-28,4.240e-24
605.638,1.331e-24,1.308e-23,6.537e-28,1.331e-24
605.64,4.097e-25,1.308e-23,6.539e-28,4.097e-25
605.641,2.257e-25,1.308e-23,6.541e-28,2.257e-25
605.643,6.745e-26,1.308e-23,6.543e-28,6.745e-26
605.645,1.977e-26,1.308e-23,6.545e-28,1.977e-26
605.646,1.062e-26,1.308e-23,6.547e-28,1.062e-26
605.648,3.023e-27,1.308e-23,6.549e-28,3.023e-27
605.65,8.435e-28,1.308e-23,6.552e-28,8.435e-28
605.651,4.423e-28,1.308e-23,6.553e-28,4.423e-28
605.653,1.198e-28,1.308e-23,6.555e-28,1.198e-28
605.655,3.184e-29,1.308e-23,6.558e-28,3.184e-29
605.656,1.629e-29,1.308e-23,6.559e-28,1.629e-29
605.658,4.202e-30,1.308e-23,6.561e-28,4.202e-30
605.66,1.063e-30,1.308e-23,6.564e-28,1.063e-30
605.661,5.306e-31,1.308e-23,6.565e-28,5.306e-31
605.663,1.303e-31,1.308e-23,6.568e-28,1.303e-31
605.665,3.138e-32,1.308e-23,6.570e-28,3.138e-32
605.666,1.529e-32,1.308e-23,6.571e-28,1.529e-32
605.668,3.575e-33,1.308e-23,6.574e-28,3.575e-33
605.67,8.197e-34,1.308e-23,6.576e-28,8.197e-34
605.671,3.896e-34,1.308e-23,6.577e-28,3.896e-34
605.673,8.674e-35,1.309e-23,6.580e-28,8.674e-35
605.675,1.894e-35,1.309e-23,6.582e-28,1.894e-35
605.676,8.783e-36,1.309e-23,6.583e-28,8.783e-36
