Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
422.444,2.477e-6,7.709e-20,2.477e-6,
422.449,4.758e-6,7.710e-20,4.758e-6,
422.454,9.001e-6,7.711e-20,9.001e-6,
422.459,1.661e-5,7.712e-20,1.661e-5,
422.464,2.981e-5,7.713e-20,2.981e-5,
422.469,5.204e-5,7.713e-20,5.204e-5,
422.475,9.788e-5,7.715e-20,9.788e-5,
422.48,1.607e-4,7.715e-20,1.607e-4,
422.485,2.565e-4,7.716e-20,2.565e-4,
422.49,3.981e-4,7.717e-20,3.981e-4,
422.495,6.008e-4,7.718e-20,6.008e-4,
422.5,8.817e-4,7.719e-20,8.817e-4,
422.505,1.258e-3,7.720e-20,1.258e-3,
422.51,1.746e-3,7.721e-20,1.746e-3,
422.515,2.356e-3,7.722e-20,2.356e-3,
422.52,3.091e-3,7.723e-20,3.091e-3,
422.525,3.944e-3,7.723e-20,3.944e-3,
422.53,4.893e-3,7.724e-20,4.893e-3,
422.535,5.903e-3,7.725e-20,5.903e-3,
422.54,6.924e-3,7.726e-20,6.924e-3,
422.545,7.898e-3,7.727e-20,7.898e-3,
422.55,8.760e-3,7.728e-20,8.760e-3,
422.555,9.448e-3,7.729e-20,9.448e-3,
422.56,9.909e-3,7.730e-20,9.909e-3,
422.565,1.010e-2,7.731e-20,1.010e-2,
422.57,1.002e-2,7.732e-20,1.002e-2,
422.575,9.662e-3,7.732e-20,9.662e-3,
422.58,9.059e-3,7.733e-20,9.059e-3,
422.585,8.260e-3,7.734e-20,8.260e-3,
422.591,7.125e-3,7.735e-20,7.125e-3,
422.596,6.108e-3,7.736e-20,6.108e-3,
422.601,5.091e-3,7.737e-20,5.091e-3,
422.606,4.127e-3,7.738e-20,4.127e-3,
422.611,3.253e-3,7.739e-20,3.253e-3,
422.616,2.493e-3,7.740e-20,2.493e-3,
422.621,1.858e-3,7.741e-20,1.858e-3,
422.626,1.346e-3,7.742e-20,1.346e-3,
422.631,9.488e-4,7.742e-20,9.488e-4,
422.636,6.501e-4,7.743e-20,6.501e-4,
422.641,4.332e-4,7.744e-20,4.332e-4,
422.646,2.807e-4,7.745e-20,2.807e-4,
422.651,1.768e-4,7.746e-20,1.768e-4,
422.656,1.083e-4,7.747e-20,1.083e-4,
422.661,6.453e-5,7.748e-20,6.453e-5,
422.666,3.738e-5,7.749e-20,3.738e-5,
422.671,2.105e-5,7.750e-20,2.105e-5,
422.676,1.153e-5,7.750e-20,1.153e-5,
422.681,6.141e-6,7.751e-20,6.141e-6,
422.686,3.180e-6,7.752e-20,3.180e-6,
422.691,1.601e-6,7.753e-20,1.601e-6,
422.696,7.841e-7,7.754e-20,7.841e-7,
422.701,3.734e-7,7.755e-20,3.734e-7,
422.706,1.729e-7,7.756e-20,1.729e-7,
422.712,6.612e-8,7.757e-20,6.612e-8,
422.717,2.878e-8,7.758e-20,2.878e-8,
422.722,1.218e-8,7.759e-20,1.218e-8,
422.727,5.016e-9,7.760e-20,5.016e-9,
422.732,2.008e-9,7.761e-20,2.008e-9,
422.737,7.813e-10,7.761e-20,7.813e-10,
422.742,2.957e-10,7.762e-20,2.957e-10,
422.747,1.088e-10,7.763e-20,1.088e-10,
422.752,3.894e-11,7.764e-20,3.894e-11,
422.757,1.355e-11,7.765e-20,1.355e-11,
422.762,4.585e-12,7.766e-20,4.585e-12,
422.767,1.508e-12,7.767e-20,1.508e-12,
422.772,4.826e-13,7.768e-20,4.826e-13,
422.777,1.501e-13,7.769e-20,1.501e-13,
422.782,4.542e-14,7.769e-20,4.542e-14,
422.787,1.336e-14,7.770e-20,1.336e-14,
422.792,3.821e-15,7.771e-20,3.821e-15,
422.797,1.063e-15,7.772e-20,1.063e-15,
422.802,2.874e-16,7.773e-20,2.874e-16,
422.807,7.559e-17,7.774e-20,7.559e-17,
422.812,1.933e-17,7.775e-20,1.933e-17,
422.817,4.806e-18,7.776e-20,4.806e-18,
422.822,1.162e-18,7.777e-20,1.162e-18,
422.827,2.732e-19,7.778e-20,2.732e-19,
422.833,4.635e-20,7.779e-20,4.635e-20,
422.838,1.025e-20,7.779e-20,1.025e-20,
422.843,2.203e-21,7.780e-20,2.203e-21,
422.848,4.604e-22,7.781e-20,4.604e-22,
422.853,9.358e-23,7.782e-20,9.358e-23,
422.858,1.850e-23,7.783e-20,1.850e-23,
422.863,3.555e-24,7.784e-20,3.555e-24,
422.868,6.643e-25,7.785e-20,6.643e-25,
426.029,3.047e-24,8.350e-20,3.047e-24,
426.034,1.609e-23,8.351e-20,1.609e-23,
426.039,8.269e-23,8.352e-20,8.269e-23,
426.044,4.134e-22,8.353e-20,4.134e-22,
426.049,2.011e-21,8.354e-20,2.011e-21,
426.054,9.513e-21,8.355e-20,9.513e-21,
426.059,4.379e-20,8.356e-20,4.379e-20,
426.064,1.961e-19,8.357e-20,1.961e-19,
426.07,1.143e-18,8.358e-20,1.143e-18,
426.075,4.818e-18,8.359e-20,4.818e-18,
426.08,1.976e-17,8.360e-20,1.976e-17,
426.085,7.882e-17,8.361e-20,7.882e-17,
426.09,3.059e-16,8.361e-20,3.059e-16,
426.095,1.155e-15,8.362e-20,1.155e-15,
426.1,4.244e-15,8.363e-20,4.244e-15,
426.105,1.517e-14,8.364e-20,1.517e-14,
426.11,5.273e-14,8.365e-20,5.273e-14,
426.115,1.784e-13,8.366e-20,1.784e-13,
426.12,5.870e-13,8.367e-20,5.870e-13,
426.125,1.879e-12,8.368e-20,1.879e-12,
426.13,5.853e-12,8.369e-20,5.853e-12,
426.135,1.774e-11,8.369e-20,1.774e-11,
426.14,5.228e-11,8.370e-20,5.228e-11,
426.145,1.499e-10,8.371e-20,1.499e-10,
426.15,4.184e-10,8.372e-20,4.184e-10,
426.155,1.136e-9,8.373e-20,1.136e-9,
426.16,2.999e-9,8.374e-20,2.999e-9,
426.165,7.704e-9,8.375e-20,7.704e-9,
426.17,1.926e-8,8.376e-20,1.926e-8,
426.175,4.682e-8,8.377e-20,4.682e-8,
426.18,1.108e-7,8.378e-20,1.108e-7,
426.185,2.549e-7,8.378e-20,2.549e-7,
426.191,6.683e-7,8.379e-20,6.683e-7,
426.196,1.448e-6,8.380e-20,1.448e-6,
426.201,3.051e-6,8.381e-20,3.051e-6,
426.206,6.255e-6,8.382e-20,6.255e-6,
426.211,1.248e-5,8.383e-20,1.248e-5,
426.216,2.421e-5,8.384e-20,2.421e-5,
426.221,4.571e-5,8.385e-20,4.571e-5,
426.226,8.395e-5,8.386e-20,8.395e-5,
426.231,1.500e-4,8.387e-20,1.500e-4,
426.236,2.608e-4,8.388e-20,2.608e-4,
426.241,4.410e-4,8.388e-20,4.410e-4,
426.246,7.256e-4,8.389e-20,7.256e-4,
426.251,1.161e-3,8.390e-20,1.161e-3,
426.256,1.808e-3,8.391e-20,1.808e-3,
426.261,2.740e-3,8.392e-20,2.740e-3,
426.266,4.038e-3,8.393e-20,4.038e-3,
426.271,5.790e-3,8.394e-20,5.790e-3,
426.276,8.077e-3,8.395e-20,8.077e-3,
426.281,1.096e-2,8.396e-20,1.096e-2,
426.286,1.447e-2,8.396e-20,1.447e-2,
426.291,1.859e-2,8.397e-20,1.859e-2,
426.296,2.323e-2,8.398e-20,2.323e-2,
426.301,2.824e-2,8.399e-20,2.824e-2,
426.307,3.442e-2,8.400e-20,3.442e-2,
426.312,3.939e-2,8.401e-20,3.939e-2,
426.317,4.385e-2,8.402e-20,4.385e-2,
426.322,4.749e-2,8.403e-20,4.749e-2,
426.327,5.004e-2,8.404e-20,5.004e-2,
426.332,5.129e-2,8.405e-20,5.129e-2,
426.337,5.115e-2,8.406e-20,5.115e-2,
426.342,4.963e-2,8.407e-20,4.963e-2,
426.347,4.684e-2,8.407e-20,4.684e-2,
426.352,4.301e-2,8.408e-20,4.301e-2,
426.357,3.842e-2,8.409e-20,3.842e-2,
426.362,3.340e-2,8.410e-20,3.340e-2,
426.367,2.824e-2,8.411e-20,2.824e-2,
426.372,2.323e-2,8.412e-20,2.323e-2,
426.377,1.859e-2,8.413e-20,1.859e-2,
426.382,1.447e-2,8.414e-20,1.447e-2,
426.387,1.096e-2,8.415e-20,1.096e-2,
426.392,8.077e-3,8.415e-20,8.077e-3,
426.397,5.790e-3,8.416e-20,5.790e-3,
426.402,4.038e-3,8.417e-20,4.038e-3,
426.407,2.740e-3,8.418e-20,2.740e-3,
426.412,1.808e-3,8.419e-20,1.808e-3,
426.417,1.161e-3,8.420e-20,1.161e-3,
426.422,7.256e-4,8.421e-20,7.256e-4,
426.428,3.979e-4,8.422e-20,3.979e-4,
426.433,2.340e-4,8.423e-20,2.340e-4,
426.438,1.339e-4,8.424e-20,1.339e-4,
426.443,7.451e-5,8.425e-20,7.451e-5,
426.448,4.034e-5,8.425e-20,4.034e-5,
426.453,2.125e-5,8.426e-20,2.125e-5,
426.458,1.089e-5,8.427e-20,1.089e-5,
426.463,5.431e-6,8.428e-20,5.431e-6,
426.468,2.634e-6,8.429e-20,2.634e-6,
426.473,1.243e-6,8.430e-20,1.243e-6,
426.478,5.707e-7,8.431e-20,5.707e-7,
426.483,2.549e-7,8.432e-20,2.549e-7,
426.488,1.108e-7,8.433e-20,1.108e-7,
426.493,4.682e-8,8.434e-20,4.682e-8,
426.498,1.926e-8,8.434e-20,1.926e-8,
426.503,7.704e-9,8.435e-20,7.704e-9,
426.508,2.999e-9,8.436e-20,2.999e-9,
426.513,1.136e-9,8.437e-20,1.136e-9,
426.518,4.184e-10,8.438e-20,4.184e-10,
426.523,1.499e-10,8.439e-20,1.499e-10,
426.528,5.228e-11,8.440e-20,5.228e-11,
426.533,1.774e-11,8.441e-20,1.774e-11,
426.538,5.853e-12,8.442e-20,5.853e-12,
426.543,1.879e-12,8.442e-20,1.879e-12,
426.549,4.636e-13,8.444e-20,4.636e-13,
426.554,1.401e-13,8.444e-20,1.401e-13,
426.559,4.119e-14,8.445e-20,4.119e-14,
426.564,1.178e-14,8.446e-20,1.178e-14,
426.569,3.279e-15,8.447e-20,3.279e-15,
426.574,8.876e-16,8.448e-20,8.876e-16,
426.579,2.338e-16,8.449e-20,2.338e-16,
426.584,5.990e-17,8.450e-20,5.990e-17,
426.589,1.493e-17,8.451e-20,1.493e-17,
426.594,3.621e-18,8.452e-20,3.621e-18,
426.599,8.543e-19,8.452e-20,8.543e-19,
426.604,1.961e-19,8.453e-20,1.961e-19,
426.609,4.379e-20,8.454e-20,4.379e-20,
426.614,9.513e-21,8.455e-20,9.513e-21,
426.619,2.011e-21,8.456e-20,2.011e-21,
426.624,4.134e-22,8.457e-20,4.134e-22,
426.629,8.269e-23,8.458e-20,8.269e-23,
426.634,1.609e-23,8.459e-20,1.609e-23,
426.639,3.047e-24,8.460e-20,3.047e-24,
430.189,3.849e-25,9.095e-20,3.849e-25,
430.194,2.012e-24,9.096e-20,2.012e-24,
430.199,1.024e-23,9.097e-20,1.024e-23,
430.204,5.069e-23,9.098e-20,5.069e-23,
430.209,2.444e-22,9.098e-20,2.444e-22,
430.214,1.147e-21,9.099e-20,1.147e-21,
430.219,5.237e-21,9.100e-20,5.237e-21,
430.224,2.328e-20,9.101e-20,2.328e-20,
430.229,1.008e-19,9.102e-20,1.008e-19,
430.234,4.244e-19,9.103e-20,4.244e-19,
430.239,1.740e-18,9.104e-20,1.740e-18,
430.244,6.944e-18,9.105e-20,6.944e-18,
430.249,2.698e-17,9.106e-20,2.698e-17,
430.254,1.020e-16,9.107e-20,1.020e-16,
430.259,3.755e-16,9.107e-20,3.755e-16,
430.265,1.731e-15,9.109e-20,1.731e-15,
430.27,6.003e-15,9.109e-20,6.003e-15,
430.275,2.027e-14,9.110e-20,2.027e-14,
430.28,6.660e-14,9.111e-20,6.660e-14,
430.285,2.131e-13,9.112e-20,2.131e-13,
430.29,6.634e-13,9.113e-20,6.634e-13,
430.295,2.011e-12,9.114e-20,2.011e-12,
430.3,5.932e-12,9.115e-20,5.932e-12,
430.305,1.703e-11,9.116e-20,1.703e-11,
430.31,4.761e-11,9.117e-20,4.761e-11,
430.315,1.295e-10,9.117e-20,1.295e-10,
430.32,3.431e-10,9.118e-20,3.431e-10,
430.325,8.844e-10,9.119e-20,8.844e-10,
430.33,2.219e-9,9.120e-20,2.219e-9,
430.335,5.421e-9,9.121e-20,5.421e-9,
430.34,1.289e-8,9.122e-20,1.289e-8,
430.345,2.982e-8,9.123e-20,2.982e-8,
430.35,6.718e-8,9.124e-20,6.718e-8,
430.355,1.473e-7,9.125e-20,1.473e-7,
430.36,3.144e-7,9.126e-20,3.144e-7,
430.365,6.531e-7,9.126e-20,6.531e-7,
430.37,1.321e-6,9.127e-20,1.321e-6,
430.375,2.599e-6,9.128e-20,2.599e-6,
430.38,4.980e-6,9.129e-20,4.980e-6,
430.386,1.049e-5,9.130e-20,1.049e-5,
430.391,1.893e-5,9.131e-20,1.893e-5,
430.396,3.327e-5,9.132e-20,3.327e-5,
430.401,5.692e-5,9.133e-20,5.692e-5,
430.406,9.478e-5,9.134e-20,9.478e-5,
430.411,1.536e-4,9.135e-20,1.536e-4,
430.416,2.424e-4,9.136e-20,2.424e-4,
430.421,3.722e-4,9.136e-20,3.722e-4,
430.426,5.564e-4,9.137e-20,5.564e-4,
430.431,8.095e-4,9.138e-20,8.095e-4,
430.436,1.146e-3,9.139e-20,1.146e-3,
430.441,1.581e-3,9.140e-20,1.581e-3,
430.446,2.121e-3,9.141e-20,2.121e-3,
430.451,2.770e-3,9.142e-20,2.770e-3,
430.456,3.522e-3,9.143e-20,3.522e-3,
430.461,4.359e-3,9.144e-20,4.359e-3,
430.466,5.250e-3,9.144e-20,5.250e-3,
430.471,6.156e-3,9.145e-20,6.156e-3,
430.476,7.027e-3,9.146e-20,7.027e-3,
430.481,7.806e-3,9.147e-20,7.806e-3,
430.486,8.441e-3,9.148e-20,8.441e-3,
430.491,8.885e-3,9.149e-20,8.885e-3,
430.496,9.104e-3,9.150e-20,9.104e-3,
430.501,9.079e-3,9.151e-20,9.079e-3,
430.507,8.733e-3,9.152e-20,8.733e-3,
430.512,8.208e-3,9.153e-20,8.208e-3,
430.517,7.509e-3,9.154e-20,7.509e-3,
430.522,6.686e-3,9.155e-20,6.686e-3,
430.527,5.795e-3,9.155e-20,5.795e-3,
430.532,4.890e-3,9.156e-20,4.890e-3,
430.537,4.015e-3,9.157e-20,4.015e-3,
430.542,3.210e-3,9.158e-20,3.210e-3,
430.547,2.498e-3,9.159e-20,2.498e-3,
430.552,1.892e-3,9.160e-20,1.892e-3,
430.557,1.395e-3,9.161e-20,1.395e-3,
430.562,1.001e-3,9.162e-20,1.001e-3,
430.567,6.990e-4,9.163e-20,6.990e-4,
430.572,4.753e-4,9.163e-20,4.753e-4,
430.577,3.145e-4,9.164e-20,3.145e-4,
430.582,2.026e-4,9.165e-20,2.026e-4,
430.587,1.270e-4,9.166e-20,1.270e-4,
430.592,7.755e-5,9.167e-20,7.755e-5,
430.597,4.607e-5,9.168e-20,4.607e-5,
430.602,2.664e-5,9.169e-20,2.664e-5,
430.607,1.500e-5,9.170e-20,1.500e-5,
430.612,8.217e-6,9.171e-20,8.217e-6,
430.617,4.382e-6,9.172e-20,4.382e-6,
430.623,1.989e-6,9.173e-20,1.989e-6,
430.628,9.997e-7,9.173e-20,9.997e-7,
430.633,4.891e-7,9.174e-20,4.891e-7,
430.638,2.329e-7,9.175e-20,2.329e-7,
430.643,1.079e-7,9.176e-20,1.079e-7,
430.648,4.870e-8,9.177e-20,4.870e-8,
430.653,2.139e-8,9.178e-20,2.139e-8,
430.658,9.144e-9,9.179e-20,9.144e-9,
430.663,3.805e-9,9.180e-20,3.805e-9,
430.668,1.541e-9,9.181e-20,1.541e-9,
430.673,6.075e-10,9.182e-20,6.075e-10,
430.678,2.332e-10,9.182e-20,2.332e-10,
430.683,8.711e-11,9.183e-20,8.711e-11,
430.688,3.175e-11,9.184e-20,3.175e-11,
430.693,1.148e-11,9.185e-20,1.148e-11,
430.698,4.729e-12,9.186e-20,4.729e-12,
430.703,3.993e-12,9.187e-20,3.993e-12,
430.708,8.584e-12,9.188e-20,8.584e-12,
430.713,2.416e-11,9.189e-20,2.416e-11,
430.718,6.890e-11,9.190e-20,6.890e-11,
430.723,1.921e-10,9.190e-20,1.921e-10,
430.728,5.217e-10,9.191e-20,5.217e-10,
430.733,1.379e-9,9.192e-20,1.379e-9,
430.738,3.548e-9,9.193e-20,3.548e-9,
430.744,1.065e-8,9.194e-20,1.065e-8,
430.749,2.582e-8,9.195e-20,2.582e-8,
430.754,6.095e-8,9.196e-20,6.095e-8,
430.759,1.401e-7,9.197e-20,1.401e-7,
430.764,3.133e-7,9.198e-20,3.133e-7,
430.769,6.823e-7,9.199e-20,6.823e-7,
430.774,1.446e-6,9.200e-20,1.446e-6,
430.779,2.984e-6,9.200e-20,2.984e-6,
430.784,5.994e-6,9.201e-20,5.994e-6,
430.789,1.172e-5,9.202e-20,1.172e-5,
430.794,2.230e-5,9.203e-20,2.230e-5,
430.799,4.132e-5,9.204e-20,4.132e-5,
430.804,7.452e-5,9.205e-20,7.452e-5,
430.809,1.308e-4,9.206e-20,1.308e-4,
430.814,2.236e-4,9.207e-20,2.236e-4,
430.819,3.719e-4,9.208e-20,3.719e-4,
430.824,6.022e-4,9.209e-20,6.022e-4,
430.829,9.493e-4,9.209e-20,9.493e-4,
430.834,1.457e-3,9.210e-20,1.457e-3,
430.839,2.176e-3,9.211e-20,2.176e-3,
430.844,3.163e-3,9.212e-20,3.163e-3,
430.849,4.477e-3,9.213e-20,4.477e-3,
430.854,6.168e-3,9.214e-20,6.168e-3,
430.859,8.273e-3,9.215e-20,8.273e-3,
430.865,1.135e-2,9.216e-20,1.135e-2,
430.87,1.435e-2,9.217e-20,1.435e-2,
430.875,1.766e-2,9.218e-20,1.766e-2,
430.88,2.115e-2,9.219e-20,2.115e-2,
430.885,2.466e-2,9.219e-20,2.466e-2,
430.89,2.799e-2,9.220e-20,2.799e-2,
430.895,3.092e-2,9.221e-20,3.092e-2,
430.9,3.325e-2,9.222e-20,3.325e-2,
430.905,3.481e-2,9.223e-20,3.481e-2,
430.91,3.547e-2,9.224e-20,3.547e-2,
430.915,3.518e-2,9.225e-20,3.518e-2,
430.92,3.397e-2,9.226e-20,3.397e-2,
430.925,3.193e-2,9.227e-20,3.193e-2,
430.93,2.922e-2,9.228e-20,2.922e-2,
430.935,2.602e-2,9.228e-20,2.602e-2,
430.94,2.256e-2,9.229e-20,2.256e-2,
430.945,1.904e-2,9.230e-20,1.904e-2,
430.95,1.564e-2,9.231e-20,1.564e-2,
430.955,1.251e-2,9.232e-20,1.251e-2,
430.96,9.739e-3,9.233e-20,9.739e-3,
430.965,7.380e-3,9.234e-20,7.380e-3,
430.97,5.444e-3,9.235e-20,5.444e-3,
430.975,3.909e-3,9.236e-20,3.909e-3,
430.98,2.732e-3,9.236e-20,2.732e-3,
430.986,1.716e-3,9.238e-20,1.716e-3,
430.991,1.130e-3,9.238e-20,1.130e-3,
430.996,7.248e-4,9.239e-20,7.248e-4,
431.001,4.525e-4,9.240e-20,4.525e-4,
431.006,2.749e-4,9.241e-20,2.749e-4,
431.011,1.626e-4,9.242e-20,1.626e-4,
431.016,9.364e-5,9.243e-20,9.364e-5,
431.021,5.248e-5,9.244e-20,5.248e-5,
431.026,2.864e-5,9.245e-20,2.864e-5,
431.031,1.521e-5,9.246e-20,1.521e-5,
431.036,7.863e-6,9.246e-20,7.863e-6,
431.041,3.957e-6,9.247e-20,3.957e-6,
431.046,1.938e-6,9.248e-20,1.938e-6,
431.051,9.244e-7,9.249e-20,9.244e-7,
431.056,4.291e-7,9.250e-20,4.291e-7,
431.061,1.939e-7,9.251e-20,1.939e-7,
431.066,8.529e-8,9.252e-20,8.529e-8,
431.071,3.652e-8,9.253e-20,3.652e-8,
431.076,1.522e-8,9.254e-20,1.522e-8,
431.081,6.176e-9,9.255e-20,6.176e-9,
431.086,2.439e-9,9.255e-20,2.439e-9,
431.091,9.378e-10,9.256e-20,9.378e-10,
431.096,3.509e-10,9.257e-20,3.509e-10,
431.102,1.041e-10,9.258e-20,1.041e-10,
431.107,3.673e-11,9.259e-20,3.673e-11,
431.112,1.261e-11,9.260e-20,1.261e-11,
431.117,4.215e-12,9.261e-20,4.215e-12,
431.122,1.371e-12,9.262e-20,1.371e-12,
431.127,4.343e-13,9.263e-20,4.343e-13,
431.132,1.339e-13,9.264e-20,1.339e-13,
431.137,4.018e-14,9.265e-20,4.018e-14,
431.142,1.174e-14,9.265e-20,1.174e-14,
431.147,3.337e-15,9.266e-20,3.337e-15,
431.152,9.238e-16,9.267e-20,9.238e-16,
431.157,2.489e-16,9.268e-20,2.489e-16,
431.162,6.529e-17,9.269e-20,6.529e-17,
431.167,1.667e-17,9.270e-20,1.667e-17,
431.172,4.143e-18,9.271e-20,4.143e-18,
431.177,1.002e-18,9.272e-20,1.002e-18,
431.182,2.361e-19,9.273e-20,2.361e-19,
431.187,5.412e-20,9.273e-20,5.412e-20,
431.192,1.208e-20,9.274e-20,1.208e-20,
431.197,2.624e-21,9.275e-20,2.624e-21,
431.202,5.548e-22,9.276e-20,5.548e-22,
431.207,1.142e-22,9.277e-20,1.142e-22,
431.212,2.288e-23,9.278e-20,2.288e-23,
431.217,4.464e-24,9.279e-20,4.464e-24,
433.688,1.606e-25,9.721e-20,1.606e-25,
433.693,8.307e-25,9.722e-20,8.307e-25,
433.698,4.184e-24,9.723e-20,4.184e-24,
433.703,2.052e-23,9.724e-20,2.052e-23,
433.708,9.798e-23,9.725e-20,9.798e-23,
433.713,4.557e-22,9.726e-20,4.557e-22,
433.718,2.064e-21,9.726e-20,2.064e-21,
433.723,9.100e-21,9.727e-20,9.100e-21,
433.728,3.908e-20,9.728e-20,3.908e-20,
433.733,1.634e-19,9.729e-20,1.634e-19,
433.739,8.787e-19,9.730e-20,8.787e-19,
433.744,3.466e-18,9.731e-20,3.466e-18,
433.749,1.331e-17,9.732e-20,1.331e-17,
433.754,4.981e-17,9.733e-20,4.981e-17,
433.759,1.814e-16,9.734e-20,1.814e-16,
433.764,6.437e-16,9.735e-20,6.437e-16,
433.769,2.224e-15,9.736e-20,2.224e-15,
433.774,7.480e-15,9.736e-20,7.480e-15,
433.779,2.450e-14,9.737e-20,2.450e-14,
433.784,7.817e-14,9.738e-20,7.817e-14,
433.789,2.428e-13,9.739e-20,2.428e-13,
433.794,7.346e-13,9.740e-20,7.346e-13,
433.799,2.164e-12,9.741e-20,2.164e-12,
433.804,6.208e-12,9.742e-20,6.208e-12,
433.809,1.734e-11,9.743e-20,1.734e-11,
433.814,4.718e-11,9.744e-20,4.718e-11,
433.819,1.250e-10,9.744e-20,1.250e-10,
433.824,3.224e-10,9.745e-20,3.224e-10,
433.829,8.099e-10,9.746e-20,8.099e-10,
433.834,1.981e-9,9.747e-20,1.981e-9,
433.839,4.720e-9,9.748e-20,4.720e-9,
433.844,1.095e-8,9.749e-20,1.095e-8,
433.849,2.473e-8,9.750e-20,2.473e-8,
433.854,5.441e-8,9.751e-20,5.441e-8,
433.86,1.353e-7,9.752e-20,1.353e-7,
433.865,2.808e-7,9.753e-20,2.808e-7,
433.87,5.674e-7,9.754e-20,5.674e-7,
433.875,1.117e-6,9.755e-20,1.117e-6,
433.88,2.140e-6,9.755e-20,2.140e-6,
433.885,3.993e-6,9.756e-20,3.993e-6,
433.89,7.255e-6,9.757e-20,7.255e-6,
433.895,1.284e-5,9.758e-20,1.284e-5,
433.9,2.212e-5,9.759e-20,2.212e-5,
433.905,3.712e-5,9.760e-20,3.712e-5,
433.91,6.066e-5,9.761e-20,6.066e-5,
433.915,9.653e-5,9.762e-20,9.653e-5,
433.92,1.496e-4,9.763e-20,1.496e-4,
433.925,2.257e-4,9.763e-20,2.257e-4,
433.93,3.317e-4,9.764e-20,3.317e-4,
433.935,4.747e-4,9.765e-20,4.747e-4,
433.94,6.614e-4,9.766e-20,6.614e-4,
433.945,8.976e-4,9.767e-20,8.976e-4,
433.95,1.186e-3,9.768e-20,1.186e-3,
433.955,1.526e-3,9.769e-20,1.526e-3,
433.96,1.913e-3,9.770e-20,1.913e-3,
433.965,2.334e-3,9.771e-20,2.334e-3,
433.97,2.774e-3,9.772e-20,2.774e-3,
433.975,3.210e-3,9.772e-20,3.210e-3,
433.981,3.692e-3,9.773e-20,3.692e-3,
433.986,4.030e-3,9.774e-20,4.030e-3,
433.991,4.284e-3,9.775e-20,4.284e-3,
433.996,4.435e-3,9.776e-20,4.435e-3,
434.001,4.470e-3,9.777e-20,4.470e-3,
434.006,4.388e-3,9.778e-20,4.388e-3,
434.011,4.194e-3,9.779e-20,4.194e-3,
434.016,3.904e-3,9.780e-20,3.904e-3,
434.021,3.539e-3,9.781e-20,3.539e-3,
434.026,3.124e-3,9.782e-20,3.124e-3,
434.031,2.685e-3,9.782e-20,2.685e-3,
434.036,2.248e-3,9.783e-20,2.248e-3,
434.041,1.832e-3,9.784e-20,1.832e-3,
434.046,1.454e-3,9.785e-20,1.454e-3,
434.051,1.124e-3,9.786e-20,1.124e-3,
434.056,8.462e-4,9.787e-20,8.462e-4,
434.061,6.203e-4,9.788e-20,6.203e-4,
434.066,4.428e-4,9.789e-20,4.428e-4,
434.071,3.078e-4,9.790e-20,3.078e-4,
434.076,2.083e-4,9.790e-20,2.083e-4,
434.081,1.373e-4,9.791e-20,1.373e-4,
434.086,8.815e-5,9.792e-20,8.815e-5,
434.091,5.510e-5,9.793e-20,5.510e-5,
434.096,3.354e-5,9.794e-20,3.354e-5,
434.102,1.785e-5,9.795e-20,1.785e-5,
434.107,1.025e-5,9.796e-20,1.025e-5,
434.112,5.731e-6,9.797e-20,5.731e-6,
434.117,3.121e-6,9.798e-20,3.121e-6,
434.122,1.655e-6,9.799e-20,1.655e-6,
434.127,8.544e-7,9.800e-20,8.544e-7,
434.132,4.296e-7,9.800e-20,4.296e-7,
434.137,2.104e-7,9.801e-20,2.104e-7,
434.142,1.003e-7,9.802e-20,1.003e-7,
434.147,4.657e-8,9.803e-20,4.657e-8,
434.152,2.106e-8,9.804e-20,2.106e-8,
434.157,9.273e-9,9.805e-20,9.273e-9,
434.162,3.976e-9,9.806e-20,3.976e-9,
434.167,1.660e-9,9.807e-20,1.660e-9,
434.172,6.750e-10,9.808e-20,6.750e-10,
434.177,2.673e-10,9.809e-20,2.673e-10,
434.182,1.031e-10,9.809e-20,1.031e-10,
434.187,3.870e-11,9.810e-20,3.870e-11,
434.192,1.415e-11,9.811e-20,1.415e-11,
434.197,5.039e-12,9.812e-20,5.039e-12,
434.202,1.747e-12,9.813e-20,1.747e-12,
434.207,5.899e-13,9.814e-20,5.899e-13,
434.212,1.940e-13,9.815e-20,1.940e-13,
434.218,4.930e-14,9.816e-20,4.930e-14,
434.223,1.529e-14,9.817e-20,1.529e-14,
434.228,4.619e-15,9.818e-20,4.619e-15,
434.233,1.359e-15,9.819e-20,1.359e-15,
434.238,3.891e-16,9.819e-20,3.891e-16,
434.243,1.085e-16,9.820e-20,1.085e-16,
434.248,2.948e-17,9.821e-20,2.948e-17,
434.253,7.797e-18,9.822e-20,7.797e-18,
434.258,2.008e-18,9.823e-20,2.008e-18,
434.263,5.037e-19,9.824e-20,5.037e-19,
434.268,1.230e-19,9.825e-20,1.230e-19,
434.273,2.926e-20,9.826e-20,2.926e-20,
434.278,6.778e-21,9.827e-20,6.778e-21,
434.283,1.529e-21,9.828e-20,1.529e-21,
434.288,3.358e-22,9.828e-20,3.358e-22,
434.293,7.182e-23,9.829e-20,7.182e-23,
434.298,1.496e-23,9.830e-20,1.496e-23,
434.303,3.034e-24,9.831e-20,3.034e-24,
435.987,2.973e-26,1.013e-19,2.973e-26,
