Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
260.5422,2.415e-148,,2.415e-148,5.039e-252
260.5424,1.416e-150,,1.416e-150,5.039e-252
260.5427,5.816e-154,,5.816e-154,5.040e-252
260.543,2.149e-157,,2.149e-157,5.040e-252
260.5432,1.044e-159,,1.044e-159,5.040e-252
260.5435,3.231e-163,,3.231e-163,5.040e-252
260.5437,1.394e-165,,1.394e-165,5.040e-252
260.544,3.618e-169,,3.618e-169,5.040e-252
260.5443,8.443e-173,,8.443e-173,5.040e-252
260.5445,3.017e-175,,3.017e-175,5.040e-252
260.5448,5.900e-179,,5.900e-179,5.040e-252
260.545,1.874e-181,,1.874e-181,5.040e-252
260.5453,3.070e-185,,3.070e-185,5.040e-252
260.5456,4.524e-189,,4.524e-189,5.040e-252
260.5458,1.190e-191,,1.190e-191,5.040e-252
260.5461,1.469e-195,,1.469e-195,5.040e-252
260.5463,3.435e-198,,3.435e-198,5.040e-252
260.5466,3.554e-202,,3.554e-202,5.040e-252
260.5469,3.308e-206,,3.308e-206,5.040e-252
260.5471,6.403e-209,,6.403e-209,5.040e-252
260.5474,4.993e-213,,4.993e-213,5.040e-252
260.5476,8.591e-216,,8.591e-216,5.040e-252
260.5479,5.613e-220,,5.613e-220,5.040e-252
265.7051,1.547e-219,,1.547e-219,5.537e-252
265.7053,8.416e-217,,8.416e-217,5.537e-252
265.7056,9.810e-213,,9.810e-213,5.537e-252
265.7059,1.033e-208,,1.033e-208,5.537e-252
265.7061,4.687e-206,,4.687e-206,5.537e-252
265.7064,4.162e-202,,4.162e-202,5.537e-252
265.7066,1.687e-199,,1.687e-199,5.537e-252
265.7069,1.264e-195,,1.264e-195,5.537e-252
265.7072,8.552e-192,,8.552e-192,5.537e-252
265.7074,2.891e-189,,2.891e-189,5.537e-252
265.7077,1.651e-185,,1.651e-185,5.537e-252
265.7079,4.982e-183,,4.982e-183,5.538e-252
265.7082,2.400e-179,,2.400e-179,5.538e-252
265.7085,1.044e-175,,1.044e-175,5.538e-252
265.7087,2.629e-173,,2.629e-173,5.538e-252
265.709,9.648e-170,,9.648e-170,5.538e-252
265.7092,2.169e-167,,2.169e-167,5.538e-252
265.7095,6.717e-164,,6.717e-164,5.538e-252
265.7098,1.878e-160,,1.878e-160,5.538e-252
265.71,3.523e-158,,3.523e-158,5.538e-252
265.7103,8.312e-155,,8.312e-155,5.538e-252
265.7105,1.392e-152,,1.392e-152,5.538e-252
265.7108,2.771e-149,,2.771e-149,5.538e-252
265.7111,4.982e-146,,4.982e-146,5.538e-252
265.7113,6.960e-144,,6.960e-144,5.538e-252
265.7116,1.056e-140,,1.056e-140,5.538e-252
265.7118,1.317e-138,,1.317e-138,5.538e-252
265.7121,1.685e-135,,1.685e-135,5.538e-252
265.7124,1.947e-132,,1.947e-132,5.538e-252
265.7126,2.026e-130,,2.026e-130,5.538e-252
265.7129,1.976e-127,,1.976e-127,5.538e-252
265.7131,1.836e-125,,1.836e-125,5.538e-252
265.7134,1.510e-122,,1.510e-122,5.538e-252
265.7137,1.122e-119,,1.122e-119,5.538e-252
265.7139,8.697e-118,,8.697e-118,5.538e-252
265.7142,5.451e-115,,5.451e-115,5.538e-252
265.7145,3.086e-112,,3.086e-112,5.538e-252
265.7147,1.995e-110,,1.995e-110,5.538e-252
265.715,9.529e-108,,9.529e-108,5.538e-252
265.7152,5.501e-106,,5.501e-106,5.538e-252
265.7155,2.217e-103,,2.217e-103,5.538e-252
265.7158,8.067e-101,,8.067e-101,5.538e-252
265.716,3.885e-99,,3.885e-99,5.538e-252
265.7163,1.193e-96,,1.193e-96,5.538e-252
265.7165,5.130e-95,,5.130e-95,5.538e-252
265.7168,1.329e-92,,1.329e-92,5.538e-252
265.7171,3.108e-90,,3.108e-90,5.538e-252
265.7173,1.115e-88,,1.115e-88,5.538e-252
265.7176,2.201e-86,,2.201e-86,5.538e-252
265.7178,7.050e-85,,7.050e-85,5.538e-252
265.7181,1.174e-82,,1.174e-82,5.538e-252
265.7184,1.765e-80,,1.765e-80,5.539e-252
265.7186,4.717e-79,,4.717e-79,5.539e-252
265.7189,5.985e-77,,5.985e-77,5.539e-252
265.7191,1.428e-75,,1.428e-75,5.539e-252
265.7194,1.529e-73,,1.529e-73,5.539e-252
265.7197,1.478e-71,,1.478e-71,5.539e-252
265.7199,2.941e-70,,2.941e-70,5.539e-252
265.7202,2.399e-68,,2.399e-68,5.539e-252
265.7204,4.264e-67,,4.264e-67,5.539e-252
265.7207,2.934e-65,,2.934e-65,5.539e-252
265.721,1.823e-63,,1.823e-63,5.539e-252
265.7212,2.703e-62,,2.703e-62,5.539e-252
265.7215,1.417e-60,,1.417e-60,5.539e-252
265.7217,1.876e-59,,1.876e-59,5.539e-252
265.722,8.301e-58,,8.301e-58,5.539e-252
265.7223,3.316e-56,,3.316e-56,5.539e-252
265.7225,3.662e-55,,3.662e-55,5.539e-252
265.7228,1.234e-53,,1.234e-53,5.539e-252
265.723,1.217e-52,,1.217e-52,5.539e-252
265.7233,3.462e-51,,3.462e-51,5.539e-252
265.7236,8.890e-50,,8.890e-50,5.539e-252
265.7238,7.313e-49,,7.313e-49,5.539e-252
265.7241,1.585e-47,,1.585e-47,5.539e-252
265.7243,1.164e-46,,1.164e-46,5.539e-252
265.7246,2.128e-45,,2.128e-45,5.539e-252
265.7249,3.513e-44,,3.513e-44,5.539e-252
265.7251,2.152e-43,,2.152e-43,5.539e-252
265.7254,2.998e-42,,2.998e-42,5.539e-252
265.7256,1.640e-41,,1.640e-41,5.539e-252
265.7259,1.928e-40,,1.928e-40,5.539e-252
265.7262,2.046e-39,,2.046e-39,5.539e-252
265.7264,9.336e-39,,9.336e-39,5.539e-252
265.7267,8.361e-38,,8.361e-38,5.539e-252
265.7269,3.407e-37,,3.407e-37,5.539e-252
265.7272,2.574e-36,,2.574e-36,5.539e-252
265.7275,1.756e-35,,1.756e-35,5.539e-252
265.7277,5.970e-35,,5.970e-35,5.539e-252
265.728,3.437e-34,,3.437e-34,5.539e-252
265.7282,1.043e-33,,1.043e-33,5.539e-252
265.7285,5.066e-33,,5.066e-33,5.539e-252
265.7288,2.222e-32,,2.222e-32,5.540e-252
265.729,5.626e-32,,5.626e-32,5.540e-252
265.7293,2.082e-31,,2.082e-31,5.540e-252
265.7295,4.707e-31,,4.707e-31,5.540e-252
265.7298,1.470e-30,,1.470e-30,5.540e-252
265.7301,4.144e-30,,4.144e-30,5.540e-252
265.7303,7.816e-30,,7.816e-30,5.540e-252
265.7306,1.859e-29,,1.859e-29,5.540e-252
265.7308,3.131e-29,,3.131e-29,5.540e-252
265.7311,6.285e-29,,6.285e-29,5.540e-252
265.7314,1.139e-28,,1.139e-28,5.540e-252
265.7316,1.600e-28,,1.600e-28,5.540e-252
265.7319,2.447e-28,,2.447e-28,5.540e-252
265.7321,3.070e-28,,3.070e-28,5.540e-252
265.7324,3.961e-28,,3.961e-28,5.540e-252
265.7327,4.616e-28,,4.616e-28,5.540e-252
265.7329,4.830e-28,,4.830e-28,5.540e-252
265.7332,4.748e-28,,4.748e-28,5.540e-252
265.7334,4.436e-28,,4.436e-28,5.540e-252
265.7337,3.680e-28,,3.680e-28,5.540e-252
265.734,2.757e-28,,2.757e-28,5.540e-252
265.7342,2.148e-28,,2.148e-28,5.540e-252
265.7345,1.358e-28,,1.358e-28,5.540e-252
265.7347,9.450e-29,,9.450e-29,5.540e-252
265.735,5.039e-29,,5.039e-29,5.540e-252
265.7353,2.427e-29,,2.427e-29,5.540e-252
265.7355,1.409e-29,,1.409e-29,5.540e-252
265.7358,5.724e-30,,5.724e-30,5.540e-252
265.736,2.967e-30,,2.967e-30,5.540e-252
265.7363,1.017e-30,,1.017e-30,5.540e-252
265.7366,3.148e-31,,3.148e-31,5.540e-252
265.7368,1.361e-31,,1.361e-31,5.540e-252
265.7371,3.556e-32,,3.556e-32,5.540e-252
265.7373,1.373e-32,,1.373e-32,5.540e-252
265.7376,3.026e-33,,3.026e-33,5.540e-252
265.7379,6.021e-34,,6.021e-34,5.540e-252
265.7381,1.939e-34,,1.939e-34,5.540e-252
265.7384,3.256e-35,,3.256e-35,5.540e-252
265.7386,9.365e-36,,9.365e-36,5.540e-252
265.7389,1.327e-36,,1.327e-36,5.540e-252
265.7392,1.697e-37,,1.697e-37,5.541e-252
265.7394,4.072e-38,,4.072e-38,5.541e-252
265.7397,4.395e-39,,4.395e-39,5.541e-252
265.7399,9.415e-40,,9.415e-40,5.541e-252
265.7402,8.575e-41,,8.575e-41,5.541e-252
265.7405,7.052e-42,,7.052e-42,5.541e-252
265.7407,1.260e-42,,1.260e-42,5.541e-252
265.741,8.744e-44,,8.744e-44,5.541e-252
265.7412,1.395e-44,,1.395e-44,5.541e-252
265.7415,8.168e-46,,8.168e-46,5.541e-252
265.7418,4.319e-47,,4.319e-47,5.541e-252
265.742,5.748e-48,,5.748e-48,5.541e-252
265.7423,2.564e-49,,2.564e-49,5.541e-252
265.7425,3.048e-50,,3.048e-50,5.541e-252
265.7428,1.147e-51,,1.147e-51,5.541e-252
265.7431,3.898e-53,,3.898e-53,5.541e-252
265.7433,3.865e-54,,3.865e-54,5.541e-252
265.7436,1.108e-55,,1.108e-55,5.541e-252
265.7438,9.812e-57,,9.812e-57,5.541e-252
265.7441,2.374e-58,,2.374e-58,5.541e-252
265.7444,5.187e-60,,5.187e-60,5.541e-252
265.7446,3.830e-61,,3.830e-61,5.541e-252
265.7449,7.061e-63,,7.061e-63,5.541e-252
265.7451,4.656e-64,,4.656e-64,5.541e-252
265.7454,7.242e-66,,7.242e-66,5.541e-252
265.7457,1.017e-67,,1.017e-67,5.541e-252
265.7459,5.595e-69,,5.595e-69,5.541e-252
265.7462,6.631e-71,,6.631e-71,5.541e-252
265.7464,3.257e-72,,3.257e-72,5.541e-252
265.7467,3.256e-74,,3.256e-74,5.541e-252
265.747,2.940e-76,,2.940e-76,5.541e-252
265.7472,1.205e-77,,1.205e-77,5.541e-252
265.7475,9.177e-80,,9.177e-80,5.541e-252
265.7477,3.357e-81,,3.357e-81,5.541e-252
265.748,2.158e-83,,2.158e-83,5.541e-252
265.7483,1.253e-85,,1.253e-85,5.541e-252
265.7485,3.823e-87,,3.823e-87,5.541e-252
265.7488,1.872e-89,,1.872e-89,5.541e-252
265.749,5.102e-91,,5.102e-91,5.541e-252
265.7493,2.108e-93,,2.108e-93,5.541e-252
265.7496,7.867e-96,,7.867e-96,5.542e-252
265.7498,1.788e-97,,1.788e-97,5.542e-252
265.7501,5.630e-100,,5.630e-100,5.542e-252
265.7504,1.601e-102,,1.601e-102,5.542e-252
265.7506,3.035e-104,,3.035e-104,5.542e-252
265.7509,7.281e-107,,7.281e-107,5.542e-252
