Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
390.669,6.005e+0,6.005e+0,3.548e-17,4.620e-29
390.674,2.743e+0,2.743e+0,3.546e-17,4.624e-29
390.679,1.213e+0,1.213e+0,3.545e-17,4.628e-29
390.684,5.189e-1,5.189e-1,3.544e-17,4.631e-29
390.689,2.148e-1,2.148e-1,3.543e-17,4.635e-29
390.694,8.609e-2,8.609e-2,3.542e-17,4.638e-29
390.699,3.338e-2,3.338e-2,3.541e-17,4.642e-29
390.704,1.253e-2,1.253e-2,3.540e-17,4.646e-29
390.709,4.549e-3,4.549e-3,3.539e-17,4.649e-29
390.714,1.599e-3,1.599e-3,3.538e-17,4.653e-29
390.719,5.438e-4,5.438e-4,3.537e-17,4.657e-29
390.724,1.790e-4,1.790e-4,3.536e-17,4.660e-29
390.729,5.701e-5,5.701e-5,3.535e-17,4.664e-29
390.734,1.758e-5,1.758e-5,3.534e-17,4.668e-29
390.739,5.243e-6,5.243e-6,3.533e-17,4.671e-29
390.744,1.514e-6,1.514e-6,3.532e-17,4.675e-29
390.749,4.229e-7,4.229e-7,3.530e-17,4.679e-29
390.754,1.143e-7,1.143e-7,3.529e-17,4.682e-29
390.759,2.992e-8,2.992e-8,3.528e-17,4.686e-29
390.764,7.576e-9,7.576e-9,3.527e-17,4.690e-29
390.769,1.857e-9,1.857e-9,3.526e-17,4.693e-29
390.774,4.403e-10,4.403e-10,3.525e-17,4.697e-29
390.779,1.010e-10,1.010e-10,3.524e-17,4.700e-29
390.784,2.244e-11,2.244e-11,3.523e-17,4.704e-29
390.789,4.824e-12,4.824e-12,3.522e-17,4.708e-29
390.794,1.003e-12,1.003e-12,3.521e-17,4.711e-29
390.799,2.020e-13,2.020e-13,3.520e-17,4.715e-29
390.804,3.935e-14,3.935e-14,3.519e-17,4.719e-29
390.809,7.419e-15,7.419e-15,3.518e-17,4.722e-29
390.814,1.354e-15,1.354e-15,3.517e-17,4.726e-29
392.181,5.723e-29,1.350e-15,3.225e-17,5.723e-29
392.186,3.167e-28,1.350e-15,3.224e-17,3.167e-28
392.191,1.697e-27,1.350e-15,3.223e-17,1.697e-27
392.196,8.798e-27,1.350e-15,3.222e-17,8.798e-27
392.201,4.417e-26,1.350e-15,3.221e-17,4.417e-26
392.206,2.147e-25,1.350e-15,3.220e-17,2.147e-25
392.211,1.010e-24,1.350e-15,3.219e-17,1.010e-24
392.216,4.599e-24,1.350e-15,3.218e-17,4.599e-24
392.221,2.028e-23,1.350e-15,3.217e-17,2.028e-23
392.226,8.655e-23,1.350e-15,3.216e-17,8.655e-23
392.231,3.576e-22,1.350e-15,3.215e-17,3.576e-22
392.236,1.430e-21,1.350e-15,3.214e-17,1.430e-21
392.241,5.538e-21,1.350e-15,3.212e-17,5.538e-21
392.246,2.076e-20,1.350e-15,3.211e-17,2.076e-20
392.251,7.533e-20,1.349e-15,3.210e-17,7.533e-20
392.256,2.646e-19,1.349e-15,3.209e-17,2.646e-19
392.261,8.997e-19,1.349e-15,3.208e-17,8.997e-19
392.266,2.962e-18,1.349e-15,3.207e-17,2.962e-18
392.271,9.438e-18,1.349e-15,3.206e-17,9.438e-18
392.276,2.912e-17,1.349e-15,3.205e-17,2.912e-17
392.281,8.695e-17,1.349e-15,3.204e-17,8.695e-17
392.286,2.514e-16,1.349e-15,3.203e-17,2.514e-16
392.291,7.035e-16,1.349e-15,3.202e-17,7.035e-16
392.296,1.906e-15,1.349e-15,3.201e-17,1.906e-15
392.301,4.999e-15,1.349e-15,3.200e-17,4.999e-15
392.306,1.269e-14,1.349e-15,3.199e-17,1.269e-14
392.311,3.119e-14,1.349e-15,3.198e-17,3.119e-14
392.316,7.421e-14,1.349e-15,3.196e-17,7.421e-14
392.321,1.709e-13,1.349e-15,3.195e-17,1.709e-13
392.326,3.811e-13,1.349e-15,3.194e-17,3.811e-13
392.331,8.227e-13,1.349e-15,3.193e-17,8.227e-13
392.336,1.719e-12,1.349e-15,3.192e-17,1.719e-12
392.341,3.477e-12,1.349e-15,3.191e-17,3.477e-12
392.346,6.809e-12,1.349e-15,3.190e-17,6.809e-12
392.351,1.291e-11,1.349e-15,3.189e-17,1.291e-11
392.356,2.369e-11,1.349e-15,3.188e-17,2.369e-11
392.361,4.208e-11,1.349e-15,3.187e-17,4.208e-11
392.366,7.236e-11,1.349e-15,3.186e-17,7.236e-11
392.371,1.205e-10,1.349e-15,3.185e-17,1.205e-10
392.376,1.941e-10,1.349e-15,3.184e-17,1.941e-10
392.381,3.029e-10,1.349e-15,3.183e-17,3.029e-10
392.386,4.574e-10,1.349e-15,3.182e-17,4.574e-10
392.391,6.688e-10,1.349e-15,3.180e-17,6.688e-10
392.396,9.466e-10,1.349e-15,3.179e-17,9.466e-10
392.401,1.297e-9,1.349e-15,3.178e-17,1.297e-9
392.406,1.720e-9,1.349e-15,3.177e-17,1.720e-9
392.411,2.209e-9,1.349e-15,3.176e-17,2.209e-9
392.416,2.745e-9,1.349e-15,3.175e-17,2.745e-9
392.421,3.304e-9,1.349e-15,3.174e-17,3.304e-9
392.426,3.848e-9,1.349e-15,3.173e-17,3.848e-9
392.431,4.339e-9,1.349e-15,3.172e-17,4.339e-9
392.436,4.737e-9,1.349e-15,3.171e-17,4.737e-9
392.441,5.005e-9,1.349e-15,3.170e-17,5.005e-9
392.446,5.121e-9,1.349e-15,3.169e-17,5.121e-9
392.451,5.071e-9,1.349e-15,3.168e-17,5.071e-9
392.456,4.861e-9,1.349e-15,3.167e-17,4.861e-9
392.461,4.512e-9,1.349e-15,3.166e-17,4.512e-9
392.466,4.053e-9,1.349e-15,3.165e-17,4.053e-9
392.471,3.525e-9,1.349e-15,3.163e-17,3.525e-9
392.476,2.968e-9,1.349e-15,3.162e-17,2.968e-9
392.481,2.419e-9,1.349e-15,3.161e-17,2.419e-9
392.486,1.909e-9,1.349e-15,3.160e-17,1.909e-9
392.491,1.458e-9,1.349e-15,3.159e-17,1.458e-9
392.496,1.078e-9,1.349e-15,3.158e-17,1.078e-9
392.501,7.715e-10,1.349e-15,3.157e-17,7.715e-10
392.506,5.346e-10,1.349e-15,3.156e-17,5.346e-10
392.511,3.586e-10,1.349e-15,3.155e-17,3.586e-10
392.516,2.329e-10,1.349e-15,3.154e-17,2.329e-10
392.521,1.464e-10,1.349e-15,3.153e-17,1.464e-10
392.526,8.907e-11,1.349e-15,3.152e-17,8.907e-11
392.53,5.848e-11,1.349e-15,3.151e-17,5.848e-11
392.535,3.357e-11,1.349e-15,3.150e-17,3.357e-11
392.54,1.865e-11,1.349e-15,3.149e-17,1.865e-11
392.545,1.003e-11,1.349e-15,3.148e-17,1.003e-11
392.55,5.224e-12,1.349e-15,3.147e-17,5.224e-12
392.555,2.634e-12,1.349e-15,3.146e-17,2.634e-12
392.56,1.285e-12,1.349e-15,3.144e-17,1.285e-12
392.565,6.071e-13,1.349e-15,3.143e-17,6.071e-13
392.57,2.776e-13,1.349e-15,3.142e-17,2.776e-13
392.575,1.229e-13,1.349e-15,3.141e-17,1.229e-13
392.58,5.267e-14,1.349e-15,3.140e-17,5.267e-14
392.585,2.185e-14,1.349e-15,3.139e-17,2.185e-14
392.59,8.777e-15,1.349e-15,3.138e-17,8.777e-15
392.595,3.412e-15,1.349e-15,3.137e-17,3.412e-15
392.6,1.284e-15,1.349e-15,3.136e-17,1.284e-15
392.605,4.679e-16,1.349e-15,3.135e-17,4.679e-16
392.61,1.650e-16,1.348e-15,3.134e-17,1.650e-16
392.615,5.635e-17,1.348e-15,3.133e-17,5.635e-17
392.62,1.863e-17,1.348e-15,3.132e-17,1.863e-17
392.625,5.960e-18,1.348e-15,3.131e-17,5.960e-18
392.63,1.846e-18,1.348e-15,3.130e-17,1.846e-18
392.635,5.536e-19,1.348e-15,3.128e-17,5.536e-19
392.64,1.607e-19,1.348e-15,3.127e-17,1.607e-19
392.645,4.516e-20,1.348e-15,3.126e-17,4.516e-20
392.65,1.228e-20,1.348e-15,3.125e-17,1.228e-20
392.655,3.235e-21,1.348e-15,3.124e-17,3.235e-21
392.66,8.247e-22,1.348e-15,3.123e-17,8.247e-22
392.665,2.035e-22,1.348e-15,3.122e-17,2.035e-22
392.67,4.863e-23,1.348e-15,3.121e-17,4.863e-23
392.675,1.125e-23,1.348e-15,3.120e-17,1.125e-23
392.68,2.518e-24,1.348e-15,3.119e-17,2.518e-24
392.685,5.457e-25,1.348e-15,3.118e-17,5.457e-25
392.69,1.145e-25,1.348e-15,3.117e-17,1.145e-25
392.695,2.326e-26,1.348e-15,3.116e-17,2.326e-26
392.7,4.573e-27,1.348e-15,3.115e-17,4.573e-27
392.705,8.703e-28,1.348e-15,3.114e-17,8.703e-28
392.71,1.604e-28,1.348e-15,3.113e-17,1.604e-28
406.261,1.797e-32,1.310e-15,2.242e-18,1.797e-32
406.266,9.462e-32,1.310e-15,2.231e-18,9.462e-32
406.271,4.832e-31,1.310e-15,2.221e-18,4.832e-31
406.276,2.394e-30,1.310e-15,2.210e-18,2.394e-30
406.281,1.151e-29,1.310e-15,2.199e-18,1.151e-29
406.286,5.369e-29,1.310e-15,2.189e-18,5.369e-29
406.291,2.429e-28,1.310e-15,2.178e-18,2.429e-28
406.296,1.066e-27,1.310e-15,2.167e-18,1.066e-27
406.301,4.543e-27,1.310e-15,2.157e-18,4.543e-27
406.306,1.877e-26,1.310e-15,2.146e-18,1.877e-26
406.311,7.526e-26,1.310e-15,2.135e-18,7.526e-26
406.316,2.928e-25,1.310e-15,2.125e-18,2.928e-25
406.321,1.105e-24,1.310e-15,2.114e-18,1.105e-24
406.326,4.045e-24,1.310e-15,2.104e-18,4.045e-24
406.331,1.437e-23,1.310e-15,2.093e-18,1.437e-23
406.336,4.953e-23,1.310e-15,2.082e-18,4.953e-23
406.341,1.656e-22,1.310e-15,2.072e-18,1.656e-22
406.346,5.372e-22,1.310e-15,2.061e-18,5.372e-22
406.351,1.691e-21,1.310e-15,2.050e-18,1.691e-21
406.356,5.163e-21,1.310e-15,2.040e-18,5.163e-21
406.361,1.530e-20,1.310e-15,2.029e-18,1.530e-20
406.366,4.397e-20,1.310e-15,2.018e-18,4.397e-20
406.371,1.226e-19,1.310e-15,2.008e-18,1.226e-19
406.376,3.318e-19,1.310e-15,1.997e-18,3.318e-19
406.381,8.708e-19,1.310e-15,1.986e-18,8.708e-19
406.386,2.218e-18,1.310e-15,1.976e-18,2.218e-18
406.391,5.480e-18,1.310e-15,1.965e-18,5.480e-18
406.396,1.314e-17,1.310e-15,1.954e-18,1.314e-17
406.401,3.055e-17,1.310e-15,1.944e-18,3.055e-17
406.406,6.894e-17,1.310e-15,1.933e-18,6.894e-17
406.411,1.509e-16,1.310e-15,1.922e-18,1.509e-16
406.416,3.206e-16,1.310e-15,1.912e-18,3.206e-16
406.421,6.606e-16,1.310e-15,1.901e-18,6.606e-16
406.426,1.321e-15,1.310e-15,1.890e-18,1.321e-15
406.431,2.562e-15,1.310e-15,1.880e-18,2.562e-15
406.436,4.821e-15,1.310e-15,1.869e-18,4.821e-15
406.441,8.803e-15,1.310e-15,1.858e-18,8.803e-15
406.446,1.559e-14,1.310e-15,1.848e-18,1.559e-14
406.451,2.680e-14,1.310e-15,1.837e-18,2.680e-14
406.456,4.469e-14,1.310e-15,1.826e-18,4.469e-14
406.461,7.229e-14,1.310e-15,1.816e-18,7.229e-14
406.466,1.135e-13,1.310e-15,1.805e-18,1.135e-13
406.471,1.728e-13,1.310e-15,1.794e-18,1.728e-13
406.475,2.367e-13,1.310e-15,1.786e-18,2.367e-13
406.48,3.413e-13,1.310e-15,1.775e-18,3.413e-13
406.485,4.775e-13,1.310e-15,1.765e-18,4.775e-13
406.49,6.481e-13,1.310e-15,1.754e-18,6.481e-13
406.495,8.535e-13,1.310e-15,1.743e-18,8.535e-13
406.5,1.090e-12,1.310e-15,1.733e-18,1.090e-12
406.505,1.352e-12,1.310e-15,1.722e-18,1.352e-12
406.51,1.626e-12,1.310e-15,1.711e-18,1.626e-12
406.515,1.897e-12,1.310e-15,1.701e-18,1.897e-12
406.52,2.147e-12,1.310e-15,1.690e-18,2.147e-12
406.525,2.359e-12,1.310e-15,1.679e-18,2.359e-12
406.53,2.513e-12,1.310e-15,1.669e-18,2.513e-12
406.535,2.598e-12,1.310e-15,1.658e-18,2.598e-12
406.54,2.606e-12,1.310e-15,1.647e-18,2.606e-12
406.545,2.536e-12,1.310e-15,1.637e-18,2.536e-12
406.55,2.395e-12,1.310e-15,1.626e-18,2.395e-12
406.555,2.193e-12,1.310e-15,1.615e-18,2.193e-12
406.56,1.949e-12,1.310e-15,1.605e-18,1.949e-12
406.565,1.681e-12,1.310e-15,1.594e-18,1.681e-12
406.57,1.406e-12,1.310e-15,1.583e-18,1.406e-12
406.575,1.141e-12,1.310e-15,1.573e-18,1.141e-12
406.58,8.985e-13,1.310e-15,1.562e-18,8.985e-13
406.585,6.864e-13,1.310e-15,1.551e-18,6.864e-13
406.59,5.088e-13,1.310e-15,1.541e-18,5.088e-13
406.595,3.659e-13,1.310e-15,1.530e-18,3.659e-13
406.6,2.552e-13,1.310e-15,1.520e-18,2.552e-13
406.605,1.728e-13,1.310e-15,1.509e-18,1.728e-13
406.61,1.135e-13,1.309e-15,1.498e-18,1.135e-13
406.615,7.229e-14,1.309e-15,1.488e-18,7.229e-14
406.62,4.469e-14,1.309e-15,1.477e-18,4.469e-14
406.625,2.680e-14,1.309e-15,1.466e-18,2.680e-14
406.63,1.559e-14,1.309e-15,1.456e-18,1.559e-14
406.635,8.803e-15,1.309e-15,1.445e-18,8.803e-15
406.64,4.821e-15,1.309e-15,1.434e-18,4.821e-15
406.645,2.562e-15,1.309e-15,1.424e-18,2.562e-15
406.65,1.321e-15,1.309e-15,1.413e-18,1.321e-15
406.655,6.606e-16,1.309e-15,1.402e-18,6.606e-16
406.66,3.206e-16,1.309e-15,1.392e-18,3.206e-16
406.665,1.509e-16,1.309e-15,1.381e-18,1.509e-16
406.67,6.894e-17,1.309e-15,1.370e-18,6.894e-17
406.675,3.055e-17,1.309e-15,1.360e-18,3.055e-17
406.68,1.314e-17,1.309e-15,1.349e-18,1.314e-17
406.685,5.480e-18,1.309e-15,1.338e-18,5.480e-18
406.69,2.218e-18,1.309e-15,1.328e-18,2.218e-18
406.695,8.708e-19,1.309e-15,1.317e-18,8.708e-19
406.7,3.318e-19,1.309e-15,1.306e-18,3.318e-19
406.705,1.226e-19,1.309e-15,1.296e-18,1.226e-19
406.71,4.397e-20,1.309e-15,1.285e-18,4.397e-20
406.715,1.530e-20,1.309e-15,1.274e-18,1.530e-20
406.72,5.163e-21,1.309e-15,1.264e-18,5.163e-21
406.725,1.691e-21,1.309e-15,1.253e-18,1.691e-21
406.73,5.372e-22,1.309e-15,1.242e-18,5.372e-22
406.735,1.656e-22,1.309e-15,1.232e-18,1.656e-22
406.74,4.953e-23,1.309e-15,1.221e-18,4.953e-23
406.745,1.437e-23,1.309e-15,1.210e-18,1.437e-23
406.75,4.045e-24,1.309e-15,1.200e-18,4.045e-24
406.755,1.105e-24,1.309e-15,1.189e-18,1.105e-24
406.76,2.928e-25,1.309e-15,1.178e-18,2.928e-25
406.765,7.526e-26,1.309e-15,1.168e-18,7.526e-26
406.77,1.877e-26,1.309e-15,1.157e-18,1.877e-26
406.775,4.543e-27,1.309e-15,1.147e-18,4.543e-27
406.78,1.066e-27,1.309e-15,1.136e-18,1.066e-27
406.785,2.429e-28,1.309e-15,1.125e-18,2.429e-28
406.79,5.369e-29,1.309e-15,1.115e-18,5.369e-29
406.795,1.151e-29,1.309e-15,1.104e-18,1.151e-29
406.8,2.394e-30,1.309e-15,1.093e-18,2.394e-30
406.805,4.832e-31,1.309e-15,1.083e-18,4.832e-31
406.81,9.462e-32,1.309e-15,1.072e-18,9.462e-32
407.269,9.358e-20,1.308e-15,9.358e-20,2.548e-31
407.274,4.856e-19,1.308e-15,4.856e-19,2.565e-31
407.279,2.446e-18,1.308e-15,2.446e-18,2.583e-31
407.284,1.195e-17,1.308e-15,1.195e-17,2.600e-31
407.289,5.666e-17,1.308e-15,5.666e-17,2.618e-31
407.294,2.607e-16,1.308e-15,2.607e-16,2.635e-31
407.299,1.164e-15,1.308e-15,1.164e-15,2.652e-31
407.304,5.042e-15,1.308e-15,5.042e-15,2.670e-31
407.309,2.119e-14,1.308e-15,2.119e-14,2.687e-31
407.314,8.645e-14,1.308e-15,8.645e-14,2.705e-31
407.319,3.422e-13,1.308e-15,3.422e-13,2.722e-31
407.324,1.314e-12,1.308e-15,1.314e-12,2.740e-31
407.329,4.897e-12,1.307e-15,4.897e-12,2.757e-31
407.334,1.771e-11,1.307e-15,1.771e-11,2.775e-31
407.339,6.214e-11,1.307e-15,6.214e-11,2.792e-31
407.344,2.116e-10,1.307e-15,2.116e-10,2.809e-31
407.349,6.991e-10,1.307e-15,6.991e-10,2.827e-31
407.354,2.241e-9,1.307e-15,2.241e-9,2.844e-31
407.359,6.972e-9,1.307e-15,6.972e-9,2.862e-31
407.364,2.105e-8,1.307e-15,2.105e-8,2.879e-31
407.369,6.165e-8,1.307e-15,6.165e-8,2.897e-31
407.374,1.752e-7,1.307e-15,1.752e-7,2.914e-31
407.379,4.832e-7,1.307e-15,4.832e-7,2.932e-31
407.384,1.293e-6,1.307e-15,1.293e-6,2.949e-31
407.389,3.358e-6,1.307e-15,3.358e-6,2.966e-31
407.394,8.462e-6,1.307e-15,8.462e-6,2.984e-31
407.399,2.069e-5,1.307e-15,2.069e-5,3.001e-31
407.403,4.140e-5,1.307e-15,4.140e-5,3.015e-31
407.408,9.589e-5,1.307e-15,9.589e-5,3.033e-31
407.413,2.155e-4,1.307e-15,2.155e-4,3.050e-31
407.418,4.699e-4,1.307e-15,4.699e-4,3.068e-31
407.423,9.945e-4,1.307e-15,9.945e-4,3.085e-31
407.428,2.042e-3,1.307e-15,2.042e-3,3.103e-31
407.433,4.069e-3,1.307e-15,4.069e-3,3.120e-31
407.438,7.866e-3,1.307e-15,7.866e-3,3.137e-31
407.443,1.476e-2,1.307e-15,1.476e-2,3.155e-31
407.448,2.686e-2,1.307e-15,2.686e-2,3.172e-31
407.453,4.745e-2,1.307e-15,4.745e-2,3.190e-31
407.458,8.134e-2,1.307e-15,8.134e-2,3.207e-31
407.463,1.353e-1,1.307e-15,1.353e-1,3.225e-31
407.468,2.183e-1,1.307e-15,2.183e-1,3.242e-31
407.473,3.419e-1,1.307e-15,3.419e-1,3.260e-31
407.478,5.196e-1,1.307e-15,5.196e-1,3.277e-31
407.483,7.661e-1,1.307e-15,7.661e-1,3.294e-31
407.488,1.096e+0,1.307e-15,1.096e+0,3.312e-31
407.493,1.522e+0,1.307e-15,1.522e+0,3.329e-31
407.498,2.050e+0,1.307e-15,2.050e+0,3.347e-31
407.503,2.680e+0,1.307e-15,2.680e+0,3.364e-31
407.508,3.400e+0,1.307e-15,3.400e+0,3.382e-31
407.513,4.185e+0,1.307e-15,4.185e+0,3.399e-31
407.518,4.998e+0,1.307e-15,4.998e+0,3.417e-31
407.523,5.792e+0,1.307e-15,5.792e+0,3.434e-31
407.528,6.514e+0,1.307e-15,6.514e+0,3.452e-31
407.533,7.108e+0,1.307e-15,7.108e+0,3.469e-31
407.538,7.527e+0,1.307e-15,7.527e+0,3.486e-31
407.543,7.733e+0,1.307e-15,7.733e+0,3.504e-31
407.548,7.710e+0,1.307e-15,7.710e+0,3.521e-31
407.553,7.459e+0,1.307e-15,7.459e+0,3.539e-31
407.558,7.002e+0,1.307e-15,7.002e+0,3.556e-31
407.563,6.378e+0,1.307e-15,6.378e+0,3.574e-31
407.568,5.637e+0,1.307e-15,5.637e+0,3.591e-31
407.573,4.835e+0,1.307e-15,4.835e+0,3.609e-31
407.578,4.024e+0,1.307e-15,4.024e+0,3.626e-31
407.583,3.250e+0,1.307e-15,3.250e+0,3.643e-31
407.588,2.546e+0,1.307e-15,2.546e+0,3.661e-31
407.593,1.936e+0,1.307e-15,1.936e+0,3.678e-31
407.598,1.429e+0,1.307e-15,1.429e+0,3.696e-31
407.603,1.023e+0,1.307e-15,1.023e+0,3.713e-31
407.608,7.106e-1,1.307e-15,7.106e-1,3.731e-31
407.613,4.790e-1,1.307e-15,4.790e-1,3.748e-31
407.618,3.133e-1,1.307e-15,3.133e-1,3.766e-31
407.623,1.989e-1,1.307e-15,1.989e-1,3.783e-31
407.628,1.225e-1,1.307e-15,1.225e-1,3.800e-31
407.633,7.320e-2,1.307e-15,7.320e-2,3.818e-31
407.638,4.245e-2,1.307e-15,4.245e-2,3.835e-31
407.643,2.389e-2,1.307e-15,2.389e-2,3.853e-31
407.648,1.304e-2,1.307e-15,1.304e-2,3.870e-31
407.653,6.911e-3,1.307e-15,6.911e-3,3.888e-31
407.658,3.553e-3,1.307e-15,3.553e-3,3.905e-31
407.663,1.773e-3,1.307e-15,1.773e-3,3.923e-31
407.668,8.581e-4,1.307e-15,8.581e-4,3.940e-31
407.673,4.031e-4,1.307e-15,4.031e-4,3.957e-31
407.678,1.837e-4,1.307e-15,1.837e-4,3.975e-31
407.683,8.125e-5,1.307e-15,8.125e-5,3.992e-31
407.688,3.487e-5,1.306e-15,3.487e-5,4.010e-31
407.693,1.452e-5,1.306e-15,1.452e-5,4.027e-31
407.698,5.868e-6,1.306e-15,5.868e-6,4.045e-31
407.703,2.301e-6,1.306e-15,2.301e-6,4.062e-31
407.708,8.755e-7,1.306e-15,8.755e-7,4.080e-31
407.713,3.232e-7,1.306e-15,3.232e-7,4.097e-31
407.718,1.158e-7,1.306e-15,1.158e-7,4.114e-31
407.723,4.025e-8,1.306e-15,4.025e-8,4.132e-31
407.728,1.358e-8,1.306e-15,1.358e-8,4.149e-31
407.733,4.444e-9,1.306e-15,4.444e-9,4.167e-31
407.738,1.411e-9,1.306e-15,1.411e-9,4.184e-31
407.743,4.350e-10,1.306e-15,4.350e-10,4.202e-31
407.748,1.301e-10,1.306e-15,1.301e-10,4.219e-31
407.753,3.775e-11,1.306e-15,3.775e-11,4.237e-31
407.758,1.063e-11,1.306e-15,1.063e-11,4.254e-31
407.763,2.904e-12,1.306e-15,2.904e-12,4.271e-31
407.768,7.699e-13,1.306e-15,7.699e-13,4.289e-31
407.773,1.981e-13,1.306e-15,1.981e-13,4.306e-31
407.778,4.944e-14,1.306e-15,4.944e-14,4.324e-31
407.783,1.198e-14,1.306e-15,1.198e-14,4.341e-31
407.788,2.815e-15,1.306e-15,2.815e-15,4.359e-31
407.793,6.420e-16,1.306e-15,6.420e-16,4.376e-31
407.798,1.421e-16,1.306e-15,1.421e-16,4.394e-31
407.803,3.051e-17,1.306e-15,3.051e-17,4.411e-31
407.808,6.358e-18,1.306e-15,6.358e-18,4.429e-31
407.813,1.286e-18,1.306e-15,1.286e-18,4.446e-31
407.818,2.522e-19,1.306e-15,2.522e-19,4.463e-31
409.963,1.195e-30,1.300e-15,4.248e-18,1.195e-30
409.968,6.177e-30,1.300e-15,4.257e-18,6.177e-30
409.973,3.100e-29,1.300e-15,4.267e-18,3.100e-29
409.978,1.510e-28,1.300e-15,4.276e-18,1.510e-28
409.983,7.143e-28,1.300e-15,4.285e-18,7.143e-28
409.988,3.279e-27,1.300e-15,4.295e-18,3.279e-27
409.993,1.462e-26,1.300e-15,4.304e-18,1.462e-26
409.998,6.323e-26,1.300e-15,4.313e-18,6.323e-26
410.003,2.655e-25,1.300e-15,4.323e-18,2.655e-25
410.008,1.082e-24,1.300e-15,4.332e-18,1.082e-24
410.013,4.283e-24,1.300e-15,4.341e-18,4.283e-24
410.018,1.645e-23,1.300e-15,4.351e-18,1.645e-23
410.023,6.135e-23,1.300e-15,4.360e-18,6.135e-23
410.028,2.221e-22,1.300e-15,4.369e-18,2.221e-22
410.033,7.803e-22,1.300e-15,4.379e-18,7.803e-22
410.038,2.662e-21,1.300e-15,4.388e-18,2.662e-21
410.043,8.813e-21,1.300e-15,4.397e-18,8.813e-21
410.048,2.833e-20,1.300e-15,4.406e-18,2.833e-20
410.053,8.838e-20,1.300e-15,4.416e-18,8.838e-20
410.058,2.677e-19,1.300e-15,4.425e-18,2.677e-19
410.063,7.870e-19,1.300e-15,4.434e-18,7.870e-19
410.068,2.246e-18,1.300e-15,4.444e-18,2.246e-18
410.073,6.223e-18,1.300e-15,4.453e-18,6.223e-18
410.078,1.674e-17,1.300e-15,4.462e-18,1.674e-17
410.083,4.369e-17,1.300e-15,4.472e-18,4.369e-17
410.088,1.107e-16,1.300e-15,4.481e-18,1.107e-16
410.093,2.724e-16,1.300e-15,4.490e-18,2.724e-16
410.098,6.505e-16,1.300e-15,4.500e-18,6.505e-16
410.103,1.508e-15,1.300e-15,4.509e-18,1.508e-15
410.108,3.393e-15,1.300e-15,4.518e-18,3.393e-15
410.113,7.412e-15,1.300e-15,4.528e-18,7.412e-15
410.118,1.572e-14,1.300e-15,4.537e-18,1.572e-14
410.123,3.235e-14,1.300e-15,4.546e-18,3.235e-14
410.128,6.464e-14,1.300e-15,4.556e-18,6.464e-14
410.133,1.254e-13,1.300e-15,4.565e-18,1.254e-13
410.138,2.361e-13,1.300e-15,4.574e-18,2.361e-13
410.143,4.315e-13,1.300e-15,4.583e-18,4.315e-13
410.148,7.656e-13,1.300e-15,4.593e-18,7.656e-13
410.153,1.319e-12,1.300e-15,4.602e-18,1.319e-12
410.158,2.205e-12,1.300e-15,4.611e-18,2.205e-12
410.163,3.578e-12,1.300e-15,4.621e-18,3.578e-12
410.168,5.637e-12,1.300e-15,4.630e-18,5.637e-12
410.173,8.621e-12,1.300e-15,4.639e-18,8.621e-12
410.178,1.280e-11,1.300e-15,4.649e-18,1.280e-11
410.183,1.844e-11,1.300e-15,4.658e-18,1.844e-11
410.188,2.580e-11,1.300e-15,4.667e-18,2.580e-11
410.192,3.304e-11,1.300e-15,4.675e-18,3.304e-11
410.197,4.381e-11,1.299e-15,4.684e-18,4.381e-11
410.202,5.640e-11,1.299e-15,4.693e-18,5.640e-11
410.207,7.047e-11,1.299e-15,4.703e-18,7.047e-11
410.212,8.549e-11,1.299e-15,4.712e-18,8.549e-11
410.217,1.007e-10,1.299e-15,4.721e-18,1.007e-10
410.222,1.151e-10,1.299e-15,4.731e-18,1.151e-10
410.227,1.277e-10,1.299e-15,4.740e-18,1.277e-10
410.232,1.375e-10,1.299e-15,4.749e-18,1.375e-10
410.237,1.438e-10,1.299e-15,4.759e-18,1.438e-10
410.242,1.459e-10,1.299e-15,4.768e-18,1.459e-10
410.247,1.438e-10,1.299e-15,4.777e-18,1.438e-10
410.252,1.375e-10,1.299e-15,4.787e-18,1.375e-10
410.257,1.277e-10,1.299e-15,4.796e-18,1.277e-10
410.262,1.151e-10,1.299e-15,4.805e-18,1.151e-10
410.267,1.007e-10,1.299e-15,4.814e-18,1.007e-10
410.272,8.549e-11,1.299e-15,4.824e-18,8.549e-11
410.277,7.047e-11,1.299e-15,4.833e-18,7.047e-11
410.282,5.640e-11,1.299e-15,4.842e-18,5.640e-11
410.287,4.381e-11,1.299e-15,4.852e-18,4.381e-11
410.292,3.304e-11,1.299e-15,4.861e-18,3.304e-11
410.297,2.418e-11,1.299e-15,4.870e-18,2.418e-11
410.302,1.719e-11,1.299e-15,4.880e-18,1.719e-11
410.307,1.185e-11,1.299e-15,4.889e-18,1.185e-11
410.312,7.938e-12,1.299e-15,4.898e-18,7.938e-12
410.317,5.160e-12,1.299e-15,4.908e-18,5.160e-12
410.322,3.256e-12,1.299e-15,4.917e-18,3.256e-12
410.327,1.994e-12,1.299e-15,4.926e-18,1.994e-12
410.332,1.186e-12,1.299e-15,4.936e-18,1.186e-12
410.337,6.843e-13,1.299e-15,4.945e-18,6.843e-13
