Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
232.993,7.059e-6,1.114e-93,7.059e-6,5.238e-138
232.995,7.898e-7,1.114e-93,7.898e-7,5.239e-138
232.997,7.741e-8,1.114e-93,7.741e-8,5.239e-138
232.998,2.306e-8,1.114e-93,2.306e-8,5.240e-138
233,1.853e-9,1.114e-93,1.853e-9,5.240e-138
233.002,1.304e-10,1.114e-93,1.304e-10,5.241e-138
233.003,3.293e-11,1.114e-93,3.293e-11,5.241e-138
233.005,1.900e-12,1.114e-93,1.900e-12,5.242e-138
233.007,9.598e-14,1.114e-93,9.598e-14,5.243e-138
233.008,2.053e-14,1.114e-93,2.053e-14,5.243e-138
233.01,8.502e-16,1.114e-93,8.502e-16,5.244e-138
233.012,3.084e-17,1.114e-93,3.084e-17,5.244e-138
233.013,5.588e-18,1.114e-93,5.588e-18,5.245e-138
233.015,1.661e-19,1.115e-93,1.661e-19,5.246e-138
233.017,4.324e-21,1.115e-93,4.324e-21,5.246e-138
233.018,6.638e-22,1.115e-93,6.638e-22,5.247e-138
233.02,1.416e-23,1.115e-93,1.416e-23,5.247e-138
233.022,2.646e-25,1.115e-93,2.646e-25,5.248e-138
233.023,3.441e-26,1.115e-93,3.441e-26,5.248e-138
233.025,5.270e-28,1.115e-93,5.270e-28,5.249e-138
233.027,7.067e-30,1.115e-93,7.067e-30,5.250e-138
233.028,7.787e-31,1.115e-93,7.787e-31,5.250e-138
233.03,8.558e-33,1.115e-93,8.558e-33,5.251e-138
233.032,8.237e-35,1.115e-93,8.237e-35,5.251e-138
233.033,7.689e-36,1.115e-93,7.689e-36,5.252e-138
233.035,6.065e-38,1.115e-93,6.065e-38,5.252e-138
233.037,4.190e-40,1.115e-93,4.190e-40,5.253e-138
233.038,3.314e-41,1.115e-93,3.314e-41,5.253e-138
233.04,1.876e-43,1.115e-93,1.876e-43,5.254e-138
233.042,9.301e-46,1.116e-93,9.301e-46,5.255e-138
233.043,6.232e-47,1.116e-93,6.232e-47,5.255e-138
233.045,2.532e-49,1.116e-93,2.532e-49,5.256e-138
233.047,9.011e-52,1.116e-93,9.011e-52,5.257e-138
233.048,5.114e-53,1.116e-93,5.114e-53,5.257e-138
233.05,1.492e-55,1.116e-93,1.492e-55,5.258e-138
233.052,3.810e-58,1.116e-93,3.810e-58,5.258e-138
233.053,1.832e-59,1.116e-93,1.832e-59,5.259e-138
233.055,3.834e-62,1.116e-93,3.834e-62,5.259e-138
233.057,7.029e-65,1.116e-93,7.029e-65,5.260e-138
233.058,2.863e-66,1.116e-93,2.863e-66,5.260e-138
233.06,4.302e-69,1.116e-93,4.302e-69,5.261e-138
233.062,5.660e-72,1.116e-93,5.660e-72,5.262e-138
233.063,1.953e-73,1.116e-93,1.953e-73,5.262e-138
233.065,2.106e-76,1.116e-93,2.106e-76,5.263e-138
233.067,1.989e-79,1.116e-93,1.989e-79,5.264e-138
233.068,5.815e-81,1.116e-93,5.815e-81,5.264e-138
233.07,4.500e-84,1.117e-93,4.500e-84,5.265e-138
233.072,3.050e-87,1.117e-93,3.050e-87,5.265e-138
233.073,7.555e-89,1.117e-93,7.555e-89,5.266e-138
233.075,4.196e-92,1.117e-93,4.196e-92,5.266e-138
233.077,2.041e-95,1.117e-93,2.041e-95,5.267e-138
233.078,4.283e-97,1.117e-93,4.283e-97,5.267e-138
233.08,1.708e-100,1.117e-93,1.708e-100,5.268e-138
233.082,5.962e-104,1.117e-93,5.962e-104,5.269e-138
233.083,1.060e-105,1.117e-93,1.060e-105,5.269e-138
233.085,3.032e-109,1.117e-93,3.032e-109,5.270e-138
233.087,7.599e-113,1.117e-93,7.599e-113,5.270e-138
233.088,1.144e-114,1.117e-93,1.144e-114,5.271e-138
239.386,7.456e-138,1.349e-93,2.135e-108,7.456e-138
239.388,2.444e-134,1.349e-93,2.136e-108,2.444e-134
239.39,7.069e-131,1.349e-93,2.137e-108,7.069e-131
239.391,3.626e-129,1.349e-93,2.137e-108,3.626e-129
239.393,8.687e-126,1.349e-93,2.138e-108,8.687e-126
239.395,1.836e-122,1.349e-93,2.138e-108,1.836e-122
239.396,8.050e-121,1.349e-93,2.139e-108,8.050e-121
239.398,1.409e-117,1.349e-93,2.139e-108,1.409e-117
239.4,2.176e-114,1.349e-93,2.140e-108,2.176e-114
239.401,8.155e-113,1.349e-93,2.140e-108,8.155e-113
239.403,1.043e-109,1.349e-93,2.141e-108,1.043e-109
239.405,1.177e-106,1.349e-93,2.142e-108,1.177e-106
239.406,3.771e-105,1.350e-93,2.142e-108,3.771e-105
239.408,3.524e-102,1.350e-93,2.143e-108,3.524e-102
239.41,2.905e-99,1.350e-93,2.143e-108,2.905e-99
239.411,7.957e-98,1.350e-93,2.144e-108,7.957e-98
239.413,5.434e-95,1.350e-93,2.144e-108,5.434e-95
239.415,3.273e-92,1.350e-93,2.145e-108,3.273e-92
239.416,7.663e-91,1.350e-93,2.145e-108,7.663e-91
239.418,3.824e-88,1.350e-93,2.146e-108,3.824e-88
239.42,1.683e-85,1.350e-93,2.147e-108,1.683e-85
239.421,3.368e-84,1.350e-93,2.147e-108,3.368e-84
239.423,1.228e-81,1.350e-93,2.148e-108,1.228e-81
239.425,3.949e-79,1.350e-93,2.149e-108,3.949e-79
239.426,6.756e-78,1.350e-93,2.149e-108,6.756e-78
239.428,1.800e-75,1.350e-93,2.150e-108,1.800e-75
239.43,4.230e-73,1.350e-93,2.150e-108,4.230e-73
239.431,6.185e-72,1.350e-93,2.151e-108,6.185e-72
239.433,1.204e-69,1.351e-93,2.151e-108,1.204e-69
239.435,2.067e-67,1.351e-93,2.152e-108,2.067e-67
239.436,2.584e-66,1.351e-93,2.152e-108,2.584e-66
239.438,3.676e-64,1.351e-93,2.153e-108,3.676e-64
239.44,4.612e-62,1.351e-93,2.154e-108,4.612e-62
239.441,4.928e-61,1.351e-93,2.154e-108,4.928e-61
239.443,5.122e-59,1.351e-93,2.155e-108,5.122e-59
239.445,4.695e-57,1.351e-93,2.155e-108,4.695e-57
239.446,4.289e-56,1.351e-93,2.156e-108,4.289e-56
239.448,3.257e-54,1.351e-93,2.156e-108,3.257e-54
239.45,2.182e-52,1.351e-93,2.157e-108,2.182e-52
239.451,1.703e-51,1.351e-93,2.157e-108,1.703e-51
239.453,9.452e-50,1.351e-93,2.158e-108,9.452e-50
239.455,4.626e-48,1.351e-93,2.159e-108,4.626e-48
239.456,3.088e-47,1.351e-93,2.159e-108,3.088e-47
239.458,1.252e-45,1.351e-93,2.160e-108,1.252e-45
239.46,4.478e-44,1.352e-93,2.160e-108,4.478e-44
239.461,2.555e-43,1.352e-93,2.161e-108,2.555e-43
239.463,7.568e-42,1.352e-93,2.161e-108,7.568e-42
239.465,1.978e-40,1.352e-93,2.162e-108,1.978e-40
239.466,9.645e-40,1.352e-93,2.162e-108,9.645e-40
239.468,2.088e-38,1.352e-93,2.163e-108,2.088e-38
239.47,3.987e-37,1.352e-93,2.164e-108,3.987e-37
239.471,1.662e-36,1.352e-93,2.164e-108,1.662e-36
239.473,2.629e-35,1.352e-93,2.165e-108,2.629e-35
239.475,3.668e-34,1.352e-93,2.165e-108,3.668e-34
239.476,1.307e-33,1.352e-93,2.166e-108,1.307e-33
239.478,1.511e-32,1.352e-93,2.166e-108,1.511e-32
239.48,1.540e-31,1.352e-93,2.167e-108,1.540e-31
239.481,4.691e-31,1.352e-93,2.167e-108,4.691e-31
239.483,3.962e-30,1.352e-93,2.168e-108,3.962e-30
239.485,2.951e-29,1.352e-93,2.169e-108,2.951e-29
239.486,7.685e-29,1.352e-93,2.169e-108,7.685e-29
239.488,4.742e-28,1.353e-93,2.170e-108,4.742e-28
239.49,2.581e-27,1.353e-93,2.171e-108,2.581e-27
239.491,5.745e-27,1.353e-93,2.171e-108,5.745e-27
239.493,2.590e-26,1.353e-93,2.172e-108,2.590e-26
239.495,1.030e-25,1.353e-93,2.172e-108,1.030e-25
239.496,1.960e-25,1.353e-93,2.173e-108,1.960e-25
239.498,6.458e-25,1.353e-93,2.173e-108,6.458e-25
239.5,1.877e-24,1.353e-93,2.174e-108,1.877e-24
239.501,3.052e-24,1.353e-93,2.174e-108,3.052e-24
239.503,7.348e-24,1.353e-93,2.175e-108,7.348e-24
239.505,1.560e-23,1.353e-93,2.176e-108,1.560e-23
239.506,2.169e-23,1.353e-93,2.176e-108,2.169e-23
239.508,3.816e-23,1.353e-93,2.177e-108,3.816e-23
239.51,5.920e-23,1.353e-93,2.177e-108,5.920e-23
239.511,7.035e-23,1.353e-93,2.178e-108,7.035e-23
239.513,9.043e-23,1.353e-93,2.178e-108,9.043e-23
239.515,1.025e-22,1.354e-93,2.179e-108,1.025e-22
239.516,1.041e-22,1.354e-93,2.179e-108,1.041e-22
239.518,9.781e-23,1.354e-93,2.180e-108,9.781e-23
239.52,8.102e-23,1.354e-93,2.181e-108,8.102e-23
239.521,7.035e-23,1.354e-93,2.181e-108,7.035e-23
239.523,4.828e-23,1.354e-93,2.182e-108,4.828e-23
239.525,2.922e-23,1.354e-93,2.182e-108,2.922e-23
239.526,2.169e-23,1.354e-93,2.183e-108,2.169e-23
239.528,1.088e-23,1.354e-93,2.183e-108,1.088e-23
239.53,4.811e-24,1.354e-93,2.184e-108,4.811e-24
239.531,3.052e-24,1.354e-93,2.184e-108,3.052e-24
239.533,1.118e-24,1.354e-93,2.185e-108,1.118e-24
239.535,3.614e-25,1.354e-93,2.186e-108,3.614e-25
239.536,1.960e-25,1.354e-93,2.186e-108,1.960e-25
239.538,5.248e-26,1.354e-93,2.187e-108,5.248e-26
239.54,1.239e-26,1.354e-93,2.187e-108,1.239e-26
239.541,5.745e-27,1.354e-93,2.188e-108,5.745e-27
239.543,1.124e-27,1.355e-93,2.189e-108,1.124e-27
239.545,1.939e-28,1.355e-93,2.189e-108,1.939e-28
239.546,7.685e-29,1.355e-93,2.190e-108,7.685e-29
239.548,1.098e-29,1.355e-93,2.190e-108,1.098e-29
239.549,3.962e-30,1.355e-93,2.191e-108,3.962e-30
239.551,4.691e-31,1.355e-93,2.191e-108,4.691e-31
239.553,4.900e-32,1.355e-93,2.192e-108,4.900e-32
239.554,1.511e-32,1.355e-93,2.192e-108,1.511e-32
239.556,1.307e-33,1.355e-93,2.193e-108,1.307e-33
239.558,9.975e-35,1.355e-93,2.194e-108,9.975e-35
239.559,2.629e-35,1.355e-93,2.194e-108,2.629e-35
239.561,1.662e-36,1.355e-93,2.195e-108,1.662e-36
239.563,9.268e-38,1.355e-93,2.195e-108,9.268e-38
239.564,2.088e-38,1.355e-93,2.196e-108,2.088e-38
239.566,9.645e-40,1.355e-93,2.196e-108,9.645e-40
239.568,3.930e-41,1.355e-93,2.197e-108,3.930e-41
239.569,7.568e-42,1.356e-93,2.197e-108,7.568e-42
239.571,2.555e-43,1.356e-93,2.198e-108,2.555e-43
239.573,7.606e-45,1.356e-93,2.199e-108,7.606e-45
239.574,1.252e-45,1.356e-93,2.199e-108,1.252e-45
239.576,3.088e-47,1.356e-93,2.200e-108,3.088e-47
239.578,6.718e-49,1.356e-93,2.200e-108,6.718e-49
239.579,9.452e-50,1.356e-93,2.201e-108,9.452e-50
239.581,1.703e-51,1.356e-93,2.201e-108,1.703e-51
239.583,2.708e-53,1.356e-93,2.202e-108,2.708e-53
239.584,3.257e-54,1.356e-93,2.202e-108,3.257e-54
239.586,4.289e-56,1.356e-93,2.203e-108,4.289e-56
239.588,4.982e-58,1.356e-93,2.204e-108,4.982e-58
239.589,5.122e-59,1.356e-93,2.204e-108,5.122e-59
239.591,4.928e-61,1.356e-93,2.205e-108,4.928e-61
239.593,4.183e-63,1.356e-93,2.205e-108,4.183e-63
239.594,3.676e-64,1.356e-93,2.206e-108,3.676e-64
239.596,2.584e-66,1.357e-93,2.206e-108,2.584e-66
239.598,1.603e-68,1.357e-93,2.207e-108,1.603e-68
239.599,1.204e-69,1.357e-93,2.207e-108,1.204e-69
239.601,6.185e-72,1.357e-93,2.208e-108,6.185e-72
239.603,2.803e-74,1.357e-93,2.209e-108,2.803e-74
239.604,1.800e-75,1.357e-93,2.209e-108,1.800e-75
239.606,6.756e-78,1.357e-93,2.210e-108,6.756e-78
239.608,2.237e-80,1.357e-93,2.211e-108,2.237e-80
239.609,1.228e-81,1.357e-93,2.211e-108,1.228e-81
239.611,3.368e-84,1.357e-93,2.212e-108,3.368e-84
239.613,8.149e-87,1.357e-93,2.212e-108,8.149e-87
239.614,3.824e-88,1.357e-93,2.213e-108,3.824e-88
239.616,7.663e-91,1.357e-93,2.213e-108,7.663e-91
239.618,1.355e-93,1.357e-93,2.214e-108,1.355e-93
239.619,5.434e-95,1.357e-93,2.214e-108,5.434e-95
239.621,7.957e-98,1.357e-93,2.215e-108,7.957e-98
239.623,1.028e-100,1.357e-93,2.216e-108,1.028e-100
239.624,3.524e-102,1.358e-93,2.216e-108,3.524e-102
239.626,3.771e-105,1.358e-93,2.217e-108,3.771e-105
239.628,3.559e-108,1.358e-93,2.217e-108,3.559e-108
239.629,1.043e-109,1.358e-93,2.218e-108,1.043e-109
239.631,8.155e-113,1.358e-93,2.218e-108,8.155e-113
239.633,5.624e-116,1.358e-93,2.219e-108,5.624e-116
239.634,1.409e-117,1.358e-93,2.219e-108,1.409e-117
239.636,8.050e-121,1.358e-93,2.220e-108,8.050e-121
239.638,4.056e-124,1.358e-93,2.221e-108,4.056e-124
239.639,8.687e-126,1.358e-93,2.221e-108,8.687e-126
239.641,3.626e-129,1.358e-93,2.222e-108,3.626e-129
239.643,1.335e-132,1.358e-93,2.222e-108,1.335e-132
239.644,2.444e-134,1.358e-93,2.223e-108,2.444e-134
244.826,3.980e-108,1.549e-93,3.980e-108,1.090e-134
244.828,9.143e-105,1.549e-93,9.143e-105,1.089e-134
244.829,4.190e-103,1.549e-93,4.190e-103,1.089e-134
244.831,8.040e-100,1.549e-93,8.040e-100,1.088e-134
244.833,1.368e-96,1.549e-93,1.368e-96,1.088e-134
244.834,5.397e-95,1.549e-93,5.397e-95,1.087e-134
244.836,7.673e-92,1.549e-93,7.673e-92,1.087e-134
244.838,9.674e-89,1.549e-93,9.674e-89,1.086e-134
244.839,3.284e-87,1.549e-93,3.284e-87,1.086e-134
244.841,3.459e-84,1.549e-93,3.459e-84,1.086e-134
244.843,3.231e-81,1.549e-93,3.231e-81,1.085e-134
244.844,9.441e-80,1.549e-93,9.441e-80,1.085e-134
244.846,7.366e-77,1.550e-93,7.366e-77,1.084e-134
244.848,5.097e-74,1.550e-93,5.097e-74,1.084e-134
244.849,1.282e-72,1.550e-93,1.282e-72,1.084e-134
244.851,7.410e-70,1.550e-93,7.410e-70,1.083e-134
244.853,3.799e-67,1.550e-93,3.799e-67,1.082e-134
244.854,8.223e-66,1.550e-93,8.223e-66,1.082e-134
244.856,3.521e-63,1.550e-93,3.521e-63,1.082e-134
244.858,1.337e-60,1.550e-93,1.337e-60,1.081e-134
244.859,2.492e-59,1.550e-93,2.492e-59,1.081e-134
244.861,7.905e-57,1.550e-93,7.905e-57,1.080e-134
244.863,2.224e-54,1.550e-93,2.224e-54,1.080e-134
244.864,3.567e-53,1.550e-93,3.567e-53,1.080e-134
244.866,8.383e-51,1.550e-93,8.383e-51,1.079e-134
244.868,1.747e-48,1.550e-93,1.747e-48,1.079e-134
244.869,2.412e-47,1.550e-93,2.412e-47,1.078e-134
244.871,4.199e-45,1.550e-93,4.199e-45,1.078e-134
244.873,6.485e-43,1.551e-93,6.485e-43,1.077e-134
244.874,7.704e-42,1.551e-93,7.704e-42,1.077e-134
244.876,9.937e-40,1.551e-93,9.937e-40,1.076e-134
244.878,1.137e-37,1.551e-93,1.137e-37,1.076e-134
244.879,1.162e-36,1.551e-93,1.162e-36,1.076e-134
244.881,1.111e-34,1.551e-93,1.111e-34,1.075e-134
244.883,9.414e-33,1.551e-93,9.414e-33,1.075e-134
244.884,8.286e-32,1.551e-93,8.286e-32,1.074e-134
244.886,5.866e-30,1.551e-93,5.866e-30,1.074e-134
244.888,3.683e-28,1.551e-93,3.683e-28,1.073e-134
244.889,2.790e-27,1.551e-93,2.790e-27,1.073e-134
244.891,1.463e-25,1.551e-93,1.463e-25,1.073e-134
244.893,6.806e-24,1.551e-93,6.806e-24,1.072e-134
244.894,4.438e-23,1.551e-93,4.438e-23,1.072e-134
244.896,1.724e-21,1.551e-93,1.724e-21,1.071e-134
244.898,5.942e-20,1.551e-93,5.942e-20,1.071e-134
244.899,3.334e-19,1.551e-93,3.334e-19,1.070e-134
244.901,9.598e-18,1.552e-93,9.598e-18,1.070e-134
244.903,2.450e-16,1.552e-93,2.450e-16,1.069e-134
244.904,1.184e-15,1.552e-93,1.184e-15,1.069e-134
244.906,2.524e-14,1.552e-93,2.524e-14,1.069e-134
244.908,4.774e-13,1.552e-93,4.774e-13,1.068e-134
244.909,1.985e-12,1.552e-93,1.985e-12,1.068e-134
244.911,3.136e-11,1.552e-93,3.136e-11,1.067e-134
244.913,4.395e-10,1.552e-93,4.395e-10,1.067e-134
244.914,1.573e-9,1.552e-93,1.573e-9,1.067e-134
244.916,1.841e-8,1.552e-93,1.841e-8,1.066e-134
244.918,1.912e-7,1.552e-93,1.912e-7,1.065e-134
244.919,5.891e-7,1.552e-93,5.891e-7,1.065e-134
244.921,5.111e-6,1.552e-93,5.111e-6,1.065e-134
244.923,3.934e-5,1.552e-93,3.934e-5,1.064e-134
244.924,1.043e-4,1.552e-93,1.043e-4,1.064e-134
244.926,6.711e-4,1.552e-93,6.711e-4,1.063e-134
244.928,3.830e-3,1.553e-93,3.830e-3,1.063e-134
244.929,8.750e-3,1.553e-93,8.750e-3,1.063e-134
244.931,4.176e-2,1.553e-93,4.176e-2,1.062e-134
244.933,1.769e-1,1.553e-93,1.769e-1,1.062e-134
244.934,3.483e-1,1.553e-93,3.483e-1,1.061e-134
244.936,1.235e+0,1.553e-93,1.235e+0,1.061e-134
244.938,3.894e+0,1.553e-93,3.894e+0,1.060e-134
244.939,6.616e+0,1.553e-93,6.616e+0,1.060e-134
244.941,1.750e+1,1.553e-93,1.750e+1,1.059e-134
244.943,4.121e+1,1.553e-93,4.121e+1,1.059e-134
244.944,6.059e+1,1.553e-93,6.059e+1,1.059e-134
244.946,1.202e+2,1.553e-93,1.202e+2,1.058e-134
244.948,2.133e+2,1.553e-93,2.133e+2,1.058e-134
244.949,2.727e+2,1.553e-93,2.727e+2,1.057e-134
244.951,4.105e+2,1.553e-93,4.105e+2,1.057e-134
244.953,5.557e+2,1.553e-93,5.557e+2,1.056e-134
244.954,6.218e+2,1.554e-93,6.218e+2,1.056e-134
244.956,7.210e+2,1.554e-93,7.210e+2,1.056e-134
244.958,7.563e+2,1.554e-93,7.563e+2,1.055e-134
244.959,7.464e+2,1.554e-93,7.464e+2,1.055e-134
244.961,6.756e+2,1.554e-93,6.756e+2,1.054e-134
244.963,5.547e+2,1.554e-93,5.547e+2,1.054e-134
244.964,4.844e+2,1.554e-93,4.844e+2,1.053e-134
244.966,3.431e+2,1.554e-93,3.431e+2,1.053e-134
244.968,2.197e+2,1.554e-93,2.197e+2,1.052e-134
244.969,1.692e+2,1.554e-93,1.692e+2,1.052e-134
244.971,9.280e+1,1.554e-93,9.280e+1,1.052e-134
244.973,4.574e+1,1.554e-93,4.574e+1,1.051e-134
244.974,3.082e+1,1.554e-93,3.082e+1,1.051e-134
244.976,1.289e+1,1.554e-93,1.289e+1,1.050e-134
244.978,4.815e+0,1.554e-93,4.815e+0,1.050e-134
244.979,2.820e+0,1.554e-93,2.820e+0,1.050e-134
244.981,8.876e-1,1.555e-93,8.876e-1,1.049e-134
244.983,2.488e-1,1.555e-93,2.488e-1,1.049e-134
244.984,1.261e-1,1.555e-93,1.261e-1,1.048e-134
244.986,2.964e-2,1.555e-93,2.964e-2,1.048e-134
244.988,6.192e-3,1.555e-93,6.192e-3,1.047e-134
244.989,2.708e-3,1.555e-93,2.708e-3,1.047e-134
244.991,4.735e-4,1.555e-93,4.735e-4,1.046e-134
244.993,7.353e-5,1.555e-93,7.353e-5,1.046e-134
244.994,2.770e-5,1.555e-93,2.770e-5,1.046e-134
244.996,3.597e-6,1.555e-93,3.597e-6,1.045e-134
244.998,4.143e-7,1.555e-93,4.143e-7,1.045e-134
244.999,1.345e-7,1.555e-93,1.345e-7,1.044e-134
245.001,1.294e-8,1.555e-93,1.294e-8,1.044e-134
245.003,1.105e-9,1.555e-93,1.105e-9,1.043e-134
245.004,3.089e-10,1.555e-93,3.089e-10,1.043e-134
245.006,2.204e-11,1.555e-93,2.204e-11,1.042e-134
245.008,1.395e-12,1.556e-93,1.395e-12,1.042e-134
245.009,3.355e-13,1.556e-93,3.355e-13,1.042e-134
245.011,1.774e-14,1.556e-93,1.774e-14,1.041e-134
245.013,8.318e-16,1.556e-93,8.318e-16,1.041e-134
245.014,1.722e-16,1.556e-93,1.722e-16,1.040e-134
245.016,6.746e-18,1.556e-93,6.746e-18,1.040e-134
245.018,2.344e-19,1.556e-93,2.344e-19,1.039e-134
245.019,4.177e-20,1.556e-93,4.177e-20,1.039e-134
245.021,1.212e-21,1.556e-93,1.212e-21,1.039e-134
245.023,3.120e-23,1.556e-93,3.120e-23,1.038e-134
245.024,4.786e-24,1.556e-93,4.786e-24,1.038e-134
245.026,1.029e-25,1.556e-93,1.029e-25,1.037e-134
245.028,1.962e-27,1.556e-93,1.962e-27,1.037e-134
245.029,2.591e-28,1.556e-93,2.591e-28,1.036e-134
245.031,4.127e-30,1.556e-93,4.127e-30,1.036e-134
245.033,5.831e-32,1.556e-93,5.831e-32,1.035e-134
245.034,6.625e-33,1.556e-93,6.625e-33,1.035e-134
245.036,7.819e-35,1.557e-93,7.819e-35,1.035e-134
245.038,8.184e-37,1.557e-93,8.184e-37,1.034e-134
245.039,8.004e-38,1.557e-93,8.004e-38,1.034e-134
245.041,6.998e-40,1.557e-93,6.998e-40,1.033e-134
245.043,5.426e-42,1.557e-93,5.426e-42,1.033e-134
245.044,4.568e-43,1.557e-93,4.568e-43,1.033e-134
245.046,2.959e-45,1.557e-93,2.959e-45,1.032e-134
245.048,1.700e-47,1.557e-93,1.700e-47,1.032e-134
245.049,1.232e-48,1.557e-93,1.232e-48,1.031e-134
245.051,5.910e-51,1.557e-93,5.910e-51,1.031e-134
245.053,2.515e-53,1.557e-93,2.515e-53,1.030e-134
245.054,1.569e-54,1.557e-93,1.569e-54,1.030e-134
245.056,5.576e-57,1.557e-93,5.576e-57,1.029e-134
245.058,1.758e-59,1.557e-93,1.758e-59,1.029e-134
245.059,9.438e-61,1.557e-93,9.438e-61,1.029e-134
245.061,2.486e-63,1.557e-93,2.486e-63,1.028e-134
245.063,5.806e-66,1.558e-93,5.806e-66,1.028e-134
245.064,2.683e-67,1.558e-93,2.683e-67,1.027e-134
245.066,5.234e-70,1.558e-93,5.234e-70,1.027e-134
245.068,9.057e-73,1.558e-93,9.057e-73,1.026e-134
245.069,3.602e-74,1.558e-93,3.602e-74,1.026e-134
245.071,5.206e-77,1.558e-93,5.206e-77,1.025e-134
245.073,6.674e-80,1.558e-93,6.674e-80,1.025e-134
245.074,2.285e-81,1.558e-93,2.285e-81,1.025e-134
245.076,2.446e-84,1.558e-93,2.446e-84,1.024e-134
245.078,2.324e-87,1.558e-93,2.324e-87,1.024e-134
245.079,6.846e-89,1.558e-93,6.846e-89,1.023e-134
245.081,5.431e-92,1.558e-93,5.431e-92,1.023e-134
245.083,3.821e-95,1.558e-93,3.821e-95,1.022e-134
245.084,9.690e-97,1.558e-93,9.690e-97,1.022e-134
245.086,5.695e-100,1.558e-93,5.695e-100,1.022e-134
245.088,2.969e-103,1.558e-93,2.969e-103,1.021e-134
245.089,6.480e-105,1.558e-93,6.480e-105,1.021e-134
245.091,2.821e-108,1.559e-93,2.821e-108,1.020e-134
246.644,6.142e-135,1.616e-93,6.879e-98,6.142e-135
246.645,2.995e-133,1.616e-93,6.883e-98,2.995e-133
246.647,6.515e-130,1.616e-93,6.892e-98,6.515e-130
246.649,1.259e-126,1.616e-93,6.901e-98,1.259e-126
246.65,5.296e-125,1.616e-93,6.906e-98,5.296e-125
246.652,8.572e-122,1.616e-93,6.914e-98,8.572e-122
246.654,1.233e-118,1.616e-93,6.923e-98,1.233e-118
246.655,4.473e-117,1.616e-93,6.928e-98,4.473e-117
246.657,5.387e-114,1.616e-93,6.937e-98,5.387e-114
246.659,5.765e-111,1.616e-93,6.945e-98,5.765e-111
246.66,1.804e-109,1.616e-93,6.950e-98,1.804e-109
246.662,1.617e-106,1.616e-93,6.959e-98,1.617e-106
246.664,1.288e-103,1.616e-93,6.968e-98,1.288e-103
246.665,3.476e-102,1.616e-93,6.972e-98,3.476e-102
246.667,2.318e-99,1.617e-93,6.981e-98,2.318e-99
246.669,1.374e-96,1.617e-93,6.990e-98,1.374e-96
246.67,3.199e-95,1.617e-93,6.994e-98,3.199e-95
246.672,1.587e-92,1.617e-93,7.003e-98,1.587e-92
246.674,6.999e-90,1.617e-93,7.012e-98,6.999e-90
246.675,1.406e-88,1.617e-93,7.016e-98,1.406e-88
246.677,5.192e-86,1.617e-93,7.025e-98,5.192e-86
246.679,1.703e-83,1.617e-93,7.034e-98,1.703e-83
246.68,2.951e-82,1.617e-93,7.038e-98,2.951e-82
246.682,8.110e-80,1.617e-93,7.047e-98,8.110e-80
246.684,1.980e-77,1.617e-93,7.056e-98,1.980e-77
246.685,2.959e-76,1.617e-93,7.061e-98,2.959e-76
246.687,6.050e-74,1.617e-93,7.069e-98,6.050e-74
246.689,1.099e-71,1.617e-93,7.078e-98,1.099e-71
246.69,1.417e-70,1.617e-93,7.083e-98,1.417e-70
246.692,2.156e-68,1.617e-93,7.092e-98,2.156e-68
246.694,2.914e-66,1.617e-93,7.100e-98,2.914e-66
246.695,3.241e-65,1.618e-93,7.105e-98,3.241e-65
246.697,3.669e-63,1.618e-93,7.114e-98,3.669e-63
246.699,3.691e-61,1.618e-93,7.123e-98,3.691e-61
246.7,3.541e-60,1.618e-93,7.127e-98,3.541e-60
246.702,2.983e-58,1.618e-93,7.136e-98,2.983e-58
246.704,2.232e-56,1.618e-93,7.145e-98,2.232e-56
246.705,1.847e-55,1.618e-93,7.149e-98,1.847e-55
246.707,1.158e-53,1.618e-93,7.158e-98,1.158e-53
246.709,6.449e-52,1.618e-93,7.167e-98,6.449e-52
246.71,4.604e-51,1.618e-93,7.171e-98,4.604e-51
246.712,2.147e-49,1.618e-93,7.180e-98,2.147e-49
246.714,8.899e-48,1.618e-93,7.189e-98,8.899e-48
246.715,5.480e-47,1.618e-93,7.194e-98,5.480e-47
246.717,1.902e-45,1.618e-93,7.202e-98,1.902e-45
246.719,5.865e-44,1.618e-93,7.211e-98,5.865e-44
246.72,3.115e-43,1.618e-93,7.216e-98,3.115e-43
246.722,8.045e-42,1.619e-93,7.225e-98,8.045e-42
246.724,1.846e-40,1.619e-93,7.233e-98,1.846e-40
246.725,8.459e-40,1.619e-93,7.238e-98,8.459e-40
246.727,1.626e-38,1.619e-93,7.247e-98,1.626e-38
246.729,2.775e-37,1.619e-93,7.256e-98,2.775e-37
246.73,1.097e-36,1.619e-93,7.260e-98,1.097e-36
246.732,1.569e-35,1.619e-93,7.269e-98,1.569e-35
246.734,1.993e-34,1.619e-93,7.278e-98,1.993e-34
246.735,6.795e-34,1.619e-93,7.282e-98,6.795e-34
246.737,7.230e-33,1.619e-93,7.291e-98,7.230e-33
246.739,6.835e-32,1.619e-93,7.300e-98,6.835e-32
246.74,2.010e-31,1.619e-93,7.304e-98,2.010e-31
246.742,1.592e-30,1.619e-93,7.313e-98,1.592e-30
246.744,1.120e-29,1.619e-93,7.322e-98,1.120e-29
