Ion, Observed , Rel. , Aki, Ek ,J,,,,,,,,,,,,,,
Ti I ,443.4017,400, ,37 654.690  ,2,,,,,,,,,,,,,,
Ti I ,443.4366,26, ,41 867.7812 ,3,,,,,,,,,,,,,,
Ti I ,443.6586,140, ,37 690.327  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,443.6675,45, ,42 107.0545 ,4,,,,,,,,,,,,,,
Ti I ,443.8221,48, ,40 670.509  ,2,,,,,,,,,,,,,,
Ti III ,443.923,2, ,170 270.02   ,2,,,,,,,,,,,,,,
Ti I ,444.0338, 330q , ,37 622.575  ,3,,,,,,,,,,,,,,
Ti III ,444.0657,4,1.20E+08,182 680.27   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,444.1266,120,6.10E+06,37 617.894  ,4,,,,,,,,,,,,,,
Ti II ,444.1729,29,2.20E+05,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti III ,444.225,3, ,170 254.75   ,3,,,,,,,,,,,,,,
Ti II ,444.38007,1460,1.08E+07,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti I ,444.4258,53, ,40 556.014  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,444.45546,38,3.90E+05,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti III ,444.6559,5,6.00E+07,182 587.62   ,2,,,,,,,,,,,,,,
Ti I ,444.9143,2200,9.70E+07,37 690.327  ,5,,,,,,,,,,,,,,
Ti I ,444.9974,18, ,37 622.575  ,3,,,,,,,,,,,,,,
Ti II ,445.04822,230,1.70E+06,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,445.0894,1600,9.60E+07,37 617.894  ,4,,,,,,,,,,,,,,
Ti I ,445.3049, 6q , ,41 871.8642 ,2,,,,,,,,,,,,,,
Ti I ,445.3313,1400,5.98E+07,33 980.653  ,2,,,,,,,,,,,,,,
Ti I ,445.3699,1000,4.70E+07,37 555.058  ,3,,,,,,,,,,,,,,
Ti I ,445.3851, 8q , ,41 867.7812 ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,445.5318,1900,4.80E+07,34 078.606  ,3,,,,,,,,,,,,,,
Ti II ,445.6649,8,1.21E+06,47 625.0485 , 5/2 ,,,,,,,,,,,,,,
Ti I ,445.7427,2600,5.60E+07,34 204.985  ,4,,,,,,,,,,,,,,
Ti I ,446.2088,130,4.28E+04,22 404.739  ,3,,,,,,,,,,,,,,
Ti III ,446.2558,4,4.10E+07,169 615.12   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,446.2746,10, ,41 975.4249 ,4,,,,,,,,,,,,,,
Ti I ,446.338,210, ,37 555.058  ,3,,,,,,,,,,,,,,
Ti I ,446.3533,220, ,37 617.894  ,4,,,,,,,,,,,,,,
Ti II ,446.44486,92,7.00E+05,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti I ,446.5806,610,3.28E+07,36 414.531  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,446.6078,3,3.80E+07,182 439.62   ,6,,,,,,,,,,,,,,
Ti III ,446.6693,1,1.20E+07,182 436.46   ,5,,,,,,,,,,,,,,
Ti VIII , ,  ,8.30E+00,55 633.6+x  , 3/2 ,,,,,,,,,,,,,,
Ti VIII , ,  ,4.70E-01,55 633.6+x  , 3/2 ,,,,,,,,,,,,,,
Ti II ,446.84924,1540,1.00E+07,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,446.915,16,1.93E+05,31 113.6764 , 7/2 ,,,,,,,,,,,,,,
Ti II ,447.08535,11,4.40E+05,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti I ,447.1237,640, ,36 340.673  ,2,,,,,,,,,,,,,,
Ti I ,447.4852,210, ,33 980.653  ,2,,,,,,,,,,,,,,
Ti I ,447.5171,14, ,39 214.362  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,447.5499, 10q , ,39 412.846  ,5,,,,,,,,,,,,,,
Ti I ,447.6595,9, ,39 149.280  ,2,,,,,,,,,,,,,,
Ti I ,447.8401, 12q , ,40 384.497  ,1,,,,,,,,,,,,,,
Ti I ,447.9701,220, ,36 298.427  ,1,,,,,,,,,,,,,,
Ti III ,447.9969,6, ,170 254.75   ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,448.0359,3,7.30E+07,169 875.52   ,1,,,,,,,,,,,,,,
Ti I ,448.0589,120, ,36 340.673  ,2,,,,,,,,,,,,,,
Ti I ,448.1259,1200,5.70E+07,36 414.531  ,3,,,,,,,,,,,,,,
Ti I ,448.1415, 7q , ,40 369.532  ,0,,,,,,,,,,,,,,
Ti I ,448.2687,220, ,34 078.606  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,448.453,2, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti I ,448.5076,17, ,39 107.060  ,1,,,,,,,,,,,,,,
Ti I ,448.8249,22, ,39 149.280  ,2,,,,,,,,,,,,,,
Ti II ,448.83247,90,1.28E+07,47 466.7479 , 7/2 ,,,,,,,,,,,,,,
Ti I ,448.9088,590, ,36 298.427  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,449.0675,11, ,39 685.964  ,2,,,,,,,,,,,,,,
Ti I ,449.2532, 46* , ,42 190.8217 ,1,,,,,,,,,,,,,,
Ti I ,449.2532, 46* , ,39 214.362  ,3,,,,,,,,,,,,,,
Ti II ,449.3523,7,1.00E+05,30 958.5846 , 5/2 ,,,,,,,,,,,,,,
Ti I ,449.5,  , ,42 366.7719 ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,449.6145,610,4.40E+07,36 340.673  ,2,,,,,,,,,,,,,,
Ti I ,449.6234,250,1.10E+05,22 404.739  ,3,,,,,,,,,,,,,,
Ti III ,449.651,4,3.70E+07,182 224.72   ,3,,,,,,,,,,,,,,
Ti I ,449.6766, 7q , ,39 107.060  ,1,,,,,,,,,,,,,,
Ti I ,449.772,50, ,39 302.506  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,450.037,5, ,30 958.5846 , 5/2 ,,,,,,,,,,,,,,
Ti I ,450.0593,11, ,47 281.887  ,3,,,,,,,,,,,,,,
Ti II ,450.12699,1170,9.37E+06,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti I ,450.3757,81, ,39 412.846  ,5,,,,,,,,,,,,,,
Ti I ,450.5487,7, ,47 281.887  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,450.5707,11, ,39 149.280  ,2,,,,,,,,,,,,,,
Ti I ,450.6321,  , ,42 190.8217 ,1,,,,,,,,,,,,,,
Ti II ,450.67398,  ,1.60E+04,31 301.0653 , 9/2 ,,,,,,,,,,,,,,
Ti III ,450.7112,5, ,169 930.80   ,2,,,,,,,,,,,,,,
Ti I ,450.8266,14, ,39 715.439  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,451.1579,4, ,170 270.02   ,2,,,,,,,,,,,,,,
Ti I ,451.2733,3000,9.86E+06,28 896.059  ,5,,,,,,,,,,,,,,
Ti I ,451.3714,24, ,33 680.248  ,3,,,,,,,,,,,,,,
Ti III ,451.4697,4, ,170 254.75   ,3,,,,,,,,,,,,,,
Ti I ,451.5614, 21q , ,47 936.73   ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,451.8022,3700,1.72E+07,28 788.380  ,4,,,,,,,,,,,,,,
Ti II ,451.83316,16, ,30 836.4250 , 3/2 ,,,,,,,,,,,,,,
Ti III ,451.8363,3, ,169 875.52   ,1,,,,,,,,,,,,,,
Ti I ,451.8689,380,6.50E+06,33 655.869  ,2,,,,,,,,,,,,,,
Ti III ,451.942,2,1.60E+07,182 225.09   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,451.9801,4, ,47 187.507  ,2,,,,,,,,,,,,,,
Ti III ,452.0375,6,4.80E+07,182 170.72   ,6,,,,,,,,,,,,,,
Ti III ,452.1146,2,4.40E+06,182 166.91   ,5,,,,,,,,,,,,,,
Ti I ,452.2797,3500,1.90E+07,28 702.778  ,3,,,,,,,,,,,,,,
Ti II ,452.4679,8, ,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,452.4736,14, ,47 187.507  ,2,,,,,,,,,,,,,,
Ti II ,452.524,5, ,30 836.4250 , 3/2 ,,,,,,,,,,,,,,
Ti I ,452.5935, 11q , ,42 214.7689 ,4,,,,,,,,,,,,,,
Ti I ,452.6251,8, ,39 302.506  ,4,,,,,,,,,,,,,,
Ti I ,452.6371,18, ,34 204.985  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,452.7305,2300,2.20E+07,28 638.841  ,2,,,,,,,,,,,,,,
Ti I ,452.7469,44, ,22 081.189  ,2,,,,,,,,,,,,,,
Ti II ,452.94799,58,7.48E+05,34 748.5062 , 9/2 ,,,,,,,,,,,,,,
Ti I ,453.1603,12, ,33 700.884  ,4,,,,,,,,,,,,,,
Ti I ,453.2118,23, ,42 184.6261 ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,453.324,9200,8.83E+07,28 896.059  ,5,,,,,,,,,,,,,,
Ti III , ,  ,1.50E+08,169 615.12   ,2,,,,,,,,,,,,,,
Ti II ,453.396,1650,9.20E+06,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti I ,453.4776,7900,6.87E+07,28 788.380  ,4,,,,,,,,,,,,,,
Ti I ,453.5568,6100, ,28 702.778  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,453.5844,320, ,33 680.248  ,3,,,,,,,,,,,,,,
Ti I ,453.5918,4700, ,28 638.841  ,2,,,,,,,,,,,,,,
Ti I ,453.604,4000, ,28 596.313  ,1,,,,,,,,,,,,,,
Ti III ,454.0216,10, ,169 769.13   ,3,,,,,,,,,,,,,,
Ti I ,454.0494,79, ,22 404.739  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,454.0865,47, ,33 655.869  ,2,,,,,,,,,,,,,,
Ti I ,454.1,16, ,40 302.957  ,3,,,,,,,,,,,,,,
Ti II ,454.40164,14,2.10E+05,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti III ,454.4314,2, ,169 930.80   ,2,,,,,,,,,,,,,,
Ti VIII , ,  ,8.90E+00,54 189.2+x  , 1/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti VIII , ,  ,3.80E-01,54 189.2+x  , 1/2 ,,,,,,,,,,,,,,
Ti I ,454.4687,2300,3.30E+07,28 596.313  ,1,,,,,,,,,,,,,,
Ti II ,454.51342,12, ,31 113.6764 , 7/2 ,,,,,,,,,,,,,,
Ti III ,454.5976,4, ,169 930.80   ,2,,,,,,,,,,,,,,
Ti I ,454.7794, 37q , ,41 988.5259 ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,454.811,40,8.40E+06,42 107.0545 ,4,,,,,,,,,,,,,,
Ti I ,454.8763,3400,2.85E+07,28 638.841  ,2,,,,,,,,,,,,,,
Ti II ,454.96216,2020,2.53E+07,34 748.5062 , 9/2 ,,,,,,,,,,,,,,
Ti II ,454.98127,28, ,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti III ,454.9842,15, ,169 912.11   ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,455.2289,6, ,30 958.5846 , 5/2 ,,,,,,,,,,,,,,
Ti I ,455.2454,3400,2.10E+07,28 702.778  ,3,,,,,,,,,,,,,,
Ti I ,455.3398, 9q , ,46 650.398  ,3,,,,,,,,,,,,,,
Ti I ,455.5069,70, ,41 368.996  ,3,,,,,,,,,,,,,,
Ti III ,455.5456, 10bl ,2.30E+07,158 285.34   ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,455.5484,2700,1.16E+07,28 788.380  ,4,,,,,,,,,,,,,,
Ti III ,455.5777,6, ,169 875.52   ,1,,,,,,,,,,,,,,
Ti I ,455.7854,44, ,41 871.8642 ,2,,,,,,,,,,,,,,
Ti I ,455.811, 32q , ,40 844.151  ,3,,,,,,,,,,,,,,
Ti I ,455.9918,260, ,33 700.884  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,456.2029,4, ,67 822.5867 , 9/2 ,,,,,,,,,,,,,,
Ti I ,456.2626,380,1.63E+05,22 081.189  ,2,,,,,,,,,,,,,,
Ti I ,456.3423,120,2.10E+07,41 481.207  ,4,,,,,,,,,,,,,,
Ti II ,456.37575,1050,8.80E+06,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti I ,456.4213,32, ,33 680.248  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XXI , ,  ,8.60E+06,(47 373 264)     ,1,,,,,,,,,,,,,,
Ti II ,456.6651,10, ,66 794.2052 , 3/2 ,,,,,,,,,,,,,,
Ti II ,456.8324,10,1.80E+05,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti III , ,  ,1.00E-01,32 475.5    ,0,,,,,,,,,,,,,,
Ti I ,457.0902,69, ,41 194.378  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,457.19713,1700,1.92E+07,34 543.3799 , 7/2 ,,,,,,,,,,,,,,
Ti I ,457.2064,9, ,41 871.8642 ,2,,,,,,,,,,,,,,
Ti III ,457.2204, 15bl , ,169 615.12   ,2,,,,,,,,,,,,,,
Ti III ,457.2204, 15bl , ,149 655.77   ,3,,,,,,,,,,,,,,
Ti III ,457.285,1, ,170 840.80   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,457.6532,9,1.30E+08,170 254.75   ,3,,,,,,,,,,,,,,
Ti III ,457.8521,7,7.90E+07,161 854.24   ,1,,,,,,,,,,,,,,
Ti III ,457.9642,6, ,169 769.13   ,3,,,,,,,,,,,,,,
Ti II ,457.9711,4, ,62 410.9628 , 7/2 ,,,,,,,,,,,,,,
Ti II ,458.0435,6,1.30E+05,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,458.173,8, ,169 930.80   ,2,,,,,,,,,,,,,,
Ti II ,458.3409,10,1.00E+05,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti I ,458.6917,6, ,41 368.996  ,3,,,,,,,,,,,,,,
Ti II ,458.99466,132,1.30E+06,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti I ,459.1603,7, ,41 194.378  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III , ,  ,2.00E-02,32 475.5    ,0,,,,,,,,,,,,,,
Ti III ,460.151,0, ,102 665.15   ,0,,,,,,,,,,,,,,
Ti II ,460.92659,  ,2.90E+04,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti III ,460.9506,5, ,170 666.94   ,2,,,,,,,,,,,,,,
Ti III ,461.0477,8, ,169 615.12   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,461.1041,3,3.70E+07,170 659.72   ,1,,,,,,,,,,,,,,
Ti I ,461.429,1, ,41 087.404  ,3,,,,,,,,,,,,,,
Ti III ,461.5931,9, ,169 769.13   ,3,,,,,,,,,,,,,,
Ti I ,461.7268,2600,8.51E+07,35 757.394  ,4,,,,,,,,,,,,,,
Ti IV ,461.8114, 15* , ,300 158.76   , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti IV ,461.8114, 15* , ,300 158.76   , 9/2 ,,,,,,,,,,,,,,
Ti IV ,461.8114, 15* , ,300 158.76   , 11/2 ,,,,,,,,,,,,,,
Ti I ,461.952,49, ,40 466.987  ,2,,,,,,,,,,,,,,
Ti III ,461.9782,6,5.60E+07,170 659.72   ,1,,,,,,,,,,,,,,
Ti I ,462.3097,1500,5.74E+07,35 652.900  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,462.699,5, ,66 521.210  , 1/2 ,,,,,,,,,,,,,,
Ti III ,462.8067,6,1.50E+08,170 579.96   ,0,,,,,,,,,,,,,,
Ti II ,462.929, : ,2.20E+05,31 113.6764 , 7/2 ,,,,,,,,,,,,,,
Ti I ,462.9336,620, ,35 577.086  ,2,,,,,,,,,,,,,,
Ti III ,463.4166,8, ,170 840.80   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,463.4742,27, ,39 715.439  ,3,,,,,,,,,,,,,,
Ti I ,463.5547,38, ,40 384.497  ,1,,,,,,,,,,,,,,
Ti II ,463.63237,6, ,30 958.5846 , 5/2 ,,,,,,,,,,,,,,
Ti II ,463.72321, 128bl , ,77 807.7864 , 5/2 ,,,,,,,,,,,,,,
Ti I ,463.7869,170, ,40 466.987  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XVI , ,  ,7.20E+01,219 250      , 3/2 ,,,,,,,,,,,,,,
Ti XVI , ,  ,2.20E-04,219 250      , 3/2 ,,,,,,,,,,,,,,
Ti I ,463.9361,940, ,35 577.086  ,2,,,,,,,,,,,,,,
Ti I ,463.9661,790, ,35 652.900  ,3,,,,,,,,,,,,,,
Ti I ,463.994,760,6.64E+07,35 527.748  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,464.0415,49,5.00E+07,40 369.532  ,0,,,,,,,,,,,,,,
Ti I ,464.5189,340,8.57E+07,35 503.399  ,0,,,,,,,,,,,,,,
Ti III ,464.9,3, ,169 615.12   ,2,,,,,,,,,,,,,,
Ti III ,464.9452,10,8.60E+07,169 912.11   ,4,,,,,,,,,,,,,,
Ti I ,465.001,270,2.60E+07,35 527.748  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,465.2861,12,2.60E+08,171 141.93   ,4,,,,,,,,,,,,,,
Ti I ,465.5686,63, ,40 384.497  ,1,,,,,,,,,,,,,,
Ti II ,465.5777,5, ,30 836.4250 , 3/2 ,,,,,,,,,,,,,,
Ti I ,465.6043,110,9.30E+06,35 577.086  ,2,,,,,,,,,,,,,,
Ti I ,465.6468,8400,2.29E+06,21 469.488  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,465.72005,33,2.70E+05,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti III ,466.3462,5, ,170 840.80   ,2,,,,,,,,,,,,,,
Ti I ,466.7584,10000,2.51E+06,21 588.495  ,4,,,,,,,,,,,,,,
Ti I ,466.8345,26, ,29 907.286  ,2,,,,,,,,,,,,,,
Ti III ,467.1816,8, ,170 666.94   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,467.3396,8,9.10E+07,170 659.72   ,1,,,,,,,,,,,,,,
Ti I ,467.5116,200,1.85E+06,29 986.199  ,3,,,,,,,,,,,,,,
Ti I ,467.6528,8, ,42 965.9148 ,3,,,,,,,,,,,,,,
Ti I ,467.6951,8, ,41 584.908  ,3,,,,,,,,,,,,,,
Ti I ,467.7485,21, ,46 067.923  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti IV ,467.758,3, ,321 531.3    , 11/2 ,,,,,,,,,,,,,,
Ti IV ,467.758,3, ,321 531.3    , 11/2 ,,,,,,,,,,,,,,
Ti IV ,467.758,3, ,321 531.3    , 13/2 ,,,,,,,,,,,,,,
Ti I ,467.9706, 8q , ,29 855.255  ,1,,,,,,,,,,,,,,
Ti III ,468.058,4,8.30E+06,169 769.13   ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,468.1399,15, ,41 481.207  ,4,,,,,,,,,,,,,,
Ti I ,468.1908,13000,2.71E+06,21 739.707  ,5,,,,,,,,,,,,,,
Ti I ,468.4507,24, ,38 764.844  ,3,,,,,,,,,,,,,,
Ti I ,468.686,25, ,47 030.230  ,3,,,,,,,,,,,,,,
Ti I ,468.695,39, ,43 411.059  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,468.7815,9, ,32 857.723  ,3,,,,,,,,,,,,,,
Ti I ,469.0795,76,4.40E+05,29 914.737  ,3,,,,,,,,,,,,,,
Ti I ,469.1332,750, ,29 912.286  ,3,,,,,,,,,,,,,,
Ti I ,469.2431,12, ,29 907.286  ,2,,,,,,,,,,,,,,
Ti I ,469.3664,330,8.50E+04,21 469.488  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,469.544,4, ,170 270.02   ,2,,,,,,,,,,,,,,
Ti I ,469.6931,70, ,38 654.068  ,1,,,,,,,,,,,,,,
Ti I ,469.876,590, ,29 768.675  ,2,,,,,,,,,,,,,,
Ti I ,469.8829,110, ,38 699.805  ,2,,,,,,,,,,,,,,
Ti IX , ,  ,7.80E+00,28 555      ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti IX , ,  ,1.00E-02,28 555      ,2,,,,,,,,,,,,,,
Ti I ,470.019,11, ,43 009.4937 ,4,,,,,,,,,,,,,,
Ti III ,470.159,3, ,170 666.94   ,2,,,,,,,,,,,,,,
Ti I ,470.3122,9, ,41 194.378  ,2,,,,,,,,,,,,,,
Ti III ,470.318,3, ,170 659.72   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,470.86622,31,2.31E+05,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti I ,470.8952,18, ,38 654.068  ,1,,,,,,,,,,,,,,
Ti I ,471.0186,490, ,38 764.844  ,3,,,,,,,,,,,,,,
Ti I ,471.1679,7, ,32 857.723  ,3,,,,,,,,,,,,,,
Ti I ,471.5299,300,6.90E+04,21 588.495  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,471.898,0, ,170 840.80   ,2,,,,,,,,,,,,,,
Ti II ,471.951,9, ,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti III ,472.09,3,3.10E+07,170 579.96   ,0,,,,,,,,,,,,,,
Ti I ,472.2606,220,4.70E+06,29 661.250  ,1,,,,,,,,,,,,,,
Ti I ,472.3162,210, ,29 768.675  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,472.4662,15, ,38 699.805  ,2,,,,,,,,,,,,,,
Ti III ,473.111, 5bl ,3.60E+07,168 343.62   ,1,,,,,,,,,,,,,,
Ti I ,473.1165,160, ,38 670.723  ,4,,,,,,,,,,,,,,
Ti I ,473.3421,100, ,38 544.316  ,3,,,,,,,,,,,,,,
Ti I ,473.467,61, ,39 152.103  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,474.2108,54, ,38 451.309  ,2,,,,,,,,,,,,,,
Ti I ,474.22953,  ,3.20E+06,32 857.723  ,3,,,,,,,,,,,,,,
Ti I ,474.2789,870,5.30E+07,39 115.957  ,4,,,,,,,,,,,,,,
Ti I ,474.7261,17, ,29 661.250  ,1,,,,,,,,,,,,,,
Ti I ,474.7673,76, ,39 198.323  ,6,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,475.438,1, ,38 451.309  ,2,,,,,,,,,,,,,,
Ti I ,475.8118,1600,7.13E+07,39 152.103  ,5,,,,,,,,,,,,,,
Ti I ,475.89,100,1.80E+05,27 750.135  ,5,,,,,,,,,,,,,,
Ti I ,475.9269,1800,7.40E+07,39 198.323  ,6,,,,,,,,,,,,,,
Ti III ,476.011,3, ,170 270.02   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,476.2778,9,6.66E+04,29 734.6206 , 7/2 ,,,,,,,,,,,,,,
Ti III ,476.358,6,5.00E+07,170 254.75   ,3,,,,,,,,,,,,,,
Ti II ,476.38833,21,3.21E+05,30 836.4250 , 3/2 ,,,,,,,,,,,,,,
Ti II ,476.4524,9, ,30 958.5846 , 5/2 ,,,,,,,,,,,,,,
Ti I ,476.6318,79, ,39 115.957  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,476.736,0, ,149 403.52   ,1,,,,,,,,,,,,,,
Ti III ,476.829,2, ,149 655.77   ,3,,,,,,,,,,,,,,
Ti I ,476.9767,81, ,39 152.103  ,5,,,,,,,,,,,,,,
Ti I ,477.1096,61,1.40E+05,27 614.679  ,4,,,,,,,,,,,,,,
Ti III ,477.146,6,3.40E+07,169 930.80   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,477.435,1, ,168 152.20   ,3,,,,,,,,,,,,,,
Ti VIII , ,  ,2.10E-01,54 189.2+x  , 1/2 ,,,,,,,,,,,,,,
Ti I ,477.8255,240,2.00E+07,38 959.507  ,4,,,,,,,,,,,,,,
Ti II ,477.99789,109,6.20E+06,37 430.6814 , 1/2 ,,,,,,,,,,,,,,
Ti I ,478.1711,170,2.90E+05,27 750.135  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,478.3306,17,6.20E+04,27 498.982  ,3,,,,,,,,,,,,,,
Ti III ,478.409,2,2.60E+07,169 875.52   ,1,,,,,,,,,,,,,,
Ti I ,478.7634,13, ,27 480.066  ,3,,,,,,,,,,,,,,
Ti I ,478.9788,25,4.50E+04,27 614.679  ,4,,,,,,,,,,,,,,
Ti III ,479.1035,8, ,170 270.02   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,479.148,15, ,39 152.103  ,5,,,,,,,,,,,,,,
Ti II ,479.149,5, ,68 331.1599 , 9/2 ,,,,,,,,,,,,,,
Ti I ,479.2251,12, ,27 418.029  ,2,,,,,,,,,,,,,,
Ti I ,479.2483,280, ,39 685.964  ,2,,,,,,,,,,,,,,
Ti III ,479.317,3, ,149 403.52   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,479.3503,3,2.90E+07,169 875.52   ,1,,,,,,,,,,,,,,
Ti II ,479.4819,  ,2.60E+03,29 968.3304 , 9/2 ,,,,,,,,,,,,,,
Ti I ,479.6211,120, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti I ,479.7975,94, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti II ,479.85316,18,1.01E+05,29 544.4540 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,479.9795,480, ,39 115.957  ,4,,,,,,,,,,,,,,
Ti III ,480.0273,4,8.40E+07,182 680.53   ,2,,,,,,,,,,,,,,
Ti I ,480.1908,24, ,27 418.029  ,2,,,,,,,,,,,,,,
Ti I ,480.1954,17, ,27 480.066  ,3,,,,,,,,,,,,,,
Ti III ,480.232,1, ,168 030.15   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,480.50927,216,1.10E+07,37 430.6814 , 1/2 ,,,,,,,,,,,,,,
